file,L1-dcache-load-misses,L1-dcache-loads,L1-dcache-stores,L1-icache-load-misses,LLC-load-misses,LLC-loads,LLC-store-misses,LLC-stores,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,dTLB-store-misses,dTLB-stores,page-faults,iTLB-load-misses,iTLB-loads,instructions,duration_time,user_time,system_time,perf_time
1016334.exe,6102856,181004816,77857636,2138260,361641,2772865,276449,484901,136209972,1440376,131421118,1384573,2700982,14374593,453225691,379414,152287268,62901,63494664,3386,10362,34620,566490520,146337480,139716000,6030000,202912575
1135440.exe,4665853,170517119,67675562,1535529,280161,2528595,152884,293396,123571679,2963518,129644000,2814526,679948,10113809,420384429,58737,194021212,13960,79202515,2018,7878,21179,606143201,113309592,109983000,2999000,127509091
1147117.exe,5013784,197922411,86618516,2197724,296312,2260629,207980,357582,163195151,3121653,175123042,3103277,1533921,11850142,728477222,319229,209510508,23848,85628981,2870,323567,134198,640396274,195694050,152424000,42838000,210122739
1199099.exe,5105776,137072003,56117065,1522226,394362,2409883,192560,299961,132638008,1057538,131857963,1045414,1052996,9410285,412231451,133791,182027391,26577,67443891,2479,5253,23042,492980135,110650630,100407000,9941000,125079680
1379278.exe,4825923,216952597,99792223,2670642,249693,2359064,209329,374057,161880832,3399461,160523191,3350770,1882511,13251950,953066687,448263,214483052,23953,98548348,2480,620217,525645,740674457,257176406,193871000,62958000,271331404
1400532.exe,5123577,466105121,243056047,2419660,247754,2328647,182967,308812,305013272,1513191,299483310,1502812,1420593,12036620,714685809,261686,430263037,29466,222057358,2668,17368,32886,1360429863,193319718,186597000,5987000,207475875
1604299.exe,5571626,479911942,249124686,3364897,363015,2646336,211571,410256,321348222,2219783,320675959,2206712,1154049,13191250,1223708521,378973,502963228,26844,256625438,2474,658699,481450,1481747338,330374204,268047000,62010000,344847525
1779544.exe,6420833,491638568,256080122,3588215,323890,2491495,223380,403967,331071690,1900840,330674792,1909327,1459069,13552067,1216238167,405652,510231525,30430,259650580,2474,604915,126525,1521684862,328183413,266752000,60943000,342518378
1963979.exe,4830479,473419152,245991403,2272281,229791,2276162,187761,352765,294478218,1638961,287529500,1599706,1736532,12497436,710829469,268853,429603133,29180,226788069,2670,10303,32328,1384120558,192041401,186341000,4982000,206455926
2024525.exe,5052705,149625901,61598542,1593571,436771,2541165,191958,304600,136667166,1037880,136136647,1025683,1035196,9649130,415953992,133710,190221442,26895,76914854,2480,8063,24745,543900796,112200732,108760000,3021000,126640158
