file,L1-dcache-load-misses,L1-dcache-loads,L1-dcache-stores,L1-icache-load-misses,LLC-load-misses,LLC-loads,LLC-store-misses,LLC-stores,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,dTLB-store-misses,dTLB-stores,page-faults,iTLB-load-misses,iTLB-loads,instructions,duration_time,user_time,system_time,perf_time
145020.exe,8804972,146180294,73786994,2733061,1679799,3053882,976517,2196899,128813516,756651,129467550,763114,7097937,17671107,645100766,903116,164739648,84039,81509076,8144,107207,38769,526679659,196272841,169635000,26097000,251028906
2209419.exe,9534538,181909146,96760122,2909315,2162818,4206978,1528886,2151620,146767440,740246,154648421,746046,9639174,21459981,700583845,1060581,233312489,350015,122466511,13619,16635,78070,718079238,189122262,168815000,19978000,203372703
2536350.exe,6418962,223622540,120098880,3071869,1185911,2550164,911661,2268653,126456772,759284,123137879,769111,8157069,19420879,612442175,938086,173668000,96861,102353826,10682,52197,71566,770841152,165068266,143505000,21074000,179469665
2547962.exe,6433432,135478008,63465708,1944258,1207746,3187352,156476,226065,137904247,763891,137324524,763984,5051773,14262925,569157341,823209,183723921,12384,84161751,3654,5715,16139,530518549,153265388,147861000,4995000,167645889
3902259.exe,9346580,381848816,200186350,3405562,1907022,4101524,1642759,2176513,260411176,1204753,263097900,1509926,9649007,22110066,906973890,1007866,422164421,152750,230975225,8334,132326,62315,1244324634,245644338,224364000,20940000,259910894
3969157.exe,17389380,377050876,207333555,4419269,3912563,6200067,1152575,1954973,314472022,1203369,311928058,1190352,15526541,31025749,1277434117,1301648,421188729,279500,211009981,11211,448758,82884,1150343577,344555025,317051000,27004000,359079228
4245198.exe,9573201,146622920,70943426,2528431,1898915,3525243,1252964,1570712,140496338,759106,140119450,759301,9723727,18136627,656258425,989100,191593417,386670,92544252,7945,80250,27677,581473490,177055043,160753000,15975000,191275362
438014.exe,8275668,379680155,208923117,3212004,1734884,4543621,408892,2536132,251633316,1898235,249350199,1863751,11473239,28716336,942703456,1110752,396533281,36245,219529729,5693,61720,74185,1244800131,254097300,245765000,7992000,268609481
4757111.exe,5817526,166871423,91232031,2443696,1060805,2176610,551662,737318,116277491,722199,115427621,927695,7649241,20316305,538660543,861282,145892075,173634,73059333,7751,127769,31456,565744906,145745282,133454000,11951000,160144671
4873112.exe,7708310,142234402,72735792,2085762,1484292,2985585,527003,1471989,133478559,769718,134843755,779422,8252536,20062227,634104612,1053405,159256319,271518,68689497,4825,8114,12758,492347931,171159774,164774000,6028000,185435772
5401467.exe,8060255,143149793,71892126,2043762,1585554,3219885,709913,993030,128912556,817697,130781833,823362,8410625,19722437,637048048,1144532,161037710,195515,71176386,4436,12449,19215,497778050,171623750,163263000,8012000,185798041
5682441.exe,12740006,294041834,164584990,3096217,2182324,5838131,996502,526733,220782268,1756351,206131203,1807663,12434221,39627155,1096513047,1349733,274717044,149061,153210860,8463,19099,64982,1018300633,297317020,280029000,16941000,311671381
5949121.exe,6010128,215696241,114049499,2847501,1202603,2719105,732825,1616650,121810222,773167,113398502,910948,8238072,17667700,599856416,892415,179357679,426323,107884879,10487,53498,74876,805868813,162280516,139926000,21988000,176568264
6306969.exe,9124154,304933824,159702589,4660405,1517846,3043843,1135962,1542205,238418314,1856134,237952536,1857480,8491566,23710432,1700235125,1436619,318214242,151973,156335888,7847,653349,874884,1048740365,458344807,320974000,136989000,472804878
6925989.exe,5733668,383732310,210533716,3310481,1076243,2569850,434831,1102848,248245597,1362036,247600987,1304232,9531557,23587471,779335724,742909,390846930,64100,213853765,7358,71181,64013,1244910645,211531025,198086000,13005000,225771913
7241259.exe,7019797,159438430,86011134,2298339,1352059,2452893,842329,1671538,119894764,1303404,114823122,1166082,9714931,22029376,625141182,930270,145121308,159941,69728002,5779,48835,41892,527329663,168341926,162939000,5028000,182736230
7382941.exe,9285136,161109113,73663990,2940923,1815467,3472170,1031026,1705090,145062389,792022,144548357,789967,7064419,17011001,653260194,884861,203933130,67127,97238278,8148,97729,31701,604945854,177284486,158899000,17988000,191756635
7511176.exe,8029745,162352771,85050138,2459341,1436475,2860561,576761,1181788,130826573,735663,122487724,984275,8762888,21088218,624297986,918659,151871588,54612,71750964,6581,154158,33049,536589966,168914408,155533000,12961000,183267222
8157367.exe,10920770,151537491,78029574,2781386,2432432,4686737,2311953,3284799,123184980,786721,127069753,871231,12598361,24435895,733207035,1398439,183452469,455488,90877432,8145,77274,34243,570330256,198236488,184702000,12979000,212553556
8686515.exe,8726935,148422898,77858632,2654423,1468796,2753214,752096,1882598,138928950,770629,138039986,908838,8559746,19676816,640424355,911690,165283854,62703,75211142,7364,139580,32738,519995591,172153099,154722000,16969000,186305291
