file,L1-dcache-load-misses,L1-dcache-loads,L1-dcache-stores,L1-icache-load-misses,LLC-load-misses,LLC-loads,LLC-store-misses,LLC-stores,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,dTLB-store-misses,dTLB-stores,page-faults,iTLB-load-misses,iTLB-loads,instructions,duration_time,user_time,system_time,perf_time
1054386.exe,450835,117942613,60054923,1030280,46843,168634,390608,487661,46625499,63942,44682398,67465,1091477,3048311,127642721,30737,73907453,36634,48691584,3780,17420,21892,394658547,68351415,54829000,12959000,130360058
2082270.exe,348871,209777905,112144448,1071840,19599,114842,104439,129382,131516269,326644,123434286,308321,1421208,3359781,265954520,28095,198598283,29084,113411498,4069,17141,16374,686422695,71047272,61593000,9087000,85513426
2136822.exe,547016,131166960,64414965,933197,33188,126178,309515,592011,64721297,63244,62379771,60484,2028184,3644442,175671531,28018,111347219,25607,68672326,5311,32636,15335,496679252,47153498,35618000,11194000,61445364
2395206.exe,814190,251013241,134771564,2068975,60856,239882,113691,182277,176267851,761694,169298078,748461,1017326,4201358,731261038,237528,244708865,8162,129983835,3283,222564,439543,800317211,197034955,135484000,61218000,211259549
2666073.exe,2175756,100388247,59428214,1205953,55480,151280,174201,313383,100278833,60617,95447143,59154,2361650,5094676,219904773,42701,109987222,61892,58252544,6043,11157,59210,368935255,59267758,47882000,10973000,73369901
301392.exe,882933,75775889,41941178,563111,32621,107355,170515,258009,47909234,35673,48625871,38258,470142,1614906,101701360,19094,61416166,21070,36045046,3207,14613,22878,251388687,27410709,20068000,7023000,41611693
3960987.exe,893151,91863950,38006844,1553324,33413,127383,404153,156079,69780804,45421,73498529,41092,877090,2136547,147661401,7308,118651966,9308,56370212,4887,5072,13276,367390326,39866622,31462000,8119000,54317869
3989839.exe,773022,98734813,40530772,1650062,32981,116411,619971,161444,70081710,153978,73643827,112561,634281,1843401,146748105,6732,116776825,7374,57087454,4466,5108,10823,376332006,39922290,32464000,7101000,54402280
4443808.exe,2450340,198432719,109804281,2224445,57177,196036,156016,203671,158045687,296638,159038283,295319,327131,1906466,305215203,20802,237864726,26161,122303844,5207,11423,68483,677640830,82438754,75763000,5981000,96691462
4870928.exe,12713161,286284992,190975116,3724718,1434830,2806217,3905468,4032861,243690935,481380,247941879,478693,6600847,12120851,783853787,146908,297397218,421794,183641791,62631,241481,317208,1063915426,211731348,118239000,93188000,225910455
5060739.exe,1931488,234645292,132943489,4345011,45544,532632,91902,354269,180931947,774348,173085020,693562,1095901,4788734,320112636,34980,202478266,51099,105152428,4690,28816,52575,655629601,76600003,68251000,8029000,90716982
5237654.exe,11486885,181179635,83887568,2574631,95193,272969,634368,705373,158916816,1251301,148659725,1307243,3666188,7381864,473637711,50366,161314471,45100,61846692,9153,73378,62804,575820782,127737786,113207000,14025000,142105628
5454536.exe,2477466,125384621,68780374,1098839,51368,137588,639830,422276,103978655,57591,104649220,70531,2017401,4113151,206169243,31601,106089247,65839,59399691,8012,95273,53353,414023235,55510492,36104000,19055000,69922636
5962406.exe,802001,127374971,61251990,995562,38218,144900,351790,636029,64404933,60339,62745754,117862,1993967,3585841,171728559,24531,116646468,17854,71008803,5245,17054,16754,480159160,46191056,37913000,7981000,60582455
6021928.exe,408645,207672267,111244527,1098307,45604,166696,96228,289170,128644979,316500,122862957,323113,1280530,3091805,264877017,21540,208365450,14198,117719055,3691,5221,16196,684835754,71342100,63020000,8002000,85579099
670905.exe,961178,83663956,35051225,1528154,28775,153475,149969,123866,77513338,35440,77794146,32746,276248,1080764,144433611,10321,112358747,8977,53367167,4495,5391,13640,350662947,38844593,29413000,9128000,53134962
704949.exe,829109,84408315,34944609,1428679,37338,118580,98490,115263,74342024,32066,75144753,32120,284612,998695,140934377,11871,106539754,7628,51704286,3779,3803,11389,340833313,38030680,31687000,5941000,52264506
718631.exe,586864,212018495,116639162,1173728,20004,116115,89864,132374,141388475,391230,131226259,379560,1727122,4292145,273906670,30390,197032755,48651,115153482,4490,40440,13978,696509451,74584806,65236000,9032000,88887154
7209909.exe,335947,212025412,113667569,1267600,54088,169787,346846,146182,136903937,347794,127766922,323761,1289157,3193671,266716750,22304,203760204,25206,116652376,3676,57566,14865,697097708,71864671,61498000,10081000,86142631
820436.exe,1260800,136642210,72042180,1139210,25668,116565,472610,230403,78952030,75877,73233545,78820,1263958,2744377,183970248,33542,102988138,39097,62448061,5801,72967,23115,468492346,50198297,36921000,12972000,64704863
