file,cfgrind_time
1033658.exe,6701056185
1161783.exe,5764410820
1200749.exe,5739030912
1325505.exe,6015590108
1335271.exe,4278938944
1505641.exe,5262437396
1542189.exe,14178671833
1631151.exe,4787939310
1856669.exe,13257395638
1963015.exe,4369054055
198113.exe,5039876605
1981694.exe,4563922279
2124644.exe,14146806195
2145027.exe,4221851660
2184330.exe,4560999827
2362734.exe,4263352508
2464944.exe,15145514114
2545383.exe,3921298763
257402.exe,14463355933
2687380.exe,6439434664
2712758.exe,4958435962
2764157.exe,6595184567
2986121.exe,5248204133
3011182.exe,6951672922
3040305.exe,3881142719
3205125.exe,5961048022
3205462.exe,14040335693
3298554.exe,14406721157
3364998.exe,14850912189
3517094.exe,4913802127
3560006.exe,14527291454
3839680.exe,4524046815
3851193.exe,4558860398
4090087.exe,4646123923
4243029.exe,5410802856
4281961.exe,5267549342
430409.exe,4259223733
4304680.exe,5928064000
436565.exe,4635915794
4368858.exe,5954248101
4484988.exe,4364243336
4649566.exe,5388822680
4692906.exe,4924344792
4693092.exe,15468655455
4743248.exe,6017950033
4861393.exe,5948237367
5097937.exe,4672975289
510955.exe,4673871142
5214516.exe,4236848773
5333786.exe,4857945348
5451535.exe,4297712058
5508700.exe,4245042806
5939623.exe,6187292608
5973598.exe,5595371824
5979831.exe,4342115227
6070205.exe,4386580794
6184943.exe,4299245270
6231092.exe,11246538870
6278765.exe,5528618316
6313558.exe,16893155114
6532744.exe,5326290948
6684936.exe,4778746184
6847560.exe,14151924670
6879725.exe,4045849287
6890672.exe,14176663788
6910081.exe,15518999347
696418.exe,4063756330
696848.exe,6969686127
7326811.exe,5314138239
7370979.exe,14220440163
7525849.exe,4656855845
7629905.exe,4254093679
7632778.exe,14550048498
8038851.exe,14630551260
8041232.exe,8061873260
8173661.exe,15203738746
8402460.exe,16196295100
8425134.exe,5728644893
8493654.exe,14204834222
897413.exe,4280230417
