file,L1-dcache-load-misses,L1-dcache-loads,L1-dcache-stores,L1-icache-load-misses,LLC-load-misses,LLC-loads,LLC-store-misses,LLC-stores,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,dTLB-store-misses,dTLB-stores,page-faults,iTLB-load-misses,iTLB-loads,instructions,duration_time,user_time,system_time,perf_time
1175601.exe,3511153,52877519,2109755,820428,11837,90273,20107,27103,37608174,1363568,38883540,1370648,12838,895853,124116497,5993,61923005,572,752102,168,1891,1601,151378654,62867400,61320000,1022000,130743673
1322787.exe,2442101,41792158,24868275,943375,134690,539941,545187,666020,32040216,2540161,33628497,2958936,2602129,7148489,178678332,19968,38377710,2695,16759321,3063,1104,566,129741380,50018020,43726000,5962000,64375404
1323960.exe,2523485,39620649,9759978,943580,15215,192490,82214,482303,54302231,1634745,54524723,1672145,139410,2759782,138285350,8500,73640192,7164,7196763,1554,3488,17400,149145432,37066789,35721000,1020000,51580506
1326566.exe,3449623,25157268,12220607,566988,20118,102788,711314,709815,8095613,28723,8096992,29630,740623,1029168,76557819,57273,14895897,19158,8124130,4341,626,432,82149428,22798550,12264000,10220000,37294536
1471884.exe,250776,658535230,2809035,1777894,16872,138470,12522,74207,1017539042,612039,1017296355,618343,53575,2372662,713347949,17827,676294337,1783,1093238,140,5311,2377,3543721893,192765636,190395000,1993000,207134220
1551067.exe,617546,47774992,2760587,511291,10276,53509,5063,23997,39809703,1682206,34408569,1871844,40388,639396,97556327,2870,28994555,395,336761,171,825,702,96809223,29112130,26875000,1990000,43233103
1554849.exe,16752814,179236858,48050014,1972818,76571,4080122,388561,542390,139017358,2834263,134352542,2791297,1369771,39231235,599773791,45269,180966322,43151,47249648,5990,9414,42764,552563489,162385179,152107000,10007000,176659495
1560344.exe,2619913,126850467,101416775,648742,43725,227190,813356,899540,42216132,721265,46739333,976194,1195223,5474700,179712724,16103,131559780,406,104886615,3059,1083,451,286242334,48090564,40952000,6825000,62405357
1577659.exe,2539145,35257268,16862235,562450,45076,257394,462191,879212,15042869,39999,18046412,460926,866778,3354400,91342319,13915,32640966,3960,14389580,4143,556,238,133191805,24858778,17607000,6847000,39227224
165572.exe,23129165,253436926,78086711,5583678,99627,6454888,647192,927008,200802252,4030338,199962452,4135800,2101527,50268070,841942594,109076,220107499,50622,57073846,7926,26213,98834,931610564,222344611,211024000,11001000,236746661
1810441.exe,49030822,662396397,4559156,1700445,17529,147407,11175,66021,505106668,562122,506397944,566071,23074,2215681,646457255,16974,677570479,1574,1566199,148,4653,3147,2697311957,174277542,172882000,999000,188460258
1822655.exe,736833,34779568,6857101,714737,16462,71739,2952,8313,36891933,98600,34303379,106004,13600,267549,64270445,1982,49939913,342,6554193,162,1391,1371,125556740,16992412,15772000,985000,31112754
1824751.exe,30715,1013389,819384,151811,3739,21379,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,138,<not counted>,<not counted>,<not counted>,1670375,1494000,0,15849537
190239.exe,1184383,36138250,7475568,513795,11769,57070,6227,22060,42279855,1379119,41063261,1463708,30873,560706,102661922,2655,50060698,425,6897546,155,684,565,113380887,27681485,27332000,0,41969098
1946318.exe,281660,334288054,3064869,2106948,17228,164472,16999,89957,668654184,614221,668926011,619548,32982,2989395,875973331,22575,337057251,2147,1269597,138,6158,3387,2008365417,236936070,236647000,0,250992152
