file,L1-dcache-load-misses,L1-dcache-loads,L1-dcache-stores,L1-icache-load-misses,LLC-load-misses,LLC-loads,LLC-store-misses,LLC-stores,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,dTLB-store-misses,dTLB-stores,page-faults,iTLB-load-misses,iTLB-loads,instructions,duration_time,user_time,system_time,perf_time
1604797.exe,221502,60772066,23717061,720329,19885,96712,133234,270924,26268220,154390,28335564,156087,244239,1484599,70123228,6662,53120006,486,22231267,525,1863,2283,187600716,49690416,37347000,11794000,110702765
166404.exe,151259,208263482,107082977,858245,22063,112375,6770,25557,134888434,402145,135167836,401924,58828,973771,237334152,6912,219992990,576,114326562,127,3593,5597,623037497,63672726,62383000,1006000,77887360
1923894.exe,263461,51592294,19876233,650819,22857,87046,61137,75325,38941928,154434,38986970,152523,115332,577072,79342347,3432,57187970,4449,22553876,918,3546,6031,178854423,24145081,21875000,1988000,38520996
217838.exe,203903,217078556,111141205,1068638,24650,150885,28404,69908,137375515,434150,137334242,431758,75265,1167282,243023332,8328,222765099,4482,116081579,1034,5762,9738,637142486,68490719,66238000,2007000,82730469
2767461.exe,244909,210724415,106370266,982195,22840,115630,4572,28741,136770675,409321,136352921,406670,49050,974786,237503684,6617,221726125,566,115481000,517,3034,3904,625642011,64744294,60458000,4030000,78808674
3630111.exe,166905,48287979,18351582,575827,21750,89354,1423,10906,40119547,152261,40133822,153119,48379,418389,79110520,2415,57726869,180,22486679,331,1360,1123,180316323,21505588,18377000,2901000,35771856
3868191.exe,2610555,83084990,31696270,1052624,66597,625479,159188,145493,72410731,1009422,70209186,949670,759374,3670069,198918894,13906,96942733,16145,39523621,3259,4901,19455,312552862,54496748,49223000,5022000,68870536
3876123.exe,152796,49657641,18411337,558617,21631,89079,1861,10968,39911928,154732,39869031,153758,48181,432607,77586405,2414,57479392,174,22377422,330,1361,2111,179222503,21546665,20273000,1013000,35701604
4061439.exe,272901,206696786,105297263,1031967,23566,114589,4876,28596,137554007,413052,137348717,414744,59648,1016685,239973795,6767,223117874,558,115999717,516,2077,7019,627992916,64459561,61182000,3008000,78570733
4246029.exe,229589,52139703,19977992,751085,21621,84125,6319,20959,42248055,172436,42268929,173930,98144,576895,84326105,2884,63373202,720,24563978,916,1178,1636,196919697,22697366,19284000,3044000,36774440
4264435.exe,3914908,98049137,36218443,1118854,90882,993914,222732,214514,84392463,3113601,83272264,2873607,826202,5728405,285505669,17657,110471838,12366,43151850,2868,5481,18078,368070140,77664497,70248000,7024000,91958513
4294775.exe,178015,208486461,107180725,922045,23962,114713,4166,26471,135276715,399035,135262206,383564,84704,1171654,239204507,8114,219966077,504,114654850,322,2606,10929,623506216,64270065,62972000,999000,78445447
4386985.exe,282762,46032832,18271888,622701,23093,94559,32608,42419,39480687,153944,39433879,152301,82095,459432,77454836,2826,57221528,2351,22287237,523,2007,4445,170157915,20754774,17551000,2925000,35042222
4806011.exe,262980,46059300,17419040,595400,21571,90816,1927,11990,40784278,156867,40822919,158391,72257,468132,77935465,2613,58990020,246,22835499,525,1638,1888,174435016,20990744,19781000,941000,35352201
4823473.exe,289918,206600938,106970531,1037940,24173,121804,31512,56584,135375200,422018,135243076,418175,94086,1064693,238778568,7584,219865638,2543,114435733,518,2505,8716,620335723,64358812,61060000,3002000,78496752
5045851.exe,156263,49043031,19225819,589459,32938,105550,1396,8404,39325439,157761,39279958,157968,44657,373533,77786362,2273,56835918,170,22061050,133,1370,1313,175579291,21097227,19582000,1030000,35111371
5606913.exe,215665,48873841,17637619,714822,24404,93569,1870,12378,41033735,160203,41196446,159705,54469,467910,78642057,2305,60138223,202,23286527,524,1387,1839,179090130,21040408,17798000,2966000,35188853
7148062.exe,121646,53910505,20665852,522261,20506,87702,1410,9890,41685165,148383,41665886,147200,43991,365064,79327423,2266,63490679,174,24182698,135,1310,1672,190545962,21502155,20138000,1006000,35699459
7611471.exe,245641,209294023,105319019,1006105,23015,116647,7119,27727,136531628,443358,136651702,433583,50130,988681,238593707,6588,222806471,528,115866358,519,3085,5580,627084197,64346507,61967000,2031000,78581551
8340073.exe,250975,210617319,106007854,985357,23601,116138,4670,28707,135757237,420842,136466219,428843,59579,997489,239644691,6554,223601157,553,116394827,518,3067,5686,630391256,64805308,61546000,2978000,79023002
