0,26;Joules;power/energy-pkg/;9894603;100,00;;
0,26;Joules;power/energy-pkg/;9893389;100,00;;
0,03;Joules;power/energy-ram/;9893253;100,00;;
3349000;ns;user_time;3349000;100,00;;
6699000;ns;system_time;6699000;100,00;;
