@relation problema
@attribute 'pkg' real
@attribute 'cores' real
@attribute 'ram' real
@attribute 'gpu' real
@attribute 'psys' real
@attribute 'duration_time' real
@attribute 'user_time' real
@attribute 'system_time' real
@attribute 'class' {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31}
@data
3.08,2.47,0.00,0.05,0.00,155072695,122636000,32166000,0
3.11,2.50,0.00,0.05,0.00,153629042,122711000,30927000,0
3.14,2.54,0.00,0.05,0.00,152925266,124763000,28172000,0
3.20,2.61,0.00,0.05,0.00,149363189,125466000,23898000,0
3.66,3.03,0.00,0.05,0.00,156510237,122524000,33868000,0
3.10,2.50,0.00,0.05,0.00,152773562,126663000,26136000,0
0.66,0.52,0.00,0.01,0.00,36811209,32960000,3877000,0
1.68,1.34,0.00,0.03,0.00,87045532,65024000,22008000,0
3.17,2.55,0.00,0.05,0.00,156265556,131238000,25045000,0
0.61,0.46,0.00,0.01,0.00,38076798,35104000,3008000,0
0.63,0.48,0.00,0.01,0.00,36842665,35860000,996000,0
0.65,0.53,0.00,0.01,0.00,30423262,30299000,0,0
0.60,0.45,0.00,0.01,0.00,38466421,38369000,0,0
3.11,2.50,0.00,0.05,0.00,151506959,112375000,39130000,0
0.74,0.61,0.00,0.01,0.00,38935565,34957000,3884000,0
3.22,2.62,0.00,0.05,0.00,151667302,119540000,32145000,0
3.13,2.54,0.00,0.05,0.00,147028452,117912000,28978000,0
3.05,2.45,0.00,0.05,0.00,151335757,125279000,26058000,0
3.18,2.56,0.00,0.05,0.00,155751694,124614000,31153000,0
3.17,2.55,0.00,0.05,0.00,155411177,117585000,37866000,0
3.20,2.61,0.00,0.05,0.00,147851740,120995000,26777000,0
3.11,2.50,0.00,0.05,0.00,151782704,121866000,29967000,0
3.17,2.56,0.00,0.05,0.00,150956543,121023000,30005000,0
2.17,1.73,0.00,0.04,0.00,111252101,68537000,42712000,0
3.15,2.53,0.00,0.05,0.00,154314685,119464000,34843000,0
3.10,2.50,0.00,0.05,0.00,151098482,128088000,23015000,0
1.83,1.44,0.00,0.03,0.00,97360543,59589000,37740000,0
3.09,2.49,0.00,0.05,0.00,149236873,130243000,19035000,0
3.14,2.53,0.00,0.05,0.00,153044561,125859000,27185000,0
3.01,2.43,0.00,0.05,0.00,143867929,120691000,23132000,0
3.05,2.45,0.00,0.05,0.00,147990370,124865000,22975000,0
0.65,0.48,0.00,0.01,0.00,40828126,39861000,996000,0
3.15,2.56,0.00,0.05,0.00,154325900,131255000,23044000,0
0.67,0.53,0.00,0.01,0.00,35036228,32992000,1999000,0
3.19,2.58,0.00,0.05,0.00,152800071,129807000,22965000,0
3.15,2.55,0.00,0.05,0.00,149666342,122552000,27122000,0
0.66,0.51,0.00,0.01,0.00,37919067,33936000,3992000,0
3.18,2.56,0.00,0.05,0.00,155099954,132828000,22138000,0
3.04,2.45,0.00,0.05,0.00,149974350,126197000,23848000,0
0.65,0.50,0.00,0.01,0.00,38196875,36232000,2012000,0
3.19,2.57,0.00,0.05,0.00,153866616,122900000,30974000,0
3.13,2.52,0.00,0.05,0.00,153693411,120766000,32936000,0
0.68,0.52,0.00,0.01,0.00,40196493,39220000,1005000,0
0.62,0.47,0.00,0.01,0.00,37402134,36394000,1010000,0
3.20,2.59,0.00,0.05,0.00,150417128,124555000,25907000,0
3.08,2.48,0.00,0.05,0.00,150308278,124257000,26054000,0
3.17,2.55,0.00,0.05,0.00,154117736,125100000,29023000,0
3.25,2.63,0.00,0.05,0.00,154370108,126299000,28066000,0
3.13,2.53,0.00,0.05,0.00,151215308,121384000,29848000,0
3.01,2.42,0.00,0.05,0.00,146710469,121786000,24956000,0
0.66,0.51,0.00,0.01,0.00,37099901,35978000,999000,0
3.17,2.57,0.00,0.05,0.00,150369287,121994000,27998000,0
0.61,0.47,0.00,0.01,0.00,36139617,33283000,2936000,0
2.00,1.60,0.00,0.03,0.00,97482399,95513000,1989000,0
3.13,2.52,0.00,0.05,0.00,152088565,125960000,25991000,0
