@relation problema-weka.filters.unsupervised.attribute.Remove-R2-5

@attribute pkg numeric
@attribute duration_time numeric
@attribute user_time numeric
@attribute system_time numeric
@attribute class {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31}

@data
1.26,66653223,64647000,1989000,2
1.14,51203528,48135000,3008000,2
2.37,124640354,114482000,9955000,3
2.6,129811374,122768000,7044000,3
2.18,112590817,104620000,7971000,3
5.02,247557249,190332000,57099000,3
4.35,203246180,197117000,6003000,3
6.46,308195852,254174000,53825000,3
5.21,258014207,203984000,53995000,3
6.71,320954106,275806000,45131000,3
6.5,311600415,262655000,48935000,3
2.43,121588303,114639000,6978000,3
2.45,118688832,111550000,7034000,3
6.87,326916281,272871000,53974000,3
2.77,139614016,130664000,8976000,3
4.67,228716209,164487000,64190000,3
6.51,311353201,264247000,47043000,3
4.82,231166748,174355000,56790000,3
4.47,222294008,169217000,53068000,3
2.81,137469256,126489000,10955000,3
2.22,114572927,108658000,5981000,3
2.43,122231247,114283000,7950000,3
2.44,123338853,119339000,4011000,3
4.52,225256024,166435000,58800000,3
6.76,322261040,275209000,47035000,3
6.64,314369514,253253000,61061000,3
6.6,316714011,255741000,60938000,3
8.01,386998416,326855000,59973000,3
2.33,116136899,110064000,6003000,3
4.05,198042751,191015000,7037000,3
6.76,314473723,258472000,55885000,3
4.08,192875714,188855000,4018000,3
2.44,121265301,112149000,8932000,3
2.49,122759496,114648000,7975000,3
4.34,208114353,202018000,6000000,3
2.42,122726401,116720000,5985000,3
6.79,324164481,278136000,46022000,3
2.4,124235757,114199000,10017000,3
2.89,144680721,138642000,6027000,3
2.5,123180688,117186000,6009000,3
7.39,354404216,307308000,47047000,3
6.95,334711512,271536000,63124000,3
2.65,135702259,125776000,9903000,3
6.51,314247410,246148000,68041000,3
2.4,121836996,115839000,5991000,3
2.48,122355744,116368000,5967000,3
6.49,310889379,254071000,56792000,3
6.83,316638106,263658000,52931000,3
2.23,116043542,111953000,3998000,3
2.54,125347007,115407000,9948000,3
8.93,422784857,358813000,63966000,3
2.18,115583662,106609000,8967000,3
4.74,235306571,178425000,56817000,3
2.43,124582031,116585000,7971000,3
4.94,234547670,224577000,9981000,3
2.68,131235103,126216000,5008000,3
2.41,124930740,117770000,6986000,3
2.52,122354280,117303000,5012000,3
6.44,304440346,268355000,36047000,3
5.01,237751184,181786000,55934000,3
6.83,324234973,266343000,57857000,3
5,238070491,192028000,46006000,3
2.5,123646588,115628000,7974000,3
2.21,113063089,103062000,10006000,3
2.39,119173733,111101000,8007000,3
4.73,225681661,175567000,50162000,3
2.49,122374845,112300000,10026000,3
3.19,159616269,150462000,9027000,3
4.79,230081370,170952000,58983000,3
6.71,312530704,258593000,53915000,3
2.47,124481680,116493000,7965000,3
6.82,313040111,264222000,48856000,3
2.47,121355551,114351000,6960000,3
4.6,221181094,153088000,68039000,3
4.29,203609267,199547000,4011000,3
6.63,312516784,246578000,65887000,3
2.45,122111457,111117000,11011000,3
4.89,234234405,169152000,65058000,3
2.27,113775952,105836000,7987000,3
6.79,319928707,276790000,43123000,3
2.51,122916736,113849000,9067000,3
4.81,232004020,174979000,56993000,3
4.73,265935641,91865000,14133000,4
2.74,142538196,132553000,9966000,4
6.37,304331793,171876000,14989000,4
4.81,237105585,103773000,16120000,4
6.26,305017437,168648000,18069000,4
3.58,140711782,136637000,3989000,4
4.39,222360271,96837000,7375000,4
6.92,336812282,210628000,7231000,4
2.8,144564904,133633000,10969000,4
6.93,337504333,209415000,9110000,4
6.27,304026174,177208000,9010000,4
4.44,221008098,88835000,12975000,4
2.72,140477279,128545000,11957000,4
6.38,309000808,174122000,16103000,4
2.55,133699689,123652000,9972000,4
4.59,231817692,99815000,13296000,4
4.4,221338098,94583000,8049000,4
4.35,218962177,89802000,9978000,4
4.46,225085978,98703000,7976000,4
6.25,304510196,175984000,10316000,4
5.03,253961409,126421000,9030000,4
7.64,374014381,245144000,10005000,4
4.55,223105750,93092000,12756000,4
6.61,316851404,185090000,13143000,4
4.53,223399356,98080000,7077000,4
5.14,255685233,122621000,13956000,4
2.69,134009501,125919000,8058000,4
5.11,240928321,223979000,16922000,4
4.35,218400383,85133000,14021000,4
4.99,249026219,119484000,11044000,4
4.45,217087470,91141000,8421000,4
4.73,222856563,213880000,8953000,4
8.38,418760244,282227000,17727000,4
4.39,220009582,93435000,9042000,4
4.3,215946920,86721000,10964000,4
6.51,308541624,178544000,11033000,4
4.68,231429848,97623000,15904000,4
4.42,216592427,206508000,9976000,4
4.37,216644117,88932000,9095000,4
2.42,122405471,116368000,6019000,4
6.36,302393947,170884000,12991000,4
6.92,340244979,205474000,16037000,4
4.59,225297867,92440000,14909000,4
4.63,224287108,88999000,15999000,4
6.34,305626490,177032000,12070000,4
4.39,211335731,202301000,9013000,4
3.18,160941042,149762000,10982000,4
4.65,227867830,100752000,8311000,4
4.43,219582008,85702000,15123000,4
4.46,211801011,203780000,7991000,4
5.21,256923773,122488000,14428000,4
4.28,213027451,82273000,12039000,4
5.12,250953974,112053000,19832000,4
6.21,295649239,164201000,12014000,4
6.46,306623445,169870000,18985000,4
2.88,142444282,132346000,9950000,4
4.6,221879166,97018000,6318000,4
5.32,268131557,140153000,9853000,4
5.42,270408499,138196000,12418000,4
6.35,303323274,175328000,9246000,4
4.58,223386829,90669000,14878000,4
4.13,201358765,73687000,9957000,4
7.75,372711231,239176000,14069000,4
2.88,142354848,131220000,11018000,4
4.48,218730362,93503000,7037000,4
6.33,300096268,169707000,12050000,4
5.24,257215998,126639000,12283000,4
3.06,160231788,150090000,10006000,4
4.49,222389598,91287000,12037000,4
4.45,218126965,88946000,11118000,4
6.41,299706660,169010000,11000000,4
4.42,220446045,91522000,10496000,4
5.73,283105110,149860000,14812000,4
2.61,135175285,125147000,10011000,4
6.43,307403856,174636000,12972000,4
3.07,154552443,143538000,10964000,4
4.6,227626259,97569000,11064000,4
2.68,133521435,127507000,5976000,4
6.39,306303970,173206000,13746000,4
4.56,224891617,92701000,13866000,4
4.73,260058770,87054000,17806000,5
4.59,234330847,96890000,19977000,5
6.2,300329508,170603000,11039000,5
4.53,227613152,96200000,12305000,5
4.42,221600763,92416000,10035000,5
6.32,301025419,171162000,11075000,5
4.53,226983624,95181000,13210000,5
4.37,220950994,93536000,9232000,5
3.68,185063435,170973000,13997000,5
4.51,228295671,96256000,13679000,5
5.08,253475786,111404000,23816000,5
4.48,222203662,92987000,10998000,5
3.45,173586942,158456000,15043000,5
4.79,235320084,106254000,11026000,5
4.48,216036522,85724000,11283000,5
6,290250112,283119000,7002000,5
5.56,262973622,257884000,5017000,5
4.41,225083949,92565000,13079000,5
5.39,262366863,250401000,11971000,5
4.43,225321579,94568000,12072000,5
3.47,175858536,165739000,10044000,5
4.44,219459521,90674000,9964000,5
6.47,311479983,172798000,19976000,5
5.05,253720079,121070000,13007000,5
5.88,288826784,156166000,14832000,5
4.58,219436749,93387000,8273000,5
5.36,259724060,253704000,6016000,5
5.7,277352120,267346000,10012000,5
6.45,310395893,181007000,11473000,5
5.16,261059905,131139000,12012000,5
4.77,235933446,98320000,19022000,5
4.54,219749222,88011000,14159000,5
4.47,219189643,84747000,15580000,5
3.45,171334346,164292000,7012000,5
6.38,302221125,172635000,11040000,5
4.67,227043680,95829000,13765000,5
7.01,340264939,210973000,9998000,5
4.6,222058669,95692000,8058000,5
4.55,224534857,91874000,13980000,5
4.38,221435526,86024000,17541000,5
4.55,229156313,94289000,16049000,5
4.4,219856202,85130000,16215000,5
3.85,189697145,176655000,12974000,5
5.52,265238727,258223000,6979000,5
3.83,193361740,182353000,11021000,5
3.47,173244745,158297000,14933000,5
4.6,228267958,101809000,7056000,5
7.36,349249833,331233000,18012000,5
5.21,260017277,132533000,9036000,5
8.48,421972928,285965000,18061000,5
3.91,195874560,182840000,12988000,5
6.11,292421529,163166000,9949000,5
4.44,215986353,84906000,13140000,5
5.76,274749524,263713000,10988000,5
5.25,261390803,131823000,11069000,5
4.45,222036308,91073000,13120000,5
4.62,227272609,99195000,11600000,5
7.02,332179093,191823000,21692000,5
6.51,310909190,181691000,9983000,5
9.2,428490835,400399000,28027000,5
6.45,305889471,171864000,15245000,5
5.27,254701835,124361000,10722000,5
6.2,299930287,286852000,13038000,5
4.06,200167573,179121000,21014000,5
6.5,307564580,170889000,18094000,5
6.56,311414442,177754000,15063000,5
4.18,204818705,77190000,8906000,5
6.49,304011162,167751000,17973000,5
4.52,222272193,89912000,12987000,5
4.27,203449098,75549000,10073000,5
4.57,223830541,90927000,13988000,5
4.58,225455824,93452000,14068000,5
4.53,223701231,96028000,9002000,5
6.3,299238234,165299000,14936000,5
4.86,235356309,102635000,16849000,5
6.37,304394038,169160000,16015000,5
4.28,208097924,82908000,6066000,5
4.55,220074369,91580000,9057000,5
4.39,214976838,87617000,8056000,5
4.75,223179431,91760000,14372000,5
7.25,334070323,326635000,7013000,6
5.59,261337629,257282000,4004000,6
1.93,91478587,85560000,5969000,6
7.94,389390707,368353000,21020000,6
7.81,390448004,370480000,19971000,6
7.53,351001196,339962000,10998000,6
6.36,290816434,278792000,11991000,6
5.96,307093174,134129000,15014000,6
3.31,162742130,152735000,9982000,6
7.18,333490568,327462000,6008000,6
3.87,190335536,174293000,16026000,6
3.39,168454809,154464000,13951000,6
2.08,101563430,96556000,4977000,6
4.75,225780012,98380000,9914000,6
5.51,260601837,258620000,2004000,6
8.01,383728521,370741000,12990000,6
2.03,98530189,83426000,15077000,6
7.41,349177448,339152000,10004000,6
1.69,83338904,79326000,4016000,6
8.02,391965351,375888000,16037000,6
2.76,131916802,124827000,7046000,6
11.79,567654102,548698000,18989000,6
3.56,175063400,163145000,11937000,6
7.23,337130473,331120000,6002000,6
11.81,565999086,549978000,15999000,6
11.77,563601600,544595000,18985000,6
11.8,563717176,547715000,15991000,6
1.72,86172145,83162000,3005000,6
8.29,411536238,381594000,29968000,6
7.02,347037813,213442000,13960000,6
11.4,524172035,516050000,8000000,6
1.65,81673027,72718000,8965000,6
4.6,226063658,215991000,9999000,6
11.52,546539027,533380000,12984000,6
8.89,438539200,407444000,30957000,6
1.76,90806392,83768000,6980000,6
1.68,86206944,82161000,4007000,6
8.49,429678771,395685000,33973000,6
9.22,451917145,438895000,12996000,6
12.43,587920697,563831000,23992000,6
1.6,77190938,72038000,5002000,6
12.22,572046388,549061000,22960000,6
8.82,431582993,409507000,22027000,6
5.69,255355599,251305000,3988000,6
1.99,96220636,87299000,8928000,6
6.97,323564433,301496000,22036000,6
6.85,311396084,300410000,10978000,6
9.74,452499832,315403000,17966000,6
10,467469498,443464000,23971000,6
8.33,412546846,375442000,36945000,6
2.12,97349490,92189000,5010000,6
6.17,278781126,267683000,10987000,6
3.16,154900021,145707000,9043000,6
5.92,267531013,260585000,6988000,6
7.48,344956136,336930000,7998000,6
2.31,110274421,104238000,6013000,6
5.86,270444987,256940000,12946000,6
8.37,382707809,255060000,9929000,6
3.48,163304729,151250000,12019000,6
11.89,563535044,539528000,23979000,6
8.07,390922528,370852000,20046000,6
3.98,186595839,157462000,29085000,6
2.57,123675130,111578000,12062000,6
7.21,332951181,324905000,8022000,6
7.01,323133080,314134000,8975000,6
5.98,273976842,264809000,8993000,6
9.65,474180338,332720000,22976000,6
2.72,130606322,121555000,8967000,6
1.68,86211110,83119000,3004000,6
8.45,419854668,403810000,15992000,6
1.84,90474475,88470000,1988000,6
3.61,174296050,161313000,12944000,6
1.84,86125769,80028000,6002000,6
9.52,457629115,431490000,26029000,6
1.87,88977871,85969000,2998000,6
7.25,336183483,328150000,8003000,6
6.33,298576885,283526000,14975000,6
1.81,86857527,82846000,3992000,6
1.89,90690372,83730000,6977000,6
3.34,166568632,154591000,11968000,6
2.95,148153084,145057000,3001000,7
8.11,359057155,221872000,136921000,7
7.73,350663447,201284000,149210000,7
3.22,148595203,147598000,1004000,7
6.24,293515556,164688000,128756000,7
8.09,355540683,225172000,130099000,7
2.96,158145331,1005000,7798000,7
2.03,97234649,95266000,1984000,7
2.57,123568392,1070000,7297000,7
2.54,126243116,2045000,6928000,7
2.57,123688841,1127000,7578000,7
4,176816642,174876000,1998000,7
3.75,166934453,164915000,1998000,7
8.03,358579106,220580000,137738000,7
1.97,97436709,94533000,2985000,7
8.05,359269164,218428000,140632000,7
2.58,122917147,2279000,6463000,7
7.76,361260217,223133000,138082000,7
2.44,114818389,113771000,1006000,7
7.85,349201919,200940000,147956000,7
2.59,123046675,2698000,6246000,7
4,190222293,189212000,1001000,7
8.97,390670409,256581000,133782000,7
10.3,478550056,254234000,224207000,7
2.62,123972341,1196000,7178000,7
2.57,130221388,129205000,1001000,7
8.16,361262262,220004000,141002000,7
3.4,156727612,155772000,998000,7
2.61,123584973,123592000,0,7
6.9,309603361,170782000,138823000,7
2.65,123920724,883000,7842000,7
8.8,380612669,236637000,143779000,7
2.68,126865046,124860000,2013000,7
8.71,381823655,245337000,136187000,7
9.32,407554709,263227000,144124000,7
2.66,126238464,3837000,5614000,7
2.58,122157513,2487000,6219000,7
8.01,355430578,205542000,149666000,7
8.31,371274030,233514000,137713000,7
7.86,348995111,204463000,144327000,7
2,99481074,97492000,2010000,7
8.33,359189648,209952000,148966000,7
8.29,358301984,211419000,146597000,7
5.38,242680440,241683000,998000,7
2.63,124512339,4028000,3754000,7
6.94,320138346,209463000,110716000,7
4,181297104,178315000,2988000,7
2.59,124438973,2848000,6486000,7
3.36,160787863,159816000,1005000,7
4.62,206185960,76071000,130122000,7
8.15,362893439,213814000,148870000,7
2.62,122193934,1878000,6574000,7
8.8,380371620,236029000,144017000,7
8.1,356225183,207042000,149030000,7
7.72,352706176,209372000,143254000,7
2.03,97031057,95042000,2000000,7
2.21,101614409,98592000,3018000,7
2.78,128050278,125932000,1998000,7
8.25,363964882,220415000,143270000,7
8.79,387720489,240631000,146775000,7
2.62,122621797,1112000,6675000,7
2.57,117171851,115155000,2002000,7
7.98,349062481,198904000,149928000,7
9.33,417952744,269846000,147915000,7
8.16,362315831,214391000,147581000,7
2.85,135993395,133031000,2978000,7
2.17,93451804,91489000,1988000,7
3.72,160676111,158633000,1995000,7
7.13,321646943,176781000,144820000,7
3.56,159781136,155803000,3969000,7
4.06,176545588,174449000,1993000,7
6.8,299242458,154528000,144558000,7
2.63,122683924,2144000,7279000,7
3.01,138647246,137692000,1005000,7
4.07,175433369,173431000,2004000,7
7.86,360010051,222993000,136995000,7
6.55,296256405,164111000,132089000,7
7.07,324530520,192282000,132194000,7
8.26,357763431,201728000,155790000,7
7.94,353622433,211652000,141767000,7
4.27,206890683,197543000,8979000,8
5.95,281646924,217717000,63917000,8
3.31,156573869,143505000,13045000,8
4.68,227749307,215689000,11982000,8
3.76,173752628,163681000,10041000,8
10.19,468641960,419527000,49061000,8
3.99,182770264,173694000,9036000,8
13.13,623216032,480090000,143026000,8
3.34,156548813,145584000,10968000,8
4.16,192435945,177386000,15032000,8
3.23,151349476,142381000,9024000,8
3.46,162134096,154119000,8006000,8
3.85,185069435,177043000,8047000,8
3.31,155302816,144206000,11015000,8
4,187425133,176261000,11016000,8
11.19,505472113,443397000,62055000,8
2.76,133130234,122207000,10929000,8
9.19,415732565,347564000,68110000,8
6.37,295029406,222010000,73003000,8
3.9,183642768,171658000,11976000,8
3.43,159894623,145954000,13900000,8
4.07,189347309,178328000,11020000,8
6.5,302373448,246305000,56069000,8
2.86,134957249,123934000,10994000,8
4.74,218900903,205856000,12990000,8
9.43,428255028,373126000,55018000,8
9.05,415783249,363823000,51974000,8
10.24,467781040,407681000,60100000,8
4.2,198048015,183896000,13992000,8
9.58,435646516,383680000,51956000,8
3.41,158868227,143850000,14984000,8
3.62,167419052,151480000,15945000,8
4.51,212122285,198182000,13942000,8
7.24,345659035,333511000,12018000,8
3.33,154379134,140341000,14034000,8
4.56,207493164,189546000,17957000,8
4.83,223358243,206296000,17024000,8
3.38,159904308,149985000,9932000,8
5.8,267138327,173719000,93386000,8
11.76,541504390,476476000,65065000,8
4.19,193112270,181862000,10991000,8
5.09,228904608,217884000,11044000,8
3.72,174838695,167841000,7035000,8
11.51,513942843,468850000,44985000,8
3.14,148266687,139263000,9017000,8
3.76,171548637,161474000,10029000,8
3.59,166506993,153528000,12960000,8
3.57,169142297,159124000,10007000,8
5.81,262834646,251793000,10990000,8
4.38,201015396,182964000,17996000,8
3.6,169553993,159477000,10030000,8
3.18,149467971,134494000,14943000,8
3.36,155627957,145614000,9973000,8
4.55,205361356,186302000,18929000,8
12.78,583221926,520086000,63010000,8
3.95,181302288,172259000,9013000,8
5.64,260511036,204623000,55897000,8
3.52,163196638,156189000,7008000,8
9.82,445593631,393610000,51948000,8
3.46,157612955,145544000,11962000,8
9.38,418451010,373244000,45029000,8
10.82,492053908,443117000,48902000,8
2.89,133129014,124988000,7999000,8
7,319469129,303519000,15974000,8
7.61,358633859,287493000,71122000,8
4.3,192044293,181055000,10942000,8
3.42,157447750,142137000,15014000,8
5.08,230863765,222866000,8031000,8
5.91,267177948,244150000,23014000,8
9.86,442707165,393670000,48959000,8
9.74,438668500,371619000,66931000,8
7.79,360475742,344426000,16019000,8
10.87,497437225,438509000,58934000,8
11.21,498395898,439345000,59046000,8
9.51,429645700,368576000,60929000,8
11.87,540962527,470843000,69976000,8
4.94,226540480,219537000,6985000,8
9.48,426021072,373982000,51997000,8
3.31,151301648,137360000,13935000,8
3.32,154740263,142707000,11975000,8
1.08,59512306,58223000,1003000,9
1.1,54980861,52064000,2947000,9
0.49,26167113,22311000,3880000,9
1.08,57040648,54096000,3005000,9
1.09,55660182,51626000,4049000,9
1.13,58268935,55269000,3014000,9
0.43,24649424,19468000,5123000,9
1.05,55580427,52616000,2978000,9
0.31,18405382,15262000,2861000,9
1.08,59326640,57262000,2009000,9
0.31,19007006,15910000,2983000,9
0.76,41636569,28428000,13198000,9
0.45,26911389,22784000,4142000,9
1.03,57421265,55470000,1981000,9
0.1,4845404,3607000,1202000,9
1.09,55284191,53258000,2009000,9
1.43,66660455,64695000,1990000,9
0.35,20241544,17206000,3036000,9
0.44,24960124,15614000,8783000,9
0.1,5467198,1839000,3679000,9
1.1,58618890,58635000,0,9
0.1,6364002,1820000,4550000,9
0.31,19407485,16415000,2896000,9
0.09,4297980,4222000,0,9
1.11,60158682,56196000,4014000,9
1.1,57985781,54881000,2993000,9
1.1,57800568,51816000,5978000,9
0.09,4039426,2985000,995000,9
1.15,57729836,54704000,3039000,9
1.09,56646662,53637000,3036000,9
0.52,29204403,26172000,3019000,9
1.14,57980870,56980000,999000,9
3.11,176415497,15234000,6822000,9
0.5,29085291,23064000,6016000,9
0.47,27331095,26314000,1012000,9
0.09,5609380,3730000,1865000,9
0.39,20058316,16063000,4015000,9
1.05,58806652,56821000,1993000,9
0.39,22602693,19500000,3078000,9
0.5,26705575,19762000,6916000,9
0.32,19571185,19640000,0,9
0.33,18902041,14175000,4725000,9
0.31,18214146,15356000,2879000,9
0.55,32468334,27392000,5072000,9
0.1,6518813,4347000,2173000,9
