@relation problema-weka.filters.unsupervised.attribute.Remove-R1-5

@attribute duration_time numeric
@attribute user_time numeric
@attribute system_time numeric
@attribute class {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31}

@data
89564928,87596000,1990000,2
89214124,85183000,4008000,2
88226732,84194000,4009000,2
42760333,40774000,1988000,2
45025968,43040000,2001000,2
84874434,80890000,3994000,2
85930364,84997000,988000,2
88249097,81296000,6939000,2
86149572,84170000,2004000,2
44083128,41086000,3006000,2
43850707,41854000,1993000,2
41426680,37448000,3941000,2
41122754,38156000,3012000,2
43410695,41420000,1972000,2
92434022,89338000,3011000,2
91674679,87601000,3981000,2
87464126,83542000,3978000,2
46206496,44212000,2009000,2
86533140,84553000,1989000,2
86892835,84911000,1997000,2
91184963,89207000,1982000,2
86361072,85349000,1004000,2
41475373,39337000,1966000,2
175547346,170536000,4986000,2
89124484,84151000,5008000,2
109698040,102680000,6978000,2
90132726,86974000,2965000,2
45499755,41555000,3957000,2
87814388,84816000,2993000,2
94889622,91908000,2997000,2
84502742,80380000,4019000,2
48036539,45041000,3002000,2
43093658,37120000,6019000,2
44856988,40026000,4881000,2
87501710,84477000,3017000,2
91385462,85335000,6023000,2
40397615,37285000,3023000,2
44896972,42827000,1991000,2
45216190,42278000,2949000,2
165986620,159980000,5999000,2
86532615,81599000,4975000,2
43637866,42641000,991000,2
42543315,39520000,3040000,2
48864393,46899000,1995000,2
88758217,87765000,997000,2
86511853,83460000,3016000,2
88695509,85710000,2989000,2
41593009,40589000,1014000,2
42076166,40077000,2003000,2
160925951,154876000,6034000,2
87869843,86860000,998000,2
88518236,86589000,1990000,2
88108205,86117000,2002000,2
53917283,51909000,1996000,2
41564758,40592000,990000,2
87118389,84204000,2971000,2
52879194,51876000,997000,2
88566466,85502000,3017000,2
42083209,39156000,2936000,2
42945981,40943000,1997000,2
90720215,85715000,4983000,2
41216182,39261000,1963000,2
87543162,86535000,1006000,2
85711654,82613000,3022000,2
108349509,104268000,4010000,2
48016379,41992000,5998000,2
114417415,108342000,6019000,2
85992041,82989000,2999000,2
90048451,88963000,1010000,2
104181988,101149000,3004000,2
87392311,84404000,2978000,2
91194613,88180000,3006000,2
42490577,40529000,1977000,2
66653223,64647000,1989000,2
51203528,48135000,3008000,2
124640354,114482000,9955000,3
129811374,122768000,7044000,3
112590817,104620000,7971000,3
247557249,190332000,57099000,3
203246180,197117000,6003000,3
308195852,254174000,53825000,3
258014207,203984000,53995000,3
320954106,275806000,45131000,3
311600415,262655000,48935000,3
121588303,114639000,6978000,3
118688832,111550000,7034000,3
326916281,272871000,53974000,3
139614016,130664000,8976000,3
228716209,164487000,64190000,3
311353201,264247000,47043000,3
231166748,174355000,56790000,3
222294008,169217000,53068000,3
137469256,126489000,10955000,3
114572927,108658000,5981000,3
122231247,114283000,7950000,3
123338853,119339000,4011000,3
225256024,166435000,58800000,3
322261040,275209000,47035000,3
314369514,253253000,61061000,3
316714011,255741000,60938000,3
386998416,326855000,59973000,3
116136899,110064000,6003000,3
198042751,191015000,7037000,3
314473723,258472000,55885000,3
192875714,188855000,4018000,3
121265301,112149000,8932000,3
122759496,114648000,7975000,3
208114353,202018000,6000000,3
122726401,116720000,5985000,3
324164481,278136000,46022000,3
124235757,114199000,10017000,3
144680721,138642000,6027000,3
123180688,117186000,6009000,3
354404216,307308000,47047000,3
334711512,271536000,63124000,3
135702259,125776000,9903000,3
314247410,246148000,68041000,3
121836996,115839000,5991000,3
122355744,116368000,5967000,3
310889379,254071000,56792000,3
316638106,263658000,52931000,3
116043542,111953000,3998000,3
125347007,115407000,9948000,3
422784857,358813000,63966000,3
115583662,106609000,8967000,3
235306571,178425000,56817000,3
124582031,116585000,7971000,3
234547670,224577000,9981000,3
131235103,126216000,5008000,3
124930740,117770000,6986000,3
122354280,117303000,5012000,3
304440346,268355000,36047000,3
237751184,181786000,55934000,3
324234973,266343000,57857000,3
238070491,192028000,46006000,3
123646588,115628000,7974000,3
113063089,103062000,10006000,3
119173733,111101000,8007000,3
225681661,175567000,50162000,3
122374845,112300000,10026000,3
159616269,150462000,9027000,3
230081370,170952000,58983000,3
312530704,258593000,53915000,3
124481680,116493000,7965000,3
313040111,264222000,48856000,3
121355551,114351000,6960000,3
221181094,153088000,68039000,3
203609267,199547000,4011000,3
312516784,246578000,65887000,3
122111457,111117000,11011000,3
234234405,169152000,65058000,3
113775952,105836000,7987000,3
319928707,276790000,43123000,3
122916736,113849000,9067000,3
232004020,174979000,56993000,3
265935641,91865000,14133000,4
142538196,132553000,9966000,4
304331793,171876000,14989000,4
237105585,103773000,16120000,4
305017437,168648000,18069000,4
140711782,136637000,3989000,4
222360271,96837000,7375000,4
336812282,210628000,7231000,4
144564904,133633000,10969000,4
337504333,209415000,9110000,4
304026174,177208000,9010000,4
221008098,88835000,12975000,4
140477279,128545000,11957000,4
309000808,174122000,16103000,4
133699689,123652000,9972000,4
231817692,99815000,13296000,4
221338098,94583000,8049000,4
218962177,89802000,9978000,4
225085978,98703000,7976000,4
304510196,175984000,10316000,4
253961409,126421000,9030000,4
374014381,245144000,10005000,4
223105750,93092000,12756000,4
316851404,185090000,13143000,4
223399356,98080000,7077000,4
255685233,122621000,13956000,4
134009501,125919000,8058000,4
240928321,223979000,16922000,4
218400383,85133000,14021000,4
249026219,119484000,11044000,4
217087470,91141000,8421000,4
222856563,213880000,8953000,4
418760244,282227000,17727000,4
220009582,93435000,9042000,4
215946920,86721000,10964000,4
308541624,178544000,11033000,4
231429848,97623000,15904000,4
216592427,206508000,9976000,4
216644117,88932000,9095000,4
122405471,116368000,6019000,4
302393947,170884000,12991000,4
340244979,205474000,16037000,4
225297867,92440000,14909000,4
224287108,88999000,15999000,4
305626490,177032000,12070000,4
211335731,202301000,9013000,4
160941042,149762000,10982000,4
227867830,100752000,8311000,4
219582008,85702000,15123000,4
211801011,203780000,7991000,4
256923773,122488000,14428000,4
213027451,82273000,12039000,4
250953974,112053000,19832000,4
295649239,164201000,12014000,4
306623445,169870000,18985000,4
142444282,132346000,9950000,4
221879166,97018000,6318000,4
268131557,140153000,9853000,4
270408499,138196000,12418000,4
303323274,175328000,9246000,4
223386829,90669000,14878000,4
201358765,73687000,9957000,4
372711231,239176000,14069000,4
142354848,131220000,11018000,4
218730362,93503000,7037000,4
300096268,169707000,12050000,4
257215998,126639000,12283000,4
160231788,150090000,10006000,4
222389598,91287000,12037000,4
218126965,88946000,11118000,4
299706660,169010000,11000000,4
220446045,91522000,10496000,4
283105110,149860000,14812000,4
135175285,125147000,10011000,4
307403856,174636000,12972000,4
154552443,143538000,10964000,4
227626259,97569000,11064000,4
133521435,127507000,5976000,4
306303970,173206000,13746000,4
224891617,92701000,13866000,4
260058770,87054000,17806000,5
234330847,96890000,19977000,5
300329508,170603000,11039000,5
227613152,96200000,12305000,5
221600763,92416000,10035000,5
301025419,171162000,11075000,5
226983624,95181000,13210000,5
220950994,93536000,9232000,5
185063435,170973000,13997000,5
228295671,96256000,13679000,5
253475786,111404000,23816000,5
222203662,92987000,10998000,5
173586942,158456000,15043000,5
235320084,106254000,11026000,5
216036522,85724000,11283000,5
290250112,283119000,7002000,5
262973622,257884000,5017000,5
225083949,92565000,13079000,5
262366863,250401000,11971000,5
225321579,94568000,12072000,5
175858536,165739000,10044000,5
219459521,90674000,9964000,5
311479983,172798000,19976000,5
253720079,121070000,13007000,5
288826784,156166000,14832000,5
219436749,93387000,8273000,5
259724060,253704000,6016000,5
277352120,267346000,10012000,5
310395893,181007000,11473000,5
261059905,131139000,12012000,5
235933446,98320000,19022000,5
219749222,88011000,14159000,5
219189643,84747000,15580000,5
171334346,164292000,7012000,5
302221125,172635000,11040000,5
227043680,95829000,13765000,5
340264939,210973000,9998000,5
222058669,95692000,8058000,5
224534857,91874000,13980000,5
221435526,86024000,17541000,5
229156313,94289000,16049000,5
219856202,85130000,16215000,5
189697145,176655000,12974000,5
265238727,258223000,6979000,5
193361740,182353000,11021000,5
173244745,158297000,14933000,5
228267958,101809000,7056000,5
349249833,331233000,18012000,5
260017277,132533000,9036000,5
421972928,285965000,18061000,5
195874560,182840000,12988000,5
292421529,163166000,9949000,5
215986353,84906000,13140000,5
274749524,263713000,10988000,5
261390803,131823000,11069000,5
222036308,91073000,13120000,5
227272609,99195000,11600000,5
332179093,191823000,21692000,5
310909190,181691000,9983000,5
428490835,400399000,28027000,5
305889471,171864000,15245000,5
254701835,124361000,10722000,5
299930287,286852000,13038000,5
200167573,179121000,21014000,5
307564580,170889000,18094000,5
311414442,177754000,15063000,5
204818705,77190000,8906000,5
304011162,167751000,17973000,5
222272193,89912000,12987000,5
203449098,75549000,10073000,5
223830541,90927000,13988000,5
225455824,93452000,14068000,5
223701231,96028000,9002000,5
299238234,165299000,14936000,5
235356309,102635000,16849000,5
304394038,169160000,16015000,5
208097924,82908000,6066000,5
220074369,91580000,9057000,5
214976838,87617000,8056000,5
223179431,91760000,14372000,5
334070323,326635000,7013000,6
261337629,257282000,4004000,6
91478587,85560000,5969000,6
389390707,368353000,21020000,6
390448004,370480000,19971000,6
351001196,339962000,10998000,6
290816434,278792000,11991000,6
307093174,134129000,15014000,6
162742130,152735000,9982000,6
333490568,327462000,6008000,6
190335536,174293000,16026000,6
168454809,154464000,13951000,6
101563430,96556000,4977000,6
225780012,98380000,9914000,6
260601837,258620000,2004000,6
383728521,370741000,12990000,6
98530189,83426000,15077000,6
349177448,339152000,10004000,6
83338904,79326000,4016000,6
391965351,375888000,16037000,6
131916802,124827000,7046000,6
567654102,548698000,18989000,6
175063400,163145000,11937000,6
337130473,331120000,6002000,6
565999086,549978000,15999000,6
563601600,544595000,18985000,6
563717176,547715000,15991000,6
86172145,83162000,3005000,6
411536238,381594000,29968000,6
347037813,213442000,13960000,6
524172035,516050000,8000000,6
81673027,72718000,8965000,6
226063658,215991000,9999000,6
546539027,533380000,12984000,6
438539200,407444000,30957000,6
90806392,83768000,6980000,6
86206944,82161000,4007000,6
429678771,395685000,33973000,6
451917145,438895000,12996000,6
587920697,563831000,23992000,6
77190938,72038000,5002000,6
572046388,549061000,22960000,6
431582993,409507000,22027000,6
255355599,251305000,3988000,6
96220636,87299000,8928000,6
323564433,301496000,22036000,6
311396084,300410000,10978000,6
452499832,315403000,17966000,6
467469498,443464000,23971000,6
412546846,375442000,36945000,6
97349490,92189000,5010000,6
278781126,267683000,10987000,6
154900021,145707000,9043000,6
267531013,260585000,6988000,6
344956136,336930000,7998000,6
110274421,104238000,6013000,6
270444987,256940000,12946000,6
382707809,255060000,9929000,6
163304729,151250000,12019000,6
563535044,539528000,23979000,6
390922528,370852000,20046000,6
186595839,157462000,29085000,6
123675130,111578000,12062000,6
332951181,324905000,8022000,6
323133080,314134000,8975000,6
273976842,264809000,8993000,6
474180338,332720000,22976000,6
130606322,121555000,8967000,6
86211110,83119000,3004000,6
419854668,403810000,15992000,6
90474475,88470000,1988000,6
174296050,161313000,12944000,6
86125769,80028000,6002000,6
457629115,431490000,26029000,6
88977871,85969000,2998000,6
336183483,328150000,8003000,6
298576885,283526000,14975000,6
86857527,82846000,3992000,6
90690372,83730000,6977000,6
166568632,154591000,11968000,6
148153084,145057000,3001000,7
359057155,221872000,136921000,7
350663447,201284000,149210000,7
148595203,147598000,1004000,7
293515556,164688000,128756000,7
355540683,225172000,130099000,7
158145331,1005000,7798000,7
97234649,95266000,1984000,7
123568392,1070000,7297000,7
126243116,2045000,6928000,7
123688841,1127000,7578000,7
176816642,174876000,1998000,7
166934453,164915000,1998000,7
358579106,220580000,137738000,7
97436709,94533000,2985000,7
359269164,218428000,140632000,7
122917147,2279000,6463000,7
361260217,223133000,138082000,7
114818389,113771000,1006000,7
349201919,200940000,147956000,7
123046675,2698000,6246000,7
190222293,189212000,1001000,7
390670409,256581000,133782000,7
478550056,254234000,224207000,7
123972341,1196000,7178000,7
130221388,129205000,1001000,7
361262262,220004000,141002000,7
156727612,155772000,998000,7
123584973,123592000,0,7
309603361,170782000,138823000,7
123920724,883000,7842000,7
380612669,236637000,143779000,7
126865046,124860000,2013000,7
381823655,245337000,136187000,7
407554709,263227000,144124000,7
126238464,3837000,5614000,7
122157513,2487000,6219000,7
355430578,205542000,149666000,7
371274030,233514000,137713000,7
348995111,204463000,144327000,7
99481074,97492000,2010000,7
359189648,209952000,148966000,7
358301984,211419000,146597000,7
242680440,241683000,998000,7
124512339,4028000,3754000,7
320138346,209463000,110716000,7
181297104,178315000,2988000,7
124438973,2848000,6486000,7
160787863,159816000,1005000,7
206185960,76071000,130122000,7
362893439,213814000,148870000,7
122193934,1878000,6574000,7
380371620,236029000,144017000,7
356225183,207042000,149030000,7
352706176,209372000,143254000,7
97031057,95042000,2000000,7
101614409,98592000,3018000,7
128050278,125932000,1998000,7
363964882,220415000,143270000,7
387720489,240631000,146775000,7
122621797,1112000,6675000,7
117171851,115155000,2002000,7
349062481,198904000,149928000,7
417952744,269846000,147915000,7
362315831,214391000,147581000,7
135993395,133031000,2978000,7
93451804,91489000,1988000,7
160676111,158633000,1995000,7
321646943,176781000,144820000,7
159781136,155803000,3969000,7
176545588,174449000,1993000,7
299242458,154528000,144558000,7
122683924,2144000,7279000,7
138647246,137692000,1005000,7
175433369,173431000,2004000,7
360010051,222993000,136995000,7
296256405,164111000,132089000,7
324530520,192282000,132194000,7
357763431,201728000,155790000,7
353622433,211652000,141767000,7
206890683,197543000,8979000,8
281646924,217717000,63917000,8
156573869,143505000,13045000,8
227749307,215689000,11982000,8
173752628,163681000,10041000,8
468641960,419527000,49061000,8
182770264,173694000,9036000,8
623216032,480090000,143026000,8
156548813,145584000,10968000,8
192435945,177386000,15032000,8
151349476,142381000,9024000,8
162134096,154119000,8006000,8
185069435,177043000,8047000,8
155302816,144206000,11015000,8
187425133,176261000,11016000,8
505472113,443397000,62055000,8
133130234,122207000,10929000,8
415732565,347564000,68110000,8
295029406,222010000,73003000,8
183642768,171658000,11976000,8
159894623,145954000,13900000,8
189347309,178328000,11020000,8
302373448,246305000,56069000,8
134957249,123934000,10994000,8
218900903,205856000,12990000,8
428255028,373126000,55018000,8
415783249,363823000,51974000,8
467781040,407681000,60100000,8
198048015,183896000,13992000,8
435646516,383680000,51956000,8
158868227,143850000,14984000,8
167419052,151480000,15945000,8
212122285,198182000,13942000,8
345659035,333511000,12018000,8
154379134,140341000,14034000,8
207493164,189546000,17957000,8
223358243,206296000,17024000,8
159904308,149985000,9932000,8
267138327,173719000,93386000,8
541504390,476476000,65065000,8
193112270,181862000,10991000,8
228904608,217884000,11044000,8
174838695,167841000,7035000,8
513942843,468850000,44985000,8
148266687,139263000,9017000,8
171548637,161474000,10029000,8
166506993,153528000,12960000,8
169142297,159124000,10007000,8
262834646,251793000,10990000,8
201015396,182964000,17996000,8
169553993,159477000,10030000,8
149467971,134494000,14943000,8
155627957,145614000,9973000,8
205361356,186302000,18929000,8
583221926,520086000,63010000,8
181302288,172259000,9013000,8
260511036,204623000,55897000,8
163196638,156189000,7008000,8
445593631,393610000,51948000,8
157612955,145544000,11962000,8
418451010,373244000,45029000,8
492053908,443117000,48902000,8
133129014,124988000,7999000,8
319469129,303519000,15974000,8
358633859,287493000,71122000,8
192044293,181055000,10942000,8
157447750,142137000,15014000,8
230863765,222866000,8031000,8
267177948,244150000,23014000,8
442707165,393670000,48959000,8
438668500,371619000,66931000,8
360475742,344426000,16019000,8
497437225,438509000,58934000,8
498395898,439345000,59046000,8
429645700,368576000,60929000,8
540962527,470843000,69976000,8
226540480,219537000,6985000,8
426021072,373982000,51997000,8
151301648,137360000,13935000,8
154740263,142707000,11975000,8
59512306,58223000,1003000,9
54980861,52064000,2947000,9
26167113,22311000,3880000,9
57040648,54096000,3005000,9
55660182,51626000,4049000,9
58268935,55269000,3014000,9
24649424,19468000,5123000,9
55580427,52616000,2978000,9
18405382,15262000,2861000,9
59326640,57262000,2009000,9
19007006,15910000,2983000,9
41636569,28428000,13198000,9
26911389,22784000,4142000,9
57421265,55470000,1981000,9
4845404,3607000,1202000,9
55284191,53258000,2009000,9
66660455,64695000,1990000,9
20241544,17206000,3036000,9
24960124,15614000,8783000,9
5467198,1839000,3679000,9
58618890,58635000,0,9
6364002,1820000,4550000,9
19407485,16415000,2896000,9
4297980,4222000,0,9
60158682,56196000,4014000,9
57985781,54881000,2993000,9
57800568,51816000,5978000,9
4039426,2985000,995000,9
57729836,54704000,3039000,9
56646662,53637000,3036000,9
29204403,26172000,3019000,9
57980870,56980000,999000,9
176415497,15234000,6822000,9
29085291,23064000,6016000,9
27331095,26314000,1012000,9
5609380,3730000,1865000,9
20058316,16063000,4015000,9
58806652,56821000,1993000,9
22602693,19500000,3078000,9
26705575,19762000,6916000,9
19571185,19640000,0,9
18902041,14175000,4725000,9
18214146,15356000,2879000,9
32468334,27392000,5072000,9
6518813,4347000,2173000,9
9592966,5757000,3838000,9
55671413,51620000,4048000,9
55935469,54921000,998000,9
5641338,4529000,1132000,9
4556643,3638000,909000,9
24953352,21849000,2979000,9
26838605,25662000,1026000,9
15726568,14689000,1049000,9
22824276,17627000,5184000,9
20243157,7718000,12541000,9
28356014,22315000,6086000,9
5737017,2876000,2876000,9
61542576,58580000,2978000,9
26669745,25677000,1027000,9
55578447,50609000,4961000,9
5349493,3225000,2150000,9
6098895,3085000,3085000,9
19462421,17418000,2049000,9
21980410,18965000,2994000,9
18679631,16707000,1965000,9
56732033,54555000,1983000,9
57347871,54376000,2988000,9
21088203,17066000,4015000,9
64738283,61748000,2987000,9
58456107,56497000,2017000,9
69181414,58132000,11025000,9
4665235,3526000,1175000,9
58006360,58044000,0,9
20621446,15610000,4878000,9
21044381,15984000,4995000,9
13503522,5796000,7729000,9
6008675,2011000,4023000,9
19009286,16085000,2838000,9
56220601,53189000,3010000,9
5383579,899000,4495000,9
61184189,53759000,7100000,10
91734586,85540000,6038000,10
94781704,77773000,16950000,10
70606606,61588000,8940000,10
93548124,83447000,10053000,10
87409238,79428000,7942000,10
108244193,97191000,11021000,10
106831219,100735000,5984000,10
97375315,85427000,11920000,10
170255696,162255000,8012000,10
125695824,120690000,4987000,10
65790676,60726000,5060000,10
198760769,182657000,16057000,10
53719162,47713000,5964000,10
60319189,54162000,6018000,10
161235969,147258000,14024000,10
144642566,136514000,8030000,10
150049729,142983000,6999000,10
92153212,84278000,7932000,10
92581156,80496000,12074000,10
65767062,58805000,6976000,10
62251230,54265000,7893000,10
60062996,56073000,4005000,10
86860213,82775000,4037000,10
84447872,77337000,7030000,10
85988297,78995000,6999000,10
62490970,56410000,6043000,10
85764302,76657000,9077000,10
157433171,149390000,8020000,10
150064565,142044000,8002000,10
92611128,88591000,4026000,10
83086555,73063000,10008000,10
144698170,138660000,5985000,10
135585144,124508000,11045000,10
138379910,128327000,10025000,10
139815821,138737000,1005000,10
105941011,94818000,11095000,10
90622532,79693000,10957000,10
156178020,144128000,12010000,10
64928680,57907000,6988000,10
95084824,82984000,11997000,10
136096365,129085000,7004000,10
123984170,119984000,3966000,10
61601627,57519000,4036000,10
115000326,86745000,28242000,10
94626085,87552000,7044000,10
61468171,57405000,4028000,10
60235794,54288000,5922000,10
68614885,60566000,7943000,10
154536778,144562000,9969000,10
150050333,142964000,6998000,10
124749452,122631000,2010000,10
127410496,121434000,5972000,10
134716191,127707000,6983000,10
96710758,84705000,11958000,10
103209418,91283000,11906000,10
117710512,106622000,10961000,10
94292304,83227000,11030000,10
158779863,142752000,15972000,10
94351846,81463000,12914000,10
92813839,82698000,10085000,10
97227677,89183000,8016000,10
153589581,145538000,8029000,10
160564534,151601000,8976000,10
87751429,77644000,10083000,10
95700434,84724000,10964000,10
62415938,55462000,6932000,10
92493032,81548000,10939000,10
86158663,78123000,8012000,10
183970096,172926000,10995000,10
181078387,167995000,12999000,10
61126240,57162000,3942000,10
103290774,87378000,15887000,10
101131913,91986000,8998000,10
130910831,119915000,10992000,10
238532292,228351000,10015000,10
71373141,62383000,8911000,10
122763913,116716000,5985000,10
70264197,56113000,14028000,10
154863772,146635000,8034000,10
66474950,65178000,1002000,11
93099896,90120000,3004000,11
66872789,65918000,1014000,11
380914017,380935000,0,11
102029708,99083000,3002000,11
361966890,360895000,999000,11
63616590,63503000,0,11
101332144,99371000,2007000,11
69975692,68999000,999000,11
58693620,56666000,1988000,11
68427745,66452000,2013000,11
71887766,69917000,1997000,11
64211682,61161000,2959000,11
530483437,529366000,1000000,11
63644266,62672000,994000,11
76448694,75464000,1006000,11
61128825,60151000,1002000,11
107449181,100494000,6964000,11
63871524,62877000,998000,11
95336295,94353000,1003000,11
365488025,365507000,0,11
61068326,60085000,1001000,11
64892806,63868000,997000,11
67405345,65429000,1982000,11
4802331,2889000,1926000,11
404293989,403288000,1000000,11
61483724,58168000,2957000,11
60865740,58920000,1997000,11
62705309,60713000,1990000,11
61967000,60978000,999000,11
72339920,71356000,991000,11
107304436,105228000,1985000,11
94242289,91139000,2971000,11
64269157,63329000,1005000,11
61868608,61886000,0,11
64390098,62426000,1981000,11
85171875,83181000,2004000,11
69723455,67783000,1993000,11
97004909,94031000,3001000,11
94892068,93943000,988000,11
395210633,392212000,3001000,11
88622738,86682000,1992000,11
62572611,60610000,1987000,11
351321478,195147000,156117000,11
62521556,59576000,2978000,11
67271854,66279000,1004000,11
75391576,73387000,2010000,11
424637078,423655000,999000,11
65146548,64179000,1002000,11
44398024,41462000,2961000,11
166640620,161641000,4988000,11
61286396,59234000,2007000,11
57764197,56740000,1013000,11
371439011,368461000,2995000,11
93615409,92636000,1006000,11
99311097,98336000,1003000,11
74239531,73052000,1000000,11
72176394,69091000,3003000,11
368317481,367324000,1000000,11
75923903,74913000,998000,11
60889314,59846000,1014000,11
365387117,364320000,1000000,11
82756945,81754000,1009000,11
64805878,63818000,997000,11
541164027,540205000,1000000,11
75952951,75001000,1000000,11
64919606,60931000,3995000,11
74262505,72169000,2004000,11
64943131,62956000,1998000,11
99452470,96489000,2984000,11
75193832,74251000,1003000,11
375013882,374028000,1000000,11
79886664,76911000,2996000,11
79246290,76292000,2972000,11
146025813,144033000,2000000,11
66649994,65727000,995000,11
378434399,376331000,2001000,11
66135875,60091000,6009000,11
65614928,63556000,1986000,11
371724412,370622000,998000,11
136181820,129887000,5994000,12
170725658,162730000,7986000,12
132820128,131814000,998000,12
48880766,45883000,2992000,12
44045759,42018000,2000000,12
52073750,47118000,4908000,12
274392456,256331000,18023000,12
126274230,121267000,5011000,12
51236819,44202000,7032000,12
68456514,63329000,5026000,12
132516200,126484000,6023000,12
53674240,47699000,5962000,12
130623213,125619000,4984000,12
52663219,43548000,9114000,12
126389515,124327000,1989000,12
127002762,124862000,1997000,12
52802155,41857000,10962000,12
143908304,132059000,11915000,12
214244760,207219000,7007000,12
231545946,221405000,10018000,12
109146971,102132000,7009000,12
144579375,139568000,4984000,12
47554481,44470000,3032000,12
125202645,121194000,4006000,12
128733560,125775000,2994000,12
126581625,122492000,4016000,12
