file,pkg,cores,ram,gpu,psys,duration_time,user_time,system_time
1091584.exe , 34.61, 28.47,  0.00,  0.53,  0.00, 1551329894, 1545934000,    4999000
1680187.exe , 21.44, 17.60,  0.00,  0.33,  0.00,  961092148,  956055000,    5000000
1723554.exe , 10.06,  8.08,  0.00,  0.17,  0.00,  493106866,  323903000,    8678000
176146.exe  , 49.57, 40.64,  0.00,  0.76,  0.00, 2236260033, 2231963000,    3998000
1910626.exe , 16.39, 13.38,  0.00,  0.26,  0.00,  751750478,  744659000,    7006000
1953417.exe , 37.67, 31.08,  0.00,  0.56,  0.00, 1655001896, 1650876000,    3999000
2004438.exe , 15.47, 12.66,  0.00,  0.24,  0.00,  702498833,  698447000,    4002000
202443.exe  , 14.70, 12.04,  0.00,  0.23,  0.00,  666760013,  663733000,    3003000
2307838.exe , 25.77, 21.11,  0.00,  0.38,  0.00, 1130482645, 1124441000,    6002000
2337463.exe , 34.83, 28.59,  0.00,  0.53,  0.00, 1554975206, 1543774000,   11005000
2409014.exe , 28.30, 23.35,  0.00,  0.42,  0.00, 1237726034, 1230673000,    7003000
2451062.exe , 26.85, 21.97,  0.00,  0.41,  0.00, 1218481809, 1213500000,    5002000
2516802.exe ,  2.62,  2.12,  0.00,  0.04,  0.00,  121876202,    1112000,    7484000
2534515.exe , 20.33, 16.72,  0.00,  0.31,  0.00,  903105546,  899039000,    4000000
2538223.exe , 69.71, 57.47,  0.00,  1.04,  0.00, 3061917003, 3058668000,    2999000
2970400.exe , 34.69, 28.45,  0.00,  0.53,  0.00, 1552168072, 1544988000,    6995000
2992391.exe , 16.46, 13.44,  0.00,  0.26,  0.00,  751258299,  748252000,    2997000
3079464.exe , 38.35, 31.48,  0.00,  0.58,  0.00, 1707424429, 1706126000,    1000000
3229339.exe , 31.64, 26.07,  0.00,  0.47,  0.00, 1387717395, 1379559000,    7997000
3370629.exe , 22.55, 18.47,  0.00,  0.34,  0.00, 1015701286, 1007507000,    7996000
3372074.exe , 50.85, 41.74,  0.00,  0.77,  0.00, 2262819916, 2257664000,    4999000
3375350.exe , 42.63, 34.98,  0.00,  0.65,  0.00, 1905576533, 1895393000,    9996000
3385679.exe , 78.74, 64.52,  0.00,  1.14,  0.00, 3365704441, 3356146000,    8997000
3422843.exe , 56.48, 46.39,  0.00,  0.85,  0.00, 2502274767, 2493224000,    9000000
3523688.exe , 18.47, 15.18,  0.00,  0.28,  0.00,  815493129,  813458000,    2001000
3529361.exe , 44.02, 36.11,  0.00,  0.67,  0.00, 1967097633, 1962078000,    5000000
3661212.exe , 50.18, 41.15,  0.00,  0.76,  0.00, 2241793896, 2237780000,    4001000
3663182.exe , 39.64, 32.53,  0.00,  0.60,  0.00, 1760688779, 1757539000,    3000000
3760856.exe , 18.60, 15.24,  0.00,  0.28,  0.00,  831237064,  828280000,    3001000
3883785.exe , 38.17, 31.47,  0.00,  0.56,  0.00, 1663845290, 1660580000,    2999000
4184640.exe , 65.05, 53.48,  0.00,  0.98,  0.00, 2873640468, 2866331000,    6998000
424396.exe  , 18.12, 14.91,  0.00,  0.27,  0.00,  796073055,  790060000,    6000000
4492853.exe , 50.56, 41.44,  0.00,  0.77,  0.00, 2261041806, 2257693000,    2999000
4504170.exe , 16.37, 13.49,  0.00,  0.24,  0.00,  713462613,  702427000,   11006000
4742667.exe , 15.26, 12.55,  0.00,  0.23,  0.00,  671184071,  666179000,    4993000
4782128.exe , 52.08, 42.74,  0.00,  0.79,  0.00, 2315541027, 2310342000,    4998000
4828917.exe ,  2.63,  2.12,  0.00,  0.04,  0.00,  122889499,    9227000,          0
483031.exe  , 39.52, 32.36,  0.00,  0.59,  0.00, 1739513999, 1733162000,    5997000
5172847.exe , 57.36, 47.03,  0.00,  0.87,  0.00, 2559702587, 2554340000,    4998000
5192715.exe , 37.57, 30.87,  0.00,  0.56,  0.00, 1661005734, 1656669000,    3999000
