file,pkg,cores,ram,gpu,psys,duration_time,user_time,system_time
1070657.exe , 26.95, 21.84,  0.00,  0.42,  0.00, 1250310735, 1242054000,    7993000
1096416.exe , 14.58, 11.84,  0.00,  0.22,  0.00,  650084742,  644025000,    5990000
1293444.exe , 25.46, 20.78,  0.00,  0.40,  0.00, 1167867340, 1165832000,    2001000
1402105.exe ,  2.96,  2.32,  0.00,  0.05,  0.00,  157113317,    1762000,    6967000
1458177.exe , 19.79, 16.00,  0.00,  0.31,  0.00,  913378714,  910225000,    3000000
1562200.exe ,  7.12,  5.69,  0.00,  0.11,  0.00,  324219294,  317093000,    7002000
1623325.exe , 69.25, 56.46,  0.00,  1.07,  0.00, 3145896440, 2999794000,  145941000
1626177.exe , 16.10, 13.26,  0.00,  0.24,  0.00,  708682544,  704662000,    3998000
171227.exe  ,  3.01,  2.33,  0.00,  0.05,  0.00,  133976442,  124045000,    9923000
2014050.exe , 35.83, 29.20,  0.00,  0.55,  0.00, 1618017994, 1610829000,    6994000
2134955.exe , 70.81, 58.03,  0.00,  1.06,  0.00, 3135449423, 2984354000,  150967000
2146464.exe , 15.33, 12.47,  0.00,  0.23,  0.00,  675244730,  670059000,    5000000
2199340.exe ,  1.15,  0.91,  0.00,  0.02,  0.00,   59018907,   54032000,    5002000
2231894.exe , 49.47, 40.59,  0.00,  0.74,  0.00, 2176434078, 2172067000,    4000000
2233044.exe , 32.64, 26.07,  0.00,  0.49,  0.00, 1451593412, 1442361000,    8996000
2258515.exe , 12.28,  9.94,  0.00,  0.19,  0.00,  546776670,  540783000,    5997000
2378596.exe , 26.56, 21.54,  0.00,  0.41,  0.00, 1213385238, 1201348000,   12003000
244450.exe  , 26.82, 21.88,  0.00,  0.42,  0.00, 1227292076, 1224021000,    3000000
2481720.exe ,  2.59,  2.09,  0.00,  0.04,  0.00,  121956063,    1011000,    7878000
2514076.exe , 13.65, 11.01,  0.00,  0.21,  0.00,  621218189,  614177000,    6990000
2685596.exe , 26.36, 21.38,  0.00,  0.41,  0.00, 1203189540, 1193141000,   10001000
2734446.exe ,  2.65,  2.15,  0.00,  0.04,  0.00,  120505800,    2049000,    6962000
283471.exe  , 25.23, 20.66,  0.00,  0.38,  0.00, 1132272016, 1130237000,    2000000
