file,pkg,cores,ram,gpu,psys,duration_time,user_time,system_time
1103772.exe ,  6.42,  5.11,  0.00,  0.11,  0.00,  327599331,  161791000,    8988000
1172017.exe ,  6.76,  5.43,  0.00,  0.11,  0.00,  330112427,  187066000,   24664000
1265468.exe ,  7.94,  6.41,  0.00,  0.13,  0.00,  377024480,  249232000,    8972000
145020.exe  ,  6.15,  4.92,  0.00,  0.10,  0.00,  302314490,  171340000,   12950000
1482288.exe ,  6.48,  5.21,  0.00,  0.11,  0.00,  311724800,  185643000,    6986000
1881529.exe ,  7.98,  6.45,  0.00,  0.13,  0.00,  378305187,  251632000,    7393000
1892033.exe ,  6.40,  5.14,  0.00,  0.11,  0.00,  311832190,  178481000,   14528000
1997898.exe ,  6.07,  4.85,  0.00,  0.10,  0.00,  299252233,  167672000,   13246000
2079377.exe ,  6.10,  4.90,  0.00,  0.10,  0.00,  295426730,  164194000,   11941000
2209419.exe ,  6.62,  5.31,  0.00,  0.11,  0.00,  323521005,  192364000,   12680000
2396518.exe ,  8.13,  6.57,  0.00,  0.13,  0.00,  384764940,  252943000,   13048000
2536350.exe ,  6.66,  5.36,  0.00,  0.11,  0.00,  319083348,  190438000,   10023000
2547962.exe ,  7.24,  5.86,  0.00,  0.12,  0.00,  341139633,  335093000,    6001000
2553709.exe ,  6.30,  5.06,  0.00,  0.10,  0.00,  303969684,  172381000,   13105000
2677632.exe ,  6.78,  5.46,  0.00,  0.11,  0.00,  324120601,  196172000,    9054000
2683511.exe ,  9.67,  7.79,  0.00,  0.16,  0.00,  460113323,  449926000,   10020000
2684432.exe ,  8.74,  7.05,  0.00,  0.14,  0.00,  416261014,  407235000,    9005000
2736927.exe ,  6.10,  4.89,  0.00,  0.10,  0.00,  295310121,  167695000,    9559000
2918721.exe ,  8.81,  7.12,  0.00,  0.14,  0.00,  416156145,  407095000,    9002000
2969923.exe ,  6.18,  5.00,  0.00,  0.10,  0.00,  287421406,  162021000,    7411000
3005234.exe ,  6.87,  5.52,  0.00,  0.11,  0.00,  329814277,  322777000,    7016000
3046173.exe ,  6.10,  4.89,  0.00,  0.10,  0.00,  294199687,  163212000,   12404000
3321447.exe ,  8.59,  6.95,  0.00,  0.14,  0.00,  404157507,  266570000,   18784000
3467583.exe ,  6.23,  5.00,  0.00,  0.10,  0.00,  299485656,  166078000,   14091000
3716781.exe ,  8.76,  7.07,  0.00,  0.14,  0.00,  413379833,  286694000,    7443000
3730870.exe ,  6.14,  4.94,  0.00,  0.10,  0.00,  294289051,  167134000,    8479000
3856382.exe , 10.96,  8.90,  0.00,  0.17,  0.00,  508517752,  499361000,    9006000
3872603.exe , 12.89, 10.50,  0.00,  0.20,  0.00,  591507277,  584487000,    7005000
3902259.exe ,  8.13,  6.55,  0.00,  0.13,  0.00,  386236097,  253783000,   13988000
4042441.exe ,  6.48,  5.24,  0.00,  0.10,  0.00,  304710452,  170314000,   15027000
4136556.exe ,  7.40,  5.95,  0.00,  0.12,  0.00,  353935914,  216789000,   17934000
4168672.exe ,  5.87,  4.71,  0.00,  0.10,  0.00,  282768040,  151792000,   11684000
4173136.exe ,  6.69,  5.39,  0.00,  0.11,  0.00,  319261395,  184658000,   15823000
4198999.exe ,  6.81,  5.46,  0.00,  0.11,  0.00,  329787622,  320749000,    8965000
4232821.exe ,  8.06,  6.50,  0.00,  0.13,  0.00,  383642362,  252525000,   11977000
4245198.exe ,  6.18,  4.97,  0.00,  0.10,  0.00,  295683461,  163197000,   13654000
438014.exe  ,  8.44,  6.82,  0.00,  0.14,  0.00,  396079510,  265804000,   11269000
4445432.exe ,  6.22,  5.01,  0.00,  0.10,  0.00,  297716537,  169005000,   10000000
4514265.exe ,  5.82,  4.68,  0.00,  0.09,  0.00,  278987889,  148600000,   12048000
4549636.exe ,  5.94,  4.80,  0.00,  0.10,  0.00,  280713408,  147392000,   14037000
4732044.exe ,  6.22,  5.00,  0.00,  0.10,  0.00,  298439200,  165418000,   13950000
4757111.exe ,  6.13,  4.93,  0.00,  0.10,  0.00,  294078457,  163032000,   12348000
4873112.exe ,  8.13,  6.54,  0.00,  0.13,  0.00,  387655760,  376631000,   11018000
5026025.exe ,  9.15,  7.44,  0.00,  0.14,  0.00,  419021737,  412000000,    7000000
5401467.exe ,  5.19,  4.14,  0.00,  0.09,  0.00,  253407969,  246262000,    7007000
5445826.exe ,  6.48,  5.20,  0.00,  0.11,  0.00,  312063591,  179882000,   12991000
5681711.exe ,  6.15,  4.92,  0.00,  0.10,  0.00,  299315390,  166863000,   13988000
