file,pkg,cores,ram,gpu,psys,duration_time,user_time,system_time
1489349.exe ,  4.86,  3.94,  0.00,  0.08,  0.00,  233288046,  230107000,    2988000
1520788.exe ,  5.02,  4.09,  0.00,  0.08,  0.00,  235100982,  232149000,    2989000
1606221.exe ,  6.75,  5.57,  0.00,  0.10,  0.00,  297145096,  296101000,    1000000
1643497.exe , 19.42, 16.04,  0.00,  0.29,  0.00,  854584795,  851595000,    2998000
1648142.exe ,  5.03,  4.11,  0.00,  0.08,  0.00,  232589459,  231619000,     998000
1691152.exe ,  3.67,  2.98,  0.00,  0.06,  0.00,  172904186,  162886000,    9993000
1710633.exe ,  2.72,  2.20,  0.00,  0.04,  0.00,  131091765,  130111000,    1000000
1939404.exe , 45.55, 37.58,  0.00,  0.68,  0.00, 1989498807, 1937313000,   52008000
2050326.exe ,  6.20,  5.03,  0.00,  0.10,  0.00,  292683076,  291690000,     998000
2084584.exe ,  4.72,  3.85,  0.00,  0.07,  0.00,  219274401,  218279000,    1001000
2173464.exe ,  3.95,  3.23,  0.00,  0.06,  0.00,  182598125,  182615000,          0
2266185.exe ,  6.36,  5.17,  0.00,  0.10,  0.00,  297895808,  297917000,          0
2278847.exe ,  2.50,  2.01,  0.00,  0.04,  0.00,  120874534,  113857000,    6991000
2350693.exe ,  6.29,  5.10,  0.00,  0.10,  0.00,  298683416,  297736000,     999000
2436721.exe ,  6.26,  5.08,  0.00,  0.10,  0.00,  294999624,  293082000,    1993000
2490708.exe ,  5.13,  4.15,  0.00,  0.08,  0.00,  244983693,  244937000,          0
2589378.exe ,  0.63,  0.51,  0.00,  0.01,  0.00,   30232363,   29227000,    1007000
2707323.exe ,  6.15,  4.99,  0.00,  0.10,  0.00,  289067237,  288089000,    1000000
2765293.exe ,  6.69,  5.42,  0.00,  0.11,  0.00,  316840954,  316852000,          0
2821116.exe , 46.28, 37.90,  0.00,  0.70,  0.00, 2073021327, 2004990000,   67999000
2825745.exe , 42.56, 34.86,  0.00,  0.65,  0.00, 1902530676, 1845520000,   56985000
2827190.exe ,  5.64,  4.58,  0.00,  0.09,  0.00,  266041730,  264055000,    2000000
2919323.exe ,  5.66,  4.56,  0.00,  0.09,  0.00,  273923991,  271924000,    2006000
3053175.exe ,  3.40,  2.73,  0.00,  0.06,  0.00,  164794515,  163814000,    1004000
3076621.exe ,  4.76,  3.88,  0.00,  0.07,  0.00,  218730628,  217731000,     998000
3226189.exe ,  2.47,  1.99,  0.00,  0.04,  0.00,  119149323,  118091000,    1000000
3341392.exe ,  5.32,  4.35,  0.00,  0.08,  0.00,  241230365,  238245000,    2990000
3436685.exe ,  7.41,  6.06,  0.00,  0.11,  0.00,  334469055,  332513000,    1997000
3660935.exe ,  6.01,  4.92,  0.00,  0.09,  0.00,  271593971,  271552000,          0
3705119.exe ,  4.44,  3.61,  0.00,  0.07,  0.00,  207211559,  206206000,    1001000
3744664.exe ,  9.32,  7.63,  0.00,  0.14,  0.00,  421824986,  420833000,     999000
3822869.exe ,  3.07,  2.47,  0.00,  0.05,  0.00,  149207201,  148165000,    1001000
3933685.exe ,  1.42,  1.15,  0.00,  0.02,  0.00,   66493223,   65446000,     991000
3933710.exe ,  1.42,  1.13,  0.00,  0.03,  0.00,   73567117,   71630000,    1989000
4087209.exe ,  4.92,  3.99,  0.00,  0.08,  0.00,  233262343,  232262000,    1001000
4153746.exe ,  3.55,  2.85,  0.00,  0.06,  0.00,  174038639,  172947000,     999000
4253487.exe ,  4.79,  3.90,  0.00,  0.08,  0.00,  221439578,  214450000,    6982000
4458753.exe ,  4.87,  3.96,  0.00,  0.08,  0.00,  225229203,  224186000,    1000000
