@relation 'problema-weka.filters.unsupervised.attribute.Remove-R3,5'

@attribute pkg numeric
@attribute cores numeric
@attribute gpu numeric
@attribute duration_time numeric
@attribute user_time numeric
@attribute system_time numeric
@attribute class {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31}

@data
9.76,7.74,0.17,502354027,500369000,1997000,1
0.83,0.64,0.02,46124812,44187000,2008000,1
0.73,0.56,0.01,41328154,39340000,2017000,1
0.55,0.42,0.01,31993540,31007000,1000000,1
3.02,2.46,0.05,139197686,138203000,1001000,1
7.93,6.32,0.14,401438412,400437000,1001000,1
0.84,0.65,0.02,46542408,45581000,990000,1
9.76,7.73,0.17,503804990,502671000,999000,1
0.45,0.35,0.01,25202076,25131000,0,1
1.34,1.07,0.02,65965648,63979000,1999000,1
2.79,2.24,0.05,134972557,133993000,999000,1
10.05,8.03,0.17,503239872,502239000,1000000,1
0.81,0.63,0.02,43344328,41338000,2016000,1
0.55,0.42,0.01,31690542,29775000,1985000,1
1.18,0.93,0.02,61703933,61735000,0,1
5.19,4.09,0.09,273608171,272643000,1002000,1
1.65,1.33,0.03,79900562,78954000,999000,1
1.19,0.93,0.02,66045499,64933000,998000,1
8.45,6.94,0.13,376548942,372426000,4004000,1
10.91,8.66,0.19,561177219,560204000,1000000,1
1.26,0.99,0.02,65758228,64782000,996000,1
1.23,0.98,0.02,64580945,64605000,0,1
1.37,1.09,0.02,69471526,68358000,1005000,1
5.94,4.75,0.1,293894089,292658000,998000,1
0.91,0.75,0.01,40591259,39550000,988000,1
0.46,0.33,0.01,31194838,30113000,1003000,1
1.56,1.23,0.03,82112872,80144000,2003000,1
0.82,0.63,0.02,48729365,47756000,994000,1
7.75,6.24,0.13,374746285,373778000,1002000,1
0.81,0.64,0.01,43130727,42129000,1003000,1
5.96,4.74,0.1,301899335,300848000,1002000,1
0.66,0.5,0.01,39078506,37084000,2004000,1
0.42,0.32,0.01,23643309,22457000,976000,1
0.63,0.51,0.01,28084786,27029000,1001000,1
2.7,2.2,0.04,124887643,122799000,1996000,1
7.74,6.19,0.13,382948629,382968000,0,1
0.5,0.37,0.01,30637316,28727000,1981000,1
1.25,0.99,0.02,64625293,63618000,1009000,1
0.44,0.34,0.01,25157019,24169000,1007000,1
0.44,0.33,0.01,25273349,24295000,1012000,1
0.75,0.59,0.01,40282168,40290000,0,1
0.74,0.58,0.01,40753831,39781000,1020000,1
1.57,1.24,0.03,78921907,77831000,997000,1
0.68,0.51,0.01,40102127,39107000,1002000,1
1.36,1.08,0.02,69959938,68956000,1014000,1
0.63,0.49,0.01,36288714,34298000,2017000,1
1.4,1.11,0.02,69419403,67452000,1983000,1
4.54,3.68,0.07,211823331,206820000,5019000,1
0.41,0.3,0.01,26090652,25137000,966000,1
1.36,1.07,0.02,69792460,68853000,997000,1
2.5,1.95,0.05,135647678,133660000,1994000,1
6.65,5.32,0.11,329362725,328365000,998000,1
1.4,1.12,0.02,69803768,67885000,1967000,1
2.5,2,0.04,125874279,124907000,1007000,1
0.7,0.54,0.01,39043360,38035000,1027000,1
10.21,8.15,0.17,509768418,507784000,1999000,1
1.25,1,0.02,60928412,59941000,999000,1
2.84,2.29,0.05,136624316,135569000,1004000,1
1.86,1.5,0.03,87701692,87693000,0,1
10.53,8.52,0.17,497377894,495281000,2001000,1
1.27,1.01,0.02,64467736,64483000,0,1
0.47,0.34,0.01,30847833,29824000,1028000,1
1.23,0.98,0.02,63725255,63730000,0,1
1.17,0.91,0.02,64321316,64314000,0,1
0.75,0.56,0.02,45093268,33986000,10995000,1
4.78,3.91,0.07,215629145,215443000,0,1
1.26,1.01,0.02,62334358,60308000,2010000,1
0.66,0.51,0.01,36071819,34162000,1952000,1
1.87,1.53,0.03,83639783,81269000,2006000,2
1.88,1.52,0.03,91372282,90357000,1003000,2
2.25,1.8,0.04,112535116,108537000,4019000,2
0.75,0.58,0.01,42731760,41787000,994000,2
0.99,0.77,0.02,53182854,49188000,4015000,2
1.75,1.39,0.03,89564928,87596000,1990000,2
1.88,1.52,0.03,89214124,85183000,4008000,2
1.76,1.41,0.03,88226732,84194000,4009000,2
0.79,0.62,0.01,42760333,40774000,1988000,2
0.8,0.62,0.02,45025968,43040000,2001000,2
1.62,1.27,0.03,84874434,80890000,3994000,2
1.76,1.42,0.03,85930364,84997000,988000,2
1.82,1.46,0.03,88249097,81296000,6939000,2
1.75,1.4,0.03,86149572,84170000,2004000,2
0.76,0.58,0.02,44083128,41086000,3006000,2
0.82,0.64,0.02,43850707,41854000,1993000,2
0.76,0.6,0.01,41426680,37448000,3941000,2
0.74,0.58,0.01,41122754,38156000,3012000,2
0.76,0.58,0.01,43410695,41420000,1972000,2
1.91,1.54,0.03,92434022,89338000,3011000,2
1.78,1.41,0.03,91674679,87601000,3981000,2
1.73,1.38,0.03,87464126,83542000,3978000,2
0.83,0.65,0.02,46206496,44212000,2009000,2
1.75,1.41,0.03,86533140,84553000,1989000,2
1.74,1.39,0.03,86892835,84911000,1997000,2
1.87,1.5,0.03,91184963,89207000,1982000,2
1.8,1.45,0.03,86361072,85349000,1004000,2
0.77,0.61,0.01,41475373,39337000,1966000,2
3.72,3.01,0.06,175547346,170536000,4986000,2
1.76,1.4,0.03,89124484,84151000,5008000,2
2.17,1.73,0.04,109698040,102680000,6978000,2
1.74,1.38,0.03,90132726,86974000,2965000,2
0.75,0.57,0.02,45499755,41555000,3957000,2
1.79,1.44,0.03,87814388,84816000,2993000,2
1.91,1.52,0.03,94889622,91908000,2997000,2
1.87,1.53,0.03,84502742,80380000,4019000,2
0.9,0.71,0.02,48036539,45041000,3002000,2
0.77,0.6,0.01,43093658,37120000,6019000,2
0.77,0.58,0.02,44856988,40026000,4881000,2
1.78,1.42,0.03,87501710,84477000,3017000,2
1.85,1.48,0.03,91385462,85335000,6023000,2
0.75,0.59,0.01,40397615,37285000,3023000,2
0.73,0.55,0.02,44896972,42827000,1991000,2
0.81,0.63,0.02,45216190,42278000,2949000,2
3.42,2.75,0.06,165986620,159980000,5999000,2
1.75,1.4,0.03,86532615,81599000,4975000,2
0.74,0.56,0.02,43637866,42641000,991000,2
0.74,0.56,0.01,42543315,39520000,3040000,2
0.89,0.69,0.02,48864393,46899000,1995000,2
1.74,1.38,0.03,88758217,87765000,997000,2
1.85,1.51,0.03,86511853,83460000,3016000,2
1.82,1.47,0.03,88695509,85710000,2989000,2
0.74,0.57,0.01,41593009,40589000,1014000,2
0.75,0.58,0.01,42076166,40077000,2003000,2
3.32,2.66,0.05,160925951,154876000,6034000,2
1.8,1.44,0.03,87869843,86860000,998000,2
1.8,1.44,0.03,88518236,86589000,1990000,2
1.77,1.41,0.03,88108205,86117000,2002000,2
0.98,0.76,0.02,53917283,51909000,1996000,2
0.78,0.61,0.01,41564758,40592000,990000,2
1.79,1.44,0.03,87118389,84204000,2971000,2
0.99,0.78,0.02,52879194,51876000,997000,2
1.8,1.44,0.03,88566466,85502000,3017000,2
0.77,0.6,0.01,42083209,39156000,2936000,2
0.77,0.59,0.01,42945981,40943000,1997000,2
1.91,1.54,0.03,90720215,85715000,4983000,2
0.78,0.61,0.01,41216182,39261000,1963000,2
1.76,1.41,0.03,87543162,86535000,1006000,2
1.75,1.41,0.03,85711654,82613000,3022000,2
2.14,1.7,0.04,108349509,104268000,4010000,2
0.91,0.72,0.02,48016379,41992000,5998000,2
2.28,1.81,0.04,114417415,108342000,6019000,2
1.76,1.41,0.03,85992041,82989000,2999000,2
1.83,1.46,0.03,90048451,88963000,1010000,2
2.04,1.61,0.04,104181988,101149000,3004000,2
1.78,1.43,0.03,87392311,84404000,2978000,2
1.83,1.47,0.03,91194613,88180000,3006000,2
0.78,0.6,0.01,42490577,40529000,1977000,2
1.26,0.99,0.02,66653223,64647000,1989000,2
1.14,0.92,0.02,51203528,48135000,3008000,2
2.37,1.87,0.04,124640354,114482000,9955000,3
2.6,2.07,0.04,129811374,122768000,7044000,3
2.18,1.72,0.04,112590817,104620000,7971000,3
5.02,4.02,0.08,247557249,190332000,57099000,3
4.35,3.53,0.07,203246180,197117000,6003000,3
6.46,5.21,0.1,308195852,254174000,53825000,3
5.21,4.16,0.09,258014207,203984000,53995000,3
6.71,5.42,0.11,320954106,275806000,45131000,3
6.5,5.24,0.11,311600415,262655000,48935000,3
2.43,1.93,0.04,121588303,114639000,6978000,3
2.45,1.96,0.04,118688832,111550000,7034000,3
6.87,5.55,0.11,326916281,272871000,53974000,3
2.77,2.2,0.05,139614016,130664000,8976000,3
4.67,3.74,0.08,228716209,164487000,64190000,3
6.51,5.25,0.11,311353201,264247000,47043000,3
4.82,3.88,0.08,231166748,174355000,56790000,3
4.47,3.57,0.08,222294008,169217000,53068000,3
2.81,2.23,0.05,137469256,126489000,10955000,3
2.22,1.74,0.04,114572927,108658000,5981000,3
2.43,1.93,0.04,122231247,114283000,7950000,3
2.44,1.94,0.04,123338853,119339000,4011000,3
4.52,3.61,0.08,225256024,166435000,58800000,3
6.76,5.45,0.11,322261040,275209000,47035000,3
6.64,5.36,0.11,314369514,253253000,61061000,3
6.6,5.3,0.11,316714011,255741000,60938000,3
8.01,6.43,0.13,386998416,326855000,59973000,3
2.33,1.86,0.04,116136899,110064000,6003000,3
4.05,3.24,0.07,198042751,191015000,7037000,3
6.76,5.48,0.11,314473723,258472000,55885000,3
4.08,3.29,0.07,192875714,188855000,4018000,3
2.44,1.94,0.04,121265301,112149000,8932000,3
2.49,1.99,0.04,122759496,114648000,7975000,3
4.34,3.49,0.07,208114353,202018000,6000000,3
2.42,1.92,0.04,122726401,116720000,5985000,3
6.79,5.48,0.11,324164481,278136000,46022000,3
2.4,1.89,0.04,124235757,114199000,10017000,3
2.89,2.29,0.05,144680721,138642000,6027000,3
2.5,1.98,0.04,123180688,117186000,6009000,3
7.39,5.95,0.12,354404216,307308000,47047000,3
6.95,5.59,0.11,334711512,271536000,63124000,3
2.65,2.09,0.05,135702259,125776000,9903000,3
6.51,5.23,0.11,314247410,246148000,68041000,3
2.4,1.9,0.04,121836996,115839000,5991000,3
2.48,1.98,0.04,122355744,116368000,5967000,3
6.49,5.23,0.11,310889379,254071000,56792000,3
6.83,5.54,0.11,316638106,263658000,52931000,3
2.23,1.75,0.04,116043542,111953000,3998000,3
2.54,2.03,0.04,125347007,115407000,9948000,3
8.93,7.22,0.14,422784857,358813000,63966000,3
2.18,1.7,0.04,115583662,106609000,8967000,3
4.74,3.78,0.08,235306571,178425000,56817000,3
2.43,1.92,0.04,124582031,116585000,7971000,3
4.94,3.98,0.08,234547670,224577000,9981000,3
2.68,2.14,0.04,131235103,126216000,5008000,3
2.41,1.9,0.04,124930740,117770000,6986000,3
2.52,2.01,0.04,122354280,117303000,5012000,3
6.44,5.2,0.1,304440346,268355000,36047000,3
5.01,4.04,0.08,237751184,181786000,55934000,3
6.83,5.52,0.11,324234973,266343000,57857000,3
5,4.03,0.08,238070491,192028000,46006000,3
2.5,1.99,0.04,123646588,115628000,7974000,3
2.21,1.75,0.04,113063089,103062000,10006000,3
2.39,1.9,0.04,119173733,111101000,8007000,3
4.73,3.81,0.08,225681661,175567000,50162000,3
2.49,1.98,0.04,122374845,112300000,10026000,3
3.19,2.54,0.05,159616269,150462000,9027000,3
4.79,3.86,0.08,230081370,170952000,58983000,3
6.71,5.44,0.11,312530704,258593000,53915000,3
2.47,1.96,0.04,124481680,116493000,7965000,3
6.82,5.54,0.11,313040111,264222000,48856000,3
2.47,1.97,0.04,121355551,114351000,6960000,3
4.6,3.69,0.08,221181094,153088000,68039000,3
4.29,3.46,0.07,203609267,199547000,4011000,3
6.63,5.36,0.11,312516784,246578000,65887000,3
2.45,1.95,0.04,122111457,111117000,11011000,3
4.89,3.93,0.08,234234405,169152000,65058000,3
2.27,1.8,0.04,113775952,105836000,7987000,3
6.79,5.49,0.11,319928707,276790000,43123000,3
2.51,2.01,0.04,122916736,113849000,9067000,3
4.81,3.87,0.08,232004020,174979000,56993000,3
4.73,3.64,0.09,265935641,91865000,14133000,4
2.74,2.14,0.05,142538196,132553000,9966000,4
6.37,5.13,0.1,304331793,171876000,14989000,4
4.81,3.82,0.08,237105585,103773000,16120000,4
6.26,5.01,0.1,305017437,168648000,18069000,4
3.58,2.96,0.05,140711782,136637000,3989000,4
4.39,3.47,0.08,222360271,96837000,7375000,4
6.92,5.53,0.11,336812282,210628000,7231000,4
2.8,2.19,0.05,144564904,133633000,10969000,4
6.93,5.54,0.11,337504333,209415000,9110000,4
6.27,5.02,0.1,304026174,177208000,9010000,4
4.44,3.52,0.08,221008098,88835000,12975000,4
2.72,2.13,0.05,140477279,128545000,11957000,4
6.38,5.11,0.11,309000808,174122000,16103000,4
2.55,2,0.05,133699689,123652000,9972000,4
4.59,3.63,0.08,231817692,99815000,13296000,4
4.4,3.48,0.08,221338098,94583000,8049000,4
4.35,3.45,0.07,218962177,89802000,9978000,4
4.46,3.52,0.08,225085978,98703000,7976000,4
6.25,5.02,0.1,304510196,175984000,10316000,4
5.03,3.97,0.09,253961409,126421000,9030000,4
7.64,6.09,0.13,374014381,245144000,10005000,4
4.55,3.62,0.08,223105750,93092000,12756000,4
6.61,5.3,0.11,316851404,185090000,13143000,4
4.53,3.6,0.08,223399356,98080000,7077000,4
5.14,4.08,0.09,255685233,122621000,13956000,4
2.69,2.13,0.05,134009501,125919000,8058000,4
5.11,4.11,0.08,240928321,223979000,16922000,4
4.35,3.45,0.07,218400383,85133000,14021000,4
4.99,3.95,0.09,249026219,119484000,11044000,4
4.45,3.55,0.07,217087470,91141000,8421000,4
4.73,3.81,0.08,222856563,213880000,8953000,4
8.38,6.63,0.14,418760244,282227000,17727000,4
4.39,3.48,0.07,220009582,93435000,9042000,4
4.3,3.41,0.07,215946920,86721000,10964000,4
6.51,5.24,0.11,308541624,178544000,11033000,4
4.68,3.73,0.08,231429848,97623000,15904000,4
4.42,3.53,0.07,216592427,206508000,9976000,4
4.37,3.47,0.07,216644117,88932000,9095000,4
2.42,1.91,0.04,122405471,116368000,6019000,4
6.36,5.11,0.1,302393947,170884000,12991000,4
6.92,5.48,0.12,340244979,205474000,16037000,4
4.59,3.65,0.08,225297867,92440000,14909000,4
4.63,3.69,0.08,224287108,88999000,15999000,4
6.34,5.08,0.1,305626490,177032000,12070000,4
4.39,3.52,0.07,211335731,202301000,9013000,4
3.18,2.5,0.05,160941042,149762000,10982000,4
4.65,3.7,0.08,227867830,100752000,8311000,4
4.43,3.51,0.07,219582008,85702000,15123000,4
4.46,3.58,0.07,211801011,203780000,7991000,4
5.21,4.13,0.09,256923773,122488000,14428000,4
4.28,3.39,0.07,213027451,82273000,12039000,4
5.12,4.06,0.09,250953974,112053000,19832000,4
6.21,4.99,0.1,295649239,164201000,12014000,4
6.46,5.19,0.1,306623445,169870000,18985000,4
2.88,2.28,0.05,142444282,132346000,9950000,4
4.6,3.67,0.08,221879166,97018000,6318000,4
5.32,4.2,0.09,268131557,140153000,9853000,4
5.42,4.29,0.09,270408499,138196000,12418000,4
6.35,5.1,0.1,303323274,175328000,9246000,4
4.58,3.65,0.08,223386829,90669000,14878000,4
4.13,3.29,0.07,201358765,73687000,9957000,4
7.75,6.21,0.13,372711231,239176000,14069000,4
2.88,2.27,0.05,142354848,131220000,11018000,4
4.48,3.58,0.07,218730362,93503000,7037000,4
6.33,5.09,0.1,300096268,169707000,12050000,4
5.24,4.16,0.09,257215998,126639000,12283000,4
3.06,2.38,0.05,160231788,150090000,10006000,4
4.49,3.57,0.08,222389598,91287000,12037000,4
4.45,3.54,0.07,218126965,88946000,11118000,4
6.41,5.17,0.1,299706660,169010000,11000000,4
4.42,3.5,0.08,220446045,91522000,10496000,4
5.73,4.55,0.1,283105110,149860000,14812000,4
2.61,2.04,0.05,135175285,125147000,10011000,4
6.43,5.17,0.1,307403856,174636000,12972000,4
3.07,2.41,0.05,154552443,143538000,10964000,4
4.6,3.67,0.08,227626259,97569000,11064000,4
2.68,2.12,0.05,133521435,127507000,5976000,4
6.39,5.12,0.1,306303970,173206000,13746000,4
4.56,3.63,0.08,224891617,92701000,13866000,4
4.73,3.66,0.09,260058770,87054000,17806000,5
4.59,3.62,0.08,234330847,96890000,19977000,5
6.2,4.96,0.1,300329508,170603000,11039000,5
4.53,3.6,0.08,227613152,96200000,12305000,5
4.42,3.51,0.08,221600763,92416000,10035000,5
6.32,5.09,0.1,301025419,171162000,11075000,5
4.53,3.59,0.08,226983624,95181000,13210000,5
4.37,3.46,0.08,220950994,93536000,9232000,5
3.68,2.91,0.06,185063435,170973000,13997000,5
4.51,3.56,0.08,228295671,96256000,13679000,5
5.08,4.02,0.09,253475786,111404000,23816000,5
4.48,3.55,0.08,222203662,92987000,10998000,5
3.45,2.72,0.06,173586942,158456000,15043000,5
4.79,3.82,0.08,235320084,106254000,11026000,5
4.48,3.59,0.07,216036522,85724000,11283000,5
6,4.79,0.1,290250112,283119000,7002000,5
5.56,4.47,0.09,262973622,257884000,5017000,5
4.41,3.47,0.08,225083949,92565000,13079000,5
5.39,4.29,0.09,262366863,250401000,11971000,5
4.43,3.5,0.08,225321579,94568000,12072000,5
3.47,2.74,0.06,175858536,165739000,10044000,5
4.44,3.52,0.07,219459521,90674000,9964000,5
6.47,5.18,0.11,311479983,172798000,19976000,5
5.05,3.99,0.09,253720079,121070000,13007000,5
5.88,4.67,0.1,288826784,156166000,14832000,5
4.58,3.67,0.07,219436749,93387000,8273000,5
5.36,4.28,0.09,259724060,253704000,6016000,5
5.7,4.55,0.09,277352120,267346000,10012000,5
6.45,5.17,0.11,310395893,181007000,11473000,5
5.16,4.07,0.09,261059905,131139000,12012000,5
4.77,3.79,0.08,235933446,98320000,19022000,5
4.54,3.63,0.07,219749222,88011000,14159000,5
4.47,3.55,0.07,219189643,84747000,15580000,5
3.45,2.73,0.06,171334346,164292000,7012000,5
6.38,5.13,0.1,302221125,172635000,11040000,5
4.67,3.72,0.08,227043680,95829000,13765000,5
7.01,5.6,0.12,340264939,210973000,9998000,5
4.6,3.68,0.08,222058669,95692000,8058000,5
4.55,3.62,0.08,224534857,91874000,13980000,5
4.38,3.46,0.08,221435526,86024000,17541000,5
4.55,3.59,0.08,229156313,94289000,16049000,5
4.4,3.48,0.07,219856202,85130000,16215000,5
3.85,3.05,0.06,189697145,176655000,12974000,5
5.52,4.41,0.09,265238727,258223000,6979000,5
3.83,3.01,0.07,193361740,182353000,11021000,5
3.47,2.73,0.06,173244745,158297000,14933000,5
4.6,3.65,0.08,228267958,101809000,7056000,5
7.36,5.89,0.12,349249833,331233000,18012000,5
5.21,4.12,0.09,260017277,132533000,9036000,5
8.48,6.72,0.14,421972928,285965000,18061000,5
3.91,3.08,0.07,195874560,182840000,12988000,5
6.11,4.91,0.1,292421529,163166000,9949000,5
4.44,3.54,0.07,215986353,84906000,13140000,5
5.76,4.61,0.09,274749524,263713000,10988000,5
5.25,4.15,0.09,261390803,131823000,11069000,5
4.45,3.52,0.08,222036308,91073000,13120000,5
4.62,3.66,0.08,227272609,99195000,11600000,5
7.02,5.64,0.11,332179093,191823000,21692000,5
6.51,5.22,0.11,310909190,181691000,9983000,5
9.2,7.4,0.15,428490835,400399000,28027000,5
6.45,5.18,0.1,305889471,171864000,15245000,5
5.27,4.2,0.09,254701835,124361000,10722000,5
6.2,4.94,0.1,299930287,286852000,13038000,5
4.06,3.2,0.07,200167573,179121000,21014000,5
6.5,5.22,0.1,307564580,170889000,18094000,5
6.56,5.27,0.11,311414442,177754000,15063000,5
4.18,3.32,0.07,204818705,77190000,8906000,5
6.49,5.23,0.1,304011162,167751000,17973000,5
4.52,3.59,0.08,222272193,89912000,12987000,5
4.27,3.42,0.07,203449098,75549000,10073000,5
4.57,3.64,0.08,223830541,90927000,13988000,5
4.58,3.64,0.08,225455824,93452000,14068000,5
4.53,3.59,0.08,223701231,96028000,9002000,5
6.3,5.06,0.1,299238234,165299000,14936000,5
4.86,3.87,0.08,235356309,102635000,16849000,5
6.37,5.11,0.1,304394038,169160000,16015000,5
4.28,3.41,0.07,208097924,82908000,6066000,5
4.55,3.63,0.08,220074369,91580000,9057000,5
4.39,3.5,0.07,214976838,87617000,8056000,5
4.75,3.83,0.08,223179431,91760000,14372000,5
7.25,5.92,0.11,334070323,326635000,7013000,6
5.59,4.54,0.09,261337629,257282000,4004000,6
1.93,1.55,0.03,91478587,85560000,5969000,6
7.94,6.31,0.13,389390707,368353000,21020000,6
7.81,6.18,0.13,390448004,370480000,19971000,6
7.53,6.12,0.12,351001196,339962000,10998000,6
6.36,5.18,0.1,290816434,278792000,11991000,6
5.96,4.68,0.11,307093174,134129000,15014000,6
3.31,2.65,0.06,162742130,152735000,9982000,6
7.18,5.84,0.11,333490568,327462000,6008000,6
3.87,3.09,0.06,190335536,174293000,16026000,6
3.39,2.71,0.06,168454809,154464000,13951000,6
2.08,1.67,0.03,101563430,96556000,4977000,6
4.75,3.82,0.08,225780012,98380000,9914000,6
5.51,4.46,0.09,260601837,258620000,2004000,6
8.01,6.46,0.13,383728521,370741000,12990000,6
2.03,1.63,0.03,98530189,83426000,15077000,6
7.41,5.99,0.12,349177448,339152000,10004000,6
1.69,1.35,0.03,83338904,79326000,4016000,6
8.02,6.37,0.13,391965351,375888000,16037000,6
2.76,2.19,0.04,131916802,124827000,7046000,6
11.79,9.43,0.19,567654102,548698000,18989000,6
3.56,2.85,0.06,175063400,163145000,11937000,6
7.23,5.85,0.11,337130473,331120000,6002000,6
11.81,9.46,0.19,565999086,549978000,15999000,6
11.77,9.43,0.19,563601600,544595000,18985000,6
11.8,9.46,0.19,563717176,547715000,15991000,6
1.72,1.37,0.03,86172145,83162000,3005000,6
8.29,6.56,0.14,411536238,381594000,29968000,6
7.02,5.58,0.12,347037813,213442000,13960000,6
11.4,9.25,0.18,524172035,516050000,8000000,6
1.65,1.32,0.03,81673027,72718000,8965000,6
4.6,3.67,0.08,226063658,215991000,9999000,6
11.52,9.27,0.19,546539027,533380000,12984000,6
8.89,7.03,0.15,438539200,407444000,30957000,6
1.76,1.38,0.03,90806392,83768000,6980000,6
1.68,1.33,0.03,86206944,82161000,4007000,6
8.49,6.68,0.15,429678771,395685000,33973000,6
9.22,7.31,0.15,451917145,438895000,12996000,6
12.43,9.98,0.2,587920697,563831000,23992000,6
1.6,1.29,0.03,77190938,72038000,5002000,6
12.22,9.85,0.19,572046388,549061000,22960000,6
8.82,7,0.15,431582993,409507000,22027000,6
5.69,4.65,0.09,255355599,251305000,3988000,6
1.99,1.59,0.03,96220636,87299000,8928000,6
6.97,5.63,0.11,323564433,301496000,22036000,6
6.85,5.56,0.11,311396084,300410000,10978000,6
