file,pkg,cores,ram,gpu,psys,duration_time,user_time,system_time
1044060.exe , 12.13,  9.95,  0.00,  0.18,  0.00,  542761511,  532449000,   10008000
1056877.exe ,  7.70,  6.27,  0.00,  0.12,  0.00,  352632292,  344537000,    7989000
1110958.exe ,  3.21,  2.59,  0.00,  0.05,  0.00,  151500029,  149502000,    2006000
1313602.exe ,  3.15,  2.56,  0.00,  0.05,  0.00,  146328509,  138363000,    7963000
1333327.exe ,  3.06,  2.48,  0.00,  0.05,  0.00,  142486547,  138426000,    4012000
1383313.exe ,  4.79,  3.90,  0.00,  0.07,  0.00,  219949767,  211845000,    7994000
1524420.exe ,  5.08,  4.13,  0.00,  0.08,  0.00,  233642648,  229568000,    3992000
1557029.exe ,  4.88,  3.99,  0.00,  0.07,  0.00,  220181399,  219151000,    1000000
1576250.exe ,  5.48,  4.47,  0.00,  0.08,  0.00,  249230803,  238198000,   11009000
1878308.exe ,  3.11,  2.52,  0.00,  0.05,  0.00,  145322326,  139248000,    5967000
1899156.exe ,  3.35,  2.71,  0.00,  0.05,  0.00,  155668498,  151646000,    3990000
2080168.exe ,  5.15,  4.19,  0.00,  0.08,  0.00,  234798752,  228658000,    6017000
2083684.exe ,  5.05,  4.13,  0.00,  0.08,  0.00,  228156820,  221993000,    5999000
2126664.exe ,  5.87,  4.79,  0.00,  0.09,  0.00,  263400651,  250310000,   12964000
2162489.exe ,  5.45,  4.44,  0.00,  0.08,  0.00,  247049922,  238045000,    9001000
2237372.exe ,  4.84,  3.95,  0.00,  0.07,  0.00,  219528839,  212523000,    6984000
238280.exe  ,  3.35,  2.73,  0.00,  0.05,  0.00,  152918062,  148752000,    3993000
2406283.exe ,  4.88,  3.97,  0.00,  0.08,  0.00,  222794031,  201800000,   20979000
2434772.exe ,  3.40,  2.75,  0.00,  0.05,  0.00,  160505553,  152466000,    8024000
2455153.exe ,  3.89,  3.18,  0.00,  0.06,  0.00,  176021472,  173895000,    2010000
2507278.exe ,  4.33,  3.55,  0.00,  0.07,  0.00,  192567215,  189452000,    3007000
2551095.exe ,  4.98,  4.04,  0.00,  0.08,  0.00,  231203605,  229148000,    2001000
2596867.exe ,  3.07,  2.48,  0.00,  0.05,  0.00,  143320350,  138311000,    5011000
2629074.exe ,  4.90,  3.99,  0.00,  0.08,  0.00,  225342211,  218201000,    7006000
2685390.exe ,  3.52,  2.85,  0.00,  0.06,  0.00,  163733947,  156717000,    6987000
2947180.exe ,  3.18,  2.57,  0.00,  0.05,  0.00,  149668312,  145689000,    3991000
2960949.exe ,  4.11,  3.34,  0.00,  0.06,  0.00,  187314721,  183331000,    4007000
3086125.exe , 13.58, 11.06,  0.00,  0.21,  0.00,  618634208,  606595000,   11992000
3569069.exe , 14.62, 11.83,  0.00,  0.23,  0.00,  672596293,  588463000,   84066000
378160.exe  ,  5.40,  4.39,  0.00,  0.08,  0.00,  245135152,  239099000,    6002000
3974425.exe ,  3.39,  2.74,  0.00,  0.05,  0.00,  158430871,  153373000,    5012000
3982997.exe ,  3.15,  2.55,  0.00,  0.05,  0.00,  146296788,  141253000,    5008000
3993006.exe ,  5.44,  4.43,  0.00,  0.08,  0.00,  245712014,  238612000,    6988000
4053780.exe ,  3.13,  2.52,  0.00,  0.05,  0.00,  148169477,  141105000,    7005000
4289964.exe ,  6.03,  4.91,  0.00,  0.09,  0.00,  273634226,  266554000,    6988000
4313052.exe ,  3.52,  2.85,  0.00,  0.06,  0.00,  162569615,  158474000,    4012000
4387633.exe ,  3.14,  2.54,  0.00,  0.05,  0.00,  146947671,  138923000,    7995000
470433.exe  , 12.31, 10.03,  0.00,  0.19,  0.00,  553966658,  534901000,   18996000
4772895.exe ,  5.61,  4.57,  0.00,  0.09,  0.00,  254316487,  245314000,    8974000
5162419.exe ,  3.86,  3.14,  0.00,  0.06,  0.00,  177243405,  172251000,    5007000
5331185.exe ,  3.98,  3.22,  0.00,  0.06,  0.00,  183028729,  173975000,    8998000
5381024.exe ,  3.70,  3.01,  0.00,  0.06,  0.00,  167550310,  161496000,    5981000
5425747.exe ,  3.62,  2.93,  0.00,  0.06,  0.00,  168927986,  164945000,    3998000
5745274.exe ,  4.95,  4.04,  0.00,  0.08,  0.00,  221208783,  218212000,    2989000
5895782.exe ,  5.54,  4.53,  0.00,  0.08,  0.00,  248096688,  241978000,    5999000
5989896.exe ,  3.38,  2.75,  0.00,  0.05,  0.00,  152166269,  145063000,    7003000
602592.exe  ,  5.44,  4.43,  0.00,  0.08,  0.00,  244146725,  232126000,   11955000
630946.exe  ,  3.14,  2.53,  0.00,  0.05,  0.00,  148949063,  144909000,    3997000
637097.exe  ,  5.80,  4.72,  0.00,  0.09,  0.00,  263007481,  256960000,    5999000
6379333.exe ,  3.88,  3.15,  0.00,  0.06,  0.00,  178363518,  173363000,    5010000
6437364.exe ,  3.12,  2.54,  0.00,  0.05,  0.00,  140958545,  131865000,    8990000
6581060.exe ,  3.25,  2.63,  0.00,  0.05,  0.00,  151057097,  144965000,    5998000
6788249.exe , 15.71, 12.85,  0.00,  0.24,  0.00,  701592721,  697443000,    3996000
