file,pkg,cores,ram,gpu,psys,duration_time,user_time,system_time
1097798.exe ,  1.13,  0.88,  0.00,  0.02,  0.00,   61184189,   53759000,    7100000
1146371.exe ,  1.74,  1.36,  0.00,  0.03,  0.00,   91734586,   85540000,    6038000
1168165.exe ,  1.90,  1.50,  0.00,  0.03,  0.00,   94781704,   77773000,   16950000
1240657.exe ,  1.38,  1.09,  0.00,  0.02,  0.00,   70606606,   61588000,    8940000
1405615.exe ,  1.73,  1.34,  0.00,  0.03,  0.00,   93548124,   83447000,   10053000
1673379.exe ,  1.70,  1.33,  0.00,  0.03,  0.00,   87409238,   79428000,    7942000
1767663.exe ,  2.18,  1.72,  0.00,  0.04,  0.00,  108244193,   97191000,   11021000
1982510.exe ,  3.26,  2.78,  0.00,  0.04,  0.00,  106831219,  100735000,    5984000
2054877.exe ,  1.82,  1.42,  0.00,  0.03,  0.00,   97375315,   85427000,   11920000
2581390.exe ,  3.49,  2.79,  0.00,  0.06,  0.00,  170255696,  162255000,    8012000
2710332.exe ,  2.69,  2.18,  0.00,  0.04,  0.00,  125695824,  120690000,    4987000
2749622.exe ,  1.30,  1.03,  0.00,  0.02,  0.00,   65790676,   60726000,    5060000
2768057.exe ,  4.14,  3.30,  0.00,  0.07,  0.00,  198760769,  182657000,   16057000
2791177.exe ,  1.04,  0.82,  0.00,  0.02,  0.00,   53719162,   47713000,    5964000
282754.exe  ,  1.16,  0.92,  0.00,  0.02,  0.00,   60319189,   54162000,    6018000
2855608.exe ,  3.34,  2.67,  0.00,  0.05,  0.00,  161235969,  147258000,   14024000
2877258.exe ,  3.13,  2.54,  0.00,  0.05,  0.00,  144642566,  136514000,    8030000
3161939.exe ,  3.19,  2.57,  0.00,  0.05,  0.00,  150049729,  142983000,    6999000
3205324.exe ,  1.81,  1.42,  0.00,  0.03,  0.00,   92153212,   84278000,    7932000
3497446.exe ,  1.82,  1.43,  0.00,  0.03,  0.00,   92581156,   80496000,   12074000
3513410.exe ,  1.28,  1.00,  0.00,  0.02,  0.00,   65767062,   58805000,    6976000
3527479.exe ,  1.21,  0.95,  0.00,  0.02,  0.00,   62251230,   54265000,    7893000
3602496.exe ,  1.11,  0.86,  0.00,  0.02,  0.00,   60062996,   56073000,    4005000
3608768.exe ,  1.70,  1.34,  0.00,  0.03,  0.00,   86860213,   82775000,    4037000
3639330.exe ,  1.58,  1.23,  0.00,  0.03,  0.00,   84447872,   77337000,    7030000
3726166.exe ,  1.72,  1.36,  0.00,  0.03,  0.00,   85988297,   78995000,    6999000
3774449.exe ,  1.17,  0.91,  0.00,  0.02,  0.00,   62490970,   56410000,    6043000
3942267.exe ,  1.71,  1.35,  0.00,  0.03,  0.00,   85764302,   76657000,    9077000
4050045.exe ,  3.37,  2.72,  0.00,  0.05,  0.00,  157433171,  149390000,    8020000
4107700.exe ,  3.14,  2.53,  0.00,  0.05,  0.00,  150064565,  142044000,    8002000
4139687.exe ,  1.84,  1.45,  0.00,  0.03,  0.00,   92611128,   88591000,    4026000
4184287.exe ,  1.61,  1.26,  0.00,  0.03,  0.00,   83086555,   73063000,   10008000
4274861.exe ,  3.17,  2.57,  0.00,  0.05,  0.00,  144698170,  138660000,    5985000
4440376.exe ,  2.76,  2.19,  0.00,  0.05,  0.00,  135585144,  124508000,   11045000
4489299.exe ,  2.81,  2.23,  0.00,  0.05,  0.00,  138379910,  128327000,   10025000
4590606.exe ,  3.05,  2.48,  0.00,  0.05,  0.00,  139815821,  138737000,    1005000
4732234.exe ,  2.21,  1.77,  0.00,  0.04,  0.00,  105941011,   94818000,   11095000
4735880.exe ,  1.75,  1.39,  0.00,  0.03,  0.00,   90622532,   79693000,   10957000
4736614.exe ,  3.26,  2.61,  0.00,  0.05,  0.00,  156178020,  144128000,   12010000
4819284.exe ,  1.24,  0.97,  0.00,  0.02,  0.00,   64928680,   57907000,    6988000
5356399.exe ,  1.96,  1.56,  0.00,  0.03,  0.00,   95084824,   82984000,   11997000
5445613.exe ,  2.83,  2.27,  0.00,  0.05,  0.00,  136096365,  129085000,    7004000
5605071.exe ,  2.69,  2.19,  0.00,  0.04,  0.00,  123984170,  119984000,    3966000
568100.exe  ,  1.20,  0.95,  0.00,  0.02,  0.00,   61601627,   57519000,    4036000
5816801.exe ,  2.38,  1.89,  0.00,  0.04,  0.00,  115000326,   86745000,   28242000
5996947.exe ,  1.87,  1.47,  0.00,  0.03,  0.00,   94626085,   87552000,    7044000
6080807.exe ,  1.22,  0.97,  0.00,  0.02,  0.00,   61468171,   57405000,    4028000
