file,L1-dcache-loads,L1-dcache-load-misses,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,iTLB-loads,iTLB-load-misses,instructions,page-faults,power/energy-pkg/,power/energy-ram/,duration_time,user_time,system_time,perf_time
1172589.exe,183393405,940450,123984287,1559370,127692982,996395,232562,2562875,242901547,17965,182712403,10752,7901,551122410,908,0.73,0.05,98100864,89761000,7978000,170072980
126726.exe,193392701,514572,121009744,1471212,120856896,1468190,194720,2030484,254728392,9381,193046430,13381,5045,592368761,1002,0.88,0.04,69246872,67962000,999000,83498757
1342186.exe,128819854,6762221,89858140,1767168,92272987,1401657,1254577,7670782,337161813,100130,143480530,9460,9287,436597247,2869,1.05,0.06,91076217,85765000,4986000,105430662
1409011.exe,197197472,709297,122485684,1495566,119475137,1479627,273901,2421848,253274819,15797,195018076,7033,2140,591524385,909,0.89,0.04,68741998,67449000,1006000,82828078
1690595.exe,79154999,464973,67991812,1450178,68676690,1420002,166073,1464644,158809893,5336,81027109,2804,2937,329535066,523,0.54,0.02,43046522,41766000,994000,57288173
1825983.exe,193885618,450151,118636930,1421308,118386138,1604461,162857,1524126,245189164,8039,195516324,11563,2719,588149644,521,0.85,0.03,66111799,63878000,1996000,80391478
1883504.exe,187000645,976835,117758097,1545931,120794308,1487234,233554,2521073,269043009,11801,194165814,22867,9835,577242296,1907,0.84,0.04,76538007,75283000,1003000,90626302
201747.exe,193738903,506164,121761399,1464984,121192831,1441030,265473,1991954,257123024,9671,194125999,11338,5506,596253642,1001,0.89,0.04,68431819,64037000,4002000,82333050
2024997.exe,66493532,873713,43466329,1549133,45893628,1417223,220129,1824771,134763940,7554,72651411,1671,1966,249200621,916,0.43,0.02,36180546,33893000,1993000,49961185
2094555.exe,66095237,870090,46107531,1662728,46703013,1609516,187817,1713891,135844502,8149,75692402,5259,5517,248693600,1432,0.43,0.02,36388376,33085000,3007000,50478516
2131253.exe,91584872,1207330,88703203,2282925,91394357,2430216,421474,3123208,256218237,10979,95284290,7841,7678,429167704,2333,0.82,0.04,69182705,62897000,5990000,83515879
229437.exe,192775227,483117,122624288,1276195,122729880,1242724,159243,1713414,253394002,8024,187896850,10443,3351,585621718,520,0.86,0.03,68562233,66156000,2004000,82597450
230403.exe,194087643,791719,121326832,1493686,119583271,1469398,288343,2223068,256464072,15416,198398935,6040,2312,591010090,959,0.9,0.04,68972747,64697000,3981000,83109666
2616722.exe,196902603,424784,122246771,1776472,121161793,1737187,186604,1782378,260494184,73035,193864119,9142,2052,586049605,518,0.91,0.04,71139360,68667000,1990000,85367183
2631785.exe,69671510,833956,44073442,1691373,44902849,1522047,224811,1772607,128354434,7877,72072535,1359,1850,250126425,915,0.42,0.02,35056130,34756000,0,49153727
2642820.exe,68749968,773856,43240950,1651444,45023095,1511388,252487,1838590,129598876,8195,72949024,1605,1732,249225879,918,0.41,0.02,35084540,32802000,1988000,48985960
2657371.exe,87502877,489962,51611837,1636809,46976110,1978842,133016,1320587,133255971,7277,79316034,5189,4862,291482487,784,0.42,0.02,36454545,33197000,3017000,50435028
2781088.exe,191074170,479416,119213188,1397869,118963090,1610006,159160,1585085,245602913,6314,193946629,14466,2851,587765530,522,0.85,0.04,66468522,64200000,2006000,80692021
2923923.exe,73831356,683064,48016039,1863388,46618470,1665405,240355,1798907,123585466,13144,73152342,4603,1507,255015022,915,0.41,0.02,33626467,30344000,3034000,47832776
2946862.exe,67914447,428078,46445844,1885874,47896221,1681659,140078,1301753,127067386,5359,73095890,2734,2809,241524413,525,0.42,0.02,34323583,30164000,3892000,48532350
3025699.exe,209459097,953227,129394072,1424357,128243571,1407425,389196,2824383,262567294,14110,207013229,10240,2104,638852295,1300,0.92,0.04,71557292,70174000,1002000,85638936
3098869.exe,193838073,729140,123336847,1408959,121061129,1382042,269374,2218006,246942194,15694,189588517,6242,2266,577848677,908,0.79,0.04,69802067,68577000,1008000,83923911
336539.exe,192862210,446756,119014644,1355035,117351415,1652980,167595,1569369,245412084,7641,197048128,13094,2775,592887894,521,0.84,0.03,65910307,61709000,3981000,80094248
338328.exe,194649909,432253,121533951,1434221,121763498,1572056,231528,1701889,248249529,10590,195547092,12102,2455,590108808,520,0.85,0.04,66265289,63830000,1994000,80348969
3457445.exe,83642679,392838,53060217,1488007,52637028,1659350,168050,1217953,140123119,5986,88051591,1530,1907,282973030,527,0.45,0.02,37867442,36548000,1015000,51832928
3461403.exe,191646961,482242,121525958,1382599,120031676,1692044,155250,1513100,244437499,6908,195475445,12161,3663,583679945,522,0.83,0.03,65684167,63472000,1983000,79665553
3515653.exe,195634582,429304,121268953,1403928,121170626,1381806,200004,1813682,243928184,11330,191166373,10835,2048,579811948,519,0.79,0.04,68897007,67687000,1010000,82998765
3605312.exe,207971961,514618,128652820,1515175,127106186,1709017,201044,1967920,264828983,8209,201495822,11490,3839,605515317,521,0.89,0.04,71153698,69767000,996000,85469219
3632999.exe,192374760,454722,119012736,1464753,119619294,1477342,185073,1629901,251943766,6870,196724006,14086,2545,587780002,521,0.87,0.04,67723681,66422000,1006000,81740572
3703754.exe,317935609,630285,227945277,2132281,228667862,2075700,153077,2384041,453603370,11803,332087342,10869,5698,1221704987,542,1.59,0.06,122396401,120137000,2002000,136554456
3837785.exe,193705157,509186,122254969,1459544,121369703,1454101,200905,1864982,252863102,9191,192478376,15587,5463,591676685,1004,0.87,0.04,68376377,66101000,2003000,82623594
3893727.exe,116764532,6825143,83112492,1742563,85840292,1560996,1258757,7477160,335336682,102126,134736242,10282,10724,399244604,2871,1.0,0.06,90883479,84535000,6038000,104929079
3997375.exe,193999445,435599,121388834,1482648,120361440,1457038,192562,1902291,253546277,12120,197717326,16517,2537,589201040,517,0.86,0.04,68835841,67464000,1006000,82970241
4005226.exe,73575966,685820,47947306,1880461,46585977,1682663,237077,1840236,125004879,13120,73727457,2931,1673,253525248,914,0.41,0.02,33917902,31618000,2039000,48280110
