file,L1-dcache-loads,L1-dcache-load-misses,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,iTLB-loads,iTLB-load-misses,instructions,page-faults,power/energy-pkg/,power/energy-ram/,duration_time,user_time,system_time,perf_time
1103772.exe,203381445,8544378,154076259,928302,156750052,848881,7963964,17872977,648002930,703079,217900721,95082,85636,769407326,12768,1.79,0.19,200364982,171880000,27980000,250797262
1155269.exe,400912972,6933632,253252114,947472,246292399,984333,7026010,19283273,782821620,807882,388029091,41570,134615,1240026072,7647,2.45,0.18,211154912,195876000,14990000,225170071
1172017.exe,166322711,10440366,121912792,1317563,125522799,1295589,10163069,20580303,689376858,1040164,170787815,93869,129504,589898367,12639,1.95,0.19,187067789,162756000,23964000,201016608
1265468.exe,467480943,8657021,308287881,1684395,303008511,1719907,10789848,28974758,999176346,776181,454325537,135813,53479,1541976561,14086,3.01,0.22,247470049,215083000,32012000,261828406
1346726.exe,387921421,7633833,249029847,1284914,249166711,1234401,8058548,18702297,796396491,1026790,378889558,49187,108359,1191031576,7206,2.5,0.19,215452126,201142000,14009000,229608936
1482288.exe,166063250,8128248,120094402,1227374,119697545,1200063,9088898,19770153,632395085,911047,164688474,38314,62564,585207707,7364,1.79,0.17,170559947,158248000,12018000,184924291
1558669.exe,173311635,6792209,112443345,1071378,103534791,1087217,8519594,20158048,598363151,876921,165340222,27340,59960,597546151,4955,1.68,0.16,162218668,154917000,7041000,176444471
1881529.exe,383963503,6345351,243145719,1171982,241811783,1200843,7383273,19364913,767093096,724094,394109320,35406,13388,1218617374,6424,2.39,0.17,207585987,194272000,12951000,221721099
1892033.exe,212845340,7986608,162529077,949324,163448278,981748,8775565,20644598,671580273,773768,202453905,90262,19041,792522362,14530,1.99,0.18,182500403,160320000,21907000,196577926
1992578.exe,156948293,7541479,110692336,997329,110646566,947176,6991828,16185496,530206059,720552,169641165,39824,71858,562059796,6819,1.52,0.14,143642211,129315000,14034000,157900525
1997898.exe,157399480,7252027,111306680,960453,110139411,961188,7415821,17345288,531729629,705509,168842172,44843,10091,567106038,6429,1.54,0.14,143198642,132809000,9985000,157248355
2040953.exe,394111640,7813016,248727794,1291696,244925169,1170111,7804896,18484560,789982538,940308,381594293,52585,88461,1212976342,7206,2.46,0.19,214212569,199928000,13994000,228597748
2079377.exe,159756519,6848598,106018126,1124068,104645246,1217834,7773320,19149786,587446351,811481,175968559,23127,41328,586094554,4737,1.73,0.15,158805456,146459000,12037000,173145314
2396518.exe,228014946,11604254,169456367,1001405,166717384,983073,14597410,26997922,803510612,1605654,217865702,62171,43335,841678232,13242,2.35,0.24,216635682,190298000,26040000,230751055
2417063.exe,234094218,8716197,175695809,965552,178048643,992173,9881832,20420656,730153025,860365,227898138,108380,20692,850183731,15452,2.13,0.2,196038702,173650000,21955000,210211599
2475670.exe,200951834,8221657,143882526,1004098,135264220,1001859,10105815,21889466,657894095,889185,187971099,46261,49872,727905810,11209,1.92,0.18,178289606,161921000,15992000,192335150
