file,L1-dcache-loads,L1-dcache-load-misses,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,iTLB-loads,iTLB-load-misses,instructions,page-faults,power/energy-pkg/,power/energy-ram/,duration_time,user_time,system_time,perf_time
1168229.exe,756609730,2499437,451242777,3476865,453507575,3327598,1218920,7567613,947344626,42907,742844425,40963,14198,2266278507,3256,3.33,0.14,259044200,248412000,10016000,305165067
1239379.exe,646501088,1148902,400096285,3077756,398511014,3194585,392173,3784782,746157985,23247,649308740,32469,10765,1898844170,1558,2.7,0.11,201732828,197408000,4008000,215971931
1253440.exe,205772338,2418631,128623478,1669194,120306572,1832911,515563,3478834,302698178,21528,208753736,9405,3975,644713687,1696,1.02,0.05,81434226,74136000,7012000,95696589
1363825.exe,296802115,17341912,223835331,10103580,225539000,10055632,16077327,46386444,1385962444,1659781,296927440,124565,55815,1007694803,11208,3.91,0.33,356464960,334153000,22010000,370694771
1373378.exe,326811439,15032689,232866957,11514717,231308251,11251305,13167432,37932310,1331192404,1485849,326210146,54876,31947,1056563558,9823,3.9,0.31,359192749,345737000,12990000,373483582
1380046.exe,683157372,10001238,465651901,2727955,468861943,2527811,964941,6033943,955799522,35935,695367501,49596,11676,2135694853,3840,3.29,0.14,258253224,248957000,8998000,272515517
1405031.exe,662635793,2877571,423021767,5096750,419324059,5143788,687591,6306155,853460520,37573,653817687,48665,11848,1961840598,4283,2.97,0.12,230135604,221745000,7990000,244280718
1484788.exe,243029528,7213476,170141962,2528214,169455195,2629793,5121383,16937307,523737657,177184,242184490,39581,12292,837636224,8068,1.7,0.12,142161620,121815000,19969000,156388953
1651759.exe,382244610,7177984,248555790,6803733,247405490,6734625,5974930,13635642,962247378,115534,383245519,137931,48834,1388916652,41428,3.05,0.18,260196892,197923000,61975000,274218649
1757160.exe,228902513,9176566,192201186,2292505,189190815,2311529,774679,4792207,513459333,20953,228673587,19500,7299,860679972,3845,1.6,0.08,139032010,132721000,6032000,153056884
1794636.exe,686350537,9571465,465836561,2818271,467188653,2577111,654659,7514706,976348044,33553,696019600,58923,11612,2140116667,3840,3.27,0.14,264291989,255874000,7996000,278601259
1841293.exe,207353861,10218958,156180291,6581884,154038795,6726399,4583005,28741053,632354077,246990,206832668,42203,23353,767113500,7760,1.92,0.12,164469139,153981000,9998000,178523171
208193.exe,215710868,9955830,170662117,2132349,169749461,2175217,1000139,5214215,506649076,23395,219568186,24679,7696,738840963,4428,1.54,0.08,137015910,129699000,6983000,151381195
208205.exe,145453901,2050315,151077148,3195169,146226119,3162012,828346,4702184,313541743,12555,140293904,11945,4204,680941470,1889,1.02,0.05,85258912,78029000,6914000,99438224
213413.exe,629072108,1044426,392918167,3562445,394050169,3269982,417056,3969267,743484843,23293,643892758,23155,6845,1878673088,1106,2.62,0.11,200456545,196053000,4001000,214654998
2265253.exe,716810639,28682127,457199011,2986255,454127151,2983625,952299,7278341,1111081021,41119,720685667,39488,16767,2111088952,4581,3.62,0.16,300526390,294231000,6004000,314682861
2289173.exe,174615605,1891530,133178388,2533340,131405723,2537062,914205,4521169,327944312,20776,174593588,32019,9801,607484712,4796,1.06,0.05,89116960,76886000,11982000,103247848
2354500.exe,311169157,26170790,239899360,7394794,241513976,7332105,5051377,19216430,1124665257,476473,317780768,72077,23626,1016855667,8556,3.23,0.21,304008576,286711000,16982000,318147706
2363790.exe,656542306,6064555,423422153,3408534,422406370,3409241,3399026,15355608,1046932382,439240,665024922,51762,13620,1949109994,4426,3.48,0.18,283248662,276011000,6975000,297560598
