file,L1-dcache-loads,L1-dcache-load-misses,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,iTLB-loads,iTLB-load-misses,instructions,page-faults,power/energy-pkg/,power/energy-ram/,duration_time,user_time,system_time,perf_time
1146371.exe,99961360,2555040,90965542,329390,87725452,373322,1931314,5940055,242176714,128861,99021560,26306,7246,422794100,3247,0.7,0.07,82872335,67304000,15068000,146380493
1168165.exe,123863890,2667122,90101902,293571,88662237,300661,2361806,6591211,267883611,178818,122680303,16236,4979,434937477,3521,0.85,0.06,72990177,65554000,7059000,86978284
1212213.exe,107830935,2829888,77522930,410562,74374824,442485,2872689,6972671,271069099,152447,101872998,30579,28395,385019104,4305,0.84,0.07,73584354,63005000,10000000,87781020
1240657.exe,103374954,2076024,75675291,207887,73706989,242347,1332128,4512746,195063334,25511,101710757,13866,4756,371177084,3717,0.63,0.04,52833381,44621000,7932000,66960271
1405615.exe,106481120,2914002,76848038,317729,73796881,350875,2451149,6866292,262248742,172486,106364336,32584,11683,377057288,4303,0.8,0.06,71155478,62690000,8089000,85469219
1673379.exe,103937363,2467749,71983273,344057,69897975,337187,2456042,6428363,251817905,198096,103861954,24561,4467,372158451,3546,0.74,0.06,69585739,61189000,8024000,83745371
1767663.exe,131419438,4027030,92696958,255855,87487697,295422,3663645,8709062,312302349,174450,139409728,43998,8848,499447132,7294,0.98,0.08,85167178,73805000,10971000,99482543
1982510.exe,121409526,2590839,86790781,289956,84354291,286121,2622107,7142584,272504045,172761,120167266,24742,5941,429322986,3592,0.81,0.07,74668522,67274000,7028000,89022963
2054877.exe,105314038,2717871,73789732,353781,74137484,309563,2926721,7257372,277234190,185973,104873739,28273,20156,379256359,4566,0.83,0.07,75295991,65883000,8984000,89419110
2139162.exe,262603210,1081775,156868102,1098866,156684699,1148986,528705,4293290,339768999,16419,269102457,20128,6311,803262763,2082,1.17,0.05,91587401,88176000,3006000,105621265
2447183.exe,301805400,2469209,191393322,870553,189787592,873926,2529698,7163538,464796858,200571,301804596,29711,5911,929497071,3518,1.53,0.09,125318326,120007000,5000000,139513337
2581390.exe,299715114,3063715,191397197,1048368,186500263,1017763,3063897,8161120,483558560,176412,294825154,45389,9003,931528938,5794,1.6,0.1,131016200,122558000,8036000,145184775
2749622.exe,111377233,1181142,80131454,652648,78277827,642267,526872,2798232,189226637,13000,109530966,8492,3773,381885571,1986,0.63,0.03,50996822,47676000,3043000,65075810
2768057.exe,227327808,6973875,175871766,582512,179879677,600070,6874551,15525422,570120197,539028,222385723,73988,16996,832512118,9766,1.76,0.15,153112314,137865000,14985000,167318261
2791177.exe,87237549,1619229,59838360,257318,61008585,201320,698515,3534214,157496453,13278,88670608,9068,2043,316515575,2021,0.51,0.03,42035116,38778000,2982000,56084619
2855608.exe,277967809,2823013,173585782,947019,169349678,915398,2835199,7857113,457178206,181987,273620774,40809,8379,853407059,5985,1.48,0.1,124118334,112836000,10984000,138224781
3161939.exe,279847984,2304010,174715600,1068483,170163600,1038401,2932487,8087428,440014747,182545,268071027,26064,15440,852693486,3520,1.47,0.09,118766055,112492000,5973000,133007110
3205324.exe,119347006,2959835,85828092,302942,86938491,319586,2187023,6293372,267200979,123669,124179054,25879,6546,427243000,4375,0.83,0.06,72175533,64878000,6986000,86387057
3497446.exe,109451660,3213712,74357189,281347,73079120,311011,2860541,6984716,273982512,171320,110642119,30945,8131,396154432,5797,0.84,0.07,73885950,65614000,7953000,88017427
3513410.exe,107023870,1147396,75690686,280926,75992043,254994,861621,4029031,178251308,16810,107029608,12022,3254,363242550,2022,0.6,0.03,48053738,43772000,3979000,61935567
3527479.exe,103689308,952759,63032303,832994,65704057,684946,546046,3505917,177337337,16720,112366093,12005,4450,359463601,1891,0.58,0.03,47890216,41654000,5950000,61972225
3602496.exe,89627605,879172,61073214,726618,63956622,582420,594816,3581200,168375374,12334,94503844,9144,3345,323203706,1989,0.54,0.03,45590522,41184000,4017000,59551521
3608768.exe,100371050,2272131,70848182,341024,70109034,310781,2434267,6379205,248951158,192553,101647121,19876,4923,366087374,3524,0.77,0.06,67086199,63762000,3036000,81094701
3774449.exe,92197572,927280,60163489,652684,61784085,515785,727460,3719356,167668699,17388,95834987,9571,2374,324324156,2025,0.53,0.03,45963609,40695000,4962000,60051719
3942267.exe,100682733,2325804,70742734,324394,71207439,291635,2576974,6666754,250536435,200074,103164742,18433,5207,366276393,3620,0.77,0.06,67277947,59966000,6996000,81378343
4050045.exe,280555242,2870550,175845470,581624,173529708,563347,3001096,8599033,443019478,192489,268784216,37050,10097,854984374,5035,1.46,0.09,119613128,110267000,9021000,133977095
4107700.exe,303577216,1676729,189668255,1195490,188397269,1236042,988714,3968234,410422030,21093,312191676,19481,5553,945380876,2994,1.41,0.07,110976136,102693000,7976000,125118786
4139687.exe,117439713,2693049,85095239,303582,84583225,312460,2274120,6090720,263446023,179318,118181844,20892,4643,414386068,3520,0.82,0.06,71608571,65443000,5949000,85894510
4184287.exe,102439081,2161253,71998737,355798,71277243,339023,2041975,5951029,241428648,130674,105122661,16828,5325,378852420,3309,0.68,0.06,67599856,57354000,10062000,81734813
4274861.exe,279548143,2777560,173799020,689642,169785042,715646,2400127,6849060,419722849,123666,274955441,28444,8697,855993859,3842,1.4,0.08,113427697,105234000,8017000,127551574
4440376.exe,147944567,4333955,113942808,3218004,106504076,3370745,2710259,10043148,438119642,153302,148599674,42036,12450,542419210,6450,1.36,0.09,118592062,107360000,11037000,132917994
4489299.exe,161372035,3478722,140323442,573310,137150403,589898,5078213,9446427,415990735,397288,158408875,34389,7838,653468932,5992,1.29,0.11,112406531,104171000,8013000,126679113
4590606.exe,273691804,1759865,171272707,1320444,172890274,1426663,1150295,4692230,409567577,84874,274316690,22930,9715,836937441,2765,1.38,0.07,110041713,106849000,2995000,124315864
4732234.exe,155480732,2510516,105378025,832560,100458521,858180,2080082,5372172,309567234,70982,161329317,40792,11230,572444087,6315,0.94,0.07,86287465,81089000,5005000,100458681
4735880.exe,104254755,2695188,71458242,326367,70457286,334433,2503365,6654336,262808365,159875,107235845,25718,6264,374211151,4694,0.79,0.07,70901759,65707000,4977000,85135073
4819284.exe,105034262,1218335,73403612,252347,72241282,251646,779491,4262631,172691250,18513,104976507,14919,3583,363610915,2226,0.57,0.03,46684701,43374000,3026000,60697068
4990809.exe,276492529,2878558,171668008,751245,174430971,740420,2923838,8273938,458484096,191963,274855763,40818,9345,854259551,5988,1.49,0.09,123133753,110966000,11996000,137481143
