file,L1-dcache-loads,L1-dcache-load-misses,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,iTLB-loads,iTLB-load-misses,instructions,page-faults,power/energy-pkg/,power/energy-ram/,duration_time,user_time,system_time,perf_time
1022576.exe,89087511,1938864,60791846,416543,63469060,335686,438202,3602334,137960511,14748,84269490,23083,5852,271477983,2217,0.38,0.03,56813400,45420000,10861000,115671795
1086870.exe,320504862,2972667,197099261,1232632,194315612,1235453,1920694,10363494,475079417,141443,319963966,24390,12824,971896063,2466,1.64,0.09,128791483,121451000,7026000,142988956
1122546.exe,310424138,3017146,191348384,1252564,193853908,1164793,1106442,8079345,449527343,45409,316959089,25401,37391,943617509,1956,1.57,0.08,121424855,117057000,4001000,135586008
1172403.exe,309206175,3570732,191429921,1172069,193158097,1086781,1219761,9045383,443530301,58127,315207041,22347,7025,934405581,2061,1.54,0.08,119893275,114475000,4977000,134023520
1200646.exe,113577431,3704166,87746147,582098,86691829,618152,1487608,8615848,256696923,54962,104103341,47066,25106,389877287,7165,0.85,0.05,69838296,60434000,9065000,84208165
1252190.exe,104636878,3132731,72370819,712437,74677715,612626,1057280,7669671,228565244,42788,109602959,14541,3751,366560654,2657,0.75,0.04,61426176,54111000,7014000,75863358
1261343.exe,123701637,2680644,82192059,696773,79349849,749938,1143790,7368464,244986922,39811,126912165,11403,15772,414358825,1892,0.8,0.05,66515213,58195000,8026000,80876655
1290574.exe,105161694,3146142,70192582,742213,70135339,749669,1961151,8825487,240012169,100884,114301046,12111,5374,378947994,2474,0.78,0.05,65013530,59683000,4973000,79392891
1318039.exe,253660592,27542462,190076766,12279748,187447615,12421010,18139536,64366757,1692154015,2766534,256366299,43025,23633,857688333,7993,4.88,0.41,458205555,441801000,15992000,472594823
1947067.exe,77528352,1441014,51734450,440156,53372956,419240,155234,2791188,135451324,5031,82195145,2258,1585,254696016,358,0.46,0.02,36686248,33392000,3035000,50732901
2154023.exe,309424936,3060063,191512693,1164793,194066898,1085317,1176804,8406126,447030708,46968,316927205,20020,9348,942252274,1955,1.53,0.08,120858883,114567000,5977000,135166573
2166257.exe,309292389,3377274,190752864,1177464,192943809,1090386,1124532,8624914,439837144,46964,315792899,23807,6648,930940043,1998,1.53,0.07,119596121,113170000,6009000,133817359
2232334.exe,102297181,3536989,68548142,812343,72860694,739820,1928615,9619891,236162447,114794,112007592,16678,14510,358863585,2732,0.77,0.05,64267286,58977000,4998000,78219445
2353484.exe,77508104,941253,52602064,404158,53581574,382537,161548,1998762,125489004,6442,81032716,2194,1721,256180522,233,0.42,0.02,33879791,30646000,2965000,47956477
2417935.exe,310442389,3186159,189965569,1164825,191698287,1085967,1295841,9184379,434246861,40847,318904292,25880,5154,933259082,2471,1.5,0.07,117432690,112137000,5006000,131788709
2451239.exe,83446128,1746461,54009423,504592,56886003,430385,185286,3470357,156547623,4505,90054270,2423,1030,274538514,390,0.51,0.02,42157201,40883000,997000,56295626
2610422.exe,109975006,3183498,72812173,721869,70327300,762417,1738856,8391669,243152067,103587,112484427,16752,5662,387108949,2476,0.77,0.05,65714436,60394000,5032000,79869123
2763834.exe,99895271,3205607,73141208,677493,76288769,590607,1024132,7654692,211680098,40351,102733081,10945,2607,340830714,1888,0.69,0.04,57086959,53712000,3040000,71259828
2929444.exe,115207791,3593331,87971628,559019,85226258,640321,1549420,8598080,261433640,62379,104887242,45474,10336,399804641,7152,0.85,0.05,70233290,56963000,12991000,84627703
295919.exe,311505120,3099151,190295028,1119044,194011643,993233,1018241,7902766,431006558,44306,316287504,20311,10467,931597436,1865,1.51,0.07,116733476,113477000,3012000,130980710
3179338.exe,320759060,2938727,195141021,1313370,188575052,1323380,1594788,10012086,445153354,45726,317627160,27328,7656,963991849,3046,1.53,0.08,120157827,112866000,6991000,134489648
3216981.exe,303530249,3006853,191646777,1095353,195628637,1010725,861540,8579880,430797737,47175,313516173,21389,6306,916033426,1872,1.48,0.07,116445397,110137000,6007000,130627460
3225102.exe,105403901,3140650,69942331,762013,71768139,727697,1727027,8640437,240418002,100340,112409304,17556,5092,379395397,2474,0.76,0.05,64794520,61525000,2977000,79165407
3329733.exe,307882176,2875242,193502306,1129538,194984816,1068482,1062599,8470961,440803452,48497,313333912,22120,6412,935993686,1955,1.5,0.07,119433933,115107000,4003000,133719568
3550778.exe,81900562,965400,58942838,257230,58672900,283330,156393,2254428,129617795,5369,79011027,2098,5673,261551399,378,0.44,0.02,35362463,33134000,2008000,49355895
3642247.exe,104799529,3273346,74381341,722274,75303947,639723,1336548,7863088,232099634,48315,108949076,9162,3980,370674750,2602,0.76,0.05,63137766,56739000,5972000,77327705
367808.exe,124268695,2952647,82655959,666285,82112190,664766,1917659,9093641,269965955,130191,125130348,14412,11634,416570535,2430,0.87,0.06,73238258,65959000,6995000,87545970
3910390.exe,117037000,7780514,78017004,1837529,78133674,1852051,2570174,19233062,299110049,293194,123538417,17749,5814,402940290,2658,0.99,0.07,80108212,73847000,5987000,94226529
3954995.exe,107275696,3196000,72015529,734958,72049449,775012,1948368,8615733,252084422,104837,112112270,16787,5890,379418340,2474,0.78,0.05,66126685,61800000,3987000,80387114
406642.exe,105396877,3232308,72648214,754667,74502265,771660,1730416,8045296,255334091,108335,112834357,16187,13414,373875224,2498,0.8,0.05,68585857,66376000,2011000,82925414
4244053.exe,104312904,3350027,68970794,807894,71157623,763765,1847128,9144690,234387618,98230,114292896,11538,5296,366232544,2373,0.76,0.05,63654743,60336000,3016000,77957007
4244951.exe,109751139,3706989,75193751,748346,72555792,802659,2097784,9440361,259720313,124700,113578437,16821,49200,384413246,3123,0.84,0.06,69379600,63153000,6014000,83996955
