file,L1-dcache-loads,L1-dcache-load-misses,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,iTLB-loads,iTLB-load-misses,instructions,page-faults,power/energy-pkg/,power/energy-ram/,duration_time,user_time,system_time,perf_time
1655552.exe,82059642,1543033,91439119,2570444,95556426,2576866,366941,3325544,226967159,18198,77444211,19076,15057,459320308,3660,0.58,0.05,91895525,73317000,18078000,164136864
174258.exe,127225395,2663131,176923315,18550026,175912984,18463115,563714,5792618,670785275,27064,124122045,20314,17529,855303542,4206,2.0,0.1,180845950,173582000,6983000,195083893
1821852.exe,89980572,207033,125144777,13030275,125411339,13078693,120743,2390372,590850976,16870,89992461,2292,4520,532418829,136,1.68,0.08,161069793,159809000,998000,175333702
1898852.exe,33437036,98964,14445465,140291,14183712,140238,173591,873880,58449393,3886,32196059,171,434,100570689,149,0.19,0.01,16165481,13117000,2810000,30463015
2054972.exe,96399320,2001322,154480550,16760998,152957523,16830440,518200,4124830,611199703,21386,92746392,18484,20921,683218978,3621,1.78,0.09,165452265,158140000,6962000,179457056
2254880.exe,138507076,8281343,160525514,5358668,153100291,5083823,4659115,18818764,1541848107,115654,139398188,15874,15819,816807936,4237,4.62,0.28,416696788,409299000,7005000,430862946
2271051.exe,86583032,260448,125096557,12914050,125281587,12960882,115921,2435518,625709204,14957,86691479,1491,4259,495105480,137,1.8,0.09,168877052,166553000,1994000,182997319
2381283.exe,155448364,17692902,261157684,18022385,258581674,18378188,2287415,9837453,833779059,46065,145441929,34238,36934,1083570539,8303,2.51,0.14,225988673,211771000,13984000,240056592
2384994.exe,118329283,17143713,227985849,16392259,227792267,16775149,1634049,17337772,715992522,35833,114785438,41608,34445,895048344,8302,2.13,0.11,193016752,172630000,19957000,207391310
2447635.exe,117202511,12735220,188177786,16475295,185253179,16287843,1865325,17023707,680260512,44991,116554127,26827,31682,915494631,8300,2.04,0.11,184208902,164816000,18978000,198466746
2460677.exe,86259075,363261,126979178,12890476,127851631,12902424,576930,4024546,634025221,23019,88145365,2483,4627,495053409,275,1.78,0.09,163918299,162529000,997000,178146295
2671073.exe,87022567,3108593,170640149,4205342,166389249,4280521,518122,3557863,325725135,22431,89812530,14223,8439,671592555,2180,1.03,0.05,88264701,84984000,2999000,102427210
2671088.exe,87006125,3705322,164648961,3836187,165524522,3755584,1684136,5159051,328823739,24888,79769037,18287,18322,612760037,4232,1.04,0.06,89097422,82743000,6054000,103082012
2675921.exe,128355447,13643786,240001926,17915610,244578605,17463854,2247407,10542722,749498576,63939,134573145,31390,31124,990890196,8301,2.23,0.12,203839639,191571000,12035000,217948341
2675933.exe,128104796,13919876,242511795,18340762,240431596,18032052,2336425,11001109,764101784,63113,134609954,27659,31070,1002243601,8302,2.29,0.13,206698309,197355000,9016000,220893577
2844052.exe,66672396,1381579,26624215,149286,25349913,144131,1748122,2705489,163822228,25625,63116034,34315,23639,201868271,8518,0.48,0.03,44607572,29194000,15100000,58935073
2942024.exe,88207066,2900604,101207469,2833779,96504757,2972341,1157582,5381634,256688445,23157,88408024,29172,23539,500699559,7148,0.83,0.05,70240408,56876000,12971000,84512963
2942175.exe,233667890,21408066,299784944,6349864,288089224,6486742,3900768,12984641,627345854,69512,215884387,33961,32205,1400782570,10351,2.02,0.12,169207431,151829000,16980000,183667022
3010849.exe,95770703,11812109,191713244,16897518,192214645,16215906,1617807,14101127,643204408,49342,102366514,29227,30038,799286143,8298,1.91,0.1,174755956,168459000,6016000,188841636
3266282.exe,136720552,19353264,229624067,16663605,227298778,17041462,1633478,15281904,797412401,50867,138538278,41471,38201,911205758,8307,2.4,0.13,214928117,196581000,17961000,229265677
3454388.exe,235046123,24315012,287287899,6721796,286900612,6419895,3983406,12258841,641327573,65808,227916867,40609,36283,1388195157,10349,2.04,0.12,173958350,156723000,16970000,188133742
3666316.exe,103341806,19496643,247493080,17774015,248691965,18017150,1135656,16347177,747021184,30017,100412726,23566,18288,951162958,4229,2.25,0.12,202404625,192119000,10006000,216689572
3916769.exe,16544507,718164,22429548,65199,19810043,66359,627566,2239025,48414586,7817,17057504,9134,6074,106869961,2308,0.16,0.01,12393076,7998000,3999000,26933854
3930008.exe,147234102,17696207,256841207,17906387,258728311,17666134,2459763,11467251,826950799,57478,146598832,33446,30348,1058290518,8301,2.43,0.13,223309249,210903000,12051000,237600916
4034922.exe,29371848,421526,16138769,95988,15388579,97678,705219,1837655,109264549,12307,26704462,12696,5346,105527158,2182,0.34,0.02,29674684,26328000,3037000,43958566
4083399.exe,98907290,23690168,207453062,15059426,206866160,14648219,1029320,16624183,728759424,40249,102713368,10546,9245,881273282,2185,2.18,0.11,196518398,189446000,6979000,210493281
4088261.exe,110551474,1522010,216048053,15966759,222053846,15750564,661894,4970528,644166045,25266,111388667,14930,13532,852873069,3627,1.88,0.09,174715212,173733000,1004000,188720869
4207131.exe,73699097,1613707,133101434,2423291,136769855,2396594,377362,2696392,233234423,16203,74442011,14343,14754,490402125,3347,0.72,0.04,62914374,58768000,3984000,76951271
4230847.exe,57388200,1609350,30231423,300139,31235722,305126,1020045,3006558,172235059,22480,60755251,30555,27846,196882383,8301,0.54,0.03,46867631,37547000,9133000,60875193
4358293.exe,155168605,13340011,169647633,4854440,171300313,4654324,2560065,10194769,434695127,55663,146620915,34237,32014,806276322,8301,1.37,0.08,116794143,107698000,8974000,130985958
4379117.exe,81122432,3370751,178651920,16229228,181690911,15978193,1700939,7860425,686873965,37353,79397098,29451,31519,629794581,7140,2.07,0.11,185885574,174903000,10993000,199919772
4474695.exe,85687032,20314913,162860327,4101787,162504444,4306063,1280090,16627401,366930798,23493,85561458,25182,16839,593847827,4228,1.18,0.07,99503514,90272000,9027000,113570595
4480991.exe,114086080,25290400,218617013,18191451,216546786,18172598,1019876,19084209,781608062,30041,108046588,20076,19741,999288700,4237,2.35,0.12,211116721,204914000,5997000,225339648
4484725.exe,149066993,17908306,281203724,17934802,274116778,17813632,2971231,11333181,829798532,69816,154326593,32675,29686,1160624025,8301,2.52,0.14,224535904,212482000,12027000,238526768
4538926.exe,76281469,1446433,165636135,21083397,167983801,21127850,432990,5081751,736218899,25676,77794672,7369,11283,653654258,2029,2.19,0.1,199769929,196652000,3009000,214085393
4625512.exe,576337970,17168889,525269280,6683287,530207816,6565653,2377588,10709768,1000410326,46651,588456414,26758,35319,2460023669,6282,3.45,0.16,271774646,262741000,9025000,285920876
4704949.exe,85417987,267736,124513755,12945232,124616304,12956349,134517,2422268,613373222,15931,85846913,1928,5381,489079331,137,1.74,0.09,165720372,164686000,998000,179596260
4866993.exe,150734139,17824620,259607924,18167767,258822359,18485229,2987405,10975049,821458825,54830,155143198,41801,34621,1101860017,8297,2.44,0.14,222394228,211337000,11017000,236499418
5002181.exe,152323028,1637924,220480768,3403751,211853673,3597812,631053,3567251,372572166,17523,153971103,15466,15164,1011039878,3340,1.14,0.06,100917082,93787000,6984000,115045382
5019858.exe,77694989,6486674,134810990,12794134,135553029,12704167,5517912,7763167,709058175,92754,86679916,191128,116100,523601693,35217,2.08,0.13,190655616,138664000,51874000,204783935
5093284.exe,189601307,15177653,259908634,18747746,262474506,18176084,2656598,10580193,804764610,59911,191452186,36502,31911,1196747024,8298,2.44,0.13,217116021,207974000,9042000,231158790
