file,L1-dcache-loads,L1-dcache-load-misses,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,iTLB-loads,iTLB-load-misses,instructions,page-faults,power/energy-pkg/,power/energy-ram/,duration_time,user_time,system_time,perf_time
1051415.exe,354726945,9618964,230212017,2874694,231627804,2861798,3464301,25372269,693494976,524517,341272995,38591,15808,1118289256,3232,2.18,0.14,203312387,191879000,10993000,272786573
1384707.exe,132462912,3078780,88336633,654580,82171242,727569,1618459,9422970,256279251,58343,129618638,21008,4207,462803936,3528,0.85,0.05,69213261,60931000,7991000,83621059
1415787.exe,107436928,3765689,79100068,754039,87076610,690277,1125067,8969060,238127034,53410,124385860,16432,5115,382959692,2728,0.79,0.05,64241948,58883000,4990000,78211614
1455001.exe,112746762,3699882,75906198,765969,82068480,727197,1117822,8525438,237455596,43858,131804229,12347,4812,410581080,2442,0.75,0.05,65503706,59130000,6013000,79710424
1459579.exe,121032822,2501169,87628683,583486,91428312,573722,749859,7632254,226278343,38097,113663071,9276,2611,415343996,1787,0.76,0.04,61054011,55772000,4979000,75363211
1537646.exe,120303373,3825029,80743214,959380,82440058,897689,1345154,9441464,246569678,59892,132971230,13833,4919,431036478,2861,0.81,0.05,66891833,63539000,3025000,81321539
1540819.exe,115546704,3403639,80873723,748214,88174550,652982,979022,8032267,238299644,44495,131223348,13735,3745,406929736,2170,0.78,0.05,64775873,58397000,6041000,79121015
1559825.exe,128112346,3067104,83641308,674789,79795594,753718,1532183,9071474,249590840,54139,131848023,17269,3951,446598358,2841,0.76,0.05,68684009,63345000,5027000,82860515
1982367.exe,262217533,29426552,192482024,17451041,192996624,17574206,13905431,67859321,1766306150,2178279,268237560,31082,32112,839140444,5470,4.88,0.39,478485555,469123000,8983000,492697686
2155531.exe,106374354,4081060,78935973,759353,86620885,697699,1185423,8852716,236981249,45800,124338215,16443,4841,383678082,2486,0.77,0.05,64643047,59344000,5029000,78810451
2186654.exe,322567393,3513910,199505325,1150295,201945746,1163010,1475637,9918922,465439115,57633,340311080,23254,7733,999428915,2655,1.59,0.08,125528418,119237000,6011000,139752144
2322404.exe,160515539,14747135,108115459,5639543,113205792,5573322,8085212,33576816,858183697,1079945,179573474,38139,15355,557805718,4853,2.49,0.2,231148129,222571000,8020000,245317657
2327051.exe,115265506,3987054,76797895,832591,79693745,770721,1636773,8862796,243727793,70170,133084007,14664,6396,414567268,2518,0.76,0.05,66242106,62961000,2998000,80516993
2434389.exe,126348989,3243060,83342254,617100,79170061,722927,2411024,10619747,264382459,148028,134497778,15880,7802,440778647,3034,0.83,0.06,71203681,66916000,3995000,85512372
2563628.exe,329748704,4336147,207551009,1258080,209058518,1177333,2030597,10821841,498639850,177117,327284629,25080,9246,988145442,3225,1.68,0.09,134717508,124346000,10027000,149131617
2568363.exe,106338770,4044984,79408628,758665,87141905,696398,1176860,8889810,236896443,48760,123767936,16252,4633,381475603,2484,0.76,0.05,64505798,59184000,5015000,78609229
269896.exe,111187690,4055364,77469771,792922,84751661,747249,1235514,8852155,243023093,46523,129452775,12800,4976,400827972,2687,0.77,0.05,65215868,60914000,3994000,79122698
2825005.exe,122028054,3532065,78758569,752704,77979413,750743,1384118,9044775,250803932,54100,132912381,18649,7609,442426498,3074,0.79,0.05,67507776,61191000,6018000,81533016
2864602.exe,110451452,3599667,76186835,772356,83677620,732498,1270892,8497040,243038309,44745,131640159,19061,5542,403344762,2636,0.78,0.05,65409405,58102000,7012000,79519422
3048276.exe,128969909,3255228,84906405,628020,78989027,727255,2306939,10284482,259541533,127967,133845615,13086,6036,444896809,3087,0.83,0.06,70384194,64219000,5927000,84641432
3079156.exe,119649250,3323921,78223143,776797,79729404,751593,1364783,8589023,249396076,51906,133009936,16530,3854,434073367,3120,0.8,0.05,67105208,61511000,4960000,81427044
3101111.exe,316945364,3522257,199011865,1177020,204339251,1075474,933872,8005294,451158928,36728,331154658,27628,5505,965200417,1968,1.56,0.07,121799907,116494000,4978000,135941146
3183555.exe,320842126,3280307,205087877,1038091,209995180,922435,908078,8354819,440746301,51313,321134309,23841,5538,966812495,1873,1.52,0.07,118972020,115604000,2989000,133039180
