file,L1-dcache-loads,L1-dcache-load-misses,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,iTLB-loads,iTLB-load-misses,instructions,page-faults,power/energy-pkg/,power/energy-ram/,duration_time,user_time,system_time,perf_time
1056877.exe,332314490,2652617,212929491,1777251,213605601,1649122,1486582,9764434,479350192,43161,330726673,36231,17358,1013034617,2925,1.51,0.1,158029365,146590000,10969000,216275818
1110958.exe,105332029,2438496,76702011,478857,79292841,469969,814576,6633617,198213411,22610,106505909,10402,4840,363051246,1960,0.66,0.04,53388441,50125000,3007000,67559022
1313602.exe,104750930,2465834,76042404,506191,78892167,463386,838941,6756372,199055996,22002,105727329,8886,7461,361476574,1952,0.66,0.04,53877040,49612000,3969000,67818611
1333327.exe,103533146,2557002,74947890,565887,77714600,439683,945394,6714026,202123125,23800,104533701,8957,6025,361108828,2009,0.67,0.04,54492545,51182000,3010000,68717965
1383313.exe,306406373,2627363,194433312,937060,197861872,844192,811409,7426397,408989441,34062,309352249,16770,9196,923037385,1955,1.43,0.07,110328675,103029000,7001000,124617633
1524420.exe,321662845,2829293,199385382,1322126,195816513,1414330,1791477,9782448,447496181,83831,311835381,22162,9347,967245358,2743,1.54,0.08,121093907,117724000,3018000,135280510
1576250.exe,303663887,2614946,192875333,1213458,197353247,1035812,972657,8228773,416623088,25955,311903673,19822,5043,923604629,1861,1.45,0.07,112920549,107352000,4970000,126890861
1899156.exe,112465371,2743024,76276295,830411,75239657,802606,1841079,8941715,224550247,73743,113182451,11600,9548,396449363,2486,0.68,0.05,63560059,54363000,8895000,77791910
2080168.exe,310563359,3020141,198707260,1155795,198812724,1289058,1587608,9237114,450567184,88558,308574344,26050,9603,933180780,2873,1.52,0.08,124597712,119314000,4971000,138881707
2083684.exe,306330563,2678440,193176953,968910,197151647,850131,901122,7457552,411877507,27339,310619762,19825,5387,925487435,2055,1.43,0.07,111037593,106734000,3990000,125453252
2098233.exe,114186458,3027518,77553886,862226,77714314,816812,2120438,8681407,227947121,71398,118549712,16136,10844,405594619,2689,0.76,0.05,61780766,56414000,5037000,75826882
2126664.exe,118884410,3910815,88035536,1245927,86461451,1459997,2104285,9410775,293985262,92088,123183059,28575,31813,438624904,8206,0.9,0.07,82332257,69002000,13000000,96580309
2134751.exe,129072837,3222617,92919428,1518807,93456384,1409412,2190810,9401129,288145890,86647,133661266,15590,13244,453730466,3853,0.96,0.06,78115221,71842000,5986000,92305847
2162489.exe,116325788,3091204,81612500,912931,78198881,1065041,1878205,8478426,251234634,76602,116644585,11423,8653,412475192,3652,0.83,0.06,67483914,59134000,8018000,81340762
2190864.exe,313487871,2291654,192544330,1666192,196069414,1453179,1031129,8660933,432817818,37114,322160824,23354,8510,952278865,1981,1.51,0.07,116927687,113594000,3015000,131058378
2237372.exe,304325104,2641085,194288254,949534,198454215,850034,934320,7489020,410686893,32111,308776959,21498,6075,922340231,1857,1.45,0.07,110529479,105149000,5007000,124716880
238280.exe,104587441,2546585,74107834,779678,77103002,558062,1157862,7215371,210151430,22284,108011350,7901,5142,364974473,2059,0.69,0.04,56945391,54529000,2019000,71424426
2406283.exe,115115394,3544686,85470391,638782,86345561,508048,2182325,8670097,264783167,34387,116503024,29540,25864,425127181,9019,0.81,0.06,72849071,55653000,16894000,87100170
2434772.exe,111228352,2765067,74734875,819796,74098309,766097,1968853,8637754,227126925,68566,115218364,13437,6313,389161960,2489,0.75,0.05,61747916,56565000,4961000,75843678
2551095.exe,304877313,2715562,192994013,1148954,196360173,977226,983661,7996618,415478129,27282,311697229,20722,9467,923442757,2003,1.44,0.07,112262915,109945000,2017000,126078184
2596867.exe,104577837,2434315,75829902,483652,78465410,443549,899021,6750438,201238986,20874,107832386,7252,2991,363389025,1887,0.67,0.04,54009804,48752000,4974000,68361623
2629074.exe,307775554,2658346,192944188,1184818,193463499,988826,1092693,7790452,413107794,30433,311820794,20992,6353,929428953,1882,1.44,0.07,111861123,108470000,3013000,125995397
2685390.exe,113653037,2859176,76352097,824505,74285798,767609,2072927,8723245,232249963,72497,115633339,9353,5381,398838754,2881,0.76,0.05,62398342,53095000,9016000,76390630
