file,L1-dcache-loads,L1-dcache-load-misses,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,iTLB-loads,iTLB-load-misses,instructions,page-faults,power/energy-pkg/,power/energy-ram/,duration_time,user_time,system_time,perf_time
1033658.exe,444103690,6158735,228195971,4333466,227679360,4306384,3954085,16696184,752171369,78431,440025355,40110,66851,1523437974,6387,2.35,0.16,230038175,202483000,27064000,277579761
1161783.exe,313358321,6120573,179729106,3430320,179698182,3394616,2950323,15471897,635532631,89573,315267247,23527,10236,1156999513,4427,2.1,0.12,171796044,161364000,10022000,185903372
1200749.exe,377113115,5919362,186368346,3420671,186548270,3432081,3143255,15746101,703278140,79119,376986199,30899,12013,1335834375,4231,2.29,0.13,189897031,182589000,6984000,203981957
1325505.exe,301634393,9968960,175315558,3314401,179423590,3341621,5907422,23223053,1028231913,3271079,310214227,45648,216144,1040771170,5645,3.22,0.19,277812256,220395000,57102000,291912268
1335271.exe,238321721,8110261,139024211,2567633,141334577,2485456,4539969,17777034,484997980,72474,246660430,26468,11029,859398452,6778,1.58,0.11,131207849,119896000,10990000,145318721
1505641.exe,231843067,7593634,183205402,565807,181657612,553926,3871802,17639464,498593704,55313,224498581,27340,9193,1170521733,3457,1.67,0.11,134395138,124945000,8996000,148571902
1542189.exe,779514723,20497676,433244051,4522573,433412209,4549634,7489597,32899234,1590276545,395992,786252621,73863,219817,2338291792,6773,5.2,0.3,430800010,358482000,72097000,445052921
1631151.exe,257132219,15624678,156172904,2786005,160096220,2820920,7518600,26422171,555766289,277800,267431122,31459,14268,938317362,4626,1.84,0.15,151474103,141251000,9947000,165754770
1856669.exe,719379677,22557081,548722700,4178131,546185612,4163260,17730693,43948924,2129518253,1618618,719579916,673167,107199,3102037545,90616,6.61,0.45,573532109,424494000,148822000,587509677
1963015.exe,249320259,8240922,139415263,2426329,142223127,2380612,4384695,18265816,512589177,58923,258147068,27051,22108,867761940,6585,1.63,0.11,139060303,122816000,15976000,153305169
198113.exe,325707352,7782294,164705024,3056217,164566643,3053008,4385537,18303896,577987216,80638,322681923,45015,30670,1110566064,6387,1.91,0.12,156737555,142424000,14041000,170850946
1981694.exe,214071643,7961533,132602189,2338349,137096912,2357900,3984117,16493188,469909341,64645,224494184,20280,12878,792807707,4624,1.51,0.1,126901567,117645000,8972000,141200149
2124644.exe,720428449,7524003,421636899,1567290,425248511,1572622,3746214,19404752,1424948063,263741,724193231,71758,218225,2182528879,6380,4.59,0.24,386597674,304494000,81864000,400605889
2145027.exe,241640031,5808079,130250175,474283,130235454,472439,2951963,14178401,457918823,35743,245609453,29019,8384,978136936,3268,1.47,0.09,124099916,116878000,6992000,138265126
