file,L1-dcache-loads,L1-dcache-load-misses,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,iTLB-loads,iTLB-load-misses,instructions,page-faults,power/energy-pkg/,power/energy-ram/,duration_time,user_time,system_time,perf_time
1251351.exe,649839656,27638369,303236524,456187,301083855,466579,18124714,54682461,1323042915,285771,644926120,451089,126934,2108492028,98338,4.38,0.35,376516971,194392000,181366000,434764287
1678927.exe,375840553,6348936,213635996,149113,215163254,213940,148003,12663946,537481509,16519,372399330,2560,4362,1457053754,240,1.84,0.07,145066340,144042000,1000000,159212197
1712113.exe,439300117,15525498,298014855,364475,298312153,360650,7868866,27141722,1013077713,127038,440559698,391009,107533,1976743133,97893,3.27,0.2,272765588,195520000,77205000,286896460
1727347.exe,627449266,27331823,300302216,430494,303419527,425443,18734016,53212260,1192187553,284690,646996657,637452,144119,2066115242,98336,3.91,0.32,322089803,194011000,128007000,336251529
1822881.exe,756971430,25569672,443755274,576587,441526702,572933,24456045,46652746,1497973993,764606,755493311,488165,107224,3095805765,97889,4.92,0.4,403399904,215345000,188302000,417468814
1850469.exe,205168786,6411559,100624589,81511,100137090,79078,111315,12401830,219280579,7702,207194973,769,1660,939417517,324,0.75,0.03,59100885,57830000,997000,73169398
2233911.exe,619721856,26463239,557805658,529071,548049813,528253,24485008,47100570,1365191547,639648,606856216,302453,106121,3009463318,97886,4.5,0.38,367583587,175377000,192414000,381877462
2372143.exe,302429219,6441649,200240614,118238,200314522,120115,128401,12980981,422556089,12679,305803366,1283,3276,1225618734,235,1.46,0.06,113944554,112804000,998000,128165745
2379673.exe,512351372,20392920,349196478,496109,345904284,499604,17805735,39754780,1202873852,613884,513474224,298098,104932,2292239650,97891,3.96,0.32,324261790,132121000,192176000,338452407
2467040.exe,512908617,26351768,352308216,526302,349141524,528773,24745539,47658864,1295684799,666619,509341304,523000,106289,2475182638,97889,4.3,0.36,349187702,156567000,192698000,363369420
2526872.exe,303336166,50292942,200791364,110012,201088673,109338,183204,87499974,385990108,12059,306503440,1966,3517,1124802149,531,1.45,0.05,104061140,100911000,2997000,118376685
2559658.exe,509306345,25472467,200488374,111937,200849180,109357,184395,53206866,393864059,14998,509584208,1967,3447,1641978782,728,1.4,0.06,106186769,103008000,3000000,120235866
2595156.exe,811938751,20802535,654052401,611489,651581062,615825,18323392,41593218,1690515525,618916,807140217,342744,108777,3579544164,97890,5.6,0.41,456222645,262234000,194173000,470284933
2630421.exe,645548586,28604930,301570996,454485,301881857,455807,18780209,53155105,1336102556,301997,645323360,422285,124421,2196369847,99218,4.41,0.35,360142903,240569000,119282000,374451776
2795168.exe,203759585,6376737,100849123,74117,100224876,79248,115637,10784571,217727789,7521,204815465,1395,1528,930300801,327,0.71,0.03,60078368,58878000,997000,74223649
2863666.exe,639157985,28165947,304627013,457770,305737065,458788,18889336,53146943,1193980937,289391,634979207,583249,138397,2065730106,98333,3.93,0.32,321668803,185310000,136228000,336122545
2863908.exe,811191660,20962018,653705545,619234,651815637,623085,18440393,41486565,1694974928,620443,806235373,477820,107952,3570767683,97890,5.58,0.4,456743444,272908000,183938000,470969440
2881871.exe,540464834,16586371,499917345,477647,499561238,488692,8255536,28559061,1421708413,134060,541834085,450424,109684,2990552362,97884,4.59,0.26,382264604,297969000,84274000,396556016
3046101.exe,381339271,6423843,292261770,1260097,287788126,1331854,123554,12143186,373000221,10906,370245937,1539,2686,1300870733,233,1.23,0.05,101716963,100444000,1004000,115735761
3095538.exe,645935094,28332123,302499552,426870,302702740,423908,18816172,52889634,1178449911,298455,631822764,644456,296193,2171759586,98339,3.86,0.32,317327122,185127000,132091000,331465736
3147217.exe,508340197,20627755,356616007,495061,357210145,496228,18434000,39661770,1143920816,633330,492427575,480909,107010,2042105137,97884,3.71,0.31,315683971,142306000,173373000,329838187
3153091.exe,302359231,6504390,201699840,149705,201931170,151070,174629,12703826,527742432,16156,304841381,3825,3838,1220756611,230,1.74,0.07,142117167,140995000,999000,156012862
3305401.exe,404898831,12856191,402042794,198684,401567207,190493,196339,29497127,835681885,23629,405631433,2306,5841,1927989135,330,2.73,0.12,225687024,225454000,0,239655491
3372874.exe,840503731,27810137,504963776,456588,504905895,452118,18904453,53333407,1330850989,298942,837534905,404654,124500,2974779812,98332,4.33,0.35,360428864,231072000,129040000,374424843
3442617.exe,521969190,28274199,362423095,532519,365827699,537547,27002902,49122225,1354539969,710634,530389208,553749,334484,2305753163,107664,4.47,0.38,363895680,167931000,195920000,378019123
3777482.exe,193044913,5996309,390483748,1326242,391073843,1322234,120243,10883343,482772873,15615,191485286,4312,4622,1259300533,332,1.53,0.07,131494035,130310000,1002000,145574873
3840368.exe,635955935,28421920,302943238,431214,305044529,430695,18866951,52779911,1189740395,290786,632024764,423864,505014,2052770683,98334,3.88,0.32,320670813,203659000,116804000,334732838
