file,L1-dcache-loads,L1-dcache-load-misses,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,iTLB-loads,iTLB-load-misses,instructions,page-faults,power/energy-pkg/,power/energy-ram/,duration_time,user_time,system_time,perf_time
1016334.exe,151439458,5271869,100413985,872855,98756144,877324,1731594,11232986,389583398,172315,167513705,15944,15785,513310571,3385,1.1,0.09,135288763,122788000,11979000,197355313
1135440.exe,157131311,5123821,116807181,2437056,117403051,2474468,1533972,11459159,416330823,199658,143563574,12085,9389,503233639,2479,1.34,0.08,112898453,105515000,6967000,127068524
1147117.exe,154279758,4948818,122648090,2376334,127466092,2369825,1562449,10238117,428382238,179309,154472130,16665,11224,514544879,2870,1.37,0.08,115564761,110220000,5010000,129741884
1199099.exe,133100723,4854056,92373353,844067,93192426,846247,1479357,10035434,355604209,183568,129848655,14593,8929,424543149,2481,1.07,0.07,96599076,89468000,7036000,110704572
1379278.exe,197311724,4888325,145843197,2864343,146273973,2937253,1556743,12260533,941044265,399610,199308873,19916,212756,681251501,2477,2.81,0.15,253378370,210679000,43139000,267658708
1400532.exe,356952262,5030314,223989565,1045359,225852765,1032607,1581902,10888326,596258554,171685,365835722,26971,13529,1076668690,2668,1.97,0.1,160591924,154672000,5987000,174775898
1604299.exe,383099438,5118592,241964789,1638659,242833098,1643331,1618853,12732143,1098608366,384296,388355056,172756,511827,1175027322,2474,3.36,0.17,296434894,228598000,68178000,310641266
1779544.exe,406561777,5171268,257617901,1729295,257824646,1725884,1532885,12550026,1114886694,382735,409732913,30999,218004,1264361085,2474,3.45,0.17,300337677,287767000,13034000,314600874
1963979.exe,356806777,5062452,223902442,1045077,226615047,1030291,1588242,11026737,595700879,172682,363285666,23906,14046,1076531549,2669,1.96,0.1,160566583,155548000,5017000,174705412
2024525.exe,143412402,4885628,103494254,818720,108230346,803673,1379925,9791173,378800506,171480,148013616,14157,10943,473810650,2479,1.19,0.07,102098992,96928000,4996000,116426357
212795.exe,143273710,4935835,104270297,794633,113195025,780536,1493720,9544823,375095550,182163,144466050,17741,11096,463563459,2867,1.17,0.07,101149801,94066000,7004000,115400069
2265396.exe,406333297,5094304,257251581,1598277,258061268,1610871,1737155,13294733,1128308812,402171,408116380,28596,334355,1258842706,2474,3.47,0.17,304237276,285366000,19024000,318261535
2286318.exe,146504410,4933528,109632459,2595151,111797184,2590068,2653711,11742712,454181347,306869,158852859,19596,14378,518583720,3651,1.42,0.09,122307528,116093000,6004000,136416296
2349449.exe,195070151,4950960,132788648,1297888,138395834,1294666,1598205,11983634,881974132,399259,203269659,29249,219846,652009449,2871,2.58,0.14,238028794,214082000,24009000,252051917
2375147.exe,412448723,5716982,258603976,1525050,259250510,1527395,1616866,13013153,1114735477,387277,419329688,31134,215094,1271522928,2475,3.42,0.17,299080279,257834000,40973000,313312196
2381481.exe,197497644,5223918,130523383,1309818,135125151,1305349,1746905,11821199,905348084,381987,211548983,514794,218598,665963008,3258,2.66,0.15,244311116,236397000,8013000,258365774
