file,L1-dcache-loads,L1-dcache-load-misses,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,iTLB-loads,iTLB-load-misses,instructions,page-faults,power/energy-pkg/,power/energy-ram/,duration_time,user_time,system_time,perf_time
1141757.exe,116998325,579388,81957552,1625595,78895851,1651879,305715,2358829,191494525,10386,110636892,5420,2622,380955980,525,0.5,0.04,68975745,66291000,2039000,112606575
1194834.exe,113356894,4970879,119680597,2645196,120513842,2655272,2929727,12095262,485315331,412703,117555168,24297,8397,525340969,3258,1.43,0.1,130965014,128709000,1995000,145130949
1334614.exe,107092030,586578,77018207,1739996,79131138,1596903,214805,1473675,195313688,6113,112764171,3369,2289,356831763,526,0.63,0.03,52599339,49275000,3016000,66870928
1369810.exe,112251860,1180274,80238619,1660892,80315788,1709515,354506,2133761,198523245,8434,121398044,7773,8120,371657736,1944,0.66,0.03,53782441,50495000,3029000,68154154
1376527.exe,112292183,749963,75341042,1666027,72799899,1794643,183706,1588002,192032525,7573,119598327,6829,3813,363224740,1042,0.63,0.03,51634795,50237000,1004000,65715664
1394267.exe,16595127,599222,15530660,2078480,15917929,1849644,183304,1122068,77559876,5084,19073138,1469,1074,129096703,518,0.23,0.01,21029056,17832000,2972000,34966295
1702636.exe,107751922,1240699,78749398,1711459,77676846,1681307,269695,2064408,198195406,7244,119475046,10256,4764,361487059,1946,0.64,0.03,53282907,48979000,3998000,67660705
1828655.exe,418071937,632894,263160911,1986556,264039881,1925558,237132,2776189,495027928,15644,424548603,15005,4609,1227321557,519,1.74,0.07,133604453,131325000,2004000,147679780
1993016.exe,121962613,1698014,86256106,1755986,84170784,1554297,536397,3448812,210327757,18226,125647418,6245,1852,429562829,1696,0.7,0.03,56832683,50583000,5950000,71152846
200463.exe,429096305,651732,272629247,1911830,275391292,1815902,219977,2527888,504144955,14559,433137110,11552,4977,1275681566,519,1.79,0.07,136233753,134996000,999000,150410471
215691.exe,99037731,580964,103818159,1711398,107369949,1510388,207654,1679162,205539074,6751,103216617,7379,2575,454095462,523,0.67,0.03,55746370,53456000,2017000,69932541
2182933.exe,108260490,735461,78811123,1696394,78056384,1626795,218297,1695788,199497628,6713,116627036,6603,3495,359128585,1040,0.64,0.03,53875259,46651000,6948000,68377970
2283561.exe,118442194,830521,81949436,1640009,79762810,1642123,485664,2443617,214480919,10344,118525786,6044,235456,395526701,2214,0.69,0.03,58171247,51890000,5987000,72381876
2317321.exe,109806209,577367,77782184,1896555,77596498,1847967,210348,1472486,188804115,7067,114735545,2060,2263,361601841,526,0.6,0.03,51416999,48127000,3007000,65770779
2473888.exe,431062449,1088322,269469974,2216589,272695403,1993167,298503,3137230,518836391,15347,442644813,15824,5276,1249489145,909,1.83,0.07,139848215,135549000,4016000,153941976
2557813.exe,118400065,732855,83849594,1657032,83481499,1608927,218531,1707068,202439380,6622,126883805,5897,3227,402452825,1042,0.66,0.03,54765064,54512000,0,68920058
2870679.exe,112470799,968898,78046264,1909122,76563298,1824035,277281,1833249,186982618,8022,115113069,3310,2227,368467345,914,0.59,0.03,51146804,48861000,1994000,65767592
2876767.exe,109291554,733078,79060677,1766919,77236384,1869596,204946,1657712,193952621,6539,117889257,7208,3472,364303799,1040,0.6,0.03,52211541,48922000,2995000,66474141
2956436.exe,112481043,962920,77516645,1929869,76378437,1810615,270711,1844337,184941205,8390,113294691,2243,2239,364658766,916,0.6,0.03,50115889,47828000,1992000,64392434
2961485.exe,449510712,5644308,288644262,1361712,292772219,1360228,2016592,14069731,722176299,261035,455462012,33936,7765,1325119342,2475,2.35,0.12,194695610,186449000,7976000,208836099
315901.exe,110089959,550067,76727018,1654169,76326731,1639770,213511,1498687,189305471,7536,115065866,2553,2502,363238384,527,0.61,0.03,51054947,49752000,1015000,65174780
3310511.exe,112792308,741947,78686272,1720044,77095544,1795134,212384,1678840,194292309,6868,119595507,7536,4165,380318277,1041,0.62,0.03,52235821,48964000,2997000,66511678
3448452.exe,111171487,936725,77175936,1703117,76604122,1650418,287554,1803508,190898909,7503,113723697,2132,2287,362273980,916,0.6,0.03,51449494,48246000,2953000,65528579
3533053.exe,419562842,1294651,262980414,2214041,262471367,2228580,375435,3258215,517399299,15446,432590348,20886,14206,1227550911,1938,1.8,0.07,137674383,133247000,4007000,152037073
3576195.exe,111624362,742165,74672599,1654150,72280835,1864392,223501,1613973,188459140,8176,119008907,6215,3568,363033784,1040,0.6,0.03,50734411,47492000,2968000,64948712
3581799.exe,422827881,1208060,270917919,1852433,274031364,1791467,251163,2831623,505940927,15612,425595351,19074,6380,1270362502,909,1.76,0.07,136339132,133050000,3001000,150319757
3642321.exe,107825365,734071,79050512,1694601,78596646,1645040,228299,1698129,199212333,6515,116938014,5932,3689,358994426,1042,0.63,0.03,53975880,48623000,4961000,68239296
3707962.exe,112372363,951510,76116596,1846306,74154239,1752386,287091,2039778,184973659,13639,115453878,3280,2371,367755861,916,0.58,0.03,50783573,48373000,2015000,65037094
3753320.exe,128425792,932963,82204034,1676097,82766266,1509447,284815,1891772,194027237,6930,132908845,2289,2270,404421532,916,0.61,0.03,52989823,50720000,1989000,67200438
385823.exe,159068754,2055382,119719610,4442920,116619876,4765803,421615,3646646,312590708,11164,163377324,11848,8677,551513356,1700,1.01,0.05,84664460,81386000,3014000,98879035
4010334.exe,128140966,1217531,82417694,1658880,82691253,1679656,403042,2388009,201980689,8210,137613134,7265,4646,403597236,1945,0.66,0.03,54718742,50428000,4034000,69129723
402806.exe,112368502,1026558,70420547,1791047,72345939,1664947,272524,1966223,188080033,7813,117558169,3235,2299,366007629,914,0.6,0.03,50072432,46664000,2978000,64490559
4110986.exe,451967221,982273,263083496,2194196,266761713,1986348,331743,3341315,526422604,16293,460232827,13747,4283,1306773969,911,1.87,0.08,142506558,140157000,2002000,156623022
4292167.exe,427899648,647851,267995076,1904477,271857699,1784428,219933,2514551,504896557,13803,430658599,18563,4598,1265182943,520,1.78,0.07,136536086,135293000,1002000,150911280
4327744.exe,941761584,6407990,678965390,2041295,680746280,2054639,3308409,15936808,1145243784,131242,948300790,36599,15796,3119427786,4357,4.03,0.2,309736145,299511000,9983000,323958872
4340748.exe,112795133,736039,75623435,1636398,75445321,1827876,231528,1589966,191403604,6235,120027299,4806,3538,364523238,1042,0.59,0.03,52362862,50071000,2002000,66496606
4455594.exe,129963050,935517,87872691,1734363,86788984,1537237,305235,2136888,197697103,13160,130352706,2996,2289,402862657,914,0.64,0.03,53491661,50214000,3012000,67983198
4555067.exe,121976543,943882,86386034,1842413,85682424,1611643,342309,2466450,207211945,14008,125493910,2874,1936,399205223,914,0.66,0.03,55774379,52535000,2973000,70232831
4625115.exe,424692030,981023,262419822,2397575,261115669,2396062,279974,2855121,500484772,15575,426459484,12797,4676,1236333506,912,1.77,0.07,135121071,130794000,3993000,149404791
4646902.exe,118729325,732219,87762435,1724028,87521017,1625208,223691,1946120,209873721,7185,129186986,5792,3338,421385313,1042,0.7,0.03,57122437,54775000,1991000,71511036
466493.exe,151454241,1727425,116556922,4458623,113391799,4543891,502869,3634902,317215135,10722,158952413,9749,4569,530672583,1697,1.01,0.05,85681085,82389000,3014000,100148018
4699989.exe,107924275,611858,79021987,1699792,81081589,1571068,219078,1490539,197654404,5823,115421610,3069,11152,359103585,525,0.63,0.03,53527912,52166000,1003000,67754627
4888119.exe,110136177,1003260,75103497,1902357,76512937,1723834,271897,1989867,183235854,7955,115000189,3635,2340,363914370,917,0.58,0.03,49608990,46204000,3013000,63850443
4909871.exe,148964351,4671465,108490903,1491809,109626752,1543853,3488803,12703215,287983063,104054,136849161,26136,6620,510433449,2869,0.95,0.07,78053699,70687000,6969000,92299808
4958343.exe,428418323,804316,266683711,2047317,271044330,1872593,221567,2695488,508066356,16169,435352789,16704,6306,1255459265,1033,1.78,0.07,137719671,133391000,3981000,152030427
5160992.exe,117239601,664584,89075297,1819763,90055177,1579951,397435,1922555,204283675,6317,123485155,4102,2733,388447460,526,0.65,0.03,55395444,51689000,2982000,69477518
5253674.exe,420181194,778704,262117561,2285867,264267865,2198945,192857,2786593,490021184,16349,426822161,16984,6245,1230443008,1033,1.71,0.07,132858511,128628000,3988000,147135014
5470489.exe,110960992,642618,72981085,1916917,73520989,1785155,191848,1497674,183985937,6621,116343267,4702,2503,355955409,523,0.6,0.03,49886647,45548000,3960000,64113516
5473977.exe,109071950,544162,77335986,1737051,78075988,1601921,229793,1528370,194930722,6617,114297625,2586,2505,356409276,525,0.63,0.03,52511831,50122000,2004000,66838381
5494547.exe,111147780,580468,78205524,1940594,76913707,1824538,222966,1433269,186138752,6803,116084531,3042,2348,364760912,524,0.58,0.03,50289110,49028000,1000000,64219187
5550352.exe,107685162,642814,74447210,1894889,75335858,1776875,194964,1533092,184184638,6849,113560848,3174,2818,355224179,525,0.61,0.03,49770788,46447000,3029000,64021868
576026.exe,110542563,1215592,78944154,1681770,78833939,1699116,355684,2091472,198317813,7843,120806501,7850,5559,365928782,1948,0.64,0.03,53577209,49269000,4021000,67901390
5961211.exe,99783708,687948,100179149,1717020,100294680,1583454,208470,1861371,206522705,7706,106053518,8344,3350,464435593,1039,0.69,0.03,55595558,53321000,2012000,69681567
5975913.exe,116697480,803117,83725765,1701732,83617481,1553506,223321,1710091,196126072,6726,120087056,4446,2857,402051802,720,0.64,0.03,53184280,50883000,2035000,67475565
5976816.exe,431418958,792647,267710581,2143106,268938228,1961448,212154,2656527,504484457,15025,434117543,15521,5845,1270617054,1033,1.77,0.07,137023838,134757000,2011000,151173993
5978424.exe,428752736,820227,267695043,2008520,271623946,1930253,215319,2687586,503931255,15902,432297925,15561,9658,1267430120,1034,1.79,0.07,135987114,132735000,2994000,150185420
5979286.exe,115996397,610130,83056986,1636404,84980916,1374694,217318,1468903,199611369,6198,119364096,3211,2206,393248902,527,0.66,0.03,53618456,52323000,1006000,67919936
5979571.exe,116730509,597040,83619335,1660078,83905796,1477989,242646,1547472,200738483,6353,121307370,2200,2182,395428937,525,0.65,0.03,54499318,53244000,1004000,68855139
5980827.exe,424433473,984490,262902111,2235560,261831007,2219671,439253,3160774,507440980,15812,424144104,10569,4729,1234941569,910,1.77,0.07,136146973,132844000,2996000,150320634
5981368.exe,130145995,586113,96092179,1668626,94910885,1677887,233557,1658641,208523239,6048,132925277,3116,1812,437536315,525,0.68,0.03,56598685,56338000,0,70835338
5987243.exe,108398631,568402,77456396,1743017,78206339,1593285,219352,1510119,194558772,6061,114404817,3327,2271,356238462,526,0.62,0.03,52973007,48645000,3971000,67298433
5990492.exe,419463727,592910,263918224,1978438,264790443,1938056,223438,2629282,492861966,14737,422748446,13350,4607,1223791182,519,1.73,0.07,133242571,132011000,1000000,147598231
6040995.exe,429288138,1272271,271208223,2311124,271738457,2312797,489844,3687128,522294438,16991,447278293,18502,8067,1278285178,1940,1.82,0.08,141816625,138583000,2991000,156047551
6236007.exe,113933915,741440,83039359,1665016,82819784,1602686,220708,1691823,201173663,6574,123877781,8796,3999,382476312,1041,0.66,0.03,54516095,51210000,2954000,68767587
6322230.exe,418294819,656057,262414089,1992610,264321561,1940444,225177,2595705,495389574,15610,423380932,17031,4729,1224697409,518,1.74,0.07,134299336,131066000,3001000,148666170
6463124.exe,145933304,4818785,104994649,1504470,103832236,1464786,3458614,11843053,298010111,131259,143961441,10816,4506,508113684,2870,0.94,0.07,80896498,75632000,4975000,95328541
703894.exe,429486633,622692,273101918,1892256,274971005,1870806,272413,2551431,501308723,14791,432317670,12349,8333,1287643171,519,1.77,0.07,134807223,132488000,1992000,149099782
7091608.exe,421753321,629812,263207391,2000204,264444495,1971111,237242,2649590,493622483,16234,422717511,13417,4650,1225395421,518,1.75,0.07,134037895,130808000,2995000,148023938
7103208.exe,108324461,740433,79094106,1699707,78405157,1632686,226389,1687290,199041538,6520,116406901,6103,5102,358966766,1040,0.64,0.03,53778420,49442000,4036000,68145827
7162730.exe,110606845,674494,78898432,1697103,78881538,1712408,255737,1695835,198055683,7752,119669042,4925,3466,365421331,1040,0.64,0.03,53978003,50771000,2986000,68311677
7663493.exe,416862084,841553,263225323,2012067,266686639,1983949,190009,2627557,500983544,16795,422290351,18862,9984,1222424196,1035,1.75,0.07,135190671,133920000,999000,149386693
766743.exe,430886554,1143352,270793272,1927911,272079937,1876111,275379,2778587,504445140,23013,429637301,17278,5092,1287244891,908,1.78,0.07,136120884,133825000,2012000,150228098
7856160.exe,305258174,19129095,231805772,12525020,232562936,12411873,9198576,44119381,1004265404,554923,324645248,68237,20996,1103953824,11166,3.19,0.2,271078512,247838000,22985000,285511354
7891135.exe,422899543,638912,262791378,2006298,264132675,1978398,259873,2698972,500527621,16225,423271316,15280,5632,1229580366,520,1.75,0.07,134325645,132079000,2001000,148558909
