file,L1-dcache-loads,L1-dcache-load-misses,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,iTLB-loads,iTLB-load-misses,instructions,page-faults,power/energy-pkg/,power/energy-ram/,duration_time,user_time,system_time,perf_time
1519241.exe,68172802,243351,249434368,7533634,248574845,7538217,135830,3539955,836034532,26068,68595614,5240,6867,1113177317,133,2.37,0.13,255804040,252403000,2992000,319118725
1520788.exe,11869558,222448,47494343,7111530,47528983,7119667,131031,2219662,526095273,14888,11758827,1269,3510,155924509,133,1.49,0.07,141817404,139527000,1993000,155797753
1606221.exe,12464430,267858,58780892,7411522,58662860,7387118,127923,2428124,590847523,15413,11969830,2583,4108,276694643,135,1.74,0.08,161244198,159970000,999000,175278911
1648142.exe,47258051,54929365,104002909,6383548,104044622,6427817,73384,1737031,445930853,12333,46711038,2137,3591,482891286,90,1.42,0.06,120649547,120429000,0,134537096
1691152.exe,6980578,805888,15224180,718569,17405369,703737,976141,3848277,381578945,24419,9942450,15470,11469,88622389,3432,1.06,0.06,99259942,94812000,4034000,114067065
1710633.exe,11414650,166592,57666288,6751001,57690815,6799967,92169,1188464,243392882,6577,11484333,1202,2042,244608652,128,0.72,0.03,65873941,63534000,1985000,80058011
1831963.exe,12032331,231835,46795970,6596420,46768087,6618334,106437,2154419,513356376,13294,11685140,1706,3705,152894153,132,1.42,0.07,139182880,137914000,999000,153293238
1939404.exe,519980438,7615908,443008098,2253099,441508079,2238776,8765700,16964549,1000096435,138702,509843576,195512,47761,2160687110,35932,3.5,0.2,270138027,225800000,43961000,284445632
2050326.exe,11740754,209578,57499498,7003783,57535058,6973628,125043,2039298,483593810,13095,11850112,1446,3475,210833468,133,1.4,0.07,130962462,128603000,1993000,145106761
2084584.exe,11700232,203710,46903935,6616949,46954273,6634343,135011,2259231,521171581,14428,11537602,1560,3489,194989086,129,1.49,0.07,140958969,140633000,0,155272943
2167115.exe,16246142,256834,60594417,6633540,60818207,6671802,145561,2089556,501729465,13202,15048399,2089,4050,231166243,133,1.43,0.07,135708152,135358000,0,149895373
2173464.exe,11890367,237920,69223980,7099976,69268080,7105736,101694,2244565,544902617,15229,11862980,2171,3888,229656989,133,1.6,0.07,146756894,146454000,0,160791793
2266185.exe,11664592,218939,58264989,6976725,58189514,6959494,110135,2181019,531966668,14411,11854647,2118,3559,209152484,135,1.57,0.07,144088943,141842000,1997000,158130877
2278847.exe,65249923,625947,37706737,247573,35294510,237210,745079,2165919,248795260,19661,64554003,20919,14099,305202813,4046,0.76,0.04,67235434,58951000,7993000,81392550
2436721.exe,12202467,238060,57885730,7427729,58060485,7483788,121018,2071754,503275039,12527,11797618,2069,3534,212881823,135,1.42,0.07,135907746,134592000,996000,150083684
2512213.exe,5740287,314459,17159264,119308,16729518,108635,432562,1130522,79265005,21694,8419244,7220,2525,86507018,2175,0.24,0.01,21834563,18485000,3080000,35785942
2589378.exe,12417703,130612,6959032,78551,6858845,78277,87843,648750,72396929,3045,12157546,879,1083,43148097,139,0.22,0.01,19667010,19428000,0,33812651
2707323.exe,11687697,182710,57149056,6303220,57117627,6323127,114161,2115981,523229835,14195,11553770,1164,3492,206197427,133,1.57,0.07,141846909,140563000,996000,155997038
2765293.exe,12330504,229965,56793771,6776895,56747433,6793120,96022,1861698,452863862,11607,11710461,1864,3352,215214395,138,1.24,0.06,122252922,120963000,999000,136445222
2821116.exe,536354728,9022618,466514482,6842008,472212105,6927838,10461487,20749828,1516684637,160957,533638549,276545,66616,2168717613,42080,4.83,0.29,409278691,347850000,60973000,423384713
2825745.exe,523082693,8535035,459000458,6704565,464487768,6790133,9613228,19073947,1503490491,137641,528679815,199486,60056,2207327856,35931,4.79,0.28,405794348,364358000,41040000,419893884
2919323.exe,11794293,213186,54257802,8204344,54157585,8210971,117733,2058505,476804811,13530,11731328,1486,2985,203910512,132,1.34,0.07,129084011,127685000,997000,143142864
3053175.exe,12154677,239620,45660812,6251235,45995999,6243076,231961,2320829,523832225,13496,12312983,1644,3334,174474096,133,1.53,0.07,140930817,138496000,1992000,155320521
3076621.exe,11716592,220525,46740334,6360893,46901376,6333118,113311,2239014,529893542,14773,11966495,2236,3768,151583512,133,1.51,0.07,144494365,142167000,2002000,158661296
3221292.exe,6088867,441813,6930350,85790,6577091,77416,324144,1161106,88537991,6224,5985378,8120,3180,55043700,2179,0.26,0.01,23745908,17585000,5861000,38074509
3226189.exe,124770168,180340,76029950,6971524,76078131,6976464,102799,1517307,332927089,9455,125533738,1288,2758,537791332,132,1.03,0.05,89974989,88626000,995000,103867415
3341392.exe,11863766,220960,57791093,6990580,58160710,7003814,209665,2177566,509739744,12563,12812980,1564,3707,211977921,128,1.44,0.07,135896341,134075000,993000,150038615
3436685.exe,286024263,304215,238744277,4994123,237013916,4980424,127935,3049780,799135997,21548,284493105,4926,46307,1040882548,135,2.46,0.11,215560928,214253000,1001000,229835018
3562925.exe,15488261,229468,46038060,6739813,46095314,6745483,195771,2146953,512636492,12887,14896664,1555,3896,157621076,134,1.42,0.07,138603257,138184000,0,152732639
3660935.exe,13004359,227502,57585493,6879902,57626077,6874301,110493,2048837,490847870,12884,11677613,1928,3541,209784199,133,1.42,0.07,132834452,132642000,0,146939149
3705119.exe,12110563,184218,57102107,7227976,57006806,7234597,92294,1322860,300259514,7319,11315521,1099,2444,223276478,133,0.87,0.04,81318500,81044000,0,95461700
3744664.exe,12502301,237397,58081827,7345521,58302306,7388917,149633,2075277,504584802,13205,12013442,1970,3783,212666788,133,1.42,0.07,135312962,134092000,1000000,149601461
3822869.exe,44589268,175761,57503522,7120223,57463930,7131075,99718,1364779,297007982,7901,44638283,1387,2510,275990096,132,0.92,0.04,80389797,78234000,1980000,94315778
3933710.exe,19588751,142953,8341599,67288,8337912,63226,103422,647840,54597672,1728,20881425,216,381,82282652,133,0.16,0.01,14614373,13358000,1027000,28834972
4087209.exe,11888448,231995,58195112,6906241,58237203,6931551,110602,2073216,508637011,13155,11500704,1845,3893,209013898,135,1.44,0.07,137404715,135116000,2001000,151479744
4153746.exe,11920702,209846,53236458,6419984,53144620,6410542,112323,2055273,482048949,13165,11753418,1672,3746,205733342,134,1.34,0.07,132264268,130982000,999000,146379958
4443566.exe,18875844,467054,49083828,6989766,49053747,6851182,477027,2789887,547452295,28682,21827729,25606,8415,181045549,4040,1.53,0.08,147483063,141193000,6008000,161754529
4458753.exe,12343367,223247,47445341,6924637,47374588,6901100,116076,2158818,535250456,13761,11923319,1683,3532,219180576,128,1.5,0.07,144816034,142604000,1994000,158851758
4591581.exe,12142896,221122,47334414,7200948,47411375,7230242,130115,2199193,528078215,13959,11604190,1187,3242,154658921,127,1.5,0.07,142894070,140658000,1995000,157199031
4636307.exe,12577702,232703,58138374,7400757,58318987,7451184,121872,2075619,504271610,12827,11823260,1957,3780,206363852,132,1.44,0.07,136080751,134835000,998000,150124487
4844341.exe,11842191,205369,57576957,6988177,57680023,6986078,124894,2103515,489124780,13374,11785601,2020,3554,212482515,133,1.41,0.07,132560088,131314000,994000,146463464
5009868.exe,10681401,248362,15726421,1452082,15652981,1453709,139109,1754743,359861009,9628,10367729,1571,3291,92714222,134,1.02,0.05,95913874,94534000,995000,110200505
5172341.exe,12271505,256940,58139740,7065342,58034696,7054408,102901,2117296,560521084,14602,11848907,2339,4778,222558981,133,1.68,0.08,150892881,149633000,997000,165038536
5184148.exe,12110758,236205,56104483,6258090,56167223,6278891,120145,2207684,522721121,13434,11599351,1652,3502,207195011,132,1.57,0.07,141615362,140242000,1001000,155820206
5207650.exe,11877787,209105,46884019,6402775,46984286,6401844,107296,2185003,540826061,14542,11945929,1606,3968,240373271,130,1.58,0.08,146346091,145078000,1000000,160552545
5281743.exe,277628698,332931,268184652,18710313,268062808,18746689,141599,3829091,1031191825,26360,277523429,3694,7726,1613736214,139,3.32,0.14,278493479,278183000,0,292610530
5453782.exe,370809783,372961,343485680,6193720,343679656,6194925,152426,3656366,945801352,24289,372217887,2259,7307,1659544323,134,3.08,0.13,253785811,252091000,996000,268210527
5517783.exe,12428850,226328,54284548,6876056,54257155,6854063,115562,2200155,540280260,14631,12028025,1818,4353,267603033,134,1.62,0.08,146072385,145818000,0,160187416
5549469.exe,23383396,270298,77110715,6763423,76978970,6775183,109034,2100621,510223702,13562,22846676,2262,4158,261874760,129,1.47,0.07,137213791,135832000,998000,151467774
5569369.exe,12931256,239048,47580335,6947588,47446845,6952377,139379,2213513,521971556,13812,11951934,1501,3479,156164885,131,1.46,0.07,140924410,140518000,0,155239147
5606862.exe,166648753,206409,131160830,6215378,131130827,6224551,126925,2029799,466428884,11387,166047602,1617,3177,832391621,132,1.58,0.06,126228720,125934000,0,140429764
5610334.exe,165833555,198057,130922190,6310376,130941177,6318738,115093,1948464,467691281,11741,166177684,1717,3168,833423434,135,1.59,0.06,125925197,125711000,0,140006385
5634998.exe,12102701,249755,69856477,7220110,70011081,7235375,203405,2337103,551889999,15203,12447948,2685,4461,196063657,131,1.56,0.08,147810101,146610000,997000,162089914
5651176.exe,165486489,179878,131251398,6238787,131347336,6235608,101007,2013036,490844699,13891,165075594,2288,3927,902861998,132,1.64,0.07,133597689,132350000,1002000,147771361
5654000.exe,165918112,215022,131321630,6282967,131090797,6292944,110857,2011701,471026855,12254,166001243,1757,3202,832739479,132,1.57,0.07,127128174,126877000,0,141158858
5796831.exe,163936795,220657,131457062,6323690,131165725,6297113,115933,1956511,466763647,11531,163760496,1188,3054,817271625,137,1.56,0.07,126389344,126173000,0,140496496
5866266.exe,165550102,231470,131197202,6318007,131158087,6318468,127322,2065218,468007006,11356,166164859,1563,3092,833026439,137,1.58,0.07,126290811,124930000,999000,140491984
5913099.exe,72929612,169319,64372010,5577024,64350566,5575581,102812,1319210,260830291,6457,73392155,1244,1833,390598268,134,0.78,0.04,70102775,67862000,1995000,84135454
5979210.exe,11516613,116460,47811873,6789551,47836364,6803548,102093,1323464,276800888,8808,11494471,1195,2280,335150585,131,0.83,0.04,75285521,74030000,1000000,89668423
6020438.exe,16028578,557970,330255003,26074736,330271753,26093330,309216,6891190,1966601301,46793,15859334,4414,12492,1402708411,135,5.63,0.27,531787291,529372000,1997000,545968669
6084326.exe,11138180,158743,88015996,4147037,88430875,4115094,105613,1209575,227406062,6892,11256785,1022,1879,314689050,134,0.65,0.03,61557122,60163000,1002000,75737543
6121982.exe,12821181,265876,66239907,6928994,66015712,6894810,152023,2291863,560685986,13915,11678076,1953,4092,380644320,128,1.64,0.08,151769780,150470000,1003000,166115358
6123695.exe,13728963,244633,45680497,6671251,45856168,6722193,117448,2129661,511009855,13056,12610052,1881,3487,152860265,134,1.41,0.07,138012446,136716000,997000,152328955
6277159.exe,165684160,220032,131242234,6297899,131100550,6297292,104383,1961499,466652966,11442,166043106,1573,3328,832249135,137,1.58,0.06,126089604,123925000,1998000,140089369
6366782.exe,2967980,81947,2743307,45514,2754014,34881,49043,352165,38025672,1192,2453485,458,744,22702736,64,0.1,0.01,10045554,8852000,983000,24176789
6583952.exe,12346991,221600,53011940,6266440,52850303,6273663,134785,2126177,478863959,14028,11904442,1422,3643,206503880,130,1.37,0.07,128685474,128418000,0,142948160
6606177.exe,14906387,89418,6285767,96727,6358228,97354,88694,833418,111198005,4713,14879119,425,704,55457731,130,0.31,0.02,30460461,30251000,0,44603799
