file,L1-dcache-loads,L1-dcache-load-misses,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,iTLB-loads,iTLB-load-misses,instructions,page-faults,power/energy-pkg/,power/energy-ram/,duration_time,user_time,system_time,perf_time
10178028.exe,250709991,321130,155692868,710393,155702395,712636,193250,2746631,504304271,117086,248726884,13473,105693,769758434,129,1.51,0.08,158673876,125063000,33016000,204171878
1095744.exe,249895158,304526,154481704,643619,154604275,642470,147299,2207384,507141169,114765,251839097,219356,105084,767087385,130,1.64,0.07,136737511,107386000,29104000,150703844
1201761.exe,242600942,415430,150939296,709529,156219100,724701,234202,2422257,511822237,113499,254965272,276212,110563,756459539,715,1.62,0.07,138306746,114037000,24007000,152268968
1322833.exe,250358262,299928,154485332,637452,154754206,634727,151743,2100297,502415636,114684,252170422,19431,105245,769218630,131,1.6,0.07,135215366,106881000,27968000,149086619
1343819.exe,250010537,303810,154394920,662626,154710369,667580,167500,2249724,504864589,115695,253013155,36458,159498,768104323,127,1.58,0.07,136962825,98779000,37915000,150957694
1349457.exe,249402650,248926,153872598,697389,153871336,695831,152298,2192652,502615815,115606,249996908,40586,105540,767648014,132,1.64,0.07,135947517,94773000,40902000,149992950
1368556.exe,247695812,292737,154094447,697231,154389406,695771,137382,2030347,502283122,113899,248900105,11272,104993,766697168,130,1.6,0.07,135369259,93075000,42033000,149351632
1417617.exe,67467167,252260,45326222,185539,45135196,184140,141805,828371,100885633,3782,72106747,2681,1510,245155383,137,0.32,0.01,25978907,24675000,987000,40116607
1449665.exe,93098883,248706,61806975,425591,61952572,421570,153077,1637256,338604177,111318,93215862,38420,268638,323538913,134,1.02,0.05,91609453,63530000,27794000,105805248
1563740.exe,248399306,309392,155189782,733408,154953932,728787,166695,2168517,503985465,113904,249387222,10151,105611,771735634,131,1.59,0.07,136053365,110824000,24960000,150149650
1568383.exe,248589566,261948,154026115,688156,153939188,685657,138594,2089048,503575823,114089,249391339,14015,105538,768609578,130,1.58,0.07,135904926,104769000,30931000,150034345
1600646.exe,247797941,306483,154220975,708305,154211083,705106,156472,2148019,503387051,113966,249242946,31000,105081,766063476,131,1.56,0.07,137854037,107675000,29909000,151924279
1607191.exe,8363860,248451,4862278,141919,6136086,158882,140794,521787,27804163,3436,8445395,4293,3163,49876364,594,0.08,0.0,7539471,7312000,0,21638821
1623932.exe,66397106,237615,44162507,195473,45029855,206320,178433,912545,96326944,4169,70613168,2515,2037,253025687,331,0.32,0.01,25889120,21582000,3924000,40043340
163578.exe,68771915,280724,44677980,190580,44580536,189077,185529,1317252,102255481,7487,72470129,4814,4184,250047562,135,0.32,0.01,25990181,24705000,988000,39892449
1658193.exe,69596051,178011,44314333,179244,44314427,180851,140950,799632,94571645,4299,71457094,2431,1584,245217448,135,0.31,0.01,25698393,24458000,1019000,39772423
1799592.exe,251133100,275680,154704042,667826,154698387,670217,150694,2173236,500356016,113613,252052536,11612,105133,767366928,129,1.55,0.07,136499499,105374000,30816000,150554083
180566.exe,56376779,185046,56642039,174598,56679773,172282,133955,872818,105583946,3669,59292431,3857,1881,295339716,132,0.35,0.01,28065520,26810000,992000,42226422
182761.exe,248084419,293826,154161656,695033,154107721,689984,150685,2186854,503108792,113965,248713156,15022,105312,766588538,129,1.59,0.07,135683332,106438000,28847000,149748571
1873684.exe,93556811,208791,61718116,366857,61845465,366034,136142,1585147,333758140,110669,93423848,48691,104567,324784110,135,0.96,0.05,91492674,57129000,34077000,105597593
1931123.exe,248009470,278510,153790057,697164,153772200,691514,130489,2121272,503760032,114332,249382021,10596,105267,767773434,131,1.59,0.07,135691399,102304000,33098000,150019682
1950101.exe,247856685,303706,154068697,743652,154110464,744766,152325,2173017,505136925,113850,249544721,11626,105333,768508578,130,1.59,0.07,137003066,112747000,23946000,151003122
2102452.exe,252684894,236527,154882498,671868,154872050,669838,148256,2103665,501990140,114375,252890232,8496,105300,769937121,129,1.6,0.07,136207043,107889000,27971000,150359860
2157682.exe,249095651,292886,154292154,686688,154442319,685374,198042,2204347,503779718,113707,250577998,10317,511795,770100520,129,1.57,0.07,136664154,108230000,28059000,150921871
2349630.exe,247426047,286317,153783776,695677,153877544,695331,137010,2098689,504258266,114056,249817704,10169,105619,766847770,128,1.57,0.07,136607385,103501000,32841000,150735600
2351086.exe,68942083,201078,45271995,229544,45108660,228505,143776,918250,98692149,4447,71481814,2603,1244,245641480,143,0.33,0.02,26515229,24240000,2020000,40669026
2360855.exe,250821698,315207,154744398,671117,154725372,666258,232762,2305130,508343829,114357,252502344,37756,108315,772188938,130,1.59,0.07,136320113,100932000,34976000,150369264
2633688.exe,97616658,476201,65139884,430144,64658435,427433,518883,2039955,361527460,112523,96677632,314695,108763,341970661,1893,1.07,0.05,97349786,59026000,38016000,111572514
2741683.exe,249374307,242779,154092568,636624,154076220,637328,175414,2191063,507239398,114622,249558900,310246,412153,767703071,128,1.58,0.07,138405095,103054000,35018000,152486004
2748277.exe,252100681,250624,154443325,668072,154419722,663831,137677,2127516,500677044,114713,252171815,7923,510499,769317831,128,1.59,0.07,135431224,97123000,38048000,149622715
299057.exe,251489755,270645,154676271,637905,154725584,638632,144669,2139074,510389672,113841,252580252,305628,105275,769245127,131,1.61,0.07,137923972,110770000,26944000,151941472
3574254.exe,67992785,209021,44396501,184256,44495552,184193,144014,797489,96542095,3771,71335165,2555,1604,242170101,137,0.32,0.01,25909960,23673000,1972000,40085869
3639900.exe,249735099,247983,154257003,699161,154225675,696448,153129,2182333,502130784,114235,250357633,10614,105642,769830030,130,1.59,0.07,136530818,106123000,30034000,150679979
3743333.exe,247963024,290988,153909126,639821,154136537,636299,153732,2200781,500477993,114481,249334065,10548,105330,768041986,130,1.59,0.07,135111936,105610000,29168000,149174558
3809348.exe,66967879,223224,44929315,184436,45113942,184580,138354,823737,96409605,3599,71383817,2716,1558,241230933,136,0.32,0.01,25985567,23787000,1982000,39948430
3839240.exe,251141863,295574,154857186,655688,155029354,651020,138543,2032152,502489720,114111,252860917,7747,105328,771296578,130,1.59,0.07,135365391,128076000,7004000,149213483
3840609.exe,247583056,295830,153779982,693561,153807547,689971,152612,2133970,505256770,114738,249445995,11663,105488,768533728,129,1.6,0.07,136123820,126923000,8994000,150370966
3910898.exe,68939806,206389,44846678,184702,44430078,182771,141967,816238,95804271,3698,71032617,2061,1400,245064590,137,0.31,0.01,26058944,24812000,992000,39956918
3941233.exe,252011534,246982,154553010,662413,154566619,658517,136689,2042081,500755911,114072,252161761,8086,105396,770045851,130,1.59,0.07,135713310,119414000,16055000,149821170
3943646.exe,93339965,285584,62087564,427302,62277102,421184,127090,1583301,343486859,110719,93107608,214241,104306,325220570,134,1.03,0.05,93008276,62801000,29905000,106957201
3985410.exe,68215719,208834,45059017,180712,45125933,181689,138903,918257,97806145,3773,71367214,2498,1202,246064823,135,0.28,0.01,27513462,24373000,2924000,41439959
3986867.exe,70450077,166384,44564507,179079,44566895,180705,138292,798877,94301699,4554,71976396,2617,1534,246739582,135,0.33,0.01,25749930,23464000,2040000,39814580
4099008.exe,67468003,213692,44582489,180435,44696366,180545,140511,822297,96303037,3627,71052522,2537,1567,243208637,135,0.31,0.01,26351704,25123000,1004000,40246698
4158466.exe,250447632,307958,154676149,669465,154941080,667063,198381,2204485,505119741,114190,252418353,19449,105528,769510079,130,1.61,0.07,135788340,112563000,22911000,149591366
4267692.exe,250595100,305678,154739392,665407,154757664,656994,135431,2122986,502799221,114374,251820002,19791,105842,769625927,130,1.59,0.07,136057427,113896000,21980000,149950115
4483111.exe,252164383,245069,154650540,636888,154605212,629975,143919,2140654,498657814,114737,252351392,41813,105923,769937972,129,1.6,0.07,135631775,109370000,26088000,149706877
