file,L1-dcache-loads,L1-dcache-load-misses,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,iTLB-loads,iTLB-load-misses,instructions,page-faults,power/energy-pkg/,power/energy-ram/,duration_time,user_time,system_time,perf_time
1200127.exe,128286006,5895248,92839651,1040973,92913881,1039494,6758181,16906902,485545958,670020,131075104,36829,14048,469929732,6385,1.29,0.15,162125389,136761000,24956000,223901350
1288015.exe,134355283,6348278,92508872,683071,88494537,687459,5478783,16737337,458301070,678739,137805237,18681,6460,491974371,3462,1.33,0.12,123202136,118874000,3995000,137410113
1412740.exe,375361937,6345359,240193817,1188525,234449962,1215994,7483724,18143036,764250837,693810,353439199,47087,65177,1140784645,7964,2.39,0.18,205736255,198725000,6990000,219944548
1661747.exe,353598944,6230988,223578704,1157404,220319108,1125100,6025115,14932009,687763259,617191,347170815,55880,79130,1084558517,5995,2.14,0.15,186389422,171397000,14947000,200857255
1738849.exe,140920261,4860782,97676038,629903,96481567,628228,5340350,13015266,441486987,464148,149527504,40401,11091,520620783,7640,1.31,0.12,119060265,99890000,18979000,133283329
1836986.exe,127177922,4498736,89662585,657007,85858005,664610,4074778,10820974,415817343,510272,127505221,10621,11253,454637403,2876,1.18,0.1,112022167,106849000,4992000,126242743
1867909.exe,122597639,5067051,87202628,735989,88863761,720932,4900418,12795769,391208084,440096,126593125,32941,8600,441133764,6342,1.15,0.1,106064239,94817000,10978000,120466172
199194.exe,349096426,6303511,219834668,1405572,218306396,1383665,6778722,18625804,707430882,666046,343661636,41551,21197,1067881240,5450,2.16,0.16,190553101,182404000,8017000,204867956
2010138.exe,128976466,5985974,88481992,714989,83161690,703584,5869107,16617635,464997955,753965,130265763,19232,8678,457062408,3455,1.35,0.12,124981373,113722000,10973000,139264018
2026322.exe,346824035,6559618,219380660,1167019,217748159,1177823,6847351,18211065,699698328,675682,347192345,38165,11360,1060501017,5498,2.17,0.16,188502340,177342000,11021000,202866417
2065049.exe,341164977,4955016,219079735,1222780,220615757,1169624,4074945,11208931,633547072,426658,342199272,51081,84023,1047242814,5954,2.07,0.13,170526192,160395000,10024000,184738396
2121340.exe,371573693,4723954,232411542,1037142,226322602,1010991,4925170,13311079,653636810,455561,366438195,46794,10876,1152931899,7573,2.1,0.14,176003138,161893000,13990000,190386818
2143171.exe,124063236,4398890,88117031,750207,87449123,730963,4642704,11567786,388237620,446253,126324678,33092,26868,441939070,6341,1.13,0.1,105272197,93042000,12005000,119471406
2186188.exe,371726696,5861640,239701640,1217096,234209592,1259177,7263900,17618116,762265341,690238,355285434,48484,35180,1146864302,7575,2.34,0.18,205112775,190024000,15001000,219415064
2401365.exe,129509935,5520502,93081774,640673,91166474,606920,5356414,13357048,426043309,671724,123678446,36860,60767,446157978,6119,1.23,0.11,114921412,102587000,12069000,129192056
2434801.exe,130873886,5381345,93237859,801235,88263715,717314,5494753,12608727,465986780,616939,130100043,38007,119225,462533529,5992,1.34,0.12,126400923,119072000,7004000,140598617
2449204.exe,129888574,5887324,92862059,845526,92363769,771466,5665361,12994923,478472811,623901,130250283,34354,110040,458449997,6775,1.35,0.13,129041998,115911000,12990000,143162256
2484484.exe,154043134,7162190,110177165,895400,103008756,926695,8438005,17799470,562979415,866002,152348410,48971,22501,551151818,8589,1.6,0.16,152730880,136616000,15955000,167115799
2555671.exe,169480463,6226686,124342233,689975,120357520,676930,6748932,16003580,550123502,615866,167461332,49572,17146,618431141,9499,1.61,0.15,148628490,130480000,17928000,163017696
2661841.exe,351353967,5425938,224485902,968656,221954731,880014,4953920,13816714,642852977,534099,340728121,81538,79568,1060558136,7159,2.05,0.14,173358271,162194000,11013000,187531994
2770690.exe,126099644,6638857,91120911,973806,89697255,835757,5818655,15633279,478064152,678206,125902597,31107,63083,441574822,5455,1.33,0.13,129961204,119718000,9976000,144180129
2919030.exe,372542491,9159864,245046762,1563921,247814397,1546407,11306621,23980399,998842248,1039523,373932343,54042,54731,1148710329,8475,2.97,0.24,268837123,253653000,15038000,283132843
3018156.exe,149357536,6626693,106066912,874333,101974853,876729,7758117,17858128,540674939,676375,152186848,35184,11220,535504060,7969,1.55,0.15,145918397,130635000,14958000,160368194
3034704.exe,354271222,5791516,226500883,1334967,223512917,1247049,5242447,14100800,693677490,625653,341830514,52021,82645,1082937060,6781,2.18,0.15,186523853,173027000,13002000,200836112
3166917.exe,370258528,8852010,237111108,1217112,233205237,1177937,9740885,21842732,830319691,1023697,364464901,59273,46427,1142456821,7767,2.52,0.21,223782140,211617000,12035000,237918821
3200505.exe,140604175,4729896,99981373,626559,99997296,621838,4877656,12342491,432487015,422625,149633520,22902,27998,523211344,6966,1.29,0.11,117148118,107895000,8991000,131473400
3587262.exe,121570200,4677766,86434425,677431,85686514,675936,4764765,13794583,428422878,613291,124058632,18701,6590,424001987,3262,1.24,0.11,115878420,108700000,6980000,130243129
3719646.exe,345402087,5409975,219212555,1364943,219652353,1353126,6118287,15580374,717578028,585449,351719112,56681,36009,1062070965,9026,2.29,0.16,193300913,183025000,10001000,207526770
3846270.exe,144017651,4458106,100073220,627354,97603831,619388,4796912,12259672,429922713,443531,151511712,35294,8931,538491245,7577,1.24,0.11,118761198,106521000,11946000,133089729
4073298.exe,124371465,4876302,86704242,828715,84370316,852742,5351875,13079268,455535320,585352,130191260,24205,17546,452023880,5214,1.29,0.12,122828025,111628000,10963000,136954365
4107305.exe,138402603,4348836,101014237,648456,102919363,666624,4697098,11147755,428771553,422422,150579970,35593,10256,501381816,7188,1.26,0.11,114819224,103619000,10959000,128967348
4113619.exe,129546115,6280601,90733843,990638,89350656,999574,8159301,17145299,503486742,666336,134134337,44787,14915,466539246,7167,1.43,0.14,135129416,122776000,12076000,149394222
422946.exe,347695654,5052583,222436233,1089480,216573552,1098823,5366216,13908339,676639301,745920,335663494,26099,14889,1049936069,3256,2.09,0.15,182464235,176246000,6008000,196617833
4234695.exe,348849302,4554531,215031800,1045235,211537746,1040642,4802275,14126269,662677432,631100,348170548,50362,7534,1068872438,3255,2.09,0.14,178410385,170184000,8008000,192673610
4425410.exe,197537850,22063214,147860573,7206746,150506204,7159277,17572384,51267451,1378917600,2567139,202630542,76227,23913,695224214,10539,3.84,0.35,372441124,349316000,22955000,386614996
4435988.exe,148005037,5092750,104886873,673801,101687869,678763,5431945,12793588,458879900,496128,149803503,41053,10826,537013983,9234,1.35,0.12,124353781,106014000,18002000,138733666
4449212.exe,129499130,6564803,93216355,965171,92850467,913563,6414807,14272598,488552931,599897,130661071,37371,70303,463209320,6787,1.39,0.13,131768213,118478000,12942000,145958262
4512446.exe,351180985,5105354,224629291,1003825,219885269,990555,4710624,12428740,630020379,561927,338291811,53114,69400,1055327369,6731,2.03,0.14,170036325,157810000,11985000,184148276
4581841.exe,130774914,6115303,91711801,1003913,89720226,1017934,8014925,17006512,504973334,683586,133823989,34215,10444,470453534,7165,1.44,0.14,136289493,119879000,16118000,150487102
4649581.exe,156761624,5790159,117857236,690134,121145087,689433,7645859,15209132,518108524,604142,166260253,64580,20868,593813818,10537,1.53,0.14,140190997,120988000,18998000,154347753
473956.exe,348783189,4446635,217215101,892073,213105258,881072,5071505,14946118,644841390,635561,342688702,30397,6929,1056188433,3058,2.03,0.14,173785990,167581000,6020000,188021498
4776310.exe,144614140,4490031,102464397,651599,103416413,634508,5071496,12010021,444795937,430326,149448333,48811,11273,528614473,9037,1.33,0.12,120424949,98167000,22037000,134565284
4866380.exe,118501295,3834301,83111125,694786,85286231,664476,4241799,11195389,397328135,499939,126854898,13484,5587,425953237,2870,1.16,0.1,107049900,101697000,5034000,121434443
5005818.exe,181328920,13136384,142186998,772615,140274143,771651,12066809,30678259,743735133,1067859,186044764,108515,40331,759514081,23567,2.15,0.21,200088435,160697000,39170000,214416643
5132634.exe,348757408,4430857,219815373,799716,216044142,895599,4630446,13374271,623598747,503394,352081709,37661,60426,1075015675,6955,1.99,0.14,168221134,153970000,13997000,182421835
5194093.exe,347944651,4452331,218362606,1043800,216691443,1061360,4495196,12710816,632681829,599838,340795124,22293,10682,1060095526,2871,1.99,0.13,170579696,165374000,5011000,184909098
5336530.exe,132997072,5967979,94514483,2888176,88130857,2612282,5968974,15268791,509226743,686719,134708496,22133,37085,470561463,4562,1.45,0.13,138235697,121963000,15995000,152723947
5394478.exe,121799862,4953012,86052298,735868,86188718,721117,4718506,13196061,396728082,445744,128068173,19894,8412,437153808,6214,1.17,0.1,107184702,95986000,10998000,121590255
5427191.exe,127359296,6083240,89919252,715993,89631068,663436,6554976,14833804,445291442,692715,133815188,48795,79822,464495670,7517,1.33,0.12,120039147,107806000,11978000,134502496
5488369.exe,145574859,6405028,103017270,868726,101064759,895500,7287744,16677658,523171187,660103,148028655,54317,38699,524164725,7579,1.5,0.14,141717348,126430000,15051000,156017630
5562071.exe,129096758,6045615,93187756,971626,91674213,849746,6780465,14971645,485426666,692400,125565516,37946,93393,447373124,5993,1.4,0.13,130845265,119614000,10964000,145123231
5569732.exe,188831292,12633849,135103360,1270383,130707964,1234368,13677395,29425899,817438947,1149718,196347546,68708,71768,725457418,11091,2.33,0.25,219749381,202371000,17031000,234209634
