file,L1-dcache-loads,L1-dcache-load-misses,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,iTLB-loads,iTLB-load-misses,instructions,page-faults,power/energy-pkg/,power/energy-ram/,duration_time,user_time,system_time,perf_time
1099920.exe,30371650,75360,17797821,54375,16448821,64261,109593,925094,37677502,5941,27142130,2540,1053,95615997,135,0.08,0.02,30009885,26202000,3023000,97921643
1141254.exe,28080793,238052,14232261,60560,14250217,60654,153796,621912,40452683,2144,32876329,803,966,100233171,526,0.13,0.01,10949928,9669000,966000,25154757
1164955.exe,36594011,150994,19132201,57828,19118331,59532,146864,706257,45222239,2597,38185114,2711,930,109258344,524,0.14,0.01,12407880,11124000,1011000,26570816
1192925.exe,75965499,258734,43026469,67193,43821641,58576,145856,786749,89990248,3560,80264502,2902,1240,232139312,519,0.31,0.01,24020963,20814000,2973000,38031245
1253138.exe,77934716,173318,44279890,63761,44097060,57586,108438,727210,87276830,3284,78162440,5587,1387,227869155,323,0.31,0.01,23811301,22566000,981000,37742386
1346798.exe,77160416,412237,42583062,66324,42575655,65454,151098,826494,94752091,3567,84782987,7433,2154,235506789,911,0.33,0.01,25605193,23298000,2025000,39587297
1399024.exe,75871660,154062,43411772,64410,43377679,55069,93076,660024,88293755,2645,79433864,5057,1128,227805269,129,0.3,0.01,23696006,21477000,1952000,37515034
182932.exe,32955923,558946,24338316,76844,24336090,77813,225046,1143985,57508855,3460,39801770,10159,4185,126565742,1308,0.2,0.01,15286151,13925000,994000,29409205
1840297.exe,31177147,182021,15442585,61221,14242172,61645,163255,658533,39868918,5309,32726959,819,775,105315504,527,0.13,0.01,10995480,8504000,2126000,24919322
1859305.exe,28030770,224450,14105342,60401,14089780,60540,148427,635665,41348567,2608,33372201,678,886,103246173,525,0.13,0.01,10829815,8554000,1900000,24868626
1863270.exe,28601452,221917,13933037,61885,13933711,61488,155884,636499,41147265,2402,34071230,752,826,104545069,525,0.15,0.01,10944655,9675000,967000,24946498
1956910.exe,28709730,290851,16697957,58790,17697703,68054,213172,831921,49679237,4389,32402844,6227,3493,102896704,1042,0.15,0.01,12363249,8938000,2979000,26414467
2025154.exe,27683180,244226,14610916,59664,14586706,59748,149933,615962,40918545,3702,32862836,764,821,101620961,524,0.13,0.01,10997829,8817000,1959000,25190009
211894.exe,27775609,303739,14534825,59589,14869781,59678,198504,724883,45557683,5264,36966238,3136,1266,101575843,914,0.14,0.01,12372270,9107000,3035000,26360137
2158936.exe,78536621,266569,46082755,66959,44901204,67543,179208,1084503,95720665,5360,80945493,9639,2753,238032266,1035,0.3,0.01,26551348,21447000,4874000,40634249
2165152.exe,79136824,342542,43273117,66879,42910472,65526,167179,830383,93576162,6663,85012639,4750,3069,233771925,908,0.32,0.01,25365335,23080000,2006000,39593974
2255569.exe,28566151,221252,14287912,61021,14337873,60570,157557,629881,41882952,4960,33865067,782,735,103951635,524,0.13,0.01,10920902,8758000,1946000,24913019
2320041.exe,78371293,185658,42782665,65113,42584913,58514,151499,797879,89598090,3657,81903456,2745,1180,236346540,521,0.32,0.01,24135944,21775000,1979000,38101451
2543436.exe,27668825,296218,16294180,60167,17322593,60383,164785,691873,44899321,4314,31491351,6114,3500,97950111,1041,0.15,0.01,11988563,10786000,980000,26186202
2595975.exe,30189793,129342,15213033,59259,14945951,59034,136247,589845,38893957,3674,31813438,831,763,100917554,331,0.13,0.01,10748815,8414000,2103000,24780585
2605208.exe,27524088,244056,14448965,60450,14402273,59616,158348,616291,41366008,3735,32774013,724,816,101977709,526,0.14,0.01,10932435,7795000,2923000,25038917
2605331.exe,28532588,217249,13965780,60121,14040965,59166,153304,613371,41299557,2433,33767850,713,845,102989193,526,0.13,0.01,10886869,9555000,955000,25043306
2607963.exe,26133072,152203,15055015,57734,14839702,52702,99808,480237,39117776,1219,29903568,706,825,96872895,133,0.13,0.01,10343059,9071000,1007000,24277169
2712872.exe,27394681,132649,14533637,63794,14596253,57395,100898,507845,36808743,1353,29213085,645,747,92048087,136,0.12,0.01,10117744,9857000,0,23985311
2768935.exe,28017436,237787,14051547,60807,13951483,60075,154268,616223,41227132,2129,33098688,723,951,103235347,526,0.13,0.01,10853126,7700000,2887000,24843542
2789652.exe,76225179,146556,43838531,63855,43655372,55558,92451,678797,88125250,2579,79413894,5152,1141,230139155,129,0.3,0.01,23672581,21433000,1948000,37700861
