file,L1-dcache-loads,L1-dcache-load-misses,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,iTLB-loads,iTLB-load-misses,instructions,page-faults,power/energy-pkg/,power/energy-ram/,duration_time,user_time,system_time,perf_time
120780.exe,2109955,321468,21332251,270000,21232417,272370,157089,3805556,977308428,26182,1835805,3190,7509,218862477,135,2.74,0.14,268295838,266738000,999000,311077911
1231818.exe,1028253,138343,3258980,69830,3391146,69378,96428,1043108,152230302,5943,696455,659,1520,136727119,128,0.38,0.02,44879130,42618000,1982000,58999539
1290864.exe,1438519,139263,5501259,140733,5444735,144788,106595,734571,98994736,2626,248240,277,960,98450496,128,0.27,0.01,26646757,25361000,1014000,40767179
1318308.exe,1298637,175282,3603533,76721,3353729,75588,94053,1104696,236470652,6584,775505,917,2030,227155936,135,0.68,0.03,64001710,62720000,995000,78202502
1340102.exe,2119509,235130,20932225,120686,20788939,117939,103865,2000387,493970349,13672,1184839,1832,3630,312994517,134,1.4,0.07,134319352,134026000,0,148518471
1570142.exe,257807,80418,3129985,49696,3169371,51362,97787,648112,52661958,2300,269799,206,371,68078356,132,0.16,0.01,14678020,13358000,1027000,28715686
1751912.exe,32364799,205121,62783838,132218,62751668,130059,114211,2181994,524300133,14878,32310433,2192,4218,562801181,136,1.34,0.07,141866047,140631000,997000,156024534
1920040.exe,1767611,197366,6007493,160728,5967694,149265,156931,1101907,152030959,4188,283011,321,1660,88329335,194,0.42,0.02,41099316,39043000,1664000,55081560
2079662.exe,1312418,222824,4677721,128954,4674755,128756,111537,2062489,506422406,13001,961985,1892,3543,73431270,133,1.42,0.07,136943693,135739000,998000,150980408
2087440.exe,90495201,242930,143246533,135501,143544698,134406,109211,2411893,598364163,16162,91114979,2575,4612,743784868,134,1.72,0.08,161473776,161176000,0,175756173
2095380.exe,717782,117945,3371574,68656,3294248,66605,87336,1026033,178721837,6418,668262,1047,1796,140733304,137,0.5,0.03,48972303,47667000,1014000,62994624
2118492.exe,1574160,225855,55356842,115955,55599496,112359,97767,1850748,443005925,12374,1173886,1716,3426,667451356,131,1.13,0.06,119681146,117393000,1989000,133995853
2133666.exe,3518448,476836,210740398,283797,210778103,282843,207017,5296966,1447834109,35873,2442675,4245,9503,1992699889,129,3.75,0.2,391288008,389748000,999000,405305045
214531.exe,1155911,154886,2591940,69319,2589704,70201,110170,875892,134662266,3791,323620,597,1431,30813818,134,0.3,0.02,39881553,37614000,1979000,54114431
2148414.exe,702389,145743,3392999,69009,3291646,66214,87491,1009237,181610055,5909,625054,1083,1644,143588700,129,0.49,0.03,49170200,48934000,0,63049514
2167825.exe,1130966,139376,4552670,138811,4609853,111775,100025,827415,103986609,2752,232336,308,674,75767623,135,0.29,0.01,28041213,27757000,0,42177040
2270454.exe,817822,131128,3218512,51649,3044480,50923,90544,657221,70948518,3039,471926,753,1041,88942725,132,0.19,0.01,19280982,17989000,999000,33330679
2279764.exe,1185201,199928,6633254,161237,6591999,168002,103116,1918987,439094321,11985,1154980,1797,3182,76485565,134,1.22,0.06,118563538,118272000,0,132729271
2282083.exe,70351185,416926,129694736,239640,129730774,242883,162128,4619550,1195600557,30668,70053671,4296,10113,1637969069,127,3.01,0.17,322388547,320942000,999000,336385877
2373932.exe,2875763,439152,210440382,289070,210481276,289165,159442,5303306,1446824893,35131,2489181,4504,8908,1993203852,127,3.74,0.2,391229461,390754000,0,405439252
247789.exe,229395,86210,2364257,51094,2364894,51273,92737,640836,50653419,1913,94279,138,354,65649326,133,0.15,0.01,14361364,13177000,941000,28536599
2513196.exe,1290563,170454,3585723,81273,3587172,75669,107271,1065198,180634858,4949,697271,1051,1817,145646675,130,0.44,0.03,52227330,50920000,998000,66454317
2674105.exe,860058,168627,6655676,177016,6614830,189963,110430,1879204,428523741,12000,1066085,1757,4997,69202917,133,1.18,0.06,116623641,115221000,1001000,130609961
303419.exe,1021943,141786,4644135,113160,4597047,119491,91703,829516,109301161,3146,322674,395,824,83078122,134,0.31,0.02,29492246,28108000,1003000,43727215
3104536.exe,677961,138256,4523618,149680,4394591,139759,86792,645476,78456077,3282,456731,647,1015,60209639,134,0.19,0.01,23072384,21840000,992000,37129627
3163004.exe,1259155,146238,3357355,68024,3266351,65105,95830,1000710,178911243,5455,649644,907,1631,110322247,129,0.46,0.03,48396631,47073000,1001000,62201677
3231389.exe,4623679,300715,107450268,167013,107480156,162155,107361,2777752,714452728,18374,4196386,2813,5097,1103059445,129,1.73,0.1,192623904,190224000,1991000,206645125
3388688.exe,863407,124551,3494753,78914,3388077,79393,119453,1260526,223951306,7791,828394,1125,2061,48856113,133,0.62,0.03,61541077,60179000,1002000,75612624
396083.exe,6762605,613458,83921238,4472355,84331522,4482671,379678,4868927,1221681884,34171,7134026,12735,14959,432706536,1809,3.52,0.17,329953306,324545000,4993000,344283118
3965275.exe,9743619,523851,218226688,311941,217647584,303189,158791,5613912,1548138480,40802,9034074,6350,12609,2331306630,135,3.8,0.22,420883191,418486000,1997000,435112335
4231587.exe,1916552,155380,3347611,69535,3258206,67599,102307,1037764,180604160,5650,780821,991,1700,110245658,132,0.5,0.03,48787479,46658000,2028000,62571427
4261319.exe,1199715,165233,3517097,77306,3334602,72275,92965,994672,187910736,5695,731107,1012,1955,125815786,127,0.49,0.03,51290377,50197000,1003000,65263650
4263677.exe,2318258,292075,106859362,171311,106754382,174417,151163,3123653,788856118,21483,2009280,2522,6665,1124106584,133,1.96,0.11,213245474,212598000,1002000,227253803
4454123.exe,397949,97607,3592426,60992,3530907,61239,102215,839336,109104815,4218,324594,344,783,85087655,132,0.31,0.02,29969803,28704000,989000,43825470
4543507.exe,1030695,117242,4751660,131030,4756755,138998,84591,629108,62645693,2876,565245,274,436,86560692,127,0.17,0.01,17022552,15874000,992000,31122935
4815772.exe,575470,152284,3858343,82040,3975474,84369,208220,1337192,216248166,6682,750030,951,2122,141901617,136,0.61,0.03,57039311,54856000,1994000,71100777
5081047.exe,107314739,390419,156715825,231788,156421597,234558,161011,4287148,1146658728,29926,105355918,3272,8101,1935364339,132,3.16,0.16,309109492,307640000,2004000,322963293
508772.exe,4838819,115102,13083796,206393,12772210,134716,98275,803946,114555436,4346,4115039,261,927,119235999,133,0.33,0.02,30863402,28687000,1978000,44896436
511502.exe,2021544,210562,5272921,145832,5226793,151276,204295,1468139,259601051,6451,646264,525,1842,48482579,127,0.74,0.04,69897672,68579000,993000,83962506
5127391.exe,1542856,120990,5597383,116467,5643465,86743,94864,651133,89619812,2780,1346886,634,1068,94402226,133,0.26,0.01,23984672,23780000,0,37941447
5134592.exe,3539688,281276,119067109,522343,118972744,535753,143603,3154024,797406168,21911,3590524,3725,5723,1160961776,134,2.0,0.11,215859757,214931000,999000,229782045
5150837.exe,537607,80207,3170276,61285,3172819,60109,93588,672194,88448810,3510,337529,647,1149,97508012,129,0.26,0.01,24081457,22861000,993000,38319527
5426291.exe,1768197,214139,55762458,113168,55899965,118700,192586,2012743,436330048,12143,1657248,1794,3908,637067039,135,1.1,0.06,117724622,116423000,1003000,131745035
5446581.exe,864671,122704,4373291,107939,4350949,115184,94417,612717,56764199,1414,111340,162,385,63573973,128,0.16,0.01,15348464,14132000,1009000,29575890
5473623.exe,1285823,146546,5863401,703999,5793176,731267,103144,687091,88099726,3416,658564,848,1505,69176123,133,0.25,0.01,23534994,22358000,1016000,37601888
5586183.exe,68381939,405346,124475032,235808,124536449,233022,140326,4281511,1176158779,30417,68051195,5149,8303,1387451049,134,2.95,0.16,317404788,316560000,1001000,331678451
5613968.exe,1307106,166378,3344326,68010,3263435,68297,88404,1068222,180596095,6182,791481,1011,1810,110005622,137,0.5,0.03,49154736,45929000,2995000,63331089
5647218.exe,888375,118638,4770329,49794,4769047,48505,83306,602530,57756940,2235,245598,168,414,75503246,127,0.17,0.01,15759386,15456000,0,29826928
5662782.exe,384912,110475,2379227,52129,2375382,51452,96366,650827,53221267,1775,128033,224,381,60325122,133,0.15,0.01,14362235,13107000,1008000,28219326
5720269.exe,990395,142409,3403028,63024,3395292,61907,99337,685308,95348357,2478,239277,383,1065,93553066,133,0.26,0.01,25743444,24429000,977000,39812194
5943908.exe,744017,151457,3503656,76893,3492636,78068,105913,1029265,199332027,5278,452563,575,1935,180852129,134,0.55,0.03,53541665,53297000,0,67603519
5944073.exe,690928,133286,4258499,62367,4386008,62449,105130,835746,97816703,2954,315502,329,757,69666641,133,0.25,0.01,26849691,25662000,987000,40783084
5947037.exe,1271548,164866,3537129,77492,3328286,69074,86431,977969,189324632,5770,675481,961,1951,134804687,133,0.52,0.03,50904276,49686000,993000,65211245
5981318.exe,578047,104541,3253079,63965,3195698,58551,96557,670625,87803014,3071,561208,647,1030,81177316,134,0.23,0.01,23879788,23631000,0,38020262
6010355.exe,9591572,580241,10058583,166056,8949885,156102,460356,2875225,658042056,27479,10284182,15167,16843,131577381,4041,1.85,0.09,177522335,172234000,5006000,191541040
6119802.exe,454507,81905,2349933,53585,2417628,53971,102320,662865,49881147,2281,235732,126,397,54412495,133,0.16,0.01,14051247,13722000,0,28341671
6142844.exe,812834,142891,3574843,77926,3384285,71125,99213,1055624,190128796,6457,739173,1325,2085,135973868,132,0.51,0.03,51104143,50909000,0,65051745
6154087.exe,1258421,201173,53824453,107171,53792071,106522,118007,1691455,369988164,10310,849068,1276,3265,591587330,131,0.98,0.05,99521881,98313000,1003000,113527183
622252.exe,5669868,339129,112388837,217398,112380389,216448,176076,3831732,986908090,25280,5371824,4354,6403,1303007174,133,2.53,0.14,266692687,266604000,0,281338208
6273484.exe,582541,104386,7509942,144373,7497639,134340,101655,708552,92060771,2891,227064,319,1132,122288578,128,0.24,0.01,25852023,24585000,983000,39829601
6333870.exe,718932,101832,3504964,75654,3298105,70659,97160,990661,186478980,6778,785808,1070,1679,130705872,132,0.52,0.03,50686854,49473000,1009000,64725012
634796.exe,933190,164485,3324652,69767,3300078,65870,88368,1026083,181552577,5875,814463,865,1787,143556122,134,0.51,0.03,48861310,47699000,993000,62927348
647931.exe,35185251,204353,55597134,106463,55579638,106167,111867,1697126,368226148,10020,34876828,1070,2458,312299545,134,1.06,0.05,99752099,98512000,1005000,113724528
6541879.exe,542841,121018,3333339,60611,3345988,60248,101632,741399,93726391,2844,182559,283,884,92925261,130,0.24,0.01,26174135,25961000,0,40122854
6594659.exe,3146450,440797,210575113,283575,210499997,281788,162949,5056143,1433773427,35767,2621221,4727,11737,1976139161,134,3.64,0.2,389837068,389767000,0,403853239
684443.exe,1256541,146791,3990830,79098,3861968,75981,246126,1236806,184781899,6446,640572,778,1758,138077833,130,0.49,0.03,48273524,46519000,989000,62315282
7150067.exe,1410291,197640,4042902,124066,4072742,118932,121251,1897362,428781769,12267,1522818,2224,3706,61860148,132,1.18,0.06,116268319,114008000,1982000,130407165
7190933.exe,2886207,163959,5965779,134561,6082570,142881,104634,1354922,273697794,8097,2582662,1378,1678,49734101,128,0.75,0.04,74029377,72711000,996000,88117703
7276958.exe,34407100,525345,124155383,346581,124427889,348070,306093,5777070,1571057015,39694,33207727,5081,10426,1217448449,133,3.98,0.22,424994251,424748000,0,439336396
7348208.exe,802669,130753,3449831,72535,3285667,68528,93812,1053248,178246365,6864,828686,1259,2285,110625789,133,0.49,0.03,48738459,48493000,0,62758266
