@relation 'problema-weka.filters.unsupervised.attribute.Remove-R3,5'

@attribute pkg numeric
@attribute cores numeric
@attribute gpu numeric
@attribute duration_time numeric
@attribute user_time numeric
@attribute system_time numeric
@attribute class {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31}

@data
7.84,6.2,0.13,388653472,364617000,24040000,6
2.7,2.13,0.05,132349209,122383000,10031000,6
1.63,1.3,0.03,79865581,76846000,3033000,6
12.14,9.79,0.19,567714715,552571000,14988000,6
3.62,2.9,0.06,176389475,167348000,9018000,6
7.25,5.87,0.12,338808024,332774000,5995000,6
8.92,7.24,0.14,409119275,273000000,17062000,6
11.9,9.55,0.19,563670138,540638000,22984000,6
11.87,9.51,0.19,567382779,548403000,18979000,6
12.21,9.85,0.19,570166373,553105000,17003000,6
1.78,1.43,0.03,86071917,81885000,3994000,6
8.34,6.61,0.14,409777620,387653000,21980000,6
7.1,5.66,0.12,346383954,201451000,25808000,6
11.08,9.02,0.17,501299993,490148000,10980000,6
1.64,1.32,0.03,78928160,73937000,4995000,6
4.7,3.79,0.08,224443771,210385000,14025000,6
4.5,3.6,0.07,218686331,88979000,11085000,6
11.68,9.41,0.19,548508947,534425000,13984000,6
2.19,1.75,0.04,106809440,97801000,8981000,6
8.65,6.84,0.14,423767263,397703000,26046000,6
2.07,1.67,0.03,96631728,88553000,8050000,6
1.77,1.4,0.03,90345268,82390000,7941000,6
8.64,6.85,0.14,425822118,396799000,28985000,6
2.01,1.6,0.03,99093944,87649000,11082000,6
1.58,1.26,0.03,77707441,73650000,3981000,6
11.98,9.62,0.19,565196484,548067000,17002000,6
1.93,1.53,0.03,98406169,94375000,3973000,6
7.06,5.72,0.11,322094516,308956000,12956000,6
6.91,5.6,0.11,316492983,307344000,9010000,6
10.01,8.08,0.16,464983013,442980000,21949000,6
1.94,1.56,0.03,92662813,87587000,5033000,6
8.4,6.65,0.14,412231723,371028000,41003000,6
7.37,5.98,0.12,341189367,332143000,9003000,6
2.06,1.66,0.03,98559948,90571000,7962000,6
6.18,5.06,0.09,274168143,267139000,7003000,6
2.32,1.86,0.04,111488656,103487000,7960000,6
5.89,4.83,0.09,258818275,247695000,11030000,6
8.54,6.93,0.13,389513503,267186000,4984000,6
12.19,9.82,0.19,567814798,546835000,20955000,6
8.11,6.46,0.13,389910344,364870000,24991000,6
3.33,2.66,0.06,163072475,158011000,5000000,6
3.06,2.45,0.05,142608179,137574000,4984000,6
3.89,3.1,0.06,186131708,161070000,25010000,6
7.26,5.9,0.11,333147026,326088000,7001000,6
7.06,5.72,0.11,322431468,305424000,16968000,6
6.04,4.91,0.09,273845835,259811000,13989000,6
9.42,7.51,0.16,460769623,308782000,32850000,6
1.73,1.39,0.03,83108073,81134000,2003000,6
5.78,4.71,0.09,263349368,255214000,7975000,6
8.68,6.89,0.14,420229037,397177000,23010000,6
1.89,1.51,0.03,90716052,84672000,6048000,6
3.69,2.96,0.06,176686081,164626000,12045000,6
5.87,4.8,0.09,261822421,252772000,9027000,6
1.8,1.44,0.03,87602644,85551000,2012000,6
1.83,1.46,0.03,88644004,85597000,3021000,6
4.65,3.74,0.07,219641087,89154000,12260000,6
6.24,5,0.1,299965725,282968000,16998000,6
1.84,1.48,0.03,87705174,85668000,2015000,6
5.86,4.77,0.09,265916893,259910000,6021000,6
3.39,2.73,0.06,164112156,153080000,11005000,6
8.12,6.55,0.12,361618159,217101000,144067000,7
3.15,2.55,0.05,149731055,147734000,1996000,7
6.32,5.11,0.1,295793791,158834000,136857000,7
8.06,6.5,0.12,359177493,220370000,138604000,7
3.08,2.44,0.05,154217371,994000,6911000,7
1.99,1.58,0.03,100364530,100297000,0,7
2.6,2.08,0.04,123112379,3123000,6246000,7
2.63,2.12,0.04,125823067,123655000,2010000,7
2.58,2.08,0.04,122166861,2070000,7248000,7
2.62,2.11,0.04,121560603,3683000,5429000,7
4.1,3.38,0.06,176805135,174781000,1997000,7
3.74,3.06,0.06,168065656,164062000,3977000,7
2.62,2.11,0.04,122673041,3093000,6184000,7
7.9,6.37,0.12,351539165,216587000,134743000,7
2.06,1.67,0.03,97077833,94066000,3002000,7
8.07,6.51,0.12,357896615,208846000,148890000,7
2.6,2.08,0.04,123855820,4621000,4621000,7
7.79,6.31,0.12,359760692,233784000,125884000,7
2.4,1.92,0.04,120117897,119027000,1000000,7
8.06,6.52,0.12,350947483,188829000,161853000,7
2.67,2.17,0.04,122493898,4265000,3199000,7
2.69,2.18,0.04,126797014,124788000,1996000,7
4.06,3.29,0.07,190543907,187548000,2992000,7
8.88,7.17,0.13,393085503,257044000,136023000,7
2.65,2.13,0.04,124660007,3003000,5740000,7
2.58,2.05,0.04,130444774,129441000,1003000,7
8.11,6.54,0.12,361106785,216915000,143944000,7
3.42,2.78,0.05,158774597,156783000,2010000,7
2.93,2.34,0.05,143920257,7935000,21508000,7
2.57,2.08,0.04,121766709,119822000,1997000,7
6.91,5.54,0.11,312135172,164052000,148047000,7
2.66,2.15,0.04,124276641,2078000,7274000,7
8.7,7.03,0.13,381201869,239936000,140962000,7
2.7,2.19,0.04,125197691,123095000,2001000,7
7.61,6.16,0.12,351277298,217160000,134099000,7
8.08,6.51,0.12,358957865,216198000,142471000,7
9.27,7.5,0.14,408587609,262520000,145734000,7
8.03,6.47,0.12,356926114,204845000,151885000,7
2.7,2.18,0.04,121081297,980000,8601000,7
2.64,2.11,0.04,127838231,2052000,7526000,7
1.97,1.56,0.03,100272759,100266000,0,7
8.14,6.52,0.13,370905423,234851000,135913000,7
6.99,5.65,0.11,325322439,186153000,139114000,7
2.02,1.62,0.03,97980318,96565000,995000,7
8.35,6.78,0.12,359315395,214422000,144610000,7
5.31,4.32,0.08,242610425,240620000,1996000,7
2.68,2.17,0.04,121853126,3347000,5578000,7
8.86,7.14,0.13,394018549,246423000,147252000,7
4,3.26,0.06,181972165,177972000,3999000,7
8.19,6.6,0.12,360406159,208067000,152049000,7
2.71,2.19,0.04,123363638,2101000,7196000,7
8.84,7.07,0.13,385985402,227288000,158503000,7
7.68,6.16,0.12,347133823,207070000,140047000,7
6.98,5.58,0.11,316515020,179184000,137140000,7
2.01,1.61,0.03,97693595,96705000,996000,7
2.24,1.82,0.03,102107793,95206000,6942000,7
2.78,2.26,0.04,128212447,126114000,2001000,7
8.4,6.82,0.12,361388361,211035000,150025000,7
9.1,7.4,0.13,389440974,238501000,150685000,7
2.71,2.2,0.04,120141145,1888000,6514000,7
2.58,2.09,0.04,119134008,118159000,1001000,7
8,6.46,0.12,348927552,203759000,144828000,7
9.5,7.68,0.14,418134871,274934000,142966000,7
8.27,6.67,0.12,362519795,219128000,143083000,7
2.9,2.34,0.05,135011560,132018000,3000000,7
2.11,1.73,0.03,93598732,91523000,2011000,7
8.41,6.81,0.12,362773641,222108000,140436000,7
3.64,2.97,0.06,163951895,161935000,1999000,7
7.03,5.69,0.11,321983344,180988000,140990000,7
4.14,3.42,0.06,176219948,174015000,2000000,7
6.73,5.48,0.1,300336317,155604000,144631000,7
8.17,6.57,0.12,363592353,217750000,145833000,7
2.65,2.14,0.04,123496038,1085000,7251000,7
3.06,2.5,0.05,137080122,133911000,2975000,7
4.04,3.31,0.06,178437623,175371000,2989000,7
8.18,6.66,0.12,367544600,210716000,156788000,7
2.03,1.62,0.03,99974426,99812000,0,7
7.11,5.77,0.11,324495196,179700000,144758000,7
8.27,6.69,0.12,359898540,205807000,153855000,7
8.15,6.6,0.12,353812775,199719000,153783000,7
5.47,4.45,0.09,250573247,232167000,18012000,8
4.38,3.55,0.07,203641094,197510000,6015000,8
4.99,4.07,0.08,226331807,216279000,10012000,8
6.03,4.84,0.1,290556141,236578000,53903000,8
3.35,2.71,0.05,155338299,144235000,11017000,8
3.7,2.99,0.06,173792722,164766000,8987000,8
10.75,8.77,0.16,484197004,413190000,71032000,8
4.08,3.3,0.06,184622259,177561000,7022000,8
13.51,10.96,0.21,620460671,490541000,129878000,8
3.36,2.71,0.05,157346388,144401000,12946000,8
4.3,3.51,0.07,191665604,181646000,9980000,8
3.28,2.64,0.05,151030752,138100000,12915000,8
9.6,7.83,0.15,435131143,373020000,62003000,8
3.48,2.81,0.06,161548802,154526000,7023000,8
3.91,3.14,0.06,185283560,173378000,11957000,8
3.28,2.65,0.05,153464690,138483000,14944000,8
11.43,9.29,0.18,521757125,465741000,55968000,8
2.85,2.31,0.04,129093547,117971000,10997000,8
9.19,7.5,0.14,413917225,363803000,50110000,8
6.36,5.14,0.1,294874053,204623000,90274000,8
4.01,3.25,0.06,181510552,167461000,13955000,8
5.85,4.77,0.09,263903912,254792000,9028000,8
4.09,3.31,0.06,188839972,176943000,11928000,8
6.43,5.21,0.1,296924994,229962000,66989000,8
2.88,2.31,0.05,135904149,126985000,8928000,8
4.8,3.88,0.08,221379381,206348000,15025000,8
9.83,8.03,0.15,437579131,378607000,58938000,8
9.31,7.58,0.15,426929244,370812000,56122000,8
10.59,8.64,0.16,466943962,397784000,69136000,8
4.17,3.35,0.07,195176174,183131000,12008000,8
9.44,7.67,0.15,433770038,385784000,47973000,8
3.41,2.74,0.05,159270799,138206000,21031000,8
3.28,2.65,0.05,152664359,141640000,10972000,8
3.63,2.93,0.06,168338844,157343000,10954000,8
4.53,3.66,0.07,211497360,196374000,15028000,8
7.28,5.78,0.12,344976572,328950000,15997000,8
3.39,2.73,0.05,155015107,140986000,13998000,8
4.55,3.67,0.07,207209977,189259000,17929000,8
3.58,2.88,0.06,167000820,156945000,9996000,8
4.89,3.96,0.08,222256557,209163000,13010000,8
3.42,2.75,0.05,159695036,147619000,12050000,8
4.31,3.49,0.07,198741958,187744000,10985000,8
5.92,4.82,0.09,266186107,170015000,96008000,8
11.91,9.64,0.19,546559858,479567000,66939000,8
4.17,3.37,0.07,193235553,186194000,7007000,8
5.15,4.19,0.08,230734495,221720000,8988000,8
3.78,3.06,0.06,173512241,163510000,9970000,8
4.07,3.26,0.06,190587208,175493000,14956000,8
3.19,2.58,0.05,146817979,137715000,8981000,8
3.99,3.25,0.06,178555977,167549000,10970000,8
3.6,2.89,0.06,164928921,155900000,8994000,8
3.55,2.85,0.06,165648069,149644000,15962000,8
5.8,4.74,0.09,257710904,246676000,10985000,8
4.42,3.57,0.07,202546925,187561000,14965000,8
3.51,2.83,0.06,164932830,153904000,10993000,8
3.32,2.69,0.05,152596694,145547000,7026000,8
3.37,2.71,0.05,157766606,143732000,13974000,8
13.75,11.2,0.21,618706667,610599000,7994000,8
4.52,3.68,0.07,199783024,187727000,11982000,8
12.91,10.54,0.2,578885962,516792000,61975000,8
4.24,3.46,0.06,190400973,183386000,6976000,8
3.59,2.9,0.06,164438334,152436000,11955000,8
9.95,8.13,0.15,440960461,380829000,60131000,8
3.43,2.74,0.05,160283967,148266000,12021000,8
9.38,7.61,0.15,430106958,368998000,60999000,8
10.94,8.9,0.17,496443713,450343000,46035000,8
2.9,2.33,0.05,134767828,124726000,9978000,8
7.16,5.76,0.11,327394708,312339000,15016000,8
4.25,3.44,0.07,191311665,179265000,12017000,8
9.86,8.03,0.15,445788865,382666000,63109000,8
4.1,3.33,0.06,185266589,177223000,8010000,8
3.21,2.59,0.05,148936214,140941000,7996000,8
9.74,7.91,0.15,443219721,389282000,53900000,8
9.86,8.03,0.15,443516100,364481000,78887000,8
7.83,6.29,0.12,362576663,353566000,8988000,8
10.89,8.85,0.17,495605558,423635000,71938000,8
11.88,9.6,0.18,540699581,455709000,84945000,8
4.95,4,0.08,228357425,220347000,7976000,8
9.36,7.62,0.14,425261730,356160000,69031000,8
3.29,2.65,0.05,151560045,136514000,15056000,8
1.11,0.89,0.02,55111464,53849000,979000,9
1.08,0.86,0.02,54223572,51246000,2956000,9
0.46,0.36,0.01,24767306,22782000,1981000,9
1.08,0.85,0.02,56772522,54796000,1992000,9
1.09,0.85,0.02,58627488,57651000,1011000,9
0.32,0.24,0.01,18766745,15784000,2959000,9
0.1,0.08,0,4865951,1935000,2903000,9
1.24,0.99,0.02,63454777,59433000,4029000,9
1.76,1.53,0.02,52812144,50829000,1993000,9
1.09,0.86,0.02,57222943,56283000,1005000,9
0.33,0.25,0.01,18922730,15910000,2983000,9
0.74,0.57,0.01,42161115,32086000,10027000,9
0.44,0.34,0.01,26702912,24702000,2058000,9
1.06,0.84,0.02,53798324,51748000,1990000,9
0.08,0.06,0,5721701,3816000,1908000,9
0.52,0.4,0.01,29107594,25065000,4010000,9
1.1,0.9,0.02,50671396,49612000,992000,9
1.12,0.9,0.02,55497182,53463000,1980000,9
0.32,0.24,0.01,21653733,17722000,3938000,9
3.04,2.4,0.05,154171786,1926000,6634000,9
0.36,0.27,0.01,21904527,19907000,1990000,9
0.43,0.33,0.01,25080077,19102000,6032000,9
1.18,0.93,0.02,61360742,57438000,3961000,9
0.09,0.07,0,6456818,3730000,2798000,9
0.34,0.26,0.01,20605331,16685000,3926000,9
0.32,0.24,0.01,17703748,15749000,1968000,9
0.09,0.06,0,4863342,2952000,1968000,9
1.1,0.86,0.02,57008639,55021000,2000000,9
1.15,0.91,0.02,58751562,54720000,4053000,9
1.18,0.96,0.02,55471449,53447000,2016000,9
1.1,0.87,0.02,56602420,53616000,2978000,9
0.48,0.35,0.01,29444453,26499000,2944000,9
0.51,0.4,0.01,28845980,22657000,6179000,9
1.16,0.92,0.02,59891181,57857000,2030000,9
2.79,2.21,0.05,139758796,15841000,6336000,9
1.1,0.88,0.02,53747783,52674000,1012000,9
0.47,0.35,0.01,29694307,28693000,1024000,9
0.08,0.06,0,5567335,4704000,940000,9
1.09,0.86,0.02,55944809,50952000,4995000,9
0.39,0.3,0.01,22733538,16800000,5929000,9
0.48,0.36,0.01,26863594,18927000,7969000,9
0.32,0.24,0.01,20364026,17520000,2920000,9
0.32,0.25,0.01,19121515,17074000,2008000,9
0.54,0.4,0.01,34259299,30109000,4014000,9
0.11,0.08,0,6689925,3838000,2879000,9
0.16,0.13,0,9136270,7309000,1827000,9
1.1,0.87,0.02,55440374,53459000,1979000,9
1.14,0.91,0.02,57347460,53214000,4016000,9
0.08,0.06,0,5702937,2865000,2865000,9
0.32,0.24,0.01,18892006,13912000,4968000,9
0.08,0.06,0,5607887,2807000,2807000,9
0.47,0.36,0.01,26326213,25352000,1014000,9
0.47,0.36,0.01,27242390,24217000,3027000,9
0.29,0.22,0.01,19370002,18371000,1020000,9
0.33,0.25,0.01,19147093,18168000,1009000,9
0.4,0.31,0.01,22727991,19615000,3097000,9
0.34,0.26,0.01,20191529,6054000,14126000,9
0.1,0.07,0,5434590,2178000,3268000,9
1.19,0.95,0.02,57373638,52392000,4942000,9
1.11,0.9,0.02,55005123,55004000,0,9
0.09,0.07,0,5084632,2057000,3086000,9
0.08,0.06,0,5488329,3299000,2199000,9
1.07,0.84,0.02,58311858,57318000,1005000,9
0.33,0.25,0.01,19386339,18367000,1020000,9
0.36,0.28,0.01,20600847,15690000,4903000,9
0.3,0.23,0.01,18435218,14546000,3879000,9
0.32,0.24,0.01,19050689,16087000,3016000,9
1.15,0.91,0.02,58087429,57068000,1001000,9
0.45,0.34,0.01,25883306,22044000,3833000,9
1.16,0.92,0.02,58810526,57809000,996000,9
1.16,0.93,0.02,58016926,52985000,4998000,9
0.13,0.09,0,7220584,5446000,1815000,9
1.44,1.16,0.02,68450047,58495000,9914000,9
0.09,0.07,0,4785293,2408000,2408000,9
1.1,0.88,0.02,55458991,52500000,2971000,9
0.38,0.29,0.01,20963061,17941000,2990000,9
0.23,0.18,0,12520598,5222000,7311000,9
0.08,0.06,0,5702642,953000,4769000,9
1.12,0.89,0.02,56632411,54608000,2022000,9
0.09,0.06,0,5393813,3256000,2171000,9
1.67,1.29,0.03,90579222,81364000,8930000,10
1.89,1.5,0.03,93833314,87833000,5988000,10
1.7,1.32,0.03,89313304,81327000,8032000,10
1.36,1.05,0.03,74799532,65845000,8978000,10
1.8,1.41,0.03,92306036,77235000,15045000,10
1.7,1.33,0.03,87353783,77285000,10037000,10
2.18,1.73,0.04,108348655,96412000,11927000,10
1.94,1.54,0.03,94547970,87349000,7028000,10
1.87,1.47,0.03,95608866,86607000,8959000,10
2.57,2.07,0.04,122865094,118888000,3962000,10
3.53,2.84,0.06,168418552,161412000,7017000,10
3.63,2.92,0.06,170745673,152655000,18077000,10
1.31,1.07,0.02,59875885,57819000,2028000,10
4.01,3.16,0.07,201049607,189991000,10999000,10
1.08,0.83,0.02,58289460,48242000,10050000,10
3.42,2.76,0.05,159644582,146574000,13051000,10
3.18,2.54,0.05,153097359,148993000,3999000,10
1.84,1.45,0.03,91815255,82722000,9079000,10
1.82,1.43,0.03,93008716,76933000,15986000,10
1.3,1.02,0.02,65507197,64470000,1007000,10
1.22,0.97,0.02,61170331,55159000,6017000,10
1.11,0.88,0.02,57661340,52686000,4970000,10
1.68,1.3,0.03,90204319,81093000,9010000,10
1.15,0.91,0.02,59649443,55676000,3976000,10
1.71,1.35,0.03,86805200,79725000,7064000,10
3.3,2.65,0.05,158201799,143173000,15018000,10
3.15,2.54,0.05,148916241,143909000,4996000,10
1.82,1.43,0.03,93343905,81421000,11915000,10
1.61,1.26,0.03,83264509,75346000,7931000,10
3.1,2.48,0.05,149392491,144439000,4980000,10
2.72,2.16,0.05,135444864,127444000,7965000,10
2.84,2.25,0.05,140161615,128248000,11930000,10
3,2.42,0.05,143260085,133252000,10018000,10
2.19,1.75,0.04,105276710,92210000,13029000,10
1.82,1.44,0.03,90970315,80898000,9987000,10
1.26,1,0.02,63964988,56940000,6992000,10
3.37,2.71,0.05,158777923,149728000,8983000,10
1.89,1.49,0.03,94390649,83317000,11042000,10
2.83,2.28,0.05,133751863,127782000,5943000,10
2.55,2.06,0.04,124594054,116595000,7972000,10
1.22,0.97,0.02,61601737,57634000,3974000,10
2.33,1.84,0.04,114427687,90322000,24085000,10
1.21,0.96,0.02,61135819,53089000,8013000,10
1.15,0.91,0.02,60207905,56149000,4010000,10
1.33,1.04,0.02,68256725,65212000,3009000,10
3.18,2.55,0.05,151418121,144345000,7016000,10
3.18,2.54,0.05,155018482,141929000,12993000,10
2.64,2.14,0.04,124191035,117055000,7003000,10
2.61,2.1,0.04,124146618,120049000,4001000,10
2.9,2.35,0.05,135609847,128597000,6978000,10
3.56,2.87,0.06,166913113,153820000,12984000,10
4.94,3.98,0.08,231480344,215483000,15961000,10
4.38,3.44,0.08,220124199,204086000,16006000,10
2.1,1.66,0.04,103336267,92292000,11034000,10
2.44,1.93,0.04,119727480,103732000,15958000,10
1.86,1.45,0.03,96411575,85468000,10932000,10
1.17,0.92,0.02,60083508,58048000,2001000,10
1.88,1.48,0.03,95098816,84042000,11005000,10
1.85,1.47,0.03,91564078,79454000,12069000,10
1.88,1.48,0.03,94877488,83004000,11857000,10
3.3,2.66,0.05,153035470,146002000,7000000,10
3.52,2.83,0.06,164346954,156294000,8015000,10
1.75,1.39,0.03,85921522,74860000,10979000,10
1.91,1.51,0.03,94355533,82317000,12046000,10
1.16,0.92,0.02,60021179,52988000,6998000,10
1.78,1.4,0.03,90241061,81186000,9020000,10
1.68,1.31,0.03,88411620,81434000,6951000,10
3.79,3,0.06,184867541,175755000,9038000,10
3.54,2.83,0.06,168387118,154330000,14030000,10
2.62,2.1,0.04,126977802,117809000,8985000,10
2.16,1.72,0.03,102189039,92169000,9910000,10
2.01,1.6,0.03,98503379,92487000,5966000,10
2.85,2.31,0.05,132373480,124414000,7962000,10
2.57,2.07,0.04,122563044,118510000,3983000,10
5.16,4.16,0.08,240706807,230675000,10029000,10
1.38,1.09,0.02,69450150,61495000,7934000,10
1.1,0.87,0.02,57205086,54174000,3009000,10
1.19,0.93,0.02,63745453,55753000,7964000,10
1.43,1.12,0.02,71201076,58170000,13038000,10
3.43,2.77,0.05,159174574,150137000,9008000,10
1.19,0.93,0.02,64867042,61696000,2937000,11
1.44,1.15,0.02,72062680,71071000,1001000,11
1.37,1.13,0.02,61644789,60600000,993000,11
1.89,1.53,0.03,90539950,88538000,2012000,11
1.36,1.08,0.02,65288627,64259000,1004000,11
10.08,8.16,0.16,478734341,475632000,2997000,11
2.09,1.67,0.04,105226652,103183000,2003000,11
7.98,6.52,0.12,360978767,358002000,3000000,11
1.23,0.99,0.02,60692202,58641000,2022000,11
2.06,1.66,0.03,101887436,100836000,998000,11
1.19,0.92,0.02,67144948,66134000,1002000,11
1.22,0.96,0.02,63188536,62236000,987000,11
1.37,1.07,0.02,72595179,72502000,0,11
1.18,0.94,0.02,60218717,58229000,2007000,11
1.47,1.18,0.02,71511409,69534000,1986000,11
1.28,1.02,0.02,65110817,63111000,2003000,11
1.22,0.97,0.02,63304391,61328000,1978000,11
1.63,1.31,0.03,78592959,77617000,995000,11
1.24,1.01,0.02,58141277,58043000,0,11
2.26,1.83,0.04,105059185,97029000,8002000,11
1.23,0.98,0.02,62344809,60342000,2011000,11
8.11,6.64,0.12,364240565,363156000,1000000,11
1.18,0.92,0.02,62968934,62028000,1000000,11
1.2,0.95,0.02,60640765,58659000,1988000,11
1.24,1,0.02,58837390,57910000,998000,11
1.25,0.97,0.02,68576865,66604000,1988000,11
8.54,6.91,0.14,403167910,402072000,1000000,11
1.21,0.97,0.02,60307100,59309000,1005000,11
1.2,0.94,0.02,64683853,61617000,2981000,11
1.15,0.91,0.02,60367057,59375000,1006000,11
1.54,1.25,0.02,71902492,70875000,998000,11
2.22,1.79,0.04,107229088,106286000,1002000,11
1.34,1.08,0.02,65649819,64662000,994000,11
1.27,1.02,0.02,62741473,60692000,1989000,11
1.22,0.97,0.02,62650375,62610000,0,11
1.85,1.5,0.03,87898409,83931000,3949000,11
1.4,1.12,0.02,67761084,63818000,3927000,11
1.94,1.56,0.03,94708367,93711000,996000,11
1.92,1.53,0.03,97689421,96658000,996000,11
9.09,7.49,0.13,395904531,393955000,2004000,11
1.9,1.54,0.03,87512622,86500000,994000,11
1.21,0.96,0.02,62737348,61734000,1012000,11
8.97,7.37,0.13,395415733,392413000,2995000,11
1.16,0.92,0.02,59055924,58106000,984000,11
1.21,0.96,0.02,60583833,58607000,1986000,11
2.32,1.85,0.04,116293640,114334000,1988000,11
1.35,1.07,0.02,67828995,66874000,1013000,11
8.46,6.92,0.13,380551200,376449000,3994000,11
0.82,0.65,0.01,42727481,38735000,3972000,11
3.45,2.79,0.06,163285461,151308000,11945000,11
16.55,13.57,0.25,738148948,735084000,2996000,11
1.25,1.02,0.02,60925507,57875000,2942000,11
1.16,0.91,0.02,63386483,62375000,1006000,11
8.3,6.8,0.13,370205683,367227000,2993000,11
1.93,1.54,0.03,95884543,94907000,999000,11
2.07,1.68,0.03,96572872,93608000,2987000,11
1.46,1.17,0.02,71669822,70493000,992000,11
1.45,1.15,0.03,75278027,72219000,3009000,11
8.21,6.71,0.13,370638271,369648000,1001000,11
1.67,1.36,0.03,75222000,73242000,1979000,11
1.22,0.97,0.02,62400737,60381000,2012000,11
8.43,6.91,0.13,376115105,375098000,1002000,11
1.76,1.42,0.03,82269218,81294000,1003000,11
1.27,1.02,0.02,61490274,60427000,1007000,11
1.22,0.97,0.02,61372951,60386000,1006000,11
1.31,1.05,0.02,62638214,61635000,994000,11
8.18,6.68,0.13,370084924,368105000,2000000,11
1.65,1.34,0.03,75744035,74750000,996000,11
1.32,1.08,0.02,59869883,58802000,996000,11
1.58,1.28,0.03,74223933,73259000,1003000,11
1.45,1.15,0.03,74772739,73787000,997000,11
1.68,1.36,0.03,79191591,76186000,3007000,11
1.67,1.35,0.03,78155854,76083000,2002000,11
1.59,1.29,0.03,74737838,73742000,1010000,11
3.09,2.49,0.05,146645984,144663000,2009000,11
1.25,0.98,0.02,65272505,63287000,2009000,11
8.6,7.08,0.13,375188403,374185000,1000000,11
1.38,1.11,0.02,66814851,61836000,4986000,11
1.34,1.08,0.02,63037260,62039000,1017000,11
8.42,6.9,0.13,371734624,368745000,2989000,11
2.77,2.22,0.05,137700214,134440000,3009000,12
3.59,2.85,0.06,181951498,171890000,10052000,12
2.8,2.26,0.05,132875072,127843000,5033000,12
0.84,0.65,0.02,46815319,42800000,3981000,12
5.11,4.06,0.09,257642433,247635000,9985000,12
0.99,0.77,0.02,52616637,47648000,4963000,12
5.53,4.39,0.09,272444460,250380000,22033000,12
2.65,2.14,0.04,126215044,123195000,3004000,12
2.84,2.3,0.05,133983480,129957000,3998000,12
1.03,0.82,0.02,52010073,45916000,5989000,12
2.79,2.26,0.04,130333317,122349000,7957000,12
1.03,0.81,0.02,52736793,47600000,5063000,12
2.71,2.18,0.04,129606051,126592000,3014000,12
2.79,2.26,0.04,130882804,126849000,3995000,12
1.02,0.8,0.02,53201311,40301000,12778000,12
2.96,2.37,0.05,144172736,127250000,16900000,12
4.28,3.39,0.07,218522708,212507000,5986000,12
4.75,3.83,0.08,226893891,221935000,4998000,12
2.2,1.75,0.04,110322468,107308000,3008000,12
2.93,2.34,0.05,144433205,131463000,12947000,12
2.73,2.21,0.04,127649454,125652000,1994000,12
2.66,2.16,0.04,124891278,123817000,998000,12
0.8,0.61,0.02,46318238,41270000,5032000,12
1.34,1.06,0.02,69093369,61955000,6994000,12
2.72,2.21,0.04,126492329,123531000,2988000,12
2.74,2.23,0.04,126610101,122599000,3986000,12
2.79,2.25,0.05,132489657,127524000,4981000,12
0.8,0.62,0.01,43056178,38939000,4098000,12
2.79,2.26,0.04,132088706,129037000,3000000,12
2.85,2.31,0.05,132536741,125586000,6977000,12
0.73,0.55,0.01,42786003,41805000,995000,12
4.99,4.04,0.08,231514830,224516000,7016000,12
5.14,4.14,0.08,243131606,230171000,12953000,12
0.93,0.73,0.02,49585924,41678000,7938000,12
2.92,2.37,0.05,136793252,130798000,6036000,12
0.92,0.72,0.02,48870426,45853000,3056000,12
3.2,2.59,0.05,151302145,146326000,5011000,12
5.36,4.34,0.09,250144975,242090000,8002000,12
0.79,0.62,0.01,40705417,35625000,5089000,12
2.81,2.26,0.05,133420326,124414000,9030000,12
2.78,2.23,0.05,134426885,129434000,4978000,12
0.95,0.77,0.02,45331248,42340000,2954000,12
2.31,1.85,0.04,112127941,98008000,14001000,12
2.87,2.27,0.05,148222243,137163000,11013000,12
0.87,0.66,0.02,50990101,46990000,3999000,12
1.03,0.8,0.02,54489649,47443000,7066000,12
2.83,2.29,0.05,132606980,127549000,5021000,12
2.74,2.22,0.04,127395672,125379000,2006000,12
5.63,4.52,0.08,246337167,229312000,17023000,12
6.42,5.16,0.1,303358765,280415000,22952000,12
2.65,2.11,0.05,131863574,121761000,9980000,12
2.79,2.25,0.05,134504550,130539000,3985000,12
2.84,2.29,0.05,133601779,128530000,5020000,12
0.79,0.62,0.01,42209006,40192000,2009000,12
2.69,2.18,0.04,127276363,125265000,2004000,12
1.16,0.91,0.02,58642306,50709000,7954000,12
3.15,2.51,0.05,154454507,146442000,7969000,12
2.92,2.34,0.05,138322571,122402000,15922000,12
1.27,1.02,0.02,62378492,58299000,4020000,12
2.13,1.69,0.04,107656567,105602000,2011000,12
1.36,1.09,0.02,67759913,59654000,8088000,12
2.92,2.39,0.04,131224643,125165000,6007000,12
2.99,2.42,0.05,140941545,131954000,8996000,12
0.92,0.72,0.02,49120218,45077000,4006000,12
0.94,0.74,0.02,49234869,43309000,5905000,12
1.13,0.9,0.02,57585878,52645000,4966000,12
0.75,0.56,0.01,44168487,40182000,3920000,12
4.96,4.03,0.08,225723061,216669000,9027000,12
4.88,3.95,0.08,227205491,214151000,13009000,12
3.46,2.76,0.06,168840936,151972000,16885000,12
1.02,0.8,0.02,54076523,48076000,6009000,12
1.04,0.82,0.02,53226896,44168000,9034000,12
4.61,3.72,0.07,211027535,200018000,11000000,12
1.05,0.82,0.02,55589427,52588000,2976000,12
2.88,2.34,0.05,133355026,129327000,4010000,12
