file,pkg,cores,ram,gpu,psys,duration_time,user_time,system_time
1168229.exe , 12.33, 10.07,  0.00,  0.19,  0.00,  570300330,  559872000,   10015000
1239379.exe ,  9.42,  7.71,  0.00,  0.15,  0.00,  432369823,  427398000,    4992000
1253440.exe ,  3.23,  2.61,  0.00,  0.05,  0.00,  153967746,  148949000,    4998000
1363825.exe , 20.06, 16.32,  0.00,  0.32,  0.00,  934494420,  915438000,   18988000
1373378.exe , 23.24, 18.79,  0.00,  0.37,  0.00, 1104276770, 1079153000,   25003000
1380046.exe , 38.14, 31.06,  0.00,  0.60,  0.00, 1776400244, 1767117000,    9000000
1405031.exe , 14.03, 11.46,  0.00,  0.22,  0.00,  643832935,  634779000,    8996000
1484788.exe , 14.28, 11.47,  0.00,  0.24,  0.00,  692789741,  521958000,   11190000
1651759.exe , 21.55, 17.54,  0.00,  0.34,  0.00,  995529219,  936442000,   59027000
1757160.exe , 35.73, 29.26,  0.00,  0.55,  0.00, 1624673103, 1617349000,    7001000
1794636.exe , 38.24, 31.20,  0.00,  0.60,  0.00, 1767567461, 1760374000,    6997000
1841293.exe , 13.54, 11.03,  0.00,  0.21,  0.00,  623378755,  607303000,   15981000
208193.exe  , 11.97,  9.81,  0.00,  0.18,  0.00,  541569542,  533514000,    7992000
208205.exe  ,  7.40,  6.02,  0.00,  0.12,  0.00,  346375132,  342247000,    3991000
213413.exe  , 18.37, 14.92,  0.00,  0.29,  0.00,  862540642,  860267000,    2000000
2265253.exe , 18.80, 15.34,  0.00,  0.29,  0.00,  862289079,  851276000,   10990000
2289173.exe ,  8.10,  6.52,  0.00,  0.13,  0.00,  391233410,  259487000,   12851000
2354500.exe , 27.48, 22.41,  0.00,  0.43,  0.00, 1258663098, 1238629000,   19994000
2363790.exe , 13.53, 11.05,  0.00,  0.21,  0.00,  615989678,  603805000,   11996000
2364548.exe ,  7.06,  5.76,  0.00,  0.11,  0.00,  322855535,  315800000,    7017000
2366881.exe , 20.36, 16.47,  0.00,  0.32,  0.00,  954765590,  931655000,   22991000
2369365.exe , 11.20,  9.07,  0.00,  0.18,  0.00,  523749023,  512708000,   11015000
