@relation problema
@attribute 'pkg' real
@attribute 'cores' real
@attribute 'ram' real
@attribute 'gpu' real
@attribute 'psys' real
@attribute 'duration_time' real
@attribute 'user_time' real
@attribute 'system_time' real
@attribute 'class' {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31}
@data
3.15,2.52,0.00,0.05,0.00,159034004,127598000,31146000,0
3.10,2.50,0.00,0.05,0.00,151240909,121199000,30049000,0
3.03,2.45,0.00,0.05,0.00,146883231,118790000,27950000,0
3.18,2.56,0.00,0.05,0.00,156032998,135039000,21006000,0
3.17,2.57,0.00,0.05,0.00,150182997,123143000,27031000,0
3.21,2.59,0.00,0.05,0.00,156088651,129076000,27015000,0
3.24,2.62,0.00,0.05,0.00,154725479,126661000,27925000,0
0.69,0.54,0.00,0.01,0.00,36451251,34428000,1967000,0
1.83,1.48,0.00,0.03,0.00,89013696,57656000,31356000,0
3.37,2.74,0.00,0.05,0.00,159783467,125825000,33952000,0
3.22,2.61,0.00,0.05,0.00,154115316,127062000,27013000,0
3.11,2.52,0.00,0.05,0.00,148769173,117604000,31160000,0
0.35,0.27,0.00,0.01,0.00,22211181,21178000,1008000,0
0.60,0.45,0.00,0.01,0.00,36116125,36159000,0,0
0.63,0.49,0.00,0.01,0.00,36880327,34899000,1994000,0
0.63,0.49,0.00,0.01,0.00,34462249,32425000,2026000,0
3.07,2.46,0.00,0.05,0.00,152279348,125433000,26878000,0
0.78,0.61,0.00,0.01,0.00,41027592,38063000,3005000,0
3.15,2.55,0.00,0.05,0.00,151134648,126144000,25028000,0
1.82,1.45,0.00,0.03,0.00,91616000,61398000,30195000,0
3.13,2.52,0.00,0.05,0.00,152629585,124523000,28118000,0
3.02,2.43,0.00,0.05,0.00,148762737,127805000,20968000,0
3.17,2.56,0.00,0.05,0.00,155491061,130574000,24918000,0
3.17,2.56,0.00,0.05,0.00,155221073,121178000,34050000,0
3.20,2.58,0.00,0.05,0.00,154151298,120126000,34035000,0
0.69,0.54,0.00,0.01,0.00,37434083,36434000,1012000,0
3.05,2.47,0.00,0.05,0.00,146377681,125225000,21037000,0
