file,pkg,cores,ram,gpu,psys,duration_time,user_time,system_time
1200127.exe ,  4.75,  3.68,  0.00,  0.09,  0.00,  261011508,   95061000,   15009000
1288015.exe ,  2.78,  2.18,  0.00,  0.05,  0.00,  142734430,  132812000,    9911000
1412740.exe ,  6.61,  5.34,  0.00,  0.11,  0.00,  309665540,  170897000,   16989000
1661747.exe ,  6.30,  5.05,  0.00,  0.10,  0.00,  304626903,  174762000,   11983000
1738849.exe ,  4.43,  3.51,  0.00,  0.08,  0.00,  221980112,   91525000,   12347000
1836986.exe ,  2.58,  2.04,  0.00,  0.04,  0.00,  131494540,  124291000,    6960000
1867909.exe ,  4.37,  3.46,  0.00,  0.08,  0.00,  220417756,   92882000,   11052000
199194.exe  ,  7.08,  5.68,  0.00,  0.12,  0.00,  338567627,  211959000,    9477000
2010138.exe ,  2.79,  2.18,  0.00,  0.05,  0.00,  146003755,  136028000,   10002000
2026322.exe ,  6.86,  5.45,  0.00,  0.12,  0.00,  339310554,  205370000,   15027000
2065049.exe ,  6.24,  4.99,  0.00,  0.10,  0.00,  305372846,  175995000,   10999000
2121340.exe ,  6.14,  4.89,  0.00,  0.10,  0.00,  303630411,  172018000,   13077000
2143171.exe ,  4.38,  3.48,  0.00,  0.07,  0.00,  219750080,   91957000,    8995000
2186188.exe ,  6.43,  5.15,  0.00,  0.11,  0.00,  311406428,  183244000,    9012000
2401365.exe ,  4.66,  3.71,  0.00,  0.08,  0.00,  231318990,   99200000,   13451000
2434801.exe ,  4.45,  3.53,  0.00,  0.08,  0.00,  222791380,   92346000,   10922000
2449204.exe ,  4.39,  3.48,  0.00,  0.07,  0.00,  219493821,   92262000,    8403000
2484484.exe ,  4.51,  3.58,  0.00,  0.08,  0.00,  225203778,   90109000,   16330000
2555671.exe ,  4.56,  3.62,  0.00,  0.08,  0.00,  226106303,   93702000,   13499000
2661841.exe ,  6.31,  5.05,  0.00,  0.10,  0.00,  305734396,  174805000,   10987000
2770690.exe ,  5.07,  4.00,  0.00,  0.09,  0.00,  256776688,  125970000,   11997000
2919030.exe ,  7.64,  6.10,  0.00,  0.13,  0.00,  373121758,  239848000,   13570000
3018156.exe ,  4.53,  3.64,  0.00,  0.07,  0.00,  215423456,   89163000,   15027000
