file,pkg,cores,ram,gpu,psys,duration_time,user_time,system_time
120780.exe  ,  7.02,  5.74,  0.00,  0.11,  0.00,  323555737,  322340000,    1001000
1231818.exe ,  1.49,  1.18,  0.00,  0.03,  0.00,   79862082,   77882000,    1996000
1290864.exe ,  0.92,  0.72,  0.00,  0.02,  0.00,   50939087,   49972000,     999000
1318308.exe ,  1.84,  1.49,  0.00,  0.03,  0.00,   88773488,   86698000,    1993000
1340102.exe ,  9.26,  7.53,  0.00,  0.15,  0.00,  433816069,  432832000,    1001000
1570142.exe ,  0.81,  0.61,  0.00,  0.02,  0.00,   49346217,   48296000,    1006000
1751912.exe ,  6.30,  5.05,  0.00,  0.11,  0.00,  314497140,  312397000,    1996000
1920040.exe ,  1.84,  1.46,  0.00,  0.03,  0.00,   96351977,   93411000,    2973000
2079662.exe ,  5.11,  4.17,  0.00,  0.08,  0.00,  235419882,  235411000,          0
2087440.exe ,  5.07,  4.10,  0.00,  0.08,  0.00,  243737655,  241747000,    2006000
2095380.exe ,  2.02,  1.63,  0.00,  0.03,  0.00,   98214610,   97192000,    1001000
2118492.exe , 10.46,  8.40,  0.00,  0.17,  0.00,  515658189,  513698000,    1998000
2133666.exe , 43.60, 35.55,  0.00,  0.68,  0.00, 2013768882, 2011599000,    2000000
214531.exe  ,  0.96,  0.76,  0.00,  0.02,  0.00,   51438823,   50468000,     989000
2148414.exe ,  1.62,  1.27,  0.00,  0.03,  0.00,   87668487,   86694000,     996000
2167825.exe ,  1.66,  1.32,  0.00,  0.03,  0.00,   83256393,   82278000,    1003000
2270454.exe ,  0.68,  0.52,  0.00,  0.01,  0.00,   41080347,   39081000,    2004000
2279764.exe ,  3.45,  2.81,  0.00,  0.05,  0.00,  161523605,  161520000,          0
2282083.exe , 26.26, 20.99,  0.00,  0.45,  0.00, 1320091383, 1318704000,     999000
2373932.exe , 43.73, 35.68,  0.00,  0.68,  0.00, 2013879024, 2013467000,          0
247789.exe  ,  0.72,  0.55,  0.00,  0.01,  0.00,   43352361,   41364000,    2017000
2513196.exe ,  3.50,  2.83,  0.00,  0.06,  0.00,  168158608,  167160000,    1000000
2674105.exe ,  3.34,  2.71,  0.00,  0.05,  0.00,  152520289,  151573000,     997000
303419.exe  ,  1.09,  0.87,  0.00,  0.02,  0.00,   55865792,   54864000,     997000
3104536.exe ,  0.84,  0.64,  0.00,  0.02,  0.00,   48404313,   47387000,    1008000
3163004.exe ,  1.63,  1.32,  0.00,  0.03,  0.00,   78654911,   77664000,     995000
3231389.exe , 21.86, 17.81,  0.00,  0.34,  0.00, 1009951235, 1009886000,          0
3388688.exe ,  1.99,  1.61,  0.00,  0.03,  0.00,   95095868,   93961000,     999000
396083.exe  ,  8.30,  6.79,  0.00,  0.13,  0.00,  377677139,  376480000,    1001000
3965275.exe , 43.77, 35.72,  0.00,  0.68,  0.00, 2006480804, 2004211000,    1999000
4231587.exe ,  1.60,  1.29,  0.00,  0.03,  0.00,   76872876,   75916000,     998000
4261319.exe ,  1.89,  1.54,  0.00,  0.03,  0.00,   87650169,   87597000,          0
4263677.exe , 10.47,  8.37,  0.00,  0.18,  0.00,  523499654,  522405000,    1000000
4454123.exe ,  1.48,  1.18,  0.00,  0.03,  0.00,   73517761,   71552000,    1987000
4543507.exe ,  0.91,  0.70,  0.00,  0.02,  0.00,   53865001,   53885000,          0
4815772.exe ,  2.50,  2.01,  0.00,  0.04,  0.00,  122886646,  120933000,    1998000
5081047.exe , 24.52, 19.69,  0.00,  0.41,  0.00, 1206323259, 1205144000,    1000000
508772.exe  ,  1.12,  0.88,  0.00,  0.02,  0.00,   61175528,   60156000,    1002000
511502.exe  ,  1.94,  1.55,  0.00,  0.03,  0.00,   97882965,   96865000,     998000
5127391.exe ,  0.87,  0.68,  0.00,  0.02,  0.00,   47291900,   46345000,    1007000
5134592.exe , 12.23,  9.88,  0.00,  0.20,  0.00,  584568584,  583580000,    1000000
5150837.exe ,  1.07,  0.83,  0.00,  0.02,  0.00,   59021463,   57911000,    1015000
5426291.exe ,  6.00,  4.81,  0.00,  0.10,  0.00,  295592964,  294506000,     998000
5446581.exe ,  0.66,  0.51,  0.00,  0.01,  0.00,   36403599,   34460000,    1969000
5473623.exe ,  1.21,  0.95,  0.00,  0.02,  0.00,   63887143,   61887000,    2029000
5586183.exe , 26.90, 21.63,  0.00,  0.45,  0.00, 1315917170, 1313665000,    1997000
