@relation problema-weka.filters.unsupervised.attribute.Remove-R2-5

@attribute pkg numeric
@attribute duration_time numeric
@attribute user_time numeric
@attribute system_time numeric
@attribute class {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31}

@data
0.65,36782566,35853000,995000,0
3.13,151959347,117960000,33988000,0
1.64,87008919,67946000,18984000,0
3.26,150848648,118676000,32183000,0
3.23,148315635,131244000,17031000,0
3.32,155018671,127113000,27806000,0
3.22,154712766,131669000,23117000,0
1.86,91083340,64075000,27031000,0
3.2,149027574,127199000,21862000,0
1.76,86301235,60212000,26092000,0
3.3,154775470,128828000,25965000,0
3.15,149939326,127804000,22139000,0
1.83,89428450,64312000,25121000,0
0.62,35490061,33519000,2031000,0
3.17,153028109,124911000,27980000,0
0.63,35554167,33509000,1971000,0
3.24,149904977,115158000,34746000,0
3.31,153409548,130314000,23055000,0
6.61,309653059,308455000,1001000,1
1,53956728,51973000,1998000,1
0.66,39538548,38560000,988000,1
1.82,89361224,88383000,1004000,1
3.64,169902539,168824000,998000,1
0.42,24382994,23419000,1018000,1
3.5,183000207,182044000,994000,1
0.86,51836206,48798000,3053000,1
3.49,162916183,161922000,999000,1
4.48,214720638,213754000,998000,1
1.32,66803163,65793000,996000,1
3.41,179603551,178671000,1003000,1
9.77,503340881,501359000,1997000,1
0.84,44025874,42103000,1958000,1
1.32,70240043,70285000,0,1
0.73,41284399,39336000,1966000,1
0.51,32398341,31411000,1013000,1
3.02,139760270,139454000,0,1
7.95,400919282,398827000,1999000,1
9.8,503683609,502576000,999000,1
0.41,27366785,27385000,0,1
1.31,66402258,64442000,1982000,1
2.81,135184526,132256000,3005000,1
0.75,45446982,43500000,1977000,1
0.53,33728069,31466000,2030000,1
1.25,59887511,58889000,998000,1
5.34,273736236,270820000,2986000,1
1.65,80443755,78453000,2011000,1
8.51,375830177,374883000,1002000,1
10.95,560659049,557555000,2997000,1
1.28,64436330,63455000,991000,1
1.41,64946388,63964000,999000,1
5.88,298082426,296983000,999000,1
0.85,46290085,44245000,2011000,1
0.47,29520854,27506000,2037000,1
1.65,79031467,76100000,2964000,1
7.82,374414259,372471000,1997000,1
0.8,43264667,41321000,1967000,1
1.81,86338166,85351000,1004000,1
0.63,36327610,36365000,0,1
6.04,306260026,305156000,1000000,1
0.66,37316438,36301000,1008000,1
3.46,179533878,178513000,997000,1
0.41,24144245,23159000,1006000,1
0.6,32203254,30211000,2014000,1
7.77,383025306,382056000,1000000,1
1.3,63134748,62132000,1002000,1
0.47,25366965,22458000,2929000,1
0.44,23977738,22965000,998000,1
0.75,40638052,37692000,2975000,1
1.59,78701964,76695000,2018000,1
0.72,38015401,36101000,1951000,1
1.4,69872233,67852000,1995000,1
0.66,36743725,35736000,1021000,1
4.57,210462665,204442000,6013000,1
0.42,24219356,23229000,1009000,1
1.38,69560850,67561000,2016000,1
2.53,133257486,132154000,1001000,1
6.62,330464587,330478000,0,1
0.67,37859082,36843000,1023000,1
1.36,69177642,68175000,1002000,1
1.36,68827234,66883000,1967000,1
2.55,126941063,125874000,999000,1
0.68,42156352,41050000,1001000,1
10.01,493202695,491978000,999000,1
1.24,61499433,60494000,991000,1
2.86,136637692,136547000,0,1
1.82,87700457,86682000,996000,1
10.53,498879228,497824000,999000,1
1.29,62974636,59985000,2950000,1
0.5,30911209,29948000,998000,1
1.26,64260731,63273000,1004000,1
1.21,58326923,57321000,988000,1
0.38,22984507,20050000,3007000,1
0.79,41883946,36873000,4982000,1
5.17,236667241,234722000,1997000,1
1.29,63938660,61871000,1964000,1
11,559560647,558576000,1001000,1
4.7,215734917,214764000,1003000,1
0.77,43177360,41232000,2011000,1
1.75,90554742,86302000,4014000,2
1.78,89615536,86594000,2986000,2
2.22,112723611,109701000,2991000,2
2.36,91758157,86638000,4979000,2
0.99,53383214,49499000,3959000,2
1.82,88848022,86851000,1996000,2
1.93,85106759,82042000,3001000,2
1.8,88020574,82013000,6000000,2
0.76,43226544,40151000,3011000,2
0.81,43749838,42754000,994000,2
1.64,84388387,81375000,3013000,2
1.71,89319825,88382000,1004000,2
1.86,87199998,83119000,3958000,2
1.77,87079166,84105000,3003000,2
0.76,44459200,41277000,3020000,2
0.74,45597981,41670000,3968000,2
0.78,45314413,43222000,2010000,2
1.85,87646444,83642000,3982000,2
0.75,44998169,40996000,3999000,2
0.76,41894870,37813000,4087000,2
1.9,93023762,88990000,3999000,2
1.9,89304097,87259000,2005000,2
1.72,86117374,84145000,2003000,2
1.72,89609092,87615000,1991000,2
0.84,48745903,46678000,1986000,2
1.84,85914038,85818000,0,2
1.79,86761607,84762000,1994000,2
1.92,86716164,85663000,996000,2
1.77,85316136,81268000,4013000,2
3.75,173137407,172054000,1000000,2
1.82,86421104,84459000,1987000,2
2.13,111039469,99929000,10992000,2
1.79,91299412,88267000,3009000,2
0.76,42915640,39904000,2992000,2
0.73,43303507,40362000,2953000,2
0.8,43529402,40607000,2971000,2
0.78,44496686,41505000,2964000,2
1.79,88183881,85184000,3006000,2
1.92,94813627,93812000,1008000,2
1.79,85656321,83657000,1991000,2
0.74,42543323,40566000,1978000,2
1.82,88273375,84265000,4012000,2
0.89,47899902,45863000,2038000,2
0.78,42857229,40807000,2040000,2
1.8,87185250,82165000,5010000,2
0.75,44063539,41165000,2940000,2
0.76,41536165,39556000,1977000,2
0.82,47366168,44365000,3024000,2
3.47,169428733,162375000,6973000,2
1.75,86419966,84410000,2009000,2
0.81,38480638,38525000,0,2
1.76,87017375,83017000,4000000,2
1.76,88590237,83557000,4973000,2
1.82,92010807,88976000,2999000,2
0.76,41347139,40357000,984000,2
0.76,41687045,39706000,1985000,2
3.3,159904141,156844000,3016000,2
1.8,89201478,86231000,3008000,2
1.83,88637079,85622000,3021000,2
1.77,86217534,84090000,2002000,2
0.92,56099256,55022000,1000000,2
0.77,41694450,39703000,2036000,2
1.81,85509775,84500000,1005000,2
1.73,90222105,87173000,3005000,2
0.99,52830480,50874000,1995000,2
0.78,43112932,41114000,2005000,2
0.78,42423011,37363000,5049000,2
1.9,92151031,84122000,8011000,2
0.75,41778412,38781000,2983000,2
1.78,87276867,85286000,1983000,2
2.16,108870475,104828000,3993000,2
2.27,117047928,110798000,5989000,2
1.77,84289995,79275000,4954000,2
1.87,88896472,85891000,2996000,2
0.83,44804909,39724000,4965000,2
0.76,41056747,39042000,2002000,2
1.8,90870976,85857000,4991000,2
0.79,42736885,37762000,4968000,2
1.27,63808393,58861000,4905000,2
1.05,54922693,53841000,1015000,2
2.39,125257903,116027000,9002000,3
2.59,130464417,123201000,7011000,3
2.69,133376627,129296000,3978000,3
2.2,113073781,109039000,4001000,3
4.98,243964031,192751000,51199000,3
4.18,201702415,195677000,6020000,3
6.51,311853178,263955000,47810000,3
8.75,362932538,313978000,48996000,3
4.33,205106999,201165000,3983000,3
2.4,121992662,116043000,5950000,3
2.39,121031793,114051000,7003000,3
6.75,322267824,259181000,63044000,3
2.76,141329689,130335000,11028000,3
4.76,232043721,168312000,63739000,3
6.45,306195994,258150000,48028000,3
4.65,230199873,166133000,64051000,3
4.47,218608568,170663000,47905000,3
4.76,235206442,186301000,48816000,3
2.31,115934576,109907000,6049000,3
2.43,122517873,113585000,8967000,3
2.5,122972451,115945000,6996000,3
2.42,122265697,116309000,5964000,3
4.58,224290742,173204000,51060000,3
4.1,192016558,185961000,5998000,3
6.96,323091778,253047000,70013000,3
7.94,381270292,333191000,48027000,3
2.32,118586804,113586000,4981000,3
4.19,198946062,189879000,8994000,3
6.63,310084297,261049000,49009000,3
6.66,313192789,264131000,49024000,3
2.45,122401472,118346000,4011000,3
2.57,123760776,113676000,9971000,3
4.32,208618432,199452000,9020000,3
7.05,330868768,279899000,50800000,3
2.43,121232713,114055000,7003000,3
6.38,305569496,260523000,44917000,3
4.79,230624612,179340000,51096000,3
2.86,143624398,131611000,11964000,3
2.46,122941604,116812000,5990000,3
7.54,348278661,290174000,58034000,3
6.96,329619556,287339000,42049000,3
2.73,134771022,125781000,8984000,3
6.43,304927744,254903000,49980000,3
2.5,125081254,122041000,3001000,3
2.49,124484575,120384000,3979000,3
6.59,315501486,267300000,48054000,3
2.38,120272835,117285000,2981000,3
9.22,427976254,362931000,64987000,3
6.62,304272385,256126000,48023000,3
4.9,235403275,172550000,62836000,3
2.47,120944624,117845000,2996000,3
4.89,230877268,220907000,9950000,3
2.47,122723023,114715000,7980000,3
4.94,235454741,174556000,60845000,3
6.96,323342274,258277000,65070000,3
4.95,239811595,179823000,59941000,3
2.29,114402901,107366000,7023000,3
2.28,113724348,104630000,9054000,3
2.35,118846303,113828000,4992000,3
4.82,230759546,150806000,79897000,3
6.75,316898058,274880000,41981000,3
2.5,122704162,114624000,8043000,3
3.17,155770182,147792000,7988000,3
2.51,122774047,113851000,8910000,3
4.74,228494674,166328000,62122000,3
6.76,316471859,257308000,59070000,3
2.46,122048214,114021000,8001000,3
6.59,308630389,259579000,48920000,3
2.41,123269642,115230000,8016000,3
2.67,130365282,123317000,7018000,3
4.86,232903453,182697000,50191000,3
4.59,219915504,169826000,49949000,3
4.31,202822668,193790000,8990000,3
6.5,306645376,251700000,54934000,3
6.98,328564231,284588000,43936000,3
2.48,121889904,113942000,7926000,3
4.82,229704063,181627000,47901000,3
2.25,113361746,105307000,8023000,3
6.98,325163338,280063000,45010000,3
2.47,120156578,112171000,7941000,3
4.79,255399988,99861000,8987000,4
2.75,142259407,136257000,6011000,4
6.53,309287800,178928000,9996000,4
6.26,304948357,175272000,11017000,4
4.5,220286641,90014000,13829000,4
2.59,131285900,125179000,6008000,4
4.45,224463302,87032000,18178000,4
7.13,332144996,207628000,13575000,4
2.84,144485016,134449000,9959000,4
6.91,336882166,202952000,15291000,4
6.33,307653385,175638000,13042000,4
6.28,302415692,171750000,11191000,4
4.43,221634206,93656000,8785000,4
6.44,305766519,180375000,8016000,4
4.71,231877782,101544000,12675000,4
4.6,222649829,89818000,14969000,4
4.37,218714707,85739000,14291000,4
4.48,223826265,95646000,10068000,4
4.54,227840743,98704000,11079000,4
6.44,308262448,177645000,10978000,4
5.08,253364175,123271000,12026000,4
7.72,373014182,236549000,17579000,4
4.52,224347939,96014000,10001000,4
6.56,317233042,185947000,11996000,4
6.59,311444939,177536000,14802000,4
4.54,224912753,95723000,10076000,4
2.6,132902583,123895000,8992000,4
5.06,237768014,220589000,17045000,4
4.46,210290635,88518000,11192000,4
4.99,249625840,122642000,8042000,4
4.4,217973449,85280000,14046000,4
4.52,223800433,92280000,13039000,4
4.67,223338394,220283000,3003000,4
4.53,218745624,213739000,4993000,4
8.42,414722421,277347000,18087000,4
4.46,217964069,81526000,18126000,4
4.35,216728514,81767000,15954000,4
6.51,307586158,173023000,16002000,4
4.59,225429333,93362000,12911000,4
4.74,232786974,97714000,15776000,4
4.57,215566162,211480000,4009000,4
4.39,216468479,87133000,10015000,4
2.4,122661047,115694000,6981000,4
4.65,227343250,94093000,13860000,4
6.32,301099390,171659000,11286000,4
4.41,211397993,204377000,7012000,4
3.19,160998625,149969000,10997000,4
4.75,219051597,95486000,12061000,4
4.56,219997200,86164000,15521000,4
4.39,222170141,98467000,5749000,4
5.25,259740411,127198000,14742000,4
4.23,211732383,82280000,11895000,4
2.84,144378521,136321000,7960000,4
5.3,246555443,123913000,10074000,4
6.18,292591931,167029000,6912000,4
6.41,304302585,171128000,14923000,4
2.79,140959975,128927000,11993000,4
5.38,265706484,134026000,12870000,4
4.57,225127240,93208000,12890000,4
6.4,304619239,181226000,6165000,4
10.91,517840566,382500000,14980000,4
4.1,201677138,71755000,12127000,4
7.86,370839508,238025000,14060000,4
2.86,144633378,133646000,10970000,4
4.44,218211396,87433000,13064000,4
4.34,212632799,81242000,12961000,4
3.22,158749552,147743000,10980000,4
4.57,214880288,93506000,10163000,4
4.47,219958268,90307000,11037000,4
6.36,299063522,167968000,12069000,4
4.43,217771411,83966000,15993000,4
4.52,223080576,97784000,6278000,4
2.6,135424880,131271000,4008000,4
6.55,309427304,177125000,12829000,4
6.47,305179027,177012000,9051000,4
4.4,212670318,207680000,4992000,4
3.11,154540097,141546000,12958000,4
2.76,133882092,124847000,8989000,4
6.47,304517249,174384000,11024000,4
4.55,226187669,96089000,12011000,4
4.7,255871705,94077000,8967000,5
6.33,306043610,171590000,16032000,5
4.66,232684477,89312000,25616000,5
6.22,303728471,177263000,8011000,5
6.49,313362061,181223000,12313000,5
4.42,220504839,92423000,10046000,5
3.71,193984060,181988000,11999000,5
6.42,305137341,173165000,14094000,5
4.58,227567944,102179000,6867000,5
4.48,223167793,92088000,11131000,5
4.4,222096997,88483000,14079000,5
6.42,310332563,172601000,18956000,5
3.79,188918513,179762000,8988000,5
5.14,253588429,111370000,23925000,5
4.44,220185873,89164000,13654000,5
4.44,220541538,86497000,15086000,5
4.72,237384564,101128000,17522000,5
4.41,220490327,88341000,13050000,5
6.07,287408780,277372000,9977000,5
5.52,266811044,261678000,4993000,5
4.48,222439052,93446000,10048000,5
5.55,268775029,257776000,10990000,5
4.45,221595291,91151000,12020000,5
3.53,178978581,170902000,7948000,5
4.5,218240207,91808000,10088000,5
6.47,309863998,176825000,14065000,5
5.06,252894287,121326000,12928000,5
5.83,288746106,155102000,15598000,5
4.5,226380484,94728000,13100000,5
5.34,257659592,249490000,8015000,5
5.73,276192320,268139000,8004000,5
6.41,306748089,175443000,11962000,5
5.23,259809642,128755000,11977000,5
4.49,219798676,92693000,8513000,5
4.81,235866242,94251000,22008000,5
4.43,220686002,90799000,11280000,5
4.41,218205878,89229000,10280000,5
3.34,169780037,163723000,6026000,5
6.35,303837448,174969000,10055000,5
4.53,224440588,95279000,10029000,5
4.57,224649410,88658000,18340000,5
4.39,221001734,89738000,13259000,5
4.6,224572240,92480000,13067000,5
4.6,224476636,92301000,13042000,5
6.96,343121007,208385000,15706000,5
5.55,267934771,257907000,9996000,5
3.47,172819335,163800000,8989000,5
4.6,230033573,96355000,15446000,5
5.21,257258985,123783000,14224000,5
3.95,197990322,180926000,16993000,5
4.54,224543532,90535000,16095000,5
8.48,421030248,289661000,12816000,5
3.88,194863302,182878000,11992000,5
6.16,293557726,165283000,9992000,5
5.62,273264635,262236000,11009000,5
5.21,259342092,127297000,12892000,5
4.56,222817969,91003000,12859000,5
5.51,278149973,261095000,17006000,5
7.06,327698746,183687000,25093000,5
5.28,256914457,122840000,14980000,5
6.39,307982011,179215000,8960000,5
9.2,428173477,407091000,21004000,5
5.15,253329237,123659000,11059000,5
4.68,225019182,94698000,12231000,5
6.17,296420832,281369000,15019000,5
6.45,304638858,175977000,11590000,5
6.63,310164921,181413000,10468000,5
6.42,305647074,171179000,15722000,5
6.39,307030808,177395000,10283000,5
4.56,223618100,90913000,13132000,5
4.17,207013490,76254000,12040000,5
4.61,230331734,97251000,14036000,5
4.57,222570221,93808000,11095000,5
3.83,190194917,183104000,7003000,5
6.44,305944161,175403000,11025000,5
6.35,298887823,169178000,9951000,5
6.41,300796356,172773000,9235000,5
4.28,207048290,75582000,13101000,5
4.39,215249672,81258000,15275000,5
4.87,222487311,102355000,8803000,5
7.3,335221833,326912000,7997000,6
5.59,260798924,254694000,5992000,6
1.89,91065743,84060000,7005000,6
7.75,387059655,367019000,20001000,6
7.99,391218027,379185000,12005000,6
7.26,343269940,334280000,9007000,6
6.38,294956942,284834000,9994000,6
5.94,298313108,135279000,12024000,6
6.04,282131056,220073000,62020000,6
3.27,161832646,158812000,3015000,6
7.25,332251518,317256000,14964000,6
3.91,190946584,177875000,13064000,6
3.36,166145677,155087000,11006000,6
2.14,109649250,102575000,7039000,6
5.72,267416708,263454000,3991000,6
8.17,386108259,378975000,6999000,6
2.01,99334354,85338000,13892000,6
6.82,337101761,320079000,17004000,6
7.58,350036022,338092000,12003000,6
1.67,83131349,80107000,3004000,6
7.84,388653472,364617000,24040000,6
2.7,132349209,122383000,10031000,6
1.63,79865581,76846000,3033000,6
12.14,567714715,552571000,14988000,6
3.62,176389475,167348000,9018000,6
7.25,338808024,332774000,5995000,6
8.92,409119275,273000000,17062000,6
11.9,563670138,540638000,22984000,6
11.87,567382779,548403000,18979000,6
12.21,570166373,553105000,17003000,6
1.78,86071917,81885000,3994000,6
8.34,409777620,387653000,21980000,6
7.1,346383954,201451000,25808000,6
11.08,501299993,490148000,10980000,6
1.64,78928160,73937000,4995000,6
4.7,224443771,210385000,14025000,6
4.5,218686331,88979000,11085000,6
11.68,548508947,534425000,13984000,6
2.19,106809440,97801000,8981000,6
8.65,423767263,397703000,26046000,6
2.07,96631728,88553000,8050000,6
1.77,90345268,82390000,7941000,6
8.64,425822118,396799000,28985000,6
2.01,99093944,87649000,11082000,6
1.58,77707441,73650000,3981000,6
11.98,565196484,548067000,17002000,6
1.93,98406169,94375000,3973000,6
7.06,322094516,308956000,12956000,6
6.91,316492983,307344000,9010000,6
10.01,464983013,442980000,21949000,6
1.94,92662813,87587000,5033000,6
8.4,412231723,371028000,41003000,6
7.37,341189367,332143000,9003000,6
2.06,98559948,90571000,7962000,6
6.18,274168143,267139000,7003000,6
2.32,111488656,103487000,7960000,6
5.89,258818275,247695000,11030000,6
8.54,389513503,267186000,4984000,6
12.19,567814798,546835000,20955000,6
8.11,389910344,364870000,24991000,6
3.33,163072475,158011000,5000000,6
3.06,142608179,137574000,4984000,6
3.89,186131708,161070000,25010000,6
7.26,333147026,326088000,7001000,6
7.06,322431468,305424000,16968000,6
6.04,273845835,259811000,13989000,6
9.42,460769623,308782000,32850000,6
1.73,83108073,81134000,2003000,6
5.78,263349368,255214000,7975000,6
8.68,420229037,397177000,23010000,6
1.89,90716052,84672000,6048000,6
3.69,176686081,164626000,12045000,6
5.87,261822421,252772000,9027000,6
1.8,87602644,85551000,2012000,6
1.83,88644004,85597000,3021000,6
4.65,219641087,89154000,12260000,6
6.24,299965725,282968000,16998000,6
1.84,87705174,85668000,2015000,6
5.86,265916893,259910000,6021000,6
3.39,164112156,153080000,11005000,6
8.12,361618159,217101000,144067000,7
3.15,149731055,147734000,1996000,7
6.32,295793791,158834000,136857000,7
8.06,359177493,220370000,138604000,7
3.08,154217371,994000,6911000,7
1.99,100364530,100297000,0,7
2.6,123112379,3123000,6246000,7
2.63,125823067,123655000,2010000,7
2.58,122166861,2070000,7248000,7
2.62,121560603,3683000,5429000,7
4.1,176805135,174781000,1997000,7
3.74,168065656,164062000,3977000,7
2.62,122673041,3093000,6184000,7
7.9,351539165,216587000,134743000,7
2.06,97077833,94066000,3002000,7
8.07,357896615,208846000,148890000,7
2.6,123855820,4621000,4621000,7
7.79,359760692,233784000,125884000,7
2.4,120117897,119027000,1000000,7
8.06,350947483,188829000,161853000,7
2.67,122493898,4265000,3199000,7
2.69,126797014,124788000,1996000,7
4.06,190543907,187548000,2992000,7
8.88,393085503,257044000,136023000,7
2.65,124660007,3003000,5740000,7
2.58,130444774,129441000,1003000,7
8.11,361106785,216915000,143944000,7
3.42,158774597,156783000,2010000,7
2.93,143920257,7935000,21508000,7
2.57,121766709,119822000,1997000,7
6.91,312135172,164052000,148047000,7
2.66,124276641,2078000,7274000,7
8.7,381201869,239936000,140962000,7
2.7,125197691,123095000,2001000,7
7.61,351277298,217160000,134099000,7
8.08,358957865,216198000,142471000,7
9.27,408587609,262520000,145734000,7
8.03,356926114,204845000,151885000,7
2.7,121081297,980000,8601000,7
2.64,127838231,2052000,7526000,7
1.97,100272759,100266000,0,7
8.14,370905423,234851000,135913000,7
6.99,325322439,186153000,139114000,7
2.02,97980318,96565000,995000,7
8.35,359315395,214422000,144610000,7
5.31,242610425,240620000,1996000,7
2.68,121853126,3347000,5578000,7
8.86,394018549,246423000,147252000,7
4,181972165,177972000,3999000,7
8.19,360406159,208067000,152049000,7
2.71,123363638,2101000,7196000,7
8.84,385985402,227288000,158503000,7
7.68,347133823,207070000,140047000,7
6.98,316515020,179184000,137140000,7
2.01,97693595,96705000,996000,7
2.24,102107793,95206000,6942000,7
2.78,128212447,126114000,2001000,7
8.4,361388361,211035000,150025000,7
9.1,389440974,238501000,150685000,7
2.71,120141145,1888000,6514000,7
2.58,119134008,118159000,1001000,7
8,348927552,203759000,144828000,7
9.5,418134871,274934000,142966000,7
8.27,362519795,219128000,143083000,7
2.9,135011560,132018000,3000000,7
2.11,93598732,91523000,2011000,7
8.41,362773641,222108000,140436000,7
3.64,163951895,161935000,1999000,7
7.03,321983344,180988000,140990000,7
4.14,176219948,174015000,2000000,7
6.73,300336317,155604000,144631000,7
8.17,363592353,217750000,145833000,7
2.65,123496038,1085000,7251000,7
3.06,137080122,133911000,2975000,7
4.04,178437623,175371000,2989000,7
8.18,367544600,210716000,156788000,7
2.03,99974426,99812000,0,7
7.11,324495196,179700000,144758000,7
8.27,359898540,205807000,153855000,7
8.15,353812775,199719000,153783000,7
5.47,250573247,232167000,18012000,8
4.38,203641094,197510000,6015000,8
4.99,226331807,216279000,10012000,8
6.03,290556141,236578000,53903000,8
3.35,155338299,144235000,11017000,8
3.7,173792722,164766000,8987000,8
10.75,484197004,413190000,71032000,8
4.08,184622259,177561000,7022000,8
13.51,620460671,490541000,129878000,8
3.36,157346388,144401000,12946000,8
4.3,191665604,181646000,9980000,8
3.28,151030752,138100000,12915000,8
9.6,435131143,373020000,62003000,8
3.48,161548802,154526000,7023000,8
3.91,185283560,173378000,11957000,8
3.28,153464690,138483000,14944000,8
11.43,521757125,465741000,55968000,8
2.85,129093547,117971000,10997000,8
9.19,413917225,363803000,50110000,8
6.36,294874053,204623000,90274000,8
4.01,181510552,167461000,13955000,8
5.85,263903912,254792000,9028000,8
4.09,188839972,176943000,11928000,8
6.43,296924994,229962000,66989000,8
2.88,135904149,126985000,8928000,8
4.8,221379381,206348000,15025000,8
9.83,437579131,378607000,58938000,8
9.31,426929244,370812000,56122000,8
10.59,466943962,397784000,69136000,8
4.17,195176174,183131000,12008000,8
9.44,433770038,385784000,47973000,8
3.41,159270799,138206000,21031000,8
3.28,152664359,141640000,10972000,8
3.63,168338844,157343000,10954000,8
4.53,211497360,196374000,15028000,8
7.28,344976572,328950000,15997000,8
3.39,155015107,140986000,13998000,8
4.55,207209977,189259000,17929000,8
3.58,167000820,156945000,9996000,8
4.89,222256557,209163000,13010000,8
3.42,159695036,147619000,12050000,8
4.31,198741958,187744000,10985000,8
5.92,266186107,170015000,96008000,8
11.91,546559858,479567000,66939000,8
4.17,193235553,186194000,7007000,8
5.15,230734495,221720000,8988000,8
3.78,173512241,163510000,9970000,8
4.07,190587208,175493000,14956000,8
3.19,146817979,137715000,8981000,8
3.99,178555977,167549000,10970000,8
3.6,164928921,155900000,8994000,8
3.55,165648069,149644000,15962000,8
5.8,257710904,246676000,10985000,8
4.42,202546925,187561000,14965000,8
3.51,164932830,153904000,10993000,8
3.32,152596694,145547000,7026000,8
3.37,157766606,143732000,13974000,8
13.75,618706667,610599000,7994000,8
4.52,199783024,187727000,11982000,8
12.91,578885962,516792000,61975000,8
4.24,190400973,183386000,6976000,8
3.59,164438334,152436000,11955000,8
9.95,440960461,380829000,60131000,8
3.43,160283967,148266000,12021000,8
9.38,430106958,368998000,60999000,8
10.94,496443713,450343000,46035000,8
2.9,134767828,124726000,9978000,8
7.16,327394708,312339000,15016000,8
4.25,191311665,179265000,12017000,8
9.86,445788865,382666000,63109000,8
4.1,185266589,177223000,8010000,8
3.21,148936214,140941000,7996000,8
9.74,443219721,389282000,53900000,8
9.86,443516100,364481000,78887000,8
7.83,362576663,353566000,8988000,8
10.89,495605558,423635000,71938000,8
11.88,540699581,455709000,84945000,8
4.95,228357425,220347000,7976000,8
9.36,425261730,356160000,69031000,8
3.29,151560045,136514000,15056000,8
1.11,55111464,53849000,979000,9
1.08,54223572,51246000,2956000,9
0.46,24767306,22782000,1981000,9
1.08,56772522,54796000,1992000,9
1.09,58627488,57651000,1011000,9
0.32,18766745,15784000,2959000,9
0.1,4865951,1935000,2903000,9
1.24,63454777,59433000,4029000,9
1.76,52812144,50829000,1993000,9
1.09,57222943,56283000,1005000,9
0.33,18922730,15910000,2983000,9
0.74,42161115,32086000,10027000,9
0.44,26702912,24702000,2058000,9
1.06,53798324,51748000,1990000,9
0.08,5721701,3816000,1908000,9
0.52,29107594,25065000,4010000,9
1.1,50671396,49612000,992000,9
1.12,55497182,53463000,1980000,9
0.32,21653733,17722000,3938000,9
3.04,154171786,1926000,6634000,9
0.36,21904527,19907000,1990000,9
0.43,25080077,19102000,6032000,9
1.18,61360742,57438000,3961000,9
0.09,6456818,3730000,2798000,9
0.34,20605331,16685000,3926000,9
0.32,17703748,15749000,1968000,9
0.09,4863342,2952000,1968000,9
1.1,57008639,55021000,2000000,9
1.15,58751562,54720000,4053000,9
1.18,55471449,53447000,2016000,9
1.1,56602420,53616000,2978000,9
0.48,29444453,26499000,2944000,9
0.51,28845980,22657000,6179000,9
1.16,59891181,57857000,2030000,9
2.79,139758796,15841000,6336000,9
1.1,53747783,52674000,1012000,9
0.47,29694307,28693000,1024000,9
0.08,5567335,4704000,940000,9
1.09,55944809,50952000,4995000,9
0.39,22733538,16800000,5929000,9
0.48,26863594,18927000,7969000,9
0.32,20364026,17520000,2920000,9
0.32,19121515,17074000,2008000,9
0.54,34259299,30109000,4014000,9
