@relation problema
@attribute 'pkg' real
@attribute 'cores' real
@attribute 'ram' real
@attribute 'gpu' real
@attribute 'psys' real
@attribute 'duration_time' real
@attribute 'user_time' real
@attribute 'system_time' real
@attribute 'class' {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31}
@data
3.19,2.57,0.00,0.05,0.00,156390974,128915000,27193000,0
2.98,2.39,0.00,0.05,0.00,148006331,117237000,30799000,0
3.01,2.41,0.00,0.05,0.00,148350612,118512000,29876000,0
3.07,2.48,0.00,0.05,0.00,149483736,116614000,32891000,0
3.16,2.59,0.00,0.05,0.00,143581435,121584000,21925000,0
3.09,2.48,0.00,0.05,0.00,153061947,124071000,29016000,0
3.13,2.52,0.00,0.05,0.00,153396681,116262000,37083000,0
0.66,0.51,0.00,0.01,0.00,37007759,35980000,1028000,0
1.76,1.40,0.00,0.03,0.00,88614606,57399000,31217000,0
3.17,2.56,0.00,0.05,0.00,154009727,127027000,27005000,0
3.15,2.53,0.00,0.05,0.00,154248824,124201000,30048000,0
3.05,2.46,0.00,0.05,0.00,148392154,117321000,31085000,0
0.17,0.13,0.00,0.00,0.00,11193257,10189000,1018000,0
0.60,0.46,0.00,0.01,0.00,34750109,30838000,3979000,0
0.63,0.49,0.00,0.01,0.00,35858136,34933000,970000,0
0.65,0.52,0.00,0.01,0.00,33214007,31206000,2013000,0
3.15,2.55,0.00,0.05,0.00,151489804,121450000,30111000,0
0.71,0.55,0.00,0.01,0.00,39977674,38041000,2002000,0
3.22,2.61,0.00,0.05,0.00,152665358,114748000,37916000,0
1.77,1.42,0.00,0.03,0.00,87571040,49734000,37798000,0
3.22,2.61,0.00,0.05,0.00,151053946,119275000,31806000,0
3.15,2.54,0.00,0.05,0.00,151847779,120109000,31764000,0
3.17,2.55,0.00,0.05,0.00,152223428,122111000,30027000,0
3.19,2.57,0.00,0.05,0.00,155001878,131173000,23849000,0
3.15,2.54,0.00,0.05,0.00,152824958,120133000,32763000,0
0.63,0.48,0.00,0.01,0.00,37397618,34378000,3033000,0
3.16,2.56,0.00,0.05,0.00,149827066,117655000,32179000,0
1.81,1.43,0.00,0.03,0.00,92582425,57331000,35203000,0
3.16,2.56,0.00,0.05,0.00,149805299,124036000,25799000,0
3.16,2.55,0.00,0.05,0.00,152955207,130967000,21994000,0
3.19,2.56,0.00,0.05,0.00,155440367,122369000,33099000,0
0.61,0.47,0.00,0.01,0.00,35613425,33648000,1979000,0
3.15,2.54,0.00,0.05,0.00,152087638,124065000,28014000,0
3.19,2.58,0.00,0.05,0.00,150663381,123728000,26940000,0
0.62,0.48,0.00,0.01,0.00,36376016,33433000,2950000,0
3.13,2.52,0.00,0.05,0.00,151556423,122375000,29089000,0
