6,47;Joules;power/energy-pkg/;212991816;100,00;;
6,47;Joules;power/energy-pkg/;212993019;100,00;;
0,67;Joules;power/energy-ram/;212993838;100,00;;
205050000;ns;user_time;205050000;100,00;;
8041000;ns;system_time;8041000;100,00;;
