nome,slopes
1071,0.020812227494820992
1082,0.019737822364482478
1084,0.02056344290157938
1091,0.020966558863789574
1131,0.020337619580776584
1132,0.020511373233850792
1140,0.021147908445758666
1158,0.022506087715490036
1190,0.02184387969733429
1192,0.02070290724491287
1195,0.020718884892377745
1197,0.022188808723446658
1619,0.020652483311747783
1621,0.020235557598676106
1628,0.02068934947421953
1632,0.021045038895736185
1634,0.020531254066792296
1635,0.019567154493876915
1636,0.021622506578752934
1639,0.022254041226166307
1640,0.02015101936546882
1642,0.019769963446919593
1643,0.01984000044750794
1666,0.020470002050106684
1667,0.02069912345632313
1668,0.020467577486024992
1669,0.020422902200128733
1671,0.02080675429436542
1672,0.021394525869322428
1674,0.020822450136628787
2166,0.022162508528247585
2185,0.0208639825718057
