nome,slopes
1071,0.02087449177746126
1082,0.019739320125737047
1084,0.020564870050609956
1091,0.02097696171002146
1131,0.020426173591496392
1132,0.02056428875683811
1140,0.02117846852431193
1158,0.022547668470176665
1190,0.021856674147755533
1192,0.02066715123354736
1195,0.02075238660735903
1197,0.022220679168814594
1619,0.0206478661116893
1621,0.02022368435730271
1628,0.020735953841543954
1632,0.021069268755219344
1634,0.02056394296119571
1635,0.019584940726022636
1636,0.021618572999354168
1639,0.02233762915303728
1640,0.020191333958925403
1642,0.01979784701091592
1643,0.019777936458093438
1666,0.020523036673788627
1667,0.02073795702803934
1668,0.020475033925510776
1669,0.020543643987495787
1671,0.020849116490347652
1672,0.02143608126092169
1674,0.020878514079304317
2166,0.022189422344995238
2185,0.020857738277905578
