file,cpu-cycles,instructions,cache-references,cache-misses,branch-instructions,branch-misses,page-faults,branch-loads,branch-load-misses,L1-dcache-loads,L1-dcache-load-misses,L1-dcache-stores,L1-icache-load-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,dTLB-loads,dTLB-load-misses,dTLB-stores,dTLB-store-misses,iTLB-loads,iTLB-load-misses,duration_time,user_time,system_time,perf_time
1357465.exe,234954471,451317662,571903,116307,92675367,726256,872,93527809,690160,156968066,367446,75875091,381089,121301,<not supported>,73904,<not supported>,174304352,33590,77719266,5202,455,11839,69469232,62931000,5993000,119808212
1803796.exe,144552440,249675283,422220,140903,45290537,719978,2141,41863926,665394,66274991,1068316,31171339,348325,118953,<not supported>,199126,<not supported>,82827840,13973,34204125,4213,0,3043,43318514,36973000,5995000,64438172
2006045.exe,73188919,117179527,301596,71572,24686280,659555,626,26925146,482596,47284537,286327,25513150,140615,80624,<not supported>,41170,<not supported>,70821917,23437,21311750,3809,0,7803,22821170,21468000,1022000,43522780
2358896.exe,28669720,28267198,436048,104293,10768695,277926,891,11623260,403058,14966116,304554,3818712,104101,28942,<not supported>,28258,<not supported>,16932855,26163,3817375,2864,268,15798,12777108,5182000,7255000,33997132
321299.exe,76129676,103708397,315612,72737,18663707,881046,874,22046180,647156,41915241,279336,23623897,164282,79774,<not supported>,40768,<not supported>,69095739,24288,21996767,4349,0,12990,23014823,21577000,1027000,43864196
3644759.exe,56059433,75698409,355581,79457,12157645,211094,454,13388998,376790,20291301,296430,10322624,134639,34804,<not supported>,6985,<not supported>,26873267,2708,11877928,994,110,3566,15187928,13616000,1047000,36913482
3648700.exe,202748474,383314724,494734,77469,80385553,642965,371,80107208,445065,139746884,288153,68738697,287144,88702,<not supported>,43988,<not supported>,157567050,16424,67840752,3404,0,5194,61274239,56985000,3999000,81775525
4162787.exe,223057963,395917945,713227,236090,80673787,720368,4319,81053514,681518,138590002,819201,65175378,453066,153588,<not supported>,120141,<not supported>,163811270,47424,73896248,11342,5,44545,69391445,62031000,7003000,90669163
4310645.exe,92717164,199734050,410353,90594,41512771,120747,611,41465053,256344,69416882,284803,29774267,240506,85039,<not supported>,40735,<not supported>,68182954,18762,28624287,4209,85,10489,32501944,30058000,2003000,54694185
4359088.exe,39837187,37479791,427819,101882,10589557,218526,895,10708551,374906,12887338,302644,4885053,134690,37229,<not supported>,29703,<not supported>,12795118,21384,5160227,3055,85,12451,14129185,11598000,2108000,35425424
4871001.exe,119888293,239962453,619782,253443,44741534,352077,1599,44374027,478842,78105753,564300,37974403,254294,100380,<not supported>,46285,<not supported>,89872466,34555,38233165,4616,390,10313,36036805,29763000,5952000,57425916
5166283.exe,111869810,175872159,634151,270048,30395981,460381,6000,28783715,560211,43617970,1608103,20504860,283278,160921,<not supported>,296720,<not supported>,51286380,216884,24053257,25683,170,41569,34628815,24185000,10077000,56840776
5724538.exe,65684321,118874461,268958,69152,19434222,599515,386,19421575,478447,40928640,272542,20080731,86694,70755,<not supported>,13121,<not supported>,63950956,5959,22464894,1085,0,1535,22980128,20581000,2058000,44385442
6063773.exe,69404754,145406410,270863,55683,28353816,332234,379,27777921,328390,35721817,301539,22154119,207334,45754,<not supported>,9767,<not supported>,43293730,3350,26648487,715,0,1092,24236080,22919000,996000,45921488
6637031.exe,145244120,277770874,480206,111473,58000173,771733,2074,53969904,843172,80093204,609078,40461337,375984,147637,<not supported>,208440,<not supported>,83757805,66255,47751638,6532,178,16536,45841251,39413000,6063000,67553778
6996922.exe,107551469,215194689,423324,84645,44172819,210215,875,42377177,363806,69235316,291848,28468935,217350,72544,<not supported>,56093,<not supported>,68768627,34535,28693877,4841,148,12163,33267316,30824000,2054000,54540406
7607475.exe,216172256,406905650,573724,117973,77418273,589677,444,78398791,432924,144709682,370081,69071438,207937,86800,<not supported>,25427,<not supported>,164656195,11992,70192194,2148,268,4737,62587332,60397000,1867000,84502308
7632599.exe,90320914,156040591,603561,228879,25461499,599063,1375,26527753,667836,59564655,322294,27830569,135206,128778,<not supported>,18424,<not supported>,73519390,18604,28120957,6995,405,25635,31150948,26797000,3969000,52607660
7983452.exe,116778756,195533201,570282,185957,40293617,689502,3087,42448734,613259,69248296,745909,35138300,257947,110513,<not supported>,154999,<not supported>,78951170,124099,33433342,14055,1603,33467,35664273,28160000,7040000,57531823
8307961.exe,86099578,154136673,289751,47942,29111085,720365,179,28434739,669728,44771025,171276,18755236,129608,85287,<not supported>,13505,<not supported>,67264268,5937,23830967,931,0,1947,26022285,24696000,987000,46735240
