file,cpu-cycles,instructions,cache-references,cache-misses,branch-instructions,branch-misses,page-faults,branch-loads,branch-load-misses,L1-dcache-loads,L1-dcache-load-misses,L1-dcache-stores,L1-icache-load-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,dTLB-loads,dTLB-load-misses,dTLB-stores,dTLB-store-misses,iTLB-loads,iTLB-load-misses,duration_time,user_time,system_time,perf_time
1099920.exe,35968459,62455973,416092,69567,13504390,88141,134,16620355,68358,28789875,137399,18546091,56167,36149,<not supported>,11831,<not supported>,36751777,6652,17596569,868,115,5086,14275498,11650000,1941000,61602421
1141254.exe,48345835,94150981,337331,108610,13635170,114703,523,14105696,92191,25958191,244112,17449132,64087,39142,<not supported>,10363,<not supported>,39031874,3591,19150688,911,57,3387,17383833,15128000,1891000,36972258
1164955.exe,58333796,112099968,317522,66662,20751280,97574,523,20225061,98533,32254851,219126,19419256,116451,38229,<not supported>,36882,<not supported>,43612053,13872,20503217,2846,2,3607,20159851,17912000,1990000,42259485
1192925.exe,132525011,275352311,368513,100129,52830943,115905,520,52503021,118254,85472477,348912,49518556,149005,55300,<not supported>,18925,<not supported>,100527339,7627,51697153,1572,10,2983,41631768,39285000,2014000,63487573
1253138.exe,140049423,272683732,326557,62036,55061014,112245,323,54249727,113741,88010112,257624,47573965,230183,56848,<not supported>,30606,<not supported>,97662810,11831,50650928,2541,2,3343,43451859,41014000,2000000,64920964
1346798.exe,141837372,280249233,320980,71227,55385647,112256,910,52909060,117489,87040310,550855,47850878,217856,127737,<not supported>,21086,<not supported>,103162804,8035,53039282,1660,3643,3153,45054500,42630000,1982000,67450351
1399024.exe,132015142,269576464,312339,51443,53421951,113901,128,53050424,116252,87496785,206170,47811040,155867,54910,<not supported>,15476,<not supported>,98523856,7675,50845618,1373,1271,2929,41964996,40612000,1015000,64019658
182932.exe,68033990,127345174,364722,95610,27618895,115676,1305,27618589,116644,33089444,603955,20295779,192409,56965,<not supported>,124788,<not supported>,44148714,38359,22424932,8571,0,7931,23316910,21883000,994000,45287253
1840297.exe,48700389,93073319,348991,112630,13085380,113507,523,14919178,93453,26703777,241307,17680896,68852,47233,<not supported>,12297,<not supported>,39773440,5149,19103316,1465,238,3780,16835755,14379000,2054000,38502443
1859305.exe,48389501,90402896,334549,116503,11336787,116394,523,14591547,87802,26235471,232961,17773162,65561,38905,<not supported>,9644,<not supported>,39417801,3475,18338939,1291,93,3583,16100197,11734000,3911000,37551160
