file,cpu-cycles,instructions,cache-references,cache-misses,branch-instructions,branch-misses,page-faults,branch-loads,branch-load-misses,L1-dcache-loads,L1-dcache-load-misses,L1-dcache-stores,L1-icache-load-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,dTLB-loads,dTLB-load-misses,dTLB-stores,dTLB-store-misses,iTLB-loads,iTLB-load-misses,duration_time,user_time,system_time,perf_time
1655552.exe,224993276,388586112,824841,124900,81521272,2491703,3010,84375369,2419177,70363729,1777671,31623067,296688,214849,<not supported>,196648,<not supported>,72275638,81256,35291631,27668,140,40039,71883814,65401000,5945000,120806952
174258.exe,643997209,827593576,1461998,278564,178454341,17558223,4204,175657120,18060170,117363959,2568870,48400492,729297,485931,<not supported>,340024,<not supported>,130024522,139803,51330667,33726,78,29432,190628456,183264000,7010000,212256777
1821852.exe,624522296,524896109,929725,119928,123778356,13443946,135,123434831,13450569,87984323,325152,23645871,583162,160402,<not supported>,63722,<not supported>,87099214,106402,23144939,5227,25,8876,185665268,184236000,1001000,206105319
1898852.exe,67789767,91023396,222093,37325,13458932,156995,134,13257928,155743,28067259,160764,16805767,103692,20401,<not supported>,8575,<not supported>,32068490,3255,17416084,675,0,1146,23275862,21965000,998000,43824927
2054972.exe,792337025,788037967,3563484,1589215,171417423,16347306,13661,170028210,16116806,119035674,4708174,64594690,1489686,2819092,<not supported>,734603,<not supported>,128962466,706594,67260953,75708,16778,309211,172030028,158671000,11046000,193818295
2254880.exe,1545380828,759058307,3826423,939663,156960570,5273543,4237,155491885,6226439,139018724,8501773,69402376,1435924,1459702,<not supported>,542124,<not supported>,144254772,230995,67400391,43924,841,35134,456812265,449487000,7007000,476313382
2271051.exe,633126498,489004886,916534,117281,123771313,13312952,135,123890326,13349942,85611935,303471,21848678,624595,173800,<not supported>,68001,<not supported>,84327238,93768,21631870,5846,39,8796,190008959,188762000,998000,210139136
2381283.exe,862219519,1042636982,3225561,911822,246997625,17320636,8302,252451591,17180175,157088664,18007585,55397310,996696,1728914,<not supported>,582673,<not supported>,152568988,1909165,46089588,53673,132,44265,252146887,232963000,18915000,272577162
2384994.exe,748401641,934747908,3297428,771996,229269251,14510549,8302,224378672,15279853,120425367,14776695,43698854,991030,1544677,<not supported>,561467,<not supported>,108966048,2448358,32529603,48177,143,49626,223615405,202200000,21020000,244864374
2447635.exe,692135895,893578364,2985787,587803,183575891,14562761,8298,183470054,14962962,118663346,9399645,38123043,892138,2400322,<not supported>,633342,<not supported>,114253491,798866,40943289,61256,43,39133,204077042,190607000,13041000,225917815
2460677.exe,629018066,483069275,872804,118750,123422682,13280173,134,123460963,13300932,85276607,352527,22252362,608993,160642,<not supported>,62396,<not supported>,84571142,84191,21296413,5186,0,7861,184339477,184030000,0,205612553
2671073.exe,370555606,631479346,1357967,249553,161418494,4497431,2181,161104908,4298081,86654935,2187082,29888905,418649,535193,<not supported>,271101,<not supported>,88074641,115848,18318780,11527,277,8521,111557835,107169000,4006000,133849132
2671088.exe,359212679,609686245,1378028,285514,161191134,3839290,4229,154969652,3670430,82733788,2678580,34978956,500368,1000474,<not supported>,489078,<not supported>,81978628,136958,21462031,19033,118,4550,105032281,96649000,7971000,126464861
2675921.exe,783250810,984829415,2484156,652089,244563667,17851619,8301,252696840,17848941,122926759,12454200,47378550,907737,3285241,<not supported>,553733,<not supported>,133308040,2303649,62776872,234771,641,63944,229851054,214450000,15031000,251614270
2675933.exe,798403047,990158534,2797502,794232,232091790,18348452,8300,233596086,18466571,124993250,12382289,44859904,975830,2649766,<not supported>,491855,<not supported>,134169880,1486487,49790011,76895,444,55761,237374064,221965000,14997000,259364832
2844052.exe,205618454,171867150,1616654,560820,27487948,232813,8517,28411947,248015,71269974,812720,43939350,314160,60584,<not supported>,1377508,<not supported>,59572006,255946,38929667,83542,162,44269,61195116,41844000,18929000,83030842
2942024.exe,247965595,397280726,1161938,320261,80521157,2369451,5840,79960869,2494287,74518245,2528981,36143901,350130,802684,<not supported>,324510,<not supported>,75656719,126119,31181587,38800,314,42707,75268083,67919000,6991000,96667879
2942175.exe,732773663,1316643632,2825691,958435,263278717,7338478,10350,263521941,7299239,210571292,21578255,94869604,803095,3592972,<not supported>,671823,<not supported>,225257812,274950,102238943,73662,645,98755,216463447,201115000,15008000,237340992
3010849.exe,671331269,778324887,3083015,805474,179582600,14796783,8297,171088880,15544729,95548989,8551400,40344482,859987,1633842,<not supported>,566492,<not supported>,92285464,1154014,31841278,42042,334,45453,197450111,187191000,10010000,219007390
3266282.exe,750700841,935521920,3487161,954955,214188322,15625761,8306,216203284,16030743,136990728,15232374,35149607,859663,1493453,<not supported>,471939,<not supported>,136542478,2722843,33109833,78303,725,50306,218853481,200680000,17882000,239531981
3454388.exe,757914040,1405932340,2743055,825030,274492121,7076900,10349,268262569,7270921,216849027,23101321,108516628,909610,3626380,<not supported>,649922,<not supported>,241970936,315031,109862778,68915,342,86042,224803825,201537000,22947000,245792210
3666316.exe,718981151,925667427,3129837,715658,245208438,14600040,4227,243057216,14833462,104501392,16690824,26109240,765366,1585624,<not supported>,347133,<not supported>,103728728,1615418,26768446,34725,87,31406,212428898,199023000,13001000,234062650
3916769.exe,39541424,77159845,524190,156311,14540949,101728,2276,16419204,81345,14196482,1032259,10882574,96024,333140,<not supported>,186803,<not supported>,18164977,37412,4713724,5297,141,4210,14478099,12040000,2006000,33897642
