file,cpu-cycles,instructions,cache-references,cache-misses,branch-instructions,branch-misses,page-faults,branch-loads,branch-load-misses,L1-dcache-loads,L1-dcache-load-misses,L1-dcache-stores,L1-icache-load-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,dTLB-loads,dTLB-load-misses,dTLB-stores,dTLB-store-misses,iTLB-loads,iTLB-load-misses,duration_time,user_time,system_time,perf_time
2366368.exe,233992469,484023987,523996,117266,97870654,978507,517,94513911,1399889,142473696,828627,71993690,336891,198971,<not supported>,59668,<not supported>,158567781,21003,87477690,3265,26,5206,69904239,67245000,2007000,117302686
2591738.exe,201273140,261652924,1182628,346721,53513615,515352,2477,53456975,497747,76519715,2904094,33765924,547062,590209,<not supported>,212177,<not supported>,77444306,127321,33225906,17029,3279,21548,60584283,53278000,6906000,82712019
2736242.exe,193452464,252937607,1188723,322850,52708118,508908,2479,54258610,488787,75850232,3126035,34240284,520796,591478,<not supported>,202387,<not supported>,76603189,127337,32441262,15072,103,15134,60327517,55799000,4058000,81047969
2780834.exe,230152618,494633761,458157,95981,99257936,868853,323,95109805,1282600,142576828,446276,70915861,258719,113739,<not supported>,29220,<not supported>,154272197,20002,85291119,3006,85,4756,70340974,69071000,1001000,91909821
2913642.exe,469984865,434837310,3850604,2043347,89968678,989999,14083,86375297,1018845,113821305,6374323,63495914,2113517,2822820,<not supported>,1030139,<not supported>,122280199,985647,67111715,93348,11139,327207,74121105,60303000,11055000,95472690
3236787.exe,232508438,484995026,516063,95602,100495616,956732,323,96867486,1401400,145421099,464756,72009742,271171,123295,<not supported>,31101,<not supported>,154709504,18915,84997614,2960,25,5063,70309885,66945000,2997000,90465430
3477485.exe,350048421,561181713,1404826,364765,115552248,758445,2473,114321323,741330,178181661,3027949,94852645,808231,530357,<not supported>,211800,<not supported>,193258252,128040,99140059,21302,12743,21894,105119987,101789000,2993000,126343886
3521600.exe,193089975,254634362,1186926,328550,53159543,482181,2479,54679323,457874,74952749,3142524,33806838,551090,575683,<not supported>,198893,<not supported>,76815868,142039,31992610,15668,12,19103,59954336,53603000,5955000,81767247
3892624.exe,360371017,566963874,1377161,355328,116284856,762385,2863,114975470,749290,179636643,3141752,92167102,789572,689958,<not supported>,210010,<not supported>,190401341,130345,97682381,21925,282,19637,109317809,105788000,3022000,131522586
4121629.exe,356042764,567504860,1416244,371769,113778685,775567,2666,114896747,768465,176603635,2985426,94297015,813803,557626,<not supported>,222201,<not supported>,192996186,134943,99877126,22443,833,19332,106097721,97639000,7970000,127307590
526412.exe,344351999,537138286,1496632,382579,115131140,735533,2472,117009441,736485,186646870,2807537,98755893,786583,545277,<not supported>,213715,<not supported>,190260304,130961,94536984,19613,272,17349,101627264,91349000,9929000,123351341
5415124.exe,227408091,487116722,528794,95475,97719136,1174098,324,94352446,1546545,141095429,452189,72450341,273991,122296,<not supported>,29605,<not supported>,157236190,20718,87384064,3001,2,5215,70134478,67874000,1996000,90796604
5734036.exe,198328844,268113200,1283260,373693,51810017,416381,2865,52197506,410707,71268669,3277725,32912417,404251,445377,<not supported>,199162,<not supported>,79692976,147418,34731223,15298,194,21442,59329036,53882000,5083000,79773644
5810737.exe,348116593,559433396,1422832,364720,115269275,744875,2473,114341849,737195,177821343,2958401,94980031,817302,532281,<not supported>,208994,<not supported>,193644300,129344,99057169,19995,619,20108,105605713,98296000,6950000,126660963
5811632.exe,241184571,507536236,638622,102560,104653398,553605,518,103650278,598069,162636476,598237,86688351,270554,143893,<not supported>,89312,<not supported>,170426034,23643,89345611,4676,119,8622,73775462,69490000,4028000,95094415
5817743.exe,233447458,497946461,523744,112192,101767718,732373,325,96962030,1195216,145663027,452417,72103248,249373,117352,<not supported>,30530,<not supported>,150495994,20198,82949737,3283,189,8039,71416336,69165000,1976000,92461435
6198424.exe,348176602,552738238,1437760,368260,115655028,792170,2472,114101458,782020,178659886,2901046,96170140,829959,557449,<not supported>,217355,<not supported>,193758845,139950,99118516,20068,404,18006,105682299,101302000,4011000,125935003
6841510.exe,195616436,256229215,1216618,343909,53039891,501192,2478,53913727,495765,75564854,3078280,34282144,546739,580723,<not supported>,210514,<not supported>,76402620,130243,33070675,16003,15248,17251,60795099,55423000,5038000,81601294
7449568.exe,345400549,549351339,1435743,364170,114754929,734998,2474,113918569,728812,177650309,3093311,97167022,804150,528540,<not supported>,217164,<not supported>,193010806,137051,99557197,20055,241,22107,104726637,98349000,6021000,126724836
8327121.exe,346767876,544760171,1477671,376921,114181747,753423,2474,114378075,746236,178914056,2857647,97222566,825190,533385,<not supported>,217072,<not supported>,194846000,119704,99430362,20475,12407,22776,104389077,101087000,3002000,124597062
