file,cpu-cycles,instructions,cache-references,cache-misses,branch-instructions,branch-misses,page-faults,branch-loads,branch-load-misses,L1-dcache-loads,L1-dcache-load-misses,L1-dcache-stores,L1-icache-load-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,dTLB-loads,dTLB-load-misses,dTLB-stores,dTLB-store-misses,iTLB-loads,iTLB-load-misses,duration_time,user_time,system_time,perf_time
1151909.exe,480374149,433876332,4672362,1934628,88504147,807310,5315,89981805,815916,128522900,5490176,72290212,1098945,3408255,<not supported>,805264,<not supported>,128461363,1768891,67022788,373059,28915,131378,146847770,135272000,11022000,197596778
1259704.exe,704420287,1037700558,4113495,1583572,220226132,923428,3905,217458171,935122,330309740,4618833,183569336,1429099,2615267,<not supported>,411619,<not supported>,337380143,1405931,186101628,80858,162,125687,209308476,198940000,9996000,230913789
1420625.exe,630431736,544807086,6038218,2818164,107922723,972457,8677,109835308,1032109,160058268,7810423,102331180,1365278,3781678,<not supported>,1207514,<not supported>,180333565,2489619,101032398,598518,594,43757,185011538,167584000,17059000,205633252
2183639.exe,484492250,415067623,4140717,1693390,80697052,1024022,3447,80026020,1085196,114897959,4977310,64444691,734621,3275204,<not supported>,234177,<not supported>,129924961,1988264,66536346,113938,17,21909,141252828,134833000,5992000,163082094
2359897.exe,460868039,457740661,3971496,1523664,84350035,835832,2879,82345064,839174,121841112,4991124,66564622,724270,3223339,<not supported>,195502,<not supported>,135672709,2090205,66473809,104186,95,18659,137479855,129187000,8011000,157205329
3539137.exe,560424426,437841450,5388676,2213077,90609001,918229,4615,88732023,916227,123372188,6234108,68804570,1198895,3705119,<not supported>,672706,<not supported>,127989331,2171021,66243002,426487,10,53951,166684966,158362000,7967000,188634930
3837251.exe,475329117,441163872,4532964,1797296,86983079,753706,3063,85013946,777924,116511371,5398033,61693488,966884,3594863,<not supported>,425690,<not supported>,130653551,2745295,64113589,104030,48,16730,142393747,133990000,7999000,163047604
4189894.exe,549825552,445899576,4922727,2083098,91251831,818164,4431,86861432,876457,123149904,5903063,66729753,874437,3592776,<not supported>,550027,<not supported>,130838118,3096677,64838769,378624,70,30019,161415425,153055000,8002000,184334743
4889319.exe,716853467,1036837662,4469256,1632682,217055967,1079487,4294,215914584,966716,331867672,4893060,181420660,1370822,2958297,<not supported>,379629,<not supported>,336998703,1537489,186764778,72261,217,163450,210839345,203397000,7013000,232817644
4993403.exe,894594324,537678658,8042837,3531544,116535267,1251262,6594,119168675,1206681,162236642,9166931,92957699,1538141,6137647,<not supported>,606683,<not supported>,159939680,2633369,86711620,177450,425,58747,263888357,245413000,18030000,285712085
5007066.exe,541139341,483877811,4698593,1868613,92121790,911266,6233,88754691,917833,123427685,6554191,76835038,1300004,3488913,<not supported>,598319,<not supported>,139133000,2191151,73406065,143248,393,20168,160354967,149947000,10063000,182404169
5488402.exe,730723267,1037042308,4243834,1557527,214606652,1088316,2867,215809259,1044398,342533717,4681438,190090898,1115978,3164794,<not supported>,221408,<not supported>,343064768,1972820,182293102,85834,3311,28916,214979499,205579000,8981000,235464930
5630383.exe,419012944,427387843,3707470,1517497,84468411,661867,4118,82318854,689316,111702295,4426353,66389646,1000431,2632040,<not supported>,375708,<not supported>,127614570,1565501,65343009,83103,65,99149,125517659,108287000,16888000,147520683
5951191.exe,527359386,650192725,3988027,1490525,132055165,1081666,5161,124688278,988532,159313723,5002912,92187808,1261626,3053478,<not supported>,432576,<not supported>,167980964,1933105,95800406,217613,1843,27387,157123185,141897000,14884000,179344343
6029527.exe,586773029,432812065,5733151,2446912,92751497,1114548,4692,90339598,1103144,123763486,7135320,66073890,1014558,4303332,<not supported>,665165,<not supported>,122580930,2505878,63642181,460985,118,33991,175283352,163881000,10992000,196267287
664533.exe,489668243,460906151,4532273,1946881,95343378,858255,5109,94737725,915208,133008980,5613068,82547494,1007404,3094910,<not supported>,575912,<not supported>,146537835,1782402,76608328,321477,2120,22437,143877125,129419000,14045000,165549986
7134438.exe,842777095,1038043196,5158940,2172895,219114264,1276858,4953,218550822,1216060,343688513,6361450,191456131,1351455,3756862,<not supported>,411702,<not supported>,352549822,1859425,190608455,121684,677,148696,248961754,235504000,13027000,270969262
7157072.exe,547891441,442075886,5095417,2032158,93047922,938690,4302,88235006,905152,116704953,5865433,65325567,1060313,3452704,<not supported>,681836,<not supported>,123687017,2051092,64576457,391801,55,115138,162718350,153343000,9020000,184692451
7554059.exe,829233187,591781535,6996777,3246656,123495635,1341809,9098,129105269,1326191,175323909,8408625,100448072,1710011,5109491,<not supported>,618103,<not supported>,170069109,2362257,93349004,201117,279320,58840,245536156,222042000,23004000,267759687
8377242.exe,565622841,458787340,5232287,2316451,92826997,993957,5391,90942481,907038,120717071,6441268,68276372,1073492,3491293,<not supported>,745424,<not supported>,126876008,1945683,67591884,507118,170,239604,168009210,155572000,12044000,189382128
