file,cpu-cycles,instructions,cache-references,cache-misses,branch-instructions,branch-misses,page-faults,branch-loads,branch-load-misses,L1-dcache-loads,L1-dcache-load-misses,L1-dcache-stores,L1-icache-load-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,dTLB-loads,dTLB-load-misses,dTLB-stores,dTLB-store-misses,iTLB-loads,iTLB-load-misses,duration_time,user_time,system_time,perf_time
1200127.exe,539778436,450204255,5240022,2006931,93682061,982991,4652,90978626,920425,120244493,6032288,69286840,1100732,3516302,<not supported>,680114,<not supported>,126095886,2102671,67699934,190835,12,66165,162793572,152174000,10011000,212431403
1288015.exe,514210104,485490384,5025839,1972557,91473946,804843,3462,90639914,792469,125157551,6193831,65609021,799846,4263859,<not supported>,229445,<not supported>,136906301,2270071,67968427,78407,85,22306,154197909,144804000,8987000,176345950
1412740.exe,910001023,1096263720,5921069,2529956,224439124,1422988,5103,221897038,1380883,349063771,7328864,198267197,1468918,3949611,<not supported>,787477,<not supported>,374495798,2045530,204890011,308286,249,37796,269894636,247636000,21967000,291739672
1661747.exe,818396894,1050666614,5180054,1981769,218185642,1304862,4262,219973758,1299306,339160183,6114986,189101995,1406129,3281395,<not supported>,502120,<not supported>,340230306,1992225,185815977,136871,159,51783,243648947,230246000,13013000,265417148
1738849.exe,481985286,472041328,4270676,1704212,95289456,1130096,4778,95783104,1108276,133866422,5153473,75155628,1136735,2705748,<not supported>,790497,<not supported>,138603323,1595733,74185706,370602,29,207268,148083400,133794000,13978000,168673502
1836986.exe,426565880,450774923,3721802,1461532,90291947,711998,2875,88629298,724089,120024841,4637169,63716908,738818,2820673,<not supported>,202034,<not supported>,125856247,1641679,65812207,27722,2248,19391,129050862,118689000,9973000,151205737
1867909.exe,430927530,433078576,4480978,1634979,87337302,697962,4299,84994643,681961,112181076,4922594,64045486,962067,2724767,<not supported>,788464,<not supported>,124559763,1516229,66290397,325640,18,104648,129606072,112179000,17027000,150948823
199194.exe,842868536,1052150570,6143546,2218315,220652213,1311458,4151,218180810,1292873,340197498,6475669,190651163,1352935,3792816,<not supported>,1001206,<not supported>,342237148,1996059,186258356,328635,1174,47697,244582056,237142000,7004000,266191716
2010138.exe,517596661,445489562,5109578,1820127,86069439,799673,3453,84036837,782546,117623093,6133235,64187907,988440,3546433,<not supported>,1168002,<not supported>,130310133,2923684,66864488,535570,13289,21133,154581890,144212000,10014000,175726176
2026322.exe,822489400,1030216337,5998951,2077977,216628167,1264752,4199,217334881,1248389,341009672,6613469,190872544,1337402,3753514,<not supported>,991177,<not supported>,343376987,1970734,184830149,322880,107,200648,244683953,235404000,8977000,266172565
2065049.exe,724575174,1020996241,4070965,1487562,213124694,1117887,3910,213922177,1077134,337994994,4892500,187749976,1181025,2952181,<not supported>,358802,<not supported>,337647803,1707693,181575610,94830,566,82891,214378965,204021000,10001000,235750530
2121340.exe,761872279,1076104997,4592462,1752387,223709382,1133215,4727,224860210,1232074,345820442,5090975,200136989,1482694,2961507,<not supported>,385193,<not supported>,360404699,1696587,197282454,139615,138660,23380,222800894,210454000,11968000,245336153
2143171.exe,434094001,423938778,3953784,1607221,86589710,673860,4298,86231353,677205,115851955,4576287,64793483,1006196,2748447,<not supported>,332935,<not supported>,122892359,1485972,63490831,67227,212,103570,128788617,118483000,9956000,149772767
2186188.exe,891798121,1059462161,5805180,2411680,224718432,1441416,4711,227718980,1454626,360864854,6501410,204671518,1422023,3623013,<not supported>,481996,<not supported>,359680912,2270439,193610202,198525,575,69115,262428039,252092000,10003000,282732186
2401365.exe,460243598,431564445,4804830,1939329,88631154,952454,4482,86428641,949114,118100610,5818519,65057172,900755,3650058,<not supported>,469220,<not supported>,121137628,2134436,62428208,169723,49,103975,139333632,130042000,9002000,160958745
2434801.exe,511287011,433915431,4313043,1883708,86422689,899478,4261,86381398,899393,117913544,5502881,66418009,1024563,3458615,<not supported>,399962,<not supported>,128078473,1990171,65399750,56101,326,56622,153215463,145687000,7033000,175428039
2449204.exe,518862203,419493204,4339741,2003015,83769193,981931,4609,85930838,956061,123178331,5816144,68433696,966001,3664676,<not supported>,357014,<not supported>,130661395,2002771,67015667,63641,299,132812,153297248,142791000,10055000,174425756
2484484.exe,643092972,488132080,5943187,2690100,99364050,1358413,5316,99157011,1274583,136891304,7337993,79188322,1218474,4185763,<not supported>,773001,<not supported>,146770913,2312297,79781630,366178,6165,216268,191726713,180412000,10964000,213456323
2555671.exe,634695867,589119333,5827855,2629930,123859523,1085656,7045,122062489,978848,154119916,7023220,91786911,1367584,4085486,<not supported>,713121,<not supported>,158702622,2331299,90589922,162646,579,65347,189110590,163752000,24962000,211048803
2661841.exe,756247420,1028535732,5256371,1938330,208210631,1091850,4313,207528880,1096363,326936123,5675658,187343331,1270067,3472289,<not supported>,426799,<not supported>,358159177,1875750,193953523,253481,616,38488,224449166,211863000,12049000,246556115
2770690.exe,525789291,417653891,5343285,1943968,82143884,958635,4155,82071604,932142,115639225,6591916,68092832,1035174,4212270,<not supported>,513810,<not supported>,130522525,2251001,66609612,276571,501,24745,155599056,144222000,11016000,176481600
2919030.exe,1180544925,1098964250,7975899,3517561,235694094,1495104,6741,242154611,1556366,377090197,8747500,217710198,2196422,5494783,<not supported>,660991,<not supported>,387369766,2398815,207859612,152918,122,73394,345345610,327913000,16995000,367226331
3018156.exe,615794003,477909519,5646843,2475038,100098802,1323803,5109,99890949,1361714,142605670,6765544,81797835,1085461,3577752,<not supported>,845385,<not supported>,143228284,2161162,75059904,336126,379,217327,183371871,172011000,11000000,205228133
3034704.exe,775762346,1047665012,4715530,1985866,219423683,1157258,4616,221758711,1170214,341963266,5917877,188490865,1445785,3222031,<not supported>,414970,<not supported>,339838308,1803443,184121182,59580,4945,111532,229059985,214794000,13986000,250007956
