file,cpu-cycles,instructions,cache-references,cache-misses,branch-instructions,branch-misses,page-faults,branch-loads,branch-load-misses,L1-dcache-loads,L1-dcache-load-misses,L1-dcache-stores,L1-icache-load-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,dTLB-loads,dTLB-load-misses,dTLB-stores,dTLB-store-misses,iTLB-loads,iTLB-load-misses,duration_time,user_time,system_time,perf_time
1251351.exe,1317146666,2236756051,13988431,5292832,312951517,660641,98336,310710606,669468,664621699,27566495,359041083,3733163,8241700,<not supported>,9285048,<not supported>,669690218,2690762,364537545,838863,230,431215,387855626,228541000,158375000,437343335
1678927.exe,503262601,1447032478,1078237,114817,210219352,242717,239,213331659,233394,365739555,6649785,91139837,468904,535682,<not supported>,57221,<not supported>,376699215,22283,93498617,4728,100,6723,150119872,148589000,997000,171680518
1712113.exe,1083307315,1995080566,8204595,5310017,299244266,558020,97894,299055747,562744,443420836,16235077,333042364,2212322,956548,<not supported>,5989825,<not supported>,451682784,2231037,335331373,588920,10,318064,322343929,161970000,159970000,343947474
1727347.exe,1326098690,2232775663,14187149,5424538,314107640,669981,98332,312070029,692088,666458429,27717583,359252117,3720085,8611026,<not supported>,9248537,<not supported>,668524422,2266719,363268573,838908,251,558227,387672441,234992000,151995000,410122212
1822881.exe,1999788141,3207596187,15332694,6448073,450335037,893615,97889,443467791,888881,758086114,26330781,380860475,13724678,2776868,<not supported>,16077415,<not supported>,765535296,2325663,385098346,548803,27,451973,585335924,357031000,228020000,607848245
1850469.exe,326678242,901505682,981517,95423,99351083,179630,323,98847186,176222,195743332,6326507,103114069,291654,395375,<not supported>,35795,<not supported>,207737960,13199,104752898,3058,330,7687,98788089,97422000,1004000,120406648
2233911.exe,1857798609,3082624586,15202112,6196452,566680960,871768,97883,559726179,881297,608696210,26993042,303027118,13601383,1952169,<not supported>,17904205,<not supported>,622534334,2380950,309321460,617117,154,490437,544561783,319066000,225047000,565856310
2372143.exe,427400288,1202773996,1068405,106907,199545685,188217,232,199341895,196295,297035282,6469277,102472276,451025,436623,<not supported>,52003,<not supported>,304123484,21585,102604802,3977,180,6139,129028331,125609000,2990000,149931122
2379673.exe,1346318730,2242263981,10348516,5609425,350557766,728914,97888,352346905,728985,516356667,20614755,279098063,12722650,2386351,<not supported>,9878615,<not supported>,521293991,2720397,278477772,497192,953,448915,395131009,175284000,219356000,417161582
2467040.exe,1678008172,2517102221,15634165,6076680,357657404,813143,97888,355267823,824392,506740655,27248060,400824288,13371128,2418947,<not supported>,18818929,<not supported>,523662372,2653473,409143797,599027,133,454900,489352873,273868000,214896000,511269337
2526872.exe,611166656,1268056603,26319018,160229,211301444,276699,529,211356187,274476,345744522,48422619,153427777,563006,15468477,<not supported>,14575606,<not supported>,359023465,26867,155530649,7225,202,8449,182038897,180657000,1003000,202624170
2559658.exe,571410388,1622370749,2677419,150895,199824067,228438,724,199460809,230314,492091490,25190419,203530091,572429,1849488,<not supported>,897640,<not supported>,508836529,30436,205306926,7813,86,8460,171184934,167856000,3015000,192489213
2595156.exe,1618379137,3596257882,9880046,5502617,657904163,777131,97889,654010292,796319,810713921,21132195,278347092,13208676,1597293,<not supported>,8116703,<not supported>,808154042,2593156,277263268,548398,1219,417229,472125946,263424000,208335000,493169375
2630421.exe,1292694595,2311739019,14318289,5522274,315871538,702709,99217,312725992,692667,677736823,28239462,263103265,3681014,8527711,<not supported>,9816770,<not supported>,671596000,2259893,264826289,734448,110,442367,378717059,221009000,157006000,400848831
2795168.exe,323256822,889900349,885894,96730,98355121,165442,326,99156942,163808,196839794,6405768,103942169,293843,344972,<not supported>,35754,<not supported>,207465369,14273,103472815,3358,225,7709,95690851,94405000,1004000,117829515
2863666.exe,1341923141,2215119961,14757339,5594723,316047747,715078,98330,313372664,719807,675816852,27848901,360145988,3758531,8536253,<not supported>,9093053,<not supported>,659372072,2258592,360745920,859102,800,522450,392000086,239578000,151732000,413067734
2863908.exe,1616413646,3558034312,10082434,5638634,654324200,783357,97888,657583003,779544,817840705,21075111,277322988,12880340,1656633,<not supported>,8050980,<not supported>,816083303,3103828,276493580,572854,785,358874,474721462,264134000,210107000,495859706
2881871.exe,1353465641,2993137827,8802742,5497014,499045404,627295,97884,499897320,635503,545954920,16718845,234023483,2805243,1064760,<not supported>,6162741,<not supported>,551205379,2195712,233743232,573181,996,454992,395701893,240228000,155147000,417729105
3046101.exe,351636671,1255277448,863097,96517,280456641,226736,233,280867417,236730,354187615,6437772,2590887,309900,374116,<not supported>,37819,<not supported>,378093266,12671,1092972,3011,165,4933,101950591,100635000,996000,122613079
3095538.exe,1294121813,2292493202,14414992,5591738,309542137,664754,98337,306967637,679683,667144901,28842007,262147577,3463622,9076828,<not supported>,9556723,<not supported>,682673083,2151220,263858128,835090,606,434914,379556384,198819000,179837000,401764455
3147217.exe,1322429975,2081966708,10503828,5549861,359976405,779945,97883,359540935,807786,518482674,21235596,277427632,13435829,2493678,<not supported>,10247930,<not supported>,507783610,2746090,277524252,503018,103,428271,385000247,161832000,222769000,407151643
3153091.exe,431322750,1214552139,1099031,105439,199532678,207265,225,198824100,209311,296116448,6435094,102740548,438669,457859,<not supported>,50219,<not supported>,305525930,21984,103304121,4203,188,6204,129309446,126988000,1999000,151335612
3305401.exe,651124317,1902275513,1549942,154322,397355268,269228,329,397576211,251892,398826156,12815441,103912365,608510,464302,<not supported>,336458,<not supported>,406482669,28419,103630887,6183,323,9591,190879070,189425000,1002000,210332960
