file,cpu-cycles,instructions,cache-references,cache-misses,branch-instructions,branch-misses,page-faults,branch-loads,branch-load-misses,L1-dcache-loads,L1-dcache-load-misses,L1-dcache-stores,L1-icache-load-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,dTLB-loads,dTLB-load-misses,dTLB-stores,dTLB-store-misses,iTLB-loads,iTLB-load-misses,duration_time,user_time,system_time,perf_time
1943931.exe,58233662,146047721,266183,44246,23334179,96765,212,22678441,94929,50164811,3528401,3444837,74434,17432,<not supported>,5730,<not supported>,77741821,1912,193772,508,0,875,21448489,19817000,990000,70729086
2520984.exe,60457157,147146725,230782,44686,24967663,94840,219,24292774,95120,54051448,3698554,4028458,90838,26793,<not supported>,8589,<not supported>,74677947,2919,255044,709,0,1019,22840307,22482000,0,43604778
2636614.exe,10153710,8842576,184236,31269,3679052,67568,256,4158311,72319,5342779,206627,3271961,71010,55456,<not supported>,12514,<not supported>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,5665118,3271000,2180000,25964672
2695910.exe,49422174,114397998,295132,52312,20261419,110618,194,19457609,96460,50534885,2733727,2522095,66207,17546,<not supported>,7084,<not supported>,80186417,2276,198606,513,59,2940,18046672,15576000,2076000,39643944
3048609.exe,5813843,7182395,135978,20860,2462248,42603,175,2460295,42548,3635786,90965,2900413,54856,<not counted>,<not supported>,<not counted>,<not supported>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,3774928,1736000,1736000,24593931
3457019.exe,48379881,97228568,423733,66197,15020674,98126,180,20456440,78013,54294037,2182538,2321686,51891,122784,<not supported>,5458,<not supported>,81875424,4835,481897,1004,94,4268,14825095,14465000,0,35725834
363509.exe,71172080,188741894,228081,42147,25109357,93311,186,24887286,94788,57054839,2733100,39042053,90841,24345,<not supported>,8766,<not supported>,73781617,2987,44681864,638,0,972,22446393,21155000,1007000,43980281
3666543.exe,15913981,15200989,328051,53272,7199999,86989,189,11704503,69044,5776609,1727608,18597219,61770,21325,<not supported>,5980,<not supported>,953592,7243,20954766,2536,240,<not counted>,10066551,8692000,1086000,31227572
4046853.exe,55909088,112905511,326381,60007,22348599,110803,231,22121072,102332,56081331,4350508,1217964,64923,20159,<not supported>,6827,<not supported>,76718652,2323,205793,544,65,2835,18742334,18306000,0,38780771
5075663.exe,94076206,218363558,967691,60071,53341915,295727,211,54719880,294791,86772345,8225298,1515125,108174,1293404,<not supported>,13697,<not supported>,96338699,8073,734483,1500,55,4210,31968838,30699000,990000,52415372
5104802.exe,51540070,137156459,307267,54820,20744417,109559,186,19956791,95521,53495885,2127394,1757736,74881,23982,<not supported>,7702,<not supported>,79025079,4830,316176,747,187,3843,18024696,15700000,1962000,39149539
5409465.exe,75229083,183704201,254892,40075,37320908,265433,160,36362130,267419,63843545,3326569,9554727,87846,25023,<not supported>,7997,<not supported>,87958303,2573,227878,629,0,937,21765575,19425000,2044000,42956743
5878214.exe,1105667342,1139980881,17217395,8241906,223146578,887929,117338,222786608,860715,268686393,20493772,231556629,2600223,13693966,<not supported>,7727656,<not supported>,265184213,2691040,217433583,651859,2,396453,325511192,140056000,185074000,346922285
5920970.exe,60215334,139849498,259814,49151,22520688,102264,174,21668926,104056,46522216,3443125,3754626,77462,33959,<not supported>,12133,<not supported>,77910995,2480,714492,596,0,1870,19130478,17783000,987000,40601422
6123694.exe,16953192,13513526,186829,27263,4843341,46095,182,4901856,46995,7873607,88372,5458008,66364,50676,<not supported>,11061,<not supported>,387454,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,5820546,4358000,1089000,27064979
6227368.exe,61193165,152831097,251957,42919,26042924,101397,216,24940815,104862,52984242,3145537,9846920,100026,34247,<not supported>,8918,<not supported>,86268552,2574,236506,635,0,939,21492339,21065000,0,43263177
786190.exe,62035449,152190775,244138,41975,26116075,98921,169,25163929,103009,54268838,3196969,9811827,81563,26644,<not supported>,11126,<not supported>,85431444,2673,233485,629,0,949,21622801,20223000,1011000,43397617
787752.exe,9248561,6929009,120330,19496,2342873,39136,173,2344346,39083,3504210,96845,2963818,90199,16372,<not supported>,<not counted>,<not supported>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,3545970,1071000,2143000,25420999
8000029.exe,1026327162,2692375775,2989198,176447,623915497,372589,244,622188909,388902,769762382,13322149,374487865,1027506,749379,<not supported>,1509375,<not supported>,784577773,39608,377847841,8621,63,12827,305088345,303803000,999000,326507277
8557275.exe,58163083,149727834,315935,60777,27897101,116151,213,27531387,95298,53961768,4070419,2584370,60402,17108,<not supported>,6259,<not supported>,78002099,2046,180010,680,42,3039,17354279,16005000,1000000,38600345
