file,pkg,cores,ram,gpu,psys,duration_time,user_time,system_time,perf_time
2267323.exe ,  2.22,  2.15,  0.10,  0.00,  5.59,  172494796,  165060000,    7002000,  185843874
3323785.exe ,  2.16,  2.09,  0.10,  0.00,  5.32,  169392210,  161389000,    7969000,  181659198
3587345.exe ,  0.90,  0.88,  0.05,  0.00,  2.41,   73806327,   67610000,    5965000,   86057134
3827594.exe ,  2.20,  2.14,  0.10,  0.00,  5.39,  171387256,  163329000,    8016000,  183567451
4646477.exe ,  0.89,  0.86,  0.05,  0.00,  2.43,   72763797,   64766000,    7971000,   84959790
4656918.exe ,  0.90,  0.88,  0.04,  0.00,  2.16,   71320679,   65260000,    6024000,   83381709
4870731.exe ,  0.91,  0.89,  0.05,  0.00,  2.23,   74266585,   69221000,    5016000,   86498472
4990217.exe ,  2.19,  2.13,  0.10,  0.00,  5.45,  173162460,  165011000,    8000000,  185424516
5120159.exe ,  2.34,  2.27,  0.11,  0.00,  5.77,  177840357,  169667000,    7984000,  190586072
5768294.exe ,  0.86,  0.83,  0.05,  0.00,  2.26,   72533666,   65480000,    6944000,   84725766
6207480.exe ,  0.89,  0.86,  0.05,  0.00,  2.37,   73986112,   67968000,    5997000,   86212801
6345129.exe ,  2.20,  2.14,  0.10,  0.00,  5.46,  172000333,  164951000,    6997000,  184193366
6761058.exe ,  2.14,  2.08,  0.10,  0.00,  5.44,  172076104,  166917000,    4997000,  184376840
6947711.exe ,  0.87,  0.85,  0.05,  0.00,  2.28,   73025501,   68971000,    3998000,   85299047
6963176.exe ,  0.87,  0.84,  0.05,  0.00,  2.33,   74107000,   69085000,    5006000,   86362017
7254933.exe ,  2.11,  2.05,  0.10,  0.00,  5.32,  170353986,  166313000,    4007000,  182585051
7256574.exe ,  2.19,  2.13,  0.10,  0.00,  5.61,  173245672,  171214000,    2002000,  185428988
7857074.exe ,  0.84,  0.81,  0.05,  0.00,  2.17,   71309475,   67282000,    4016000,   86177537
7954781.exe ,  0.87,  0.85,  0.05,  0.00,  2.30,   74351476,   70278000,    4015000,   86474821
8388087.exe ,  0.83,  0.81,  0.05,  0.00,  2.26,   80475769,   74403000,    6032000,   95444148
