@relation problema
@attribute 'pkg' real
@attribute 'cores' real
@attribute 'ram' real
@attribute 'gpu' real
@attribute 'psys' real
@attribute 'duration_time' real
@attribute 'user_time' real
@attribute 'system_time' real
@attribute 'class' {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31}
@data
1.56,1.51,0.07,0.00,3.90,131084473,95560000,35206000,0
0.31,0.30,0.01,0.00,0.78,24951802,23864000,994000,0
1.51,1.46,0.07,0.00,3.91,129118093,108080000,21015000,0
1.53,1.48,0.07,0.00,3.98,131640530,104433000,27112000,0
1.53,1.48,0.07,0.00,3.95,130813727,92739000,37893000,0
0.96,0.93,0.05,0.00,2.61,89058798,65325000,23754000,0
1.53,1.47,0.07,0.00,3.97,130663525,102647000,27904000,0
1.50,1.46,0.07,0.00,3.91,129506935,97616000,31874000,0
1.51,1.47,0.07,0.00,3.80,130015040,102008000,28002000,0
0.31,0.31,0.01,0.00,0.77,25135076,23118000,2010000,0
1.47,1.43,0.07,0.00,3.95,128585761,93686000,34883000,0
0.30,0.30,0.01,0.00,0.78,24859273,23858000,994000,0
1.51,1.45,0.07,0.00,3.98,130264688,97132000,33045000,0
1.50,1.44,0.07,0.00,3.96,129409187,96292000,33100000,0
0.31,0.30,0.01,0.00,0.77,25061937,24060000,1002000,0
0.86,0.83,0.04,0.00,2.19,67825076,65724000,1991000,0
0.30,0.29,0.02,0.00,0.79,24785314,23664000,986000,0
1.50,1.45,0.07,0.00,4.00,130497115,104392000,26098000,0
1.49,1.44,0.07,0.00,4.00,129430574,99239000,30072000,0
1.47,1.43,0.07,0.00,3.88,129099940,105068000,24015000,0
0.45,0.43,0.03,0.00,1.27,46738318,45487000,988000,1
1.84,1.78,0.10,0.00,5.20,201344217,200332000,1001000,1
3.39,3.27,0.19,0.00,9.49,372374994,371363000,1000000,1
0.28,0.27,0.02,0.00,0.79,28756727,26727000,1979000,1
0.47,0.45,0.02,0.00,1.30,46894740,45890000,997000,1
3.38,3.25,0.19,0.00,9.55,372928540,371917000,999000,1
0.46,0.44,0.02,0.00,1.26,45963774,44962000,999000,1
0.47,0.45,0.03,0.00,1.32,47751682,46747000,994000,1
0.30,0.29,0.01,0.00,0.81,28548919,27516000,1019000,1
0.43,0.42,0.02,0.00,1.26,46145498,46103000,0,1
0.43,0.41,0.02,0.00,1.24,46431942,45300000,1006000,1
0.88,0.85,0.05,0.00,2.36,87289924,87186000,0,1
0.16,0.16,0.01,0.00,0.47,17524025,17526000,0,1
0.27,0.26,0.01,0.00,0.75,26043285,25028000,1001000,1
0.47,0.45,0.03,0.00,1.33,48913915,48916000,0,1
3.28,3.14,0.19,0.00,9.48,375025104,374002000,1000000,1
0.44,0.43,0.02,0.00,1.25,45330297,44304000,1006000,1
0.46,0.44,0.03,0.00,1.32,48928257,47933000,998000,1
0.45,0.44,0.02,0.00,1.25,45284759,45278000,0,1
0.23,0.22,0.01,0.00,0.64,22822576,21769000,989000,1
0.40,0.40,0.02,0.00,1.03,34769191,31471000,2950000,2
0.41,0.40,0.02,0.00,1.04,33667516,29686000,3958000,2
0.35,0.34,0.02,0.00,0.96,34922092,32883000,2055000,2
0.83,0.80,0.03,0.00,2.04,65185267,63137000,2004000,2
0.35,0.33,0.02,0.00,0.97,35670197,34641000,1018000,2
0.40,0.39,0.02,0.00,1.03,34418734,29485000,4914000,2
0.85,0.82,0.04,0.00,2.13,67758471,65714000,2021000,2
0.78,0.77,0.03,0.00,1.94,63736196,61728000,1991000,2
0.40,0.38,0.02,0.00,1.02,34491799,32454000,2028000,2
0.45,0.43,0.02,0.00,1.15,36548838,36410000,0,2
0.82,0.79,0.03,0.00,2.04,63770563,59647000,3976000,2
0.85,0.82,0.04,0.00,2.10,67214726,61055000,6005000,2
0.39,0.37,0.02,0.00,1.02,32220621,29102000,3010000,2
0.79,0.77,0.03,0.00,1.99,64083346,62046000,2001000,2
0.79,0.77,0.03,0.00,2.02,64582382,61492000,2975000,2
0.79,0.78,0.03,0.00,1.98,63633377,60546000,2977000,2
0.77,0.75,0.03,0.00,1.95,62871323,60861000,1995000,2
0.45,0.43,0.02,0.00,1.18,38312496,33250000,5037000,2
0.87,0.84,0.05,0.00,2.29,81278565,77242000,4012000,2
0.73,0.71,0.04,0.00,1.97,67880182,62907000,4914000,2
2.67,2.57,0.16,0.00,7.50,254837995,189264000,65091000,3
3.19,3.09,0.16,0.00,8.12,288005544,228987000,58996000,3
1.27,1.23,0.08,0.00,3.26,113165949,107125000,6007000,3
3.13,3.02,0.16,0.00,8.36,289458144,240353000,49072000,3
3.06,2.94,0.22,0.00,8.73,307337058,236452000,70836000,3
1.68,1.63,0.09,0.00,4.38,144589988,137572000,6978000,3
1.06,1.02,0.07,0.00,2.79,95414670,92365000,3011000,3
3.20,3.10,0.16,0.00,8.04,284831905,229063000,55771000,3
3.09,2.99,0.16,0.00,8.26,285066453,240949000,43990000,3
0.95,0.93,0.06,0.00,2.54,90378167,85336000,5019000,3
0.98,0.94,0.07,0.00,2.72,99613614,93578000,5973000,3
0.95,0.92,0.06,0.00,2.57,91368588,86290000,5016000,3
2.34,2.25,0.14,0.00,6.65,231894130,169895000,61961000,3
1.13,1.09,0.07,0.00,2.99,103949685,95851000,7987000,3
1.06,1.03,0.07,0.00,2.75,95738324,91756000,3989000,3
3.21,3.10,0.16,0.00,8.01,285937276,233862000,51969000,3
1.05,1.01,0.07,0.00,2.83,100565043,90585000,9954000,3
3.30,3.19,0.17,0.00,8.21,292558400,230607000,61894000,3
0.97,0.93,0.06,0.00,2.52,86965193,81937000,4996000,3
2.32,2.24,0.13,0.00,6.55,229283882,156513000,72773000,3
2.10,2.01,0.16,0.00,5.78,198076840,77779000,6060000,4
2.68,2.59,0.17,0.00,6.86,225334385,130182000,9937000,4
2.07,1.99,0.16,0.00,5.40,182365926,84670000,12791000,4
1.13,1.09,0.11,0.00,3.21,111199487,105157000,6008000,4
1.10,1.06,0.10,0.00,3.00,106044485,100010000,6000000,4
2.08,2.01,0.17,0.00,5.65,194394816,98823000,10980000,4
1.10,1.06,0.10,0.00,3.12,108753824,105622000,2989000,4
1.25,1.20,0.13,0.00,3.47,123099060,113058000,10005000,4
2.63,2.55,0.17,0.00,6.94,224549887,131403000,8024000,4
2.64,2.53,0.24,0.00,7.55,268616950,166885000,16460000,4
1.92,1.85,0.14,0.00,5.02,170095617,73023000,12003000,4
1.73,1.67,0.13,0.00,4.81,165814087,161776000,4019000,4
1.85,1.79,0.13,0.00,4.89,164250912,69147000,10021000,4
1.93,1.87,0.14,0.00,5.05,170490908,79096000,7008000,4
2.17,2.08,0.19,0.00,6.07,206734067,105969000,15292000,4
1.88,1.81,0.14,0.00,5.12,170613992,73126000,12187000,4
2.60,2.51,0.17,0.00,6.89,224710273,131270000,8016000,4
2.03,1.95,0.18,0.00,5.69,204139631,104385000,15055000,4
2.36,2.28,0.18,0.00,6.24,215573462,116201000,14024000,4
1.89,1.82,0.14,0.00,5.15,170900565,79938000,5995000,4
2.26,2.18,0.17,0.00,6.11,210657057,78398000,13236000,5
1.98,1.91,0.14,0.00,5.04,172122953,70471000,16758000,5
1.92,1.85,0.14,0.00,5.01,170281667,73264000,12043000,5
1.44,1.39,0.13,0.00,3.93,139926830,134902000,4996000,5
2.68,2.60,0.17,0.00,6.97,228589230,131912000,11992000,5
3.19,3.08,0.22,0.00,8.25,281473010,181657000,15054000,5
1.90,1.83,0.14,0.00,5.06,169918874,75017000,10260000,5
2.86,2.78,0.19,0.00,7.47,250837768,159813000,6153000,5
1.86,1.80,0.14,0.00,5.02,167723097,70693000,12114000,5
1.55,1.48,0.16,0.00,4.49,156749333,152662000,3991000,5
1.58,1.53,0.16,0.00,4.46,158453326,148299000,10020000,5
2.81,2.71,0.26,0.00,7.62,270835335,261790000,8992000,5
1.84,1.77,0.13,0.00,4.95,163723872,70165000,9021000,5
1.93,1.87,0.14,0.00,5.15,174430429,79897000,10985000,5
2.69,2.60,0.17,0.00,6.83,225029103,131188000,9012000,5
1.57,1.50,0.16,0.00,4.38,154331296,147287000,7013000,5
1.76,1.70,0.12,0.00,4.64,153248104,63186000,4912000,5
1.91,1.84,0.14,0.00,5.22,171846192,71335000,15852000,5
2.00,1.92,0.16,0.00,5.48,182520491,84818000,13970000,5
1.91,1.84,0.14,0.00,5.04,167826465,75036000,8003000,5
2.42,2.33,0.15,0.00,6.48,216970860,85258000,10786000,6
0.97,0.94,0.05,0.00,2.42,78798952,73793000,4986000,6
3.04,2.92,0.25,0.00,8.41,296008050,286955000,8998000,6
2.54,2.47,0.10,0.00,6.16,197166364,190136000,7005000,6
0.84,0.82,0.04,0.00,2.12,71283190,63207000,8026000,6
3.96,3.81,0.33,0.00,10.51,381168255,360129000,21007000,6
4.94,4.78,0.36,0.00,12.96,444791945,427623000,16985000,6
3.43,3.30,0.33,0.00,9.83,352356108,327311000,24947000,6
2.42,2.35,0.10,0.00,5.91,186456904,180449000,5981000,6
3.86,3.74,0.21,0.00,9.69,314202304,213903000,14993000,6
1.36,1.31,0.09,0.00,3.51,115653827,112564000,2988000,6
2.50,2.42,0.10,0.00,6.13,195660216,189630000,5988000,6
3.07,2.98,0.17,0.00,7.36,243604463,236586000,6987000,6
1.46,1.42,0.10,0.00,3.76,126768074,116641000,9969000,6
3.32,3.20,0.24,0.00,9.10,313806011,297683000,15983000,6
1.21,1.17,0.08,0.00,3.10,102341187,101237000,1002000,6
1.24,1.20,0.08,0.00,3.20,103979877,98883000,4994000,6
3.79,3.65,0.35,0.00,10.12,360636323,346523000,13980000,6
2.99,2.91,0.13,0.00,7.42,245196824,238169000,7004000,6
0.92,0.89,0.04,0.00,2.35,76922902,71842000,4989000,6
0.94,0.90,0.05,0.00,2.57,95374411,94038000,1000000,7
4.17,3.99,0.33,0.00,10.20,338741179,189739000,148795000,7
3.69,3.52,0.31,0.00,9.13,303612423,147160000,156170000,7
4.78,4.61,0.28,0.00,12.78,427345189,222168000,205156000,7
2.82,2.71,0.19,0.00,7.44,244409394,109128000,135158000,7
4.03,3.85,0.33,0.00,10.05,338988275,192785000,145837000,7
1.50,1.46,0.06,0.00,3.73,116649369,114652000,1993000,7
3.76,3.60,0.31,0.00,9.69,313983809,167829000,145851000,7
4.08,3.90,0.33,0.00,10.16,338835442,187809000,150847000,7
1.06,1.04,0.04,0.00,2.54,83411688,82276000,1003000,7
3.96,3.80,0.33,0.00,10.43,338846182,179769000,158796000,7
3.12,3.00,0.21,0.00,8.45,279005365,132992000,145991000,7
2.16,2.10,0.09,0.00,5.63,181813236,179812000,1997000,7
1.31,1.25,0.09,0.00,3.60,123943130,2989000,3559000,7
1.15,1.13,0.05,0.00,2.74,90700793,89657000,996000,7
2.17,2.08,0.16,0.00,5.91,196175123,56036000,140091000,7
3.61,3.44,0.31,0.00,9.17,307978422,166333000,141432000,7
1.27,1.24,0.05,0.00,3.07,102803055,101792000,997000,7
1.06,1.04,0.05,0.00,2.59,86410977,86323000,0,7
2.94,2.82,0.20,0.00,7.94,258975278,117986000,140983000,7
1.81,1.73,0.17,0.00,5.50,189641300,174345000,15029000,8
3.14,3.03,0.21,0.00,7.98,284053460,218020000,66006000,8
0.99,0.96,0.07,0.00,2.63,86635187,76654000,9955000,8
1.64,1.58,0.13,0.00,4.33,142226338,130187000,12017000,8
1.51,1.45,0.11,0.00,4.04,129098710,121071000,8004000,8
1.38,1.33,0.12,0.00,3.63,115226810,106176000,9015000,8
1.76,1.68,0.15,0.00,4.66,149274372,136234000,13022000,8
1.68,1.62,0.12,0.00,4.75,163385137,154361000,9021000,8
4.88,4.70,0.32,0.00,12.80,409012775,329131000,79789000,8
1.61,1.55,0.11,0.00,4.31,145932173,135913000,9993000,8
2.71,2.60,0.19,0.00,6.89,238312379,186223000,52062000,8
2.37,2.28,0.16,0.00,6.32,208864558,197935000,10941000,8
1.44,1.38,0.10,0.00,3.64,120869521,114803000,5989000,8
3.41,3.28,0.27,0.00,9.65,327210860,248134000,79042000,8
1.45,1.39,0.10,0.00,3.73,123527855,112545000,10955000,8
2.10,2.03,0.12,0.00,5.58,180766256,174743000,5991000,8
2.46,2.37,0.18,0.00,6.59,211907107,192890000,18989000,8
4.83,4.68,0.28,0.00,12.75,416291818,343219000,73046000,8
4.35,4.20,0.23,0.00,11.52,375280540,313211000,62041000,8
1.41,1.36,0.10,0.00,3.88,126340164,114385000,11935000,8
0.48,0.47,0.02,0.00,1.26,41467566,37263000,3922000,9
0.21,0.21,0.01,0.00,0.51,16340726,13266000,3061000,9
0.13,0.13,0.01,0.00,0.33,11255599,10229000,1022000,9
0.03,0.04,0.00,0.00,0.09,3170356,3170000,0,9
0.12,0.12,0.01,0.00,0.30,10024497,9936000,0,9
0.03,0.04,0.00,0.00,0.09,3372954,2219000,1109000,9
0.50,0.49,0.02,0.00,1.26,41311208,41309000,0,9
0.52,0.50,0.02,0.00,1.33,41455485,40366000,1009000,9
0.22,0.21,0.01,0.00,0.54,16419111,13519000,2897000,9
0.04,0.04,0.00,0.00,0.09,3328329,3289000,0,9
0.24,0.24,0.01,0.00,0.56,18706656,13481000,5185000,9
0.17,0.17,0.01,0.00,0.44,14158164,10037000,4015000,9
0.15,0.14,0.01,0.00,0.38,11776558,10703000,973000,9
0.04,0.04,0.00,0.00,0.12,3670420,892000,2678000,9
0.23,0.22,0.01,0.00,0.56,18043932,13939000,3982000,9
0.21,0.20,0.01,0.00,0.50,16080739,15078000,1005000,9
0.49,0.48,0.02,0.00,1.28,40888497,40873000,0,9
0.15,0.15,0.01,0.00,0.40,13927662,10948000,2985000,9
0.14,0.14,0.01,0.00,0.37,13153927,11094000,2017000,9
0.14,0.14,0.01,0.00,0.35,11474436,9388000,2086000,9
0.50,0.49,0.03,0.00,1.31,43918567,35578000,7906000,10
1.10,1.08,0.05,0.00,2.76,90526676,87487000,3016000,10
0.55,0.54,0.03,0.00,1.41,46106427,41072000,5008000,10
1.28,1.25,0.08,0.00,3.28,105499014,99420000,6025000,10
0.89,0.86,0.08,0.00,2.39,82315185,75230000,7021000,10
0.67,0.65,0.05,0.00,1.84,60348660,59229000,1003000,10
0.72,0.69,0.05,0.00,1.97,64428898,60437000,3963000,10
0.72,0.69,0.07,0.00,2.08,75521754,65512000,9926000,10
1.34,1.30,0.09,0.00,3.53,113037383,105010000,8000000,10
1.21,1.17,0.12,0.00,3.33,114013513,98990000,14998000,10
1.11,1.09,0.05,0.00,2.81,89160814,86076000,3002000,10
1.11,1.08,0.05,0.00,2.79,89130648,83000000,6000000,10
0.79,0.76,0.07,0.00,2.17,72073401,64037000,8004000,10
0.74,0.71,0.07,0.00,2.10,73998489,60173000,13810000,10
1.40,1.36,0.09,0.00,3.65,117536621,108364000,9030000,10
1.37,1.33,0.09,0.00,3.61,117645211,107644000,9967000,10
1.57,1.51,0.11,0.00,4.15,133007320,119985000,12998000,10
0.50,0.49,0.03,0.00,1.32,43311847,35415000,7870000,10
1.12,1.08,0.06,0.00,2.85,91220516,87065000,4003000,10
0.80,0.77,0.07,0.00,2.27,74809717,61812000,12960000,10
0.51,0.49,0.04,0.00,1.74,72714668,71409000,991000,11
0.51,0.50,0.03,0.00,1.47,55038709,54039000,1000000,11
5.42,5.24,0.26,0.00,13.85,502211141,501200000,1000000,11
0.73,0.70,0.03,0.00,1.86,62581055,61463000,991000,11
1.01,0.98,0.05,0.00,2.72,97556143,96516000,1005000,11
0.56,0.55,0.03,0.00,1.51,51097598,50089000,1001000,11
0.68,0.67,0.03,0.00,1.79,61602447,61588000,0,11
0.04,0.04,0.00,0.00,0.09,3097575,3100000,0,11
0.63,0.62,0.03,0.00,1.66,56385529,55350000,1006000,11
1.04,1.01,0.05,0.00,2.67,93120508,92010000,1000000,11
0.57,0.55,0.03,0.00,1.49,51263581,51252000,0,11
0.93,0.90,0.04,0.00,2.41,84408288,83397000,1004000,11
3.77,3.61,0.29,0.00,9.69,337525003,167728000,169725000,11
0.60,0.58,0.03,0.00,1.57,53482245,52478000,990000,11
0.80,0.78,0.04,0.00,2.03,68721573,68588000,0,11
0.67,0.64,0.03,0.00,1.69,57814344,56733000,995000,11
0.62,0.60,0.03,0.00,1.62,54837387,53646000,993000,11
0.71,0.69,0.03,0.00,1.85,64146418,63039000,1000000,11
3.74,3.65,0.15,0.00,8.70,287556183,287506000,0,11
0.69,0.67,0.03,0.00,1.74,59047322,58035000,1000000,11
0.42,0.40,0.02,0.00,1.08,34273113,29803000,4110000,12
0.47,0.45,0.02,0.00,1.16,37979068,30951000,6989000,12
0.65,0.63,0.03,0.00,1.67,56081235,51045000,5004000,12
1.18,1.15,0.05,0.00,2.87,91666986,87613000,3982000,12
1.17,1.14,0.05,0.00,2.90,89680431,88670000,996000,12
0.48,0.46,0.02,0.00,1.18,38952747,34931000,3992000,12
1.18,1.15,0.05,0.00,2.91,92006122,89877000,1997000,12
2.52,2.43,0.15,0.00,6.50,224476720,206379000,18033000,12
0.79,0.76,0.04,0.00,2.02,68745900,64736000,3983000,12
1.14,1.11,0.05,0.00,2.86,89535583,88528000,1006000,12
0.39,0.37,0.02,0.00,0.98,31821105,26778000,4959000,12
0.38,0.36,0.02,0.00,0.99,32603814,31576000,1018000,12
0.38,0.37,0.02,0.00,1.01,33337623,31284000,2018000,12
1.18,1.14,0.07,0.00,3.09,109478597,98503000,10944000,12
0.99,0.96,0.06,0.00,2.64,96168971,93139000,3004000,12
1.17,1.13,0.07,0.00,3.12,109490827,104347000,5016000,12
1.37,1.32,0.06,0.00,3.43,108582239,99475000,9043000,12
1.27,1.23,0.05,0.00,3.15,99146464,95122000,4005000,12
0.51,0.50,0.03,0.00,1.32,42446300,36328000,6054000,12
0.50,0.48,0.03,0.00,1.30,42581268,36354000,6059000,12
0.34,0.32,0.01,0.00,0.83,25536480,24175000,1007000,13
0.12,0.12,0.01,0.00,0.31,10168760,9156000,1017000,13
0.11,0.11,0.01,0.00,0.30,10226178,9204000,1022000,13
0.30,0.29,0.01,0.00,0.73,24543438,22579000,1963000,13
0.11,0.11,0.01,0.00,0.30,10508348,7643000,2866000,13
0.38,0.37,0.02,0.00,0.97,30519608,29333000,1011000,13
0.29,0.28,0.01,0.00,0.74,22850878,21852000,993000,13
0.11,0.10,0.01,0.00,0.31,10668848,9607000,1067000,13
0.22,0.20,0.02,0.00,0.73,29475920,28375000,1013000,13
0.29,0.28,0.01,0.00,0.71,23048529,22051000,1002000,13
0.30,0.29,0.01,0.00,0.74,22901669,22898000,0,13
0.32,0.31,0.01,0.00,0.79,25236305,24209000,1008000,13
0.16,0.15,0.01,0.00,0.39,12982061,10988000,1997000,13
0.29,0.28,0.01,0.00,0.72,22499771,22484000,0,13
0.34,0.34,0.02,0.00,0.85,28011303,25001000,3000000,13
0.30,0.30,0.01,0.00,0.75,24557248,21606000,2946000,13
0.28,0.27,0.01,0.00,0.70,22769462,21684000,985000,13
0.12,0.12,0.01,0.00,0.31,10053812,8229000,1828000,13
0.29,0.29,0.01,0.00,0.70,22791048,20804000,1981000,13
0.28,0.28,0.01,0.00,0.68,22799427,22804000,0,13
2.09,2.02,0.12,0.00,5.38,193727470,178482000,14956000,14
1.55,1.50,0.08,0.00,4.22,157465955,156461000,1002000,14
1.95,1.88,0.11,0.00,5.06,183199860,171176000,12012000,14
1.44,1.39,0.07,0.00,3.83,140904615,136826000,3994000,14
1.77,1.70,0.10,0.00,4.65,169187414,155113000,14010000,14
1.20,1.15,0.07,0.00,3.03,104829235,91740000,12963000,14
1.34,1.29,0.08,0.00,3.41,118120769,104081000,14010000,14
0.67,0.66,0.04,0.00,1.78,61844961,50845000,10966000,14
1.68,1.63,0.08,0.00,4.37,156475894,156407000,0,14
2.12,2.05,0.13,0.00,5.74,204083284,191974000,11998000,14
2.16,2.08,0.13,0.00,5.66,207812041,187823000,19981000,14
2.12,2.05,0.12,0.00,5.47,196225504,187228000,8963000,14
1.28,1.23,0.06,0.00,3.44,127566643,126528000,1004000,14
0.52,0.50,0.03,0.00,1.37,46960489,40878000,5982000,14
2.00,1.94,0.11,0.00,5.22,188355671,177173000,10948000,14
1.36,1.32,0.07,0.00,3.64,134824656,126798000,7987000,14
