file,pkg,cores,ram,gpu,psys,duration_time,user_time,system_time
2307838.exe ,  8.83,  8.58,  0.47,  0.00, 19.91,  655542814,  650150000,    4993000
2409014.exe , 11.12, 10.84,  0.43,  0.00, 24.89,  832420531,  826396000,    6002000
2451062.exe ,  9.53,  9.27,  0.39,  0.00, 22.10,  752025325,  747782000,    3998000
2516802.exe ,  1.26,  1.20,  0.09,  0.00,  3.61,  131391293,    2368000,    4065000
2538223.exe , 27.31, 26.55,  1.08,  0.00, 62.34, 2123894793, 2120613000,    2999000
2838507.exe ,  5.02,  4.88,  0.22,  0.00, 12.12,  418193167,  415164000,    3001000
3425234.exe ,  8.16,  7.94,  0.33,  0.00, 19.07,  639436570,  637317000,    2000000
3760856.exe ,  7.78,  7.58,  0.31,  0.00, 17.77,  596310017,  592223000,    4001000
3881005.exe , 15.34, 14.93,  0.59,  0.00, 34.67, 1142878920, 1140764000,    1999000
421866.exe  ,  9.83,  9.56,  0.40,  0.00, 22.76,  776303086,  771131000,    4994000
4782128.exe , 20.34, 19.75,  0.84,  0.00, 47.64, 1640935814, 1635683000,    4999000
5172847.exe , 22.84, 22.20,  0.93,  0.00, 53.28, 1825960031, 1821729000,    3999000
5945339.exe , 10.31, 10.04,  0.40,  0.00, 23.29,  777394176,  773345000,    3996000
6012416.exe ,  7.29,  7.05,  0.44,  0.00, 19.11,  635217293,  495147000,  140041000
6086206.exe , 15.75, 15.29,  0.65,  0.00, 36.76, 1270648348, 1262343000,    8002000
6111112.exe , 12.94, 12.57,  0.53,  0.00, 30.00, 1028516422, 1028244000,          0
6114886.exe ,  8.60,  8.36,  0.34,  0.00, 19.85,  672589543,  670539000,    2001000
6677723.exe , 14.56, 14.16,  0.57,  0.00, 33.21, 1113911306, 1109854000,    3999000
7474778.exe , 17.10, 16.61,  0.68,  0.00, 39.40, 1333677875, 1330549000,    2998000
8445631.exe ,  7.26,  7.04,  0.31,  0.00, 17.22,  595309978,  593271000,    2000000
