file,pkg,cores,ram,gpu,psys,duration_time,user_time,system_time
1359491.exe ,  1.42,  1.37,  0.06,  0.00,  3.63,  117493245,  113711000,    1994000
1820307.exe ,  1.51,  1.48,  0.07,  0.00,  3.71,  129818949,  127793000,    1996000
2021894.exe ,  1.60,  1.55,  0.07,  0.00,  3.89,  135003886,  132982000,    1999000
2799712.exe ,  2.09,  2.04,  0.09,  0.00,  5.23,  175588182,  147638000,   27931000
3051090.exe ,  3.45,  3.34,  0.15,  0.00,  8.40,  286772368,  249764000,   36965000
3371941.exe ,  2.38,  2.31,  0.11,  0.00,  5.81,  192805666,  168608000,   23944000
3536231.exe ,  3.60,  3.49,  0.16,  0.00,  8.96,  313735069,  313731000,          0
3598512.exe ,  1.52,  1.48,  0.07,  0.00,  3.74,  125938281,  120919000,    4996000
3823863.exe ,  2.32,  2.26,  0.10,  0.00,  5.75,  189105859,  165984000,   22997000
4174493.exe ,  1.72,  1.67,  0.07,  0.00,  4.35,  142580208,  140443000,    2006000
4573853.exe ,  2.50,  2.42,  0.11,  0.00,  6.18,  214332397,  178449000,   35889000
5530660.exe ,  1.33,  1.30,  0.05,  0.00,  3.16,  103781061,  102771000,     997000
5766238.exe ,  1.35,  1.32,  0.05,  0.00,  3.16,  102553594,   99552000,    2986000
6698648.exe ,  1.66,  1.60,  0.07,  0.00,  4.26,  143452339,  114350000,   29089000
6966964.exe ,  1.82,  1.76,  0.08,  0.00,  4.48,  154950666,  119959000,   34988000
709259.exe  ,  1.35,  1.30,  0.06,  0.00,  3.57,  121016375,   91933000,   28979000
7298421.exe ,  1.36,  1.32,  0.06,  0.00,  3.23,  104941797,  103923000,     999000
7327846.exe ,  2.12,  2.07,  0.09,  0.00,  5.13,  173569069,  146628000,   26931000
7914657.exe ,  1.23,  1.20,  0.05,  0.00,  3.06,  103096794,  101075000,    2001000
8319654.exe ,  3.16,  3.06,  0.16,  0.00,  8.14,  298382453,  292276000,    5985000
