file,pkg,cores,ram,gpu,psys,duration_time,user_time,system_time
1315752.exe ,  0.04,  0.04,  0.00,  0.00,  0.12,    3931275,    2448000,    1224000
1571671.exe ,  0.16,  0.15,  0.01,  0.00,  0.41,   13534593,    7282000,    6241000
1992683.exe ,  1.59,  1.54,  0.07,  0.00,  3.89,  137723375,  136599000,     997000
2696383.exe ,  2.13,  2.07,  0.09,  0.00,  5.17,  181239694,  179233000,    1991000
2706187.exe ,  0.06,  0.05,  0.00,  0.00,  0.15,    4596263,    2754000,    1836000
344718.exe  ,  4.92,  4.76,  0.23,  0.00, 12.51,  456132297,  454891000,     999000
3594696.exe ,  0.05,  0.04,  0.00,  0.00,  0.12,    3799113,    2836000,     945000
4301671.exe ,  1.60,  1.55,  0.07,  0.00,  3.97,  141383622,  140372000,     995000
4303820.exe ,  0.16,  0.15,  0.01,  0.00,  0.41,   13580290,    7235000,    6201000
4663650.exe ,  2.67,  2.59,  0.12,  0.00,  6.57,  226854912,  225729000,     998000
5032811.exe ,  0.20,  0.20,  0.01,  0.00,  0.53,   18347535,   11161000,    7102000
5108067.exe ,  2.01,  1.95,  0.09,  0.00,  5.06,  180942547,  179928000,     999000
5372423.exe ,  0.04,  0.04,  0.00,  0.00,  0.12,    3968453,    2977000,     992000
5624865.exe ,  0.11,  0.11,  0.01,  0.00,  0.29,   10149531,    9116000,    1012000
5804862.exe ,  0.04,  0.04,  0.00,  0.00,  0.13,    5120616,    4107000,    1026000
6470436.exe ,  0.09,  0.09,  0.01,  0.00,  0.25,    9479846,    8532000,     948000
6627581.exe ,  0.05,  0.04,  0.00,  0.00,  0.12,    4008930,    3009000,    1003000
713282.exe  ,  1.65,  1.60,  0.08,  0.00,  4.21,  152598454,  152598000,          0
835034.exe  ,  2.52,  2.44,  0.12,  0.00,  6.30,  228855725,  226851000,    1998000
907195.exe  ,  0.27,  0.26,  0.02,  0.00,  0.70,   23813707,   19063000,    4765000
