file,pkg,cores,ram,gpu,psys,duration_time,user_time,system_time
1943931.exe ,  3.15,  3.05,  0.14,  0.00,  7.55,  265200672,  264811000,          0
2520984.exe , 12.65, 12.26,  0.56,  0.00, 30.62, 1106180613, 1104160000,    2000000
2636614.exe , 19.64, 19.03,  0.87,  0.00, 47.48, 1704741337, 1702715000,    1999000
2695910.exe ,  2.01,  1.95,  0.08,  0.00,  4.73,  164270531,  164288000,          0
3048609.exe ,  5.20,  5.05,  0.21,  0.00, 12.97,  418762024,  417672000,     999000
3457019.exe ,  2.35,  2.29,  0.10,  0.00,  5.50,  187954507,  185966000,    1988000
363509.exe  ,  8.64,  8.38,  0.38,  0.00, 20.73,  743404129,  742272000,     999000
3666543.exe ,  0.05,  0.05,  0.00,  0.00,  0.13,    5968764,    5974000,          0
4046853.exe ,  4.81,  4.67,  0.21,  0.00, 11.61,  407326396,  407068000,          0
5075663.exe ,  5.34,  5.18,  0.23,  0.00, 12.57,  440525526,  439501000,    1001000
5104802.exe ,  2.08,  2.01,  0.08,  0.00,  4.85,  163121575,  163109000,          0
5409465.exe ,  4.57,  4.43,  0.20,  0.00, 10.94,  384680771,  383566000,     998000
5878214.exe , 14.15, 13.69,  0.79,  0.00, 34.46, 1227291834, 1055025000,  172004000
5920970.exe ,  3.40,  3.30,  0.15,  0.00,  8.25,  290723127,  289740000,     999000
6123694.exe ,  4.89,  4.75,  0.21,  0.00, 11.58,  403227332,  401139000,    2000000
6227368.exe ,  3.61,  3.50,  0.15,  0.00,  8.56,  298759158,  297426000,     998000
786190.exe  , 11.87, 11.50,  0.54,  0.00, 29.24, 1060575502, 1060469000,          0
787752.exe  ,  8.37,  8.11,  0.36,  0.00, 19.79,  696392851,  696258000,          0
8000029.exe , 25.57, 24.80,  1.09,  0.00, 60.60, 2137597954, 2134285000,    2998000
8557275.exe ,  6.90,  6.69,  0.30,  0.00, 16.65,  587220856,  584181000,    2995000
