@relation problema
@attribute 'pkg' real
@attribute 'cores' real
@attribute 'ram' real
@attribute 'gpu' real
@attribute 'psys' real
@attribute 'duration_time' real
@attribute 'user_time' real
@attribute 'system_time' real
@attribute 'class' {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31}
@data
1.44,1.39,0.08,0.00,4.05,148601568,118220000,30056000,0
0.30,0.30,0.01,0.00,0.75,24947949,23944000,997000,0
1.51,1.47,0.07,0.00,3.97,129942459,96949000,32982000,0
1.51,1.46,0.07,0.00,3.96,130793603,108819000,21963000,0
1.72,1.68,0.07,0.00,4.26,132790955,103585000,28884000,0
0.96,0.92,0.05,0.00,2.79,90686602,67735000,22910000,0
1.53,1.48,0.07,0.00,4.09,130911609,104873000,25968000,0
1.54,1.49,0.07,0.00,4.06,130878171,94895000,35960000,0
1.48,1.43,0.07,0.00,4.04,127794719,100827000,26953000,0
0.31,0.31,0.01,0.00,0.78,25133272,24120000,1005000,0
1.53,1.48,0.07,0.00,3.99,130761472,112649000,18104000,0
0.31,0.30,0.01,0.00,0.83,25085163,22985000,1998000,0
1.53,1.49,0.07,0.00,4.18,131979425,97980000,33993000,0
1.53,1.49,0.07,0.00,4.02,130496631,99607000,30878000,0
0.31,0.30,0.02,0.00,0.76,24905371,23911000,996000,0
0.88,0.85,0.04,0.00,2.18,67868582,65851000,1995000,0
0.31,0.30,0.01,0.00,0.77,24684271,21707000,2960000,0
1.50,1.46,0.07,0.00,3.91,130214292,103167000,27043000,0
1.52,1.47,0.07,0.00,3.96,130027503,106019000,24004000,0
1.51,1.47,0.07,0.00,3.98,129923177,87615000,42297000,0
0.48,0.46,0.02,0.00,1.29,46992254,45741000,994000,1
1.88,1.80,0.10,0.00,5.21,201304103,200161000,1000000,1
3.49,3.36,0.19,0.00,9.66,372773146,371755000,999000,1
0.30,0.29,0.02,0.00,0.81,28992373,27082000,1934000,1
0.49,0.47,0.02,0.00,1.37,47723888,46713000,993000,1
3.45,3.31,0.19,0.00,9.76,373440439,371372000,1996000,1
