file,pkg,cores,ram,gpu,psys,duration_time,user_time,system_time
1097798.exe ,  1.95,  1.90,  0.09,  0.00,  4.78,  160420786,  156144000,    3978000
2710332.exe ,  2.94,  2.85,  0.13,  0.00,  6.96,  238817838,  234791000,    3996000
282754.exe  ,  1.99,  1.93,  0.09,  0.00,  4.81,  166060012,  160109000,    5966000
2877258.exe ,  2.73,  2.63,  0.15,  0.00,  6.61,  229108504,  221995000,    6999000
3551732.exe ,  3.32,  3.22,  0.19,  0.00,  8.26,  269210693,  262142000,    7003000
3639330.exe ,  2.19,  2.11,  0.12,  0.00,  5.51,  187705202,  183593000,    3991000
3726166.exe ,  2.42,  2.34,  0.13,  0.00,  5.91,  206232339,  199111000,    7003000
4232119.exe ,  2.42,  2.34,  0.15,  0.00,  6.13,  216845387,  210807000,    6023000
4736614.exe ,  3.07,  2.98,  0.17,  0.00,  7.45,  261218861,  252198000,    9007000
5365488.exe ,  3.68,  3.55,  0.24,  0.00,  9.35,  322431786,  313412000,    8983000
5605071.exe ,  2.54,  2.46,  0.11,  0.00,  6.15,  207491975,  205470000,    1994000
5747101.exe ,  2.52,  2.44,  0.11,  0.00,  6.06,  201390741,  198369000,    3005000
5996947.exe ,  2.57,  2.48,  0.15,  0.00,  6.52,  222296351,  210255000,   12014000
6811790.exe ,  2.43,  2.35,  0.15,  0.00,  6.03,  214133880,  202107000,   12006000
6965093.exe ,  3.02,  2.92,  0.16,  0.00,  7.58,  253448793,  245412000,    8013000
7259642.exe ,  3.52,  3.42,  0.18,  0.00,  8.75,  293156699,  282098000,   11003000
7663838.exe ,  3.76,  3.64,  0.22,  0.00,  9.34,  316279176,  301238000,   15011000
7731830.exe ,  1.89,  1.83,  0.09,  0.00,  4.59,  157056130,  154036000,    3000000
8513722.exe ,  2.43,  2.37,  0.11,  0.00,  5.88,  198599976,  192571000,    6017000
943025.exe  ,  2.38,  2.31,  0.14,  0.00,  5.81,  201730218,  186719000,   14977000
