@relation problema-weka.filters.unsupervised.attribute.Remove-R4-weka.filters.unsupervised.attribute.Remove-R1-4

@attribute duration_time numeric
@attribute user_time numeric
@attribute system_time numeric
@attribute class {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31}

@data
185683995,181673000,3992000,6
320671593,223164000,12312000,6
115995640,111965000,3998000,6
196010780,188986000,6999000,6
242794017,237639000,5013000,6
134824753,125734000,9052000,6
313258540,296227000,17013000,6
102006947,95978000,5998000,6
104662169,96565000,7964000,6
360685242,346585000,14023000,6
245583272,237505000,8017000,6
76790734,69667000,6966000,6
83033157,81738000,1009000,7
339721225,176778000,162796000,7
302041013,154889000,146895000,7
426198893,205082000,221089000,7
243680765,111839000,131810000,7
336908077,170860000,165864000,7
116684271,115656000,1005000,7
313247259,158975000,153975000,7
337902030,169811000,167813000,7
83163964,82070000,1000000,7
343071101,183920000,158931000,7
275930593,142412000,133386000,7
180923522,179908000,999000,7
122136615,1998000,4569000,7
90360389,88312000,2007000,7
195659418,68165000,127308000,7
306394437,153111000,153111000,7
102513219,100459000,2009000,7
86173997,84120000,2002000,7
255426503,115181000,140220000,7
173582915,159169000,14014000,8
273075428,206036000,67012000,8
86117444,75052000,11007000,8
142207296,133048000,9003000,8
129762572,116747000,12971000,8
114645488,104487000,10046000,8
148270057,133220000,15024000,8
153369012,144307000,9019000,8
409158210,339994000,68998000,8
142943648,133864000,9058000,8
243569359,171683000,71867000,8
209153494,199118000,10005000,8
120804715,115783000,4990000,8
325734446,254770000,70935000,8
124448105,111497000,12941000,8
180933986,171993000,8947000,8
212478313,192396000,19937000,8
416977067,356947000,59991000,8
376520498,311571000,64910000,8
128056293,117028000,11002000,8
41372509,39123000,2006000,9
16795568,14810000,1974000,9
11425695,10386000,1038000,9
3156636,1053000,2106000,9
10039606,9019000,1002000,9
3756993,2490000,1245000,9
39170469,36157000,3013000,9
45727260,38701000,6946000,9
16616550,15532000,970000,9
3252505,2175000,1087000,9
18728960,16733000,1968000,9
14156705,12035000,2005000,9
11676584,9628000,1925000,9
3530055,3540000,0,9
17778646,15792000,1974000,9
16053091,12226000,3762000,9
41612419,38892000,2638000,9
12894687,10892000,1980000,9
12751972,8816000,3918000,9
11506388,11512000,0,9
43494129,40058000,3004000,10
90430147,85382000,5022000,10
44612209,40635000,3964000,10
107849212,99928000,7915000,10
80658506,67684000,12939000,10
60418159,55359000,5032000,10
64812050,58798000,5979000,10
70933144,59918000,10984000,10
113544060,101556000,11947000,10
114592884,99408000,15061000,10
92165780,87028000,5001000,10
90187736,87155000,3005000,10
72907701,62796000,9967000,10
71260398,58179000,13040000,10
117037426,106976000,9997000,10
118214589,109141000,9011000,10
133220591,119166000,14019000,10
43032405,36960000,5993000,10
91361763,88323000,3011000,10
74545788,64430000,10067000,10
55383268,55009000,0,11
51985725,50975000,999000,11
503926134,502909000,999000,11
62995681,61881000,998000,11
93366349,92364000,1003000,11
51054488,49948000,998000,11
61689371,61675000,0,11
3233397,3244000,0,11
54892467,53880000,997000,11
95460093,92413000,2981000,11
51704216,50585000,991000,11
84685232,82673000,1992000,11
336970150,186910000,149928000,11
53278551,50224000,2954000,11
69016385,68010000,1000000,11
56946983,55946000,999000,11
54599981,53518000,991000,11
64370431,63324000,1005000,11
288809772,287708000,998000,11
59929622,58948000,999000,11
34545832,30254000,3903000,12
37886290,31856000,5973000,12
56726087,50760000,5971000,12
93661252,88664000,4981000,12
89763461,88751000,997000,12
38570095,34621000,3956000,12
91836818,89805000,1995000,12
224146161,206103000,18009000,12
70658066,67654000,2984000,12
93797481,87792000,5985000,12
32227510,28301000,3903000,12
33778132,30789000,2979000,12
33687398,31704000,1981000,12
109112959,99984000,9089000,12
96395734,89409000,6954000,12
114178934,105143000,9012000,12
108744835,98668000,9966000,12
99208302,98195000,1001000,12
42703376,36687000,5949000,12
43461608,37384000,6062000,12
25754729,23399000,2034000,13
10086832,8282000,1840000,13
9954898,8958000,995000,13
28856048,25886000,2986000,13
11626460,10662000,969000,13
24994546,22985000,1998000,13
22878554,22874000,0,13
10694250,10685000,0,13
23766551,21768000,1978000,13
23269629,21245000,2023000,13
22553951,21438000,1020000,13
24782331,21788000,2971000,13
13136956,11082000,2015000,13
22282460,22186000,0,13
28028445,26979000,999000,13
24704852,23708000,987000,13
22670313,20701000,1971000,13
9982864,8884000,987000,13
23161702,22056000,1002000,13
22677221,21558000,979000,13
193918549,174550000,19060000,14
157235230,156237000,1001000,14
184981088,178958000,5998000,14
140457366,138401000,2005000,14
170364866,163340000,7014000,14
106522692,91419000,15069000,14
118777816,100796000,17963000,14
62147017,47090000,15028000,14
157110122,156006000,1000000,14
203662689,190521000,12967000,14
204565066,189510000,15040000,14
196323190,183218000,13015000,14
127865276,126851000,998000,14
46859828,40858000,5979000,14
187951881,171810000,15982000,14
134713451,126706000,7981000,14
113248840,99201000,14028000,14
194718347,187685000,6988000,14
205053876,191033000,14002000,14
179393652,176357000,3006000,14
52660308,49942000,1997000,15
52268587,50244000,2009000,15
126567338,126413000,0,15
47504856,45463000,2020000,15
48752963,45758000,2984000,15
127290310,124291000,2982000,15
129871535,129867000,0,15
48248781,46216000,2009000,15
183427464,178417000,4983000,15
48042867,47028000,1000000,15
48804243,47795000,995000,15
52681657,49680000,2980000,15
134760021,128740000,5987000,15
52823995,50822000,1993000,15
53256973,50225000,3013000,15
52181121,49148000,3009000,15
46792445,43779000,2984000,15
51815498,48787000,2987000,15
51406109,50289000,1005000,15
51049256,48030000,3001000,15
93745791,87529000,5967000,16
144382405,139354000,5012000,16
146925018,140899000,5995000,16
133427356,1160000,5174000,16
163280395,161097000,2001000,16
75098711,71062000,4003000,16
139482235,135485000,3984000,16
144355536,141333000,3007000,16
144757314,140759000,3993000,16
139501313,133498000,5977000,16
150895901,146792000,3994000,16
143367977,139333000,4009000,16
148563344,145576000,2991000,16
291349371,159173000,132144000,16
363801926,359774000,4008000,16
118990778,114973000,3999000,16
140917252,137866000,2997000,16
154740018,149724000,4990000,16
308103981,303981000,3999000,16
146396238,143374000,3007000,16
363595688,357296000,5988000,17
395606265,389503000,5992000,17
513309686,507193000,6002000,17
395713712,391577000,3995000,17
368421187,366401000,2002000,17
393265195,389249000,4002000,17
315568693,307521000,8013000,17
369810149,365787000,3997000,17
363914280,361799000,1998000,17
395784333,389775000,5996000,17
435803256,425788000,9995000,17
392423263,388309000,4003000,17
395973358,392949000,2999000,17
92799907,90733000,2016000,17
364683377,361633000,2996000,17
394519019,389443000,5005000,17
385233565,383214000,2001000,17
365641778,362405000,3003000,17
362462180,360449000,2002000,17
336426781,330396000,6007000,17
121148922,6185000,0,18
82189262,77150000,5009000,18
134789479,129725000,4989000,18
253112387,249147000,3986000,18
501952558,361942000,139977000,18
367399789,241230000,126120000,18
67633292,63628000,3976000,18
148003525,142967000,4998000,18
244894881,241735000,2996000,18
113970956,110014000,3964000,18
138611742,135582000,3012000,18
135250898,130238000,4970000,18
89723300,86706000,2989000,18
134081817,131958000,1999000,18
113498531,110460000,3012000,18
141632045,135620000,5983000,18
100478587,97349000,3010000,18
143599061,137590000,5982000,18
364183976,220091000,144059000,18
137565262,134518000,3011000,18
274425894,232011000,40826000,19
122909205,1068000,5342000,19
89642063,52770000,36839000,19
91410025,3353000,3019000,19
91631809,962000,5373000,19
305460192,232336000,73105000,19
326968617,263949000,62988000,19
91638631,6641000,0,19
89786585,56478000,33282000,19
94307711,57167000,37108000,19
91498751,3493000,2925000,19
112739800,78729000,33883000,19
91210170,820000,5648000,19
141331087,88198000,53119000,19
136183878,69083000,67081000,19
359116847,295051000,64011000,19
85817127,48882000,36911000,19
42491696,41393000,985000,19
89962716,62953000,26980000,19
91655903,1946000,4615000,19
46831946,42682000,3880000,20
13604023,13600000,0,20
30550426,27415000,3046000,20
1388894,1383000,0,20
25625872,24659000,986000,20
23523634,23493000,0,20
18690986,16659000,1959000,20
22743450,21716000,987000,20
25119325,24106000,1004000,20
1388368,1391000,0,20
29941412,27946000,1996000,20
29700246,27713000,1979000,20
30252696,29134000,1004000,20
30246233,27338000,2929000,20
18674155,12766000,5892000,20
23148789,20255000,2893000,20
30017996,27927000,1994000,20
15756160,12791000,2951000,20
30142113,28123000,2008000,20
34298368,33286000,1008000,20
3909594,2433000,1216000,21
13663756,6821000,6821000,21
137953287,136942000,999000,21
180636802,179523000,997000,21
4616302,3697000,924000,21
456202922,456188000,0,21
4307304,3217000,1072000,21
141885192,140779000,998000,21
13624478,9419000,4186000,21
226917148,225899000,999000,21
18466711,9226000,9226000,21
181290179,181277000,0,21
3902219,3905000,0,21
10092248,8061000,2015000,21
4739190,4754000,0,21
9618807,8560000,951000,21
4176589,3079000,1026000,21
152740279,151728000,998000,21
225146092,223947000,999000,21
24526280,20586000,3921000,21
11013620,9594000,1066000,22
22232985,20304000,1933000,22
11531867,8581000,2860000,22
24417595,23332000,1014000,22
23350701,21229000,2021000,22
10552220,8418000,2104000,22
50983608,47887000,2992000,22
10462245,7543000,2828000,22
23417809,22371000,1016000,22
14996219,11997000,2999000,22
38264021,35156000,3013000,22
23262819,21303000,1936000,22
10626951,8293000,2073000,22
10987235,8994000,1998000,22
23486554,20551000,2935000,22
9818697,8841000,982000,22
10290346,8224000,2056000,22
11075599,10064000,1006000,22
23920585,20884000,2983000,22
23460860,20523000,2931000,22
119734389,113330000,5964000,23
62498425,57457000,5040000,23
111473406,102470000,8953000,23
56953386,51936000,4993000,23
64235223,60209000,4013000,23
63451852,54513000,8920000,23
68953957,52869000,15960000,23
143612956,134612000,8974000,23
110456864,105416000,5019000,23
112863017,104848000,7988000,23
56286251,51214000,5020000,23
124355821,119323000,5013000,23
65060431,57036000,8005000,23
65273799,56209000,9033000,23
117949806,106932000,10993000,23
58723564,50736000,7958000,23
54949448,52922000,1997000,23
58912017,50899000,7984000,23
60293148,54340000,5928000,23
114885281,108827000,5990000,23
129456484,119814000,9061000,24
51644465,48643000,2978000,24
58219876,50072000,8011000,24
102902246,97882000,4994000,24
50413286,46354000,4030000,24
51071335,47932000,2995000,24
52709890,46713000,5963000,24
61757123,54650000,6955000,24
58779042,53762000,4978000,24
82880197,70878000,11979000,24
56324039,52290000,4022000,24
59376384,54329000,5030000,24
55001354,49976000,4997000,24
113638922,106625000,6975000,24
54868569,48009000,6858000,24
51397724,46330000,5035000,24
50844627,45831000,4981000,24
63166482,50110000,13028000,24
57450060,52390000,5037000,24
72614202,64631000,7954000,24
59325913,54980000,3998000,25
73329201,65266000,8032000,25
64367364,59385000,4948000,25
60629079,56626000,3973000,25
65240818,60196000,5016000,25
66168333,59183000,6904000,25
65103919,60024000,5002000,25
59674270,56659000,2982000,25
69664574,59686000,9947000,25
59953963,52935000,6991000,25
62844055,56831000,5982000,25
62497610,57407000,5035000,25
61619035,56627000,4967000,25
117165912,113021000,4000000,25
62066788,53929000,7989000,25
60851850,53843000,6979000,25
60838841,51838000,8972000,25
123513440,114487000,8959000,25
116859733,110836000,5991000,25
77539503,69472000,8054000,25
117948289,107562000,10052000,26
101911624,97884000,3995000,26
46312089,41359000,4923000,26
51077497,43036000,8006000,26
82565185,75481000,6952000,26
103173058,97091000,6005000,26
101885611,97770000,3990000,26
51825238,47748000,3979000,26
47267575,44131000,3008000,26
67490367,61512000,5952000,26
57604123,51620000,5956000,26
63291354,57341000,5931000,26
51826965,45821000,5976000,26
111479433,110425000,1003000,26
51269201,47207000,4017000,26
109568894,104488000,4975000,26
266016360,250983000,14999000,26
50568152,45444000,4939000,26
20915078,16735000,4183000,26
103008178,98953000,3998000,26
175381976,168977000,5999000,27
169108644,162079000,7003000,27
77087766,67049000,10007000,27
173275682,167244000,6008000,27
72645916,65669000,6964000,27
71684354,68673000,2985000,27
74719826,69710000,4979000,27
174270983,171128000,3002000,27
170254343,166220000,4005000,27
72372475,70239000,2006000,27
72564960,69515000,3022000,27
171423141,166415000,4982000,27
171107344,165973000,4999000,27
73624760,70609000,2983000,27
73196052,67065000,6005000,27
170879980,166744000,3993000,27
173202707,167134000,5969000,27
70965694,66840000,3990000,27
74507428,71470000,3019000,27
76703738,72575000,3976000,27
117493245,113711000,1994000,28
129818949,127793000,1996000,28
135003886,132982000,1999000,28
175588182,147638000,27931000,28
286772368,249764000,36965000,28
192805666,168608000,23944000,28
313735069,313731000,0,28
125938281,120919000,4996000,28
189105859,165984000,22997000,28
142580208,140443000,2006000,28
214332397,178449000,35889000,28
103781061,102771000,997000,28
102553594,99552000,2986000,28
143452339,114350000,29089000,28
154950666,119959000,34988000,28
121016375,91933000,28979000,28
104941797,103923000,999000,28
173569069,146628000,26931000,28
103096794,101075000,2001000,28
298382453,292276000,5985000,28
24761326,16615000,7819000,29
39793178,34692000,4956000,29
32860682,26827000,5961000,29
162914823,106909000,55952000,29
41530542,33418000,8101000,29
16652978,13424000,3098000,29
24907741,19875000,4968000,29
23890402,21848000,1986000,29
53308658,48254000,5026000,29
172374268,88173000,84165000,29
41010349,35926000,4989000,29
102050906,86932000,14988000,29
39618397,29695000,9898000,29
33988945,25898000,7968000,29
39797450,36709000,2976000,29
24622930,18687000,5901000,29
23338421,21285000,2027000,29
41598603,35634000,5939000,29
40246846,36242000,3918000,29
35001597,28891000,5977000,29
437228886,405802000,31061000,30
127108372,120073000,7004000,30
152384410,141341000,11026000,30
116955199,112933000,3997000,30
97570128,93462000,4019000,30
225187287,215153000,10007000,30
149796730,143851000,5952000,30
204998870,197861000,6995000,30
113586520,107587000,5977000,30
197145403,191996000,4999000,30
213870757,189823000,23977000,30
370389068,323219000,47031000,30
184463382,60249000,5592000,30
170288763,157257000,13021000,30
114806748,108790000,5988000,30
187124201,149031000,38008000,30
149063799,142980000,5999000,30
119673057,112562000,6972000,30
314212321,273948000,39992000,30
128184635,121148000,7008000,30
127094892,126836000,0,31
76504077,75474000,1006000,31
154732033,154713000,0,31
153329139,153252000,0,31
132201330,132191000,0,31
124234407,124204000,0,31
214456914,212406000,1994000,31
14163840,13049000,1003000,31
87328073,83285000,4013000,31
134856709,133850000,998000,31
133584098,131587000,1993000,31
134667064,133620000,1004000,31
131413807,129412000,1990000,31
130348518,128357000,1990000,31
138212090,137207000,1001000,31
128994252,129001000,0,31
136360005,136351000,0,31
139559440,138543000,996000,31
11793671,10810000,982000,31
12710498,11734000,977000,31
