file,pkg,cores,ram,gpu,psys,duration_time,user_time,system_time
1357465.exe ,  0.52,  0.51,  0.02,  0.00,  1.30,   43692742,   42434000,     986000
1803796.exe ,  0.68,  0.67,  0.04,  0.00,  1.68,   57230485,   55216000,    2007000
2006045.exe ,  0.17,  0.16,  0.01,  0.00,  0.42,   13494717,   11345000,    2062000
2358896.exe ,  0.08,  0.08,  0.00,  0.00,  0.21,    6859108,    4899000,    1959000
321299.exe  ,  0.21,  0.21,  0.01,  0.00,  0.47,   13347584,   11371000,    1895000
3644759.exe ,  0.10,  0.10,  0.01,  0.00,  0.24,    8260065,    7201000,    1028000
3648700.exe ,  0.52,  0.50,  0.02,  0.00,  1.30,   42816444,   41783000,    1019000
4162787.exe ,  0.55,  0.54,  0.02,  0.00,  1.36,   43499093,   39532000,    3953000
4310645.exe ,  0.29,  0.28,  0.01,  0.00,  0.68,   21945036,   19911000,    1991000
4359088.exe ,  0.06,  0.06,  0.00,  0.00,  0.15,    4968081,    2979000,    1986000
4871001.exe ,  0.33,  0.32,  0.02,  0.00,  0.81,   25525146,   23434000,    2037000
5166283.exe ,  0.20,  0.20,  0.01,  0.00,  0.49,   16773235,   14784000,    1971000
5724538.exe ,  0.22,  0.22,  0.01,  0.00,  0.52,   17511439,   14591000,    2918000
6063773.exe ,  0.08,  0.08,  0.00,  0.00,  0.21,    6447452,    5548000,     924000
6637031.exe ,  0.25,  0.25,  0.01,  0.00,  0.62,   20343132,   19328000,    1017000
6996922.exe ,  0.26,  0.26,  0.01,  0.00,  0.61,   19800422,   18799000,     989000
7607475.exe ,  0.55,  0.55,  0.03,  0.00,  1.34,   44897574,   44187000,     691000
7632599.exe ,  0.30,  0.29,  0.01,  0.00,  0.73,   23768927,   22764000,     989000
7983452.exe ,  0.18,  0.18,  0.01,  0.00,  0.43,   14452913,    8669000,    5779000
8307961.exe ,  0.93,  0.90,  0.04,  0.00,  2.28,   78393003,   76424000,    1985000
