file,pkg,cores,ram,gpu,psys,duration_time,user_time,system_time,perf_time
2116056.exe ,  2.32,  2.23,  0.15,  0.00,  6.40,  224661253,   88329000,    7903000,  237367146
2984311.exe ,  0.96,  0.92,  0.05,  0.00,  2.39,   79417235,   74368000,    5024000,   91583838
299068.exe  ,  3.04,  2.93,  0.25,  0.00,  8.21,  295283860,  279290000,   15959000,  310142129
3889320.exe ,  2.60,  2.52,  0.11,  0.00,  6.24,  199369338,  197315000,    2003000,  211751840
4035360.exe ,  0.84,  0.81,  0.04,  0.00,  2.14,   70867632,   69849000,    1012000,   83133172
4119785.exe ,  4.19,  4.03,  0.35,  0.00, 11.09,  406217269,  393182000,   13006000,  418451160
412287.exe  ,  5.04,  4.86,  0.36,  0.00, 12.92,  446396403,  426344000,   19969000,  460019538
4213036.exe ,  3.46,  3.32,  0.33,  0.00,  9.83,  350315514,  338252000,   12008000,  362474550
4222620.exe ,  2.39,  2.31,  0.10,  0.00,  5.79,  186144282,  183090000,    3001000,  198580656
4390406.exe ,  4.00,  3.87,  0.21,  0.00,  9.73,  314640287,  206651000,   23229000,  326964061
4928227.exe ,  1.39,  1.34,  0.09,  0.00,  3.57,  116217808,  111188000,    5008000,  128555022
495834.exe  ,  2.52,  2.45,  0.10,  0.00,  6.14,  195649449,  191629000,    3992000,  207948366
5152635.exe ,  3.03,  2.94,  0.17,  0.00,  7.39,  243540008,  236506000,    7015000,  255715745
5670617.exe ,  1.49,  1.44,  0.10,  0.00,  3.82,  126213360,  118069000,    8004000,  138394544
5888891.exe ,  3.32,  3.20,  0.24,  0.00,  9.13,  312089308,  299948000,   11997000,  324365811
6393398.exe ,  1.20,  1.16,  0.08,  0.00,  3.09,  102209539,   96175000,    6010000,  114530586
6932069.exe ,  1.25,  1.20,  0.09,  0.00,  3.21,  104566782,   96434000,    7953000,  116841865
8294387.exe ,  3.76,  3.61,  0.35,  0.00, 10.43,  361236942,  339133000,   22008000,  373445559
847669.exe  ,  3.00,  2.91,  0.13,  0.00,  7.49,  245536336,  243495000,    2004000,  257806222
994210.exe  ,  0.91,  0.87,  0.05,  0.00,  2.36,   77247984,   70135000,    7013000,   90638554
