file,pkg,cores,ram,gpu,psys,duration_time,user_time,system_time
1440839.exe ,  1.34,  1.30,  0.06,  0.00,  3.23,  109335239,  106932000,    2036000
1928955.exe ,  1.83,  1.77,  0.08,  0.00,  4.27,  144617885,  134619000,    9971000
209081.exe  ,  1.86,  1.81,  0.08,  0.00,  4.52,  153452918,  146296000,    7014000
2791527.exe ,  2.31,  2.24,  0.09,  0.00,  5.54,  181726266,  176691000,    4991000
3056990.exe ,  2.07,  2.01,  0.09,  0.00,  4.95,  164040815,  160923000,    2998000
3373624.exe ,  1.74,  1.69,  0.08,  0.00,  4.25,  141984508,  137937000,    3998000
3419202.exe ,  2.14,  2.07,  0.09,  0.00,  5.15,  172217337,  171204000,    1001000
3713341.exe ,  6.96,  6.75,  0.35,  0.00, 17.02,  582551196,  567528000,   14987000
3985474.exe ,  2.73,  2.65,  0.12,  0.00,  6.81,  227148271,  223125000,    3984000
4111853.exe ,  2.05,  1.99,  0.08,  0.00,  4.90,  161346404,  160328000,    1002000
4456241.exe ,  1.32,  1.29,  0.06,  0.00,  3.22,  106604029,  104576000,    2011000
4839731.exe ,  1.30,  1.28,  0.06,  0.00,  3.13,  106747426,  105729000,    1006000
4976437.exe ,  0.70,  0.68,  0.03,  0.00,  1.73,   56562078,   55586000,     992000
5221218.exe ,  4.30,  4.17,  0.19,  0.00, 10.42,  353679481,  346656000,    6993000
6023868.exe ,  3.46,  3.36,  0.15,  0.00,  8.50,  284337782,  279309000,    5005000
6323073.exe ,  4.31,  4.18,  0.20,  0.00, 10.42,  362103124,  355080000,    7001000
733419.exe  ,  2.97,  2.88,  0.14,  0.00,  7.52,  250898286,  243891000,    7025000
8065224.exe ,  2.73,  2.65,  0.12,  0.00,  6.61,  221482861,  219458000,    2004000
8387568.exe ,  2.09,  2.03,  0.09,  0.00,  5.02,  167109215,  162074000,    5002000
841011.exe  ,  1.98,  1.92,  0.09,  0.00,  4.79,  164214639,  157185000,    7008000
